Gene = CENPF
index = 342
Annotated 5SS: [  127 10722 11834 15500 16026 17752 19087 25977 27468 29408 34807 40130
 44206 45633 48692 49795 52209 54215 55834]
Annotated 3SS: [10518 11636 15377 15933 17459 18883 25850 27338 29284 34670 36725 41361
 45479 48514 49632 52045 53737 55654 60395]
SMsplice 5SS: [  127 10722 11834 15285 15500 16026 18319 25977 27468 29408 34807 44206
 48692 49795 52209 55834]
SMsplice 3SS: [10518 11636 15168 15377 15933 18141 25850 27338 29284 34670 44004 48514
 49632 52045 55654 60395]
top_k =  1000
Partition function (log Z): 28.701810427966286

Sorted 5' Splice Sites (High to Low Probability):
Position 34807: 0.9998925876805937
Position 49795: 0.9899018939664641
Position 16026: 0.9874674024976953
Position 52209: 0.9785268559674603
Position 29408: 0.961665869230702
Position 27468: 0.9284905083328682
Position 55834: 0.9072933457943962
Position 10722: 0.8967958450015088
Position 44206: 0.8606892195926469
Position 15500: 0.8450793752114965
Position 11834: 0.8384509943610493
Position 21842: 0.8173954917057827
Position 127: 0.7027102848850302
Position 18319: 0.6321954522874522
Position 54549: 0.583427780933107
Position 48692: 0.547326314016044
Position 15285: 0.5073667127860607
Position 25977: 0.4969196021249139
Position 37206: 0.4788019765903904
Position 40130: 0.475043994151205
Position 25982: 0.46184032174539325
Position 17752: 0.44628907193445283
Position 2768: 0.4387903525630015
Position 54215: 0.4089849017424044
Position 56139: 0.3853406596690176
Position 2216: 0.3548610283429248
Position 37800: 0.3518217312822338
Position 27902: 0.3324896545871011
Position 48745: 0.289962613733371
Position 172: 0.2750104967662014
Position 19087: 0.27219589854193565
Position 6058: 0.27115972879619427
Position 10261: 0.24845081499228613
Position 10329: 0.24006302129382717
Position 6034: 0.23908447915287415
Position 40900: 0.22621517269056443
Position 2003: 0.22512825876795517
Position 454: 0.2155232439037228
Position 2533: 0.20664746080906302
Position 54170: 0.20435683036141902
Position 53841: 0.20355758244072542
Position 52543: 0.1915776785836627
Position 41701: 0.17688166174716036
Position 29537: 0.16756101982903548
Position 45480: 0.14082310176520374
Position 3447: 0.13891879040164454
Position 10385: 0.13647755236486053
Position 19528: 0.13234665042311158
Position 2066: 0.13036796793949157
Position 17985: 0.12910475635969965
Position 15520: 0.1284357549496663
Position 45633: 0.12791825769789178
Position 5459: 0.12633686028036764
Position 3759: 0.1252945483706677
Position 27656: 0.120381520255935
Position 49159: 0.11358314245671725
Position 10192: 0.11128751966761091
Position 18665: 0.1100248553603781
Position 24873: 0.10399986905058708
Position 52927: 0.10268215467838106
Position 18364: 0.09223754428044491
Position 42040: 0.09153020127880752
Position 57396: 0.09116558912531543
Position 28191: 0.08965802394539121
Position 2428: 0.08771866854919876
Position 30385: 0.08737400967235337
Position 27729: 0.08569005471032774
Position 55170: 0.0827834442818309
Position 19333: 0.07711337433837964
