Gene = NOL9
index = 950
Annotated 5SS: [  429  4140  4965  9491  9710 12706 21256 22073 22568 25542 27840]
Annotated 3SS: [ 3919  4836  9354  9612 12607 21093 21774 22455 25363 27705 28531]
SMsplice 5SS: [  429  2191 16437 16673 16949 21256 22568 25542 27840]
SMsplice 3SS: [ 2143 16274 16546 16790 21093 22455 25363 27705 28531]
top_k =  1000
Partition function (log Z): -2.023400612377183

Sorted 5' Splice Sites (High to Low Probability):
Position 21256: 0.9493673439506435
Position 16673: 0.9353169832967804
Position 16949: 0.9277697863356592
Position 22568: 0.8240109201434941
Position 429: 0.8220403601448909
Position 27840: 0.8211444920177682
Position 25542: 0.7894680567506116
Position 2191: 0.6985132917651202
Position 16437: 0.6847494229697382
Position 9491: 0.6578534905305493
Position 4965: 0.586603443307305
Position 19286: 0.34559131862108117
Position 20895: 0.2932044655972922
Position 9710: 0.25306349632584413
Position 6032: 0.24197259022716577
Position 613: 0.23799693710353312
Position 26035: 0.19749453451498575
Position 20963: 0.16497713096738728
Position 4140: 0.1602995114081607
Position 21881: 0.15572992605842348
Position 23664: 0.11617189856144862
Position 22002: 0.11572494492224619
Position 22073: 0.09957246079649296
Position 2404: 0.09800957264730105
Position 22328: 0.09425122223575245
Position 30237: 0.09301746758044335
Position 17241: 0.07420577938856385
Position 378: 0.07279323025825615
Position 7571: 0.061277312391129934
Position 20959: 0.05956575050264685
Position 7872: 0.04760303068369016
Position 4157: 0.045342809194228326
Position 954: 0.0443045594600289
Position 21853: 0.039769830243645304
Position 23090: 0.03811827098159581
Position 21298: 0.035273266201324247
Position 158: 0.03122821182303597
Position 32720: 0.02327020079827949
Position 2423: 0.021224074031982235
Position 2037: 0.020108040070177427
Position 6158: 0.016076705728835076
Position 2216: 0.015594117221266267
Position 6140: 0.015565048930565768
Position 18114: 0.014970542103778486
Position 28087: 0.013864499097450952
Position 16675: 0.01240943660571396
Position 26078: 0.010944824278610477
Position 28122: 0.01047876966914021
Position 433: 0.010132429341646527
Position 606: 0.010087613419735188
Position 22395: 0.009960916025610557
Position 31500: 0.00884435533204419
Position 28779: 0.00660844677329504
Position 3974: 0.006069607157216213
Position 23011: 0.005766019529876157
Position 17831: 0.0056418089264585304
Position 2261: 0.005213183153041909
Position 28660: 0.004860929624647467
Position 573: 0.004561352748237601
Position 446: 0.004268836195497911
Position 23763: 0.00400305897185198
Position 29357: 0.0038739076145426297
Position 22030: 0.003802224868364142
Position 13: 0.0037826526371330933
Position 4939: 0.0035388377928722257
Position 5123: 0.00340645897470682
Position 28678: 0.003267417133582922
Position 4914: 0.003209616166206989
Position 163: 0.002806192857456683
Position 4047: 0.0025839256920902275
Position 90: 0.0023006330009028397
Position 237: 0.002041469435503541
Position 18110: 0.0020164568147119635
Position 28166: 0.0019862000107112978
Position 1493: 0.0017692937991933702
Position 5125: 0.00167270146021019
Position 22007: 0.0016428753963673786
Position 2626: 0.0016343924366142148
Position 25902: 0.001569212980231333
Position 3559: 0.0014541498330475377
Position 3334: 0.0014105350326674903
Position 21997: 0.0013869468880476177
Position 1393: 0.0013643710893250687
Position 2461: 0.0013371924390092296
Position 21132: 0.0012981116084298692
Position 185: 0.0012453063267403612
Position 2274: 0.0012033630558958696
Position 20036: 0.0011916051994685791
Position 22852: 0.0011538347020405148
Position 28033: 0.0009528823751577569
Position 3776: 0.0007195181914131847
Position 3968: 0.0007030274610380205
Position 27893: 0.0006222613469388447
Position 5090: 0.0006071191207095426
Position 27883: 0.0005469506530730549
Position 179: 0.0005462293045522651
Position 2234: 0.0005340025655159856
Position 27227: 0.0005239119146023614
Position 5714: 0.00048320075155138084
Position 1156: 0.0004825117547707686
Position 28210: 0.0004399231230044294
Position 4304: 0.0004160182182306961
Position 5056: 0.00035198660813017554
Position 502: 0.0003476103223584672
Position 5032: 0.0003067332644359817
Position 3733: 0.00028392697965924255
Position 4272: 0.00026138936343006935
Position 203: 0.00024612792905710426
Position 1940: 0.00020146277751013333
