Gene = TIMMDC1
index = 1402
Annotated 5SS: [  396  2329  5089  5490 15188 18784]
Annotated 3SS: [ 2162  4999  5421 15108 18672 25073]
SMsplice 5SS: [  184  2329  4691  5089  5490 15188 17408 18784]
SMsplice 3SS: [ 2162  4542  4999  5421 15108 17327 18672 25073]
top_k =  1000
Partition function (log Z): -5.746152132724816

Sorted 5' Splice Sites (High to Low Probability):
Position 18784: 0.9882991949493117
Position 5089: 0.963511257457
Position 4691: 0.9270694075214617
Position 15188: 0.775163015588686
Position 5490: 0.6827205556830457
Position 17408: 0.5918173886857636
Position 2329: 0.5668372563526375
Position 184: 0.37839454899103936
Position 208: 0.2822552553906156
Position 57: 0.2422346522276827
Position 25335: 0.0944701064406242
Position 6011: 0.06688864438848134
Position 23608: 0.06449121586367884
Position 25619: 0.0620379757321225
Position 25661: 0.04968789297130706
Position 24873: 0.03800038455508489
Position 4836: 0.0376078433988775
Position 423: 0.036899363838275946
Position 9238: 0.02138653936925226
Position 24861: 0.021207637284844972
Position 23661: 0.018684542261646554
Position 17008: 0.01803180778258171
Position 396: 0.01772714159835052
Position 9082: 0.015511354004955
Position 411: 0.015035078794062127
Position 17260: 0.01501087412852951
Position 5942: 0.014586393871383479
Position 23146: 0.014085755116543537
Position 491: 0.010884547269034803
Position 188: 0.010747103970508286
Position 25998: 0.01068015274113112
Position 19681: 0.010279909770297807
Position 21851: 0.010254423688730224
Position 2940: 0.0077791987555408375
Position 3523: 0.007765357080046216
Position 4425: 0.007566616676557541
Position 25307: 0.007319706686025847
Position 2201: 0.00724679655233578
Position 3340: 0.007204701243995154
Position 20536: 0.005993284701038482
Position 176: 0.004557080628776989
Position 2238: 0.004154615057238114
Position 520: 0.004085548577121766
Position 2339: 0.004018780002477611
Position 59: 0.003944346611017848
Position 467: 0.003412976454604133
Position 23621: 0.0033804441977032303
Position 2316: 0.0033732537883664174
Position 24799: 0.0030408589297081616
Position 3978: 0.0030064739486822833
Position 3447: 0.0025024193875680715
Position 24903: 0.0024703300129834604
Position 5320: 0.0022742177332358195
Position 4306: 0.002146375038552611
Position 180: 0.0019883445662101608
Position 17276: 0.001824230918290194
Position 17568: 0.0014814151430374413
Position 85: 0.0014256939912378533
Position 5368: 0.0013269202891976071
Position 5159: 0.0012876787184719768
Position 1552: 0.0012639801141141123
Position 2072: 0.0012141231040480593
Position 3980: 0.001087068055487014
Position 981: 0.0010855045533520386
Position 2651: 0.0010490698819786682
Position 1568: 0.0009935433932926768
Position 239: 0.000943936346231155
Position 18717: 0.0009127518418773387
Position 5343: 0.0009081483908221204
Position 4129: 0.0008644309816694664
Position 1588: 0.000859999921294039
Position 22842: 0.000832125447194022
Position 1499: 0.0008017238711664129
Position 3307: 0.000735515873156815
Position 23525: 0.0006004340252630109
Position 124: 0.000580289906957925
Position 23704: 0.0005592124690336073
Position 4741: 0.0005408778398512155
Position 1520: 0.0005098600265133112
Position 2333: 0.0005041843535952179
Position 1528: 0.0004854918225641872
Position 2063: 0.0004427171680897156
Position 5107: 0.00042976335545247377
Position 1392: 0.0003924977765720321
Position 418: 0.00033733069745497696
Position 384: 0.0002905152355152378
Position 3825: 0.0002810431821317999
Position 2083: 0.0002663909545630382
Position 454: 0.00025859260207409244
Position 2372: 0.0002095321890141749
Position 848: 0.0001945134653694541
Position 1865: 0.00017823127434440415
Position 5621: 0.0001560750718760061
Position 1518: 0.00015013401432800236
Position 5545: 0.00013833501841874267
Position 314: 0.00013601762956946993
Position 532: 0.00013121775507322778
Position 161: 0.00012970061166041726
Position 5713: 0.00012906705638835835
Position 63: 0.00012169807716596304
Position 1506: 0.00011955803584969323
Position 1933: 0.00011866134019197875
Position 1540: 0.00011778520361969776
Position 7115: 0.00011765161922076829
Position 402: 0.00011291883163744609
Position 545: 0.0001080278282282479
Position 2069: 9.467879169383251e-05
Position 741: 9.311756676392115e-05
Position 301: 9.183561571245814e-05
Position 2677: 8.911117174875844e-05
Position 945: 7.9898498030205e-05
Position 1216: 7.173276072312308e-05
Position 20577: 6.657774792361133e-05
Position 95: 6.0717293056515844e-05
Position 144: 5.961539876011296e-05
Position 18: 5.814931264726997e-05
Position 65: 5.6822091497942834e-05
Position 1681: 5.630813277414157e-05
Position 1826: 4.861221884704745e-05
Position 1666: 4.846389031517119e-05
Position 1898: 4.5748821234012336e-05
Position 413: 4.518635016240741e-05
Position 442: 3.6291178982754164e-05
Position 5055: 2.9543426756360886e-05
Position 1795: 2.6453148984864117e-05
Position 5071: 2.436921115334962e-05
Position 1662: 2.395569281245523e-05
Position 5636: 2.1231628244360557e-05
Position 1752: 1.8407018355651206e-05
Position 8634: 1.7380971755342436e-05
Position 19223: 1.402515564226414e-05
Position 2236: 2.244737629269369e-06
Position 15: 2.0279689108120996e-06
Position 6745: 1.6515686919207907e-06
Position 3549: 9.627566074935572e-07
Position 3499: 6.588060395364265e-07
Position 1331: 5.915454036335255e-07
Position 6209: 3.1614699457380133e-07
Position 283: 2.858370295285926e-07
Position 2431: 2.439263334356702e-07
Position 493: 2.4148730878351406e-07
Position 2404: 2.3545596752775153e-07
Position 1311: 2.2978569085886558e-07
Position 13: 2.2624767278295906e-07
Position 4767: 1.907658763826408e-07
Position 1147: 1.7549346797204235e-07
Position 249: 1.309177334139081e-07
Position 5977: 1.1925811513494864e-07
Position 663: 6.530224993082018e-08
Position 2616: 5.264273660529615e-08
Position 2710: 2.7630273898765806e-08
Position 3075: 2.7139465664248718e-08
Position 7420: 2.2399019483169742e-08
Position 3099: 2.0386890949825766e-08
Position 119: 1.9497603455936494e-08
Position 2880: 1.6915777775492828e-08
Position 265: 1.0434146342843298e-08
Position 5444: 5.676484101811505e-09
Position 444: 1.5960248680884667e-09
Position 334: 3.732618670554288e-10
Position 6337: 9.854110678918315e-11
Position 6096: 9.27942151187342e-11
Position 6417: 3.7984714726864486e-11
Position 5729: 2.8691506359161056e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18672: 0.9522075444032937
Position 15108: 0.7612697551275482
Position 25073: 0.6427823339009588
Position 5421: 0.6122822236492046
Position 2162: 0.5629784921766365
Position 4542: 0.5374374749696891
Position 4560: 0.4078321794411675
Position 4999: 0.36894119415136684
Position 4938: 0.3540612484241234
Position 17327: 0.3272761922315676
Position 17205: 0.2814002951081379
Position 25798: 0.18446324379568904
Position 4971: 0.1526652650029703
Position 25495: 0.06846417148147864
Position 26258: 0.06698425188100411
Position 23524: 0.051553372827305606
Position 4944: 0.049502281758706926
Position 23590: 0.048307371943519396
Position 26130: 0.0452995627425607
Position 25576: 0.03839140787745922
Position 19527: 0.03751972822532883
Position 5728: 0.03697934645400521
Position 24672: 0.03659210387821342
Position 5223: 0.036495414866017525
Position 24719: 0.03211798967374843
Position 4810: 0.031206810766045357
Position 22774: 0.027352153924587546
Position 5783: 0.022665495770613
Position 25548: 0.020745464595560415
Position 18706: 0.019960307986483433
Position 18683: 0.016950233490041232
Position 23427: 0.016022898661479844
Position 9173: 0.01562012274031877
Position 5929: 0.014756352566360844
Position 14930: 0.013935242978675162
Position 2099: 0.012662229848041218
Position 8950: 0.011587540208962747
Position 5426: 0.01119272638216276
Position 24651: 0.010013583725830274
Position 21663: 0.009871236533632536
Position 16815: 0.009680279566518292
Position 3202: 0.009328383255414949
Position 5343: 0.008959155020366543
Position 16760: 0.008769521930503538
Position 18950: 0.008618064617618298
Position 5486: 0.008487437670005793
Position 20269: 0.007985469115550613
Position 4050: 0.0073659418685963285
Position 4981: 0.00714932769874348
Position 2798: 0.006913294221600098
Position 280: 0.006903561184543007
Position 1948: 0.006589280659793385
Position 4918: 0.0065410427868344305
Position 19084: 0.006151153326016822
Position 25187: 0.006109814680376354
Position 1429: 0.005275997960062325
Position 9136: 0.005125375047071305
Position 124: 0.004581492644552262
Position 3322: 0.004041004156153699
Position 5158: 0.004030605971344594
Position 3722: 0.0039830432623633285
Position 18489: 0.0039059821794264786
Position 21384: 0.003801674646076585
Position 23638: 0.003676297223918376
Position 4633: 0.003610259571476586
Position 4509: 0.0034293020748319917
Position 3389: 0.0034124969802254933
Position 2205: 0.0033606748747711363
Position 5741: 0.0031133865353299814
Position 5926: 0.0030831085191455835
Position 5243: 0.002861556466521969
Position 22204: 0.0026755187922466238
Position 22124: 0.0026363952128093935
Position 26186: 0.0025101163073478535
Position 5027: 0.002314150590028227
Position 301: 0.0022678232014045185
Position 21158: 0.0021846384536046938
Position 4596: 0.002128536216511089
Position 24379: 0.0020914130574835226
Position 20429: 0.002053458307040647
Position 4046: 0.001987788703129366
Position 20145: 0.001946449064535412
Position 20482: 0.0018877063494203872
Position 4512: 0.0017497116381862373
Position 21626: 0.0017183852308408896
Position 21131: 0.001687384730201195
Position 242: 0.0016154761329259678
Position 17498: 0.0015990846261025166
Position 19878: 0.0015404932734559664
Position 8922: 0.0015271550709802563
Position 4657: 0.0014158073342890533
Position 340: 0.0014014285220758334
Position 265: 0.0013730070318932169
Position 5139: 0.0013526340524726344
Position 23348: 0.0011703424936130365
Position 20766: 0.001123338374337052
Position 21297: 0.0010630033590951686
Position 20192: 0.0010212360481407182
Position 8751: 0.0010115764574049532
Position 24011: 0.0009814695435569109
Position 2169: 0.0009384136443749848
Position 2529: 0.0009313186781184571
Position 5517: 0.0009040316316862154
Position 19023: 0.000863216616109235
Position 24425: 0.0008510529561131569
Position 19739: 0.0008252474190716804
Position 22587: 0.0008040115928066345
Position 23314: 0.000803481165621819
Position 8720: 0.0007425138941576058
Position 21221: 0.000663073780392458
Position 2801: 0.0006213713823852459
Position 22172: 0.0006197281394609033
Position 25023: 0.0005847411860448889
Position 4071: 0.0005493241445758296
Position 1747: 0.0005319323906825563
Position 18888: 0.0005217628064707573
Position 5367: 0.0005174574509944405
Position 3260: 0.0005163802672368431
Position 5323: 0.0005163157302119141
Position 9037: 0.0005068758606459745
Position 5347: 0.0005016535968016696
Position 3372: 0.00047815985798604834
Position 19187: 0.00047390053851444004
Position 187: 0.0004712416633766663
Position 22378: 0.00046556375597128227
Position 20452: 0.0004336302193082886
Position 4239: 0.0004326625263300033
Position 8886: 0.0004311221999939612
Position 23270: 0.00042467050725514114
Position 152: 0.00038129507049641337
