Gene = MSANTD3
index = 884
Annotated 5SS: [  238 15201]
Annotated 3SS: [14749 23400]
SMsplice 5SS: [  238   415 15201 22020]
SMsplice 3SS: [  370 15151 21821 23400]
top_k =  1000
Partition function (log Z): -11.31231100089545

Sorted 5' Splice Sites (High to Low Probability):
Position 238: 0.9826233884411252
Position 415: 0.9168922919008604
Position 2507: 0.40326893116035334
Position 22020: 0.190697977948556
Position 15201: 0.10003919452187711
Position 5165: 0.07903756662832798
Position 5140: 0.06309037838629819
Position 822: 0.05116901100820072
Position 1144: 0.04685844644280209
Position 1973: 0.04505228427537581
Position 14883: 0.04328964513097196
Position 5185: 0.04018763236620242
Position 8059: 0.0340771127983164
Position 3721: 0.031133401498142293
Position 2067: 0.012468548745378536
Position 2440: 0.006612726855065556
Position 2048: 0.0051503912402874755
Position 772: 0.004840923416696912
Position 548: 0.004634801096880979
Position 4612: 0.004336327142893662
Position 1637: 0.004184594547188961
Position 4424: 0.003153630217706142
Position 949: 0.003141413770660547
Position 1527: 0.0020962840853107263
Position 896: 0.0019085739274177793
Position 842: 0.0018934994289210116
Position 1684: 0.001761665312665318
Position 5899: 0.001385057239896293
Position 2044: 0.0013161514585370414
Position 5948: 0.0012951160290149795
Position 1693: 0.0011905791076597732
Position 467: 0.0010991082217909837
Position 6077: 0.0009003485833033995
Position 5117: 0.0007818287262019458
Position 803: 0.0007359824709489997
Position 2040: 0.0006410936326548976
Position 6973: 0.0004865202776204877
Position 8785: 0.0004640670379659562
Position 789: 0.000399057204316261
Position 500: 0.00028321168847612665
Position 419: 0.00025684784430340485
Position 944: 0.000218739047004129
Position 6589: 0.00019665760647314437
Position 1084: 0.0001965909445660418
Position 878: 0.0001648907987728849
Position 1977: 0.00016264003638032632
Position 3467: 0.00012561117801913193
Position 2436: 0.00012248444902141344
Position 2126: 0.00012002444733266271
Position 8066: 0.00011852378595972936
Position 1866: 0.00011202084631485437
Position 1912: 8.434835152170598e-05
Position 1611: 7.162778596277819e-05
Position 1033: 7.082915987491726e-05
Position 1038: 6.794603960657068e-05
Position 285: 6.137585935214154e-05
