Gene = MCM7
index = 823
Annotated 5SS: [ 677 1927 2352 2662 2918 3363 3800 4107 4327 4640 6167 6554 7768 8649]
Annotated 3SS: [1846 2186 2536 2736 3224 3649 3991 4194 4555 5772 6469 7598 8538 8806]
SMsplice 5SS: [ 677 1927 2352 2662 2918 3363 3800 4107 4327 4640 5838 6554 7768 8649]
SMsplice 3SS: [1846 2186 2536 2736 3224 3649 3991 4194 4555 5772 6469 7598 8538 8806]
top_k =  1000
Partition function (log Z): 39.32655854306033

Sorted 5' Splice Sites (High to Low Probability):
Position 2662: 0.9935701293303025
Position 3800: 0.9809509159913072
Position 4327: 0.9736205168264724
Position 4107: 0.9626018474698048
Position 4640: 0.9616211169862576
Position 1927: 0.959023293879845
Position 7768: 0.944444299951924
Position 8649: 0.9424763180521415
Position 5838: 0.9379115408785004
Position 2352: 0.9273447712738901
Position 2918: 0.9080418478740474
Position 6554: 0.867090380753367
Position 677: 0.7749811628423594
Position 8122: 0.4887836058967602
Position 3363: 0.48549116234849293
Position 3374: 0.4083764126128175
Position 8426: 0.2594920883394165
Position 1728: 0.12760658245123413
Position 892: 0.0934327737434848
Position 6230: 0.043729318663683424
Position 6567: 0.043230011780229546
Position 7703: 0.03900372189009481
Position 6167: 0.03890217655216842
Position 8364: 0.0348607776471094
Position 1943: 0.03320262649518316
Position 6573: 0.030629009593902967
Position 7959: 0.02793424392498991
Position 2822: 0.02626412209283522
Position 7928: 0.024234556344463087
Position 445: 0.02411433685129313
Position 6317: 0.023005760976521274
Position 4664: 0.018410110760883457
Position 470: 0.015046240560758657
Position 8430: 0.014327712031841945
Position 2135: 0.012982090686101523
Position 4400: 0.010628612398908409
Position 3098: 0.010564259919165844
Position 305: 0.010419953988964151
Position 5890: 0.00991598629006077
Position 2816: 0.0092842689327458
Position 3791: 0.009134437215053205
Position 3392: 0.008296986716003329
Position 7924: 0.00775292186143858
Position 7077: 0.007473280053368752
Position 1911: 0.00667169905882633
Position 1447: 0.006323937035646226
Position 2275: 0.005828369369561608
Position 6195: 0.005533622072665902
Position 4291: 0.005114401157518207
Position 8112: 0.005055082622436349
Position 2359: 0.004942118059393564
Position 3047: 0.0044734188127106955
Position 8710: 0.0043910847692215605
Position 7399: 0.004183384518862998
Position 6376: 0.004154762097759341
Position 5863: 0.0037496056052796936
Position 5100: 0.0035225977218164327
Position 8018: 0.0033544346232979735
Position 6113: 0.00322299110863829
Position 17: 0.003206445694961954
Position 3753: 0.0031957987375027122
Position 6633: 0.0029910782206312996
Position 4047: 0.0029897701774636485
Position 5952: 0.0029352124565049024
Position 898: 0.0027854354420521078
Position 6202: 0.002656473785708925
Position 6214: 0.0024965379293142207
Position 7520: 0.0023300865651427758
Position 3794: 0.0019488137969199634
Position 741: 0.001612406131563942
Position 2615: 0.001476361194812498
Position 2635: 0.001454544533305279
Position 4475: 0.0014435400100301157
Position 6422: 0.0014390562741783172
Position 783: 0.0014046888108551158
Position 1677: 0.00137345184163571
Position 8127: 0.0013557592363846256
Position 5488: 0.0013382612789476958
Position 5703: 0.0012023917067112478
Position 7046: 0.0011458748664039961
Position 4410: 0.0011083246410944182
Position 1442: 0.0009965124902468138
Position 7417: 0.0009014248204496564
Position 1460: 0.0008035043646417492
Position 1191: 0.0007881854839477458
Position 3478: 0.0007799838071185242
Position 4706: 0.0007082327345600903
Position 879: 0.0006755206215889234
Position 8259: 0.0006682480867584008
Position 1397: 0.0006272315056299068
Position 550: 0.0006232968862738714
Position 3151: 0.0005956921418079234
Position 2258: 0.0005766172447501772
Position 2669: 0.0005695504566685196
Position 3521: 0.0005272447654788183
Position 1316: 0.0004934290765146741
Position 81: 0.0004909738513084097
Position 2336: 0.00045678596457959743
Position 739: 0.00045032031561645066
Position 157: 0.0004410783474620878
Position 5144: 0.00042532227820869605
Position 261: 0.00040675729923450886
Position 2867: 0.0003910323543250376
Position 683: 0.00038482925408253447
Position 2812: 0.0003684848027867496
Position 2687: 0.0003634009505677929
Position 767: 0.0003595313822910857
Position 68: 0.00035314775783569285
Position 303: 0.0003530559438732862
Position 5874: 0.00034991070735698336
Position 8358: 0.0003435337439057848
Position 2789: 0.00034351661530773216
Position 2045: 0.0003384140475115435
Position 521: 0.00030405661541791317
Position 1070: 0.00028997749410916127
Position 1923: 0.00028562282427041746
Position 8973: 0.0002824479275162237
Position 6906: 0.0002758438216549049
Position 4644: 0.00026918552994761934
Position 735: 0.00023382757995374224
Position 1045: 0.00021774410520007765
Position 1480: 0.00021743519654326312
Position 1562: 0.00021720822328071083
Position 5480: 0.00020795954450035173
Position 5562: 0.00020418408170333366
Position 2211: 0.00020385049560317847
Position 8304: 0.00019939686342137656
Position 7816: 0.00018350221214095624
Position 5243: 0.00017832160361650273
Position 6615: 0.0001781223165120767
Position 4257: 0.00017241349473820595
Position 8107: 0.00016693796337366134
Position 4404: 0.00016301857770562004
Position 3558: 0.00015758306724434205
Position 1604: 0.00015253494469589845
Position 3302: 0.00014383873988161122
Position 2219: 0.0001385671469375523
Position 1474: 0.00013487225010476043
Position 846: 0.0001340858313966882
Position 2108: 0.00013334534332101744
Position 516: 0.0001160446834204155
Position 2144: 0.00010789473216679707
Position 4392: 9.856807546963787e-05
Position 1964: 9.57513933545837e-05
Position 8009: 9.260979450231543e-05
Position 3740: 9.25926285445317e-05
Position 4589: 9.094192962701226e-05
Position 8264: 8.835347297777205e-05
Position 7963: 8.721287499279631e-05
Position 2262: 8.02944076741976e-05
Position 6596: 7.918371246174686e-05
Position 1186: 7.578294558951003e-05
Position 6295: 7.517162072641237e-05
Position 2187: 7.185718994387248e-05
Position 5485: 7.16792748654854e-05
Position 1290: 7.06770409329933e-05
Position 2666: 7.008110533184662e-05
Position 4355: 6.820242825735477e-05
Position 5431: 6.772490440461574e-05
Position 240: 6.669706683178937e-05
Position 2886: 6.419913458424299e-05
Position 8372: 6.398034356897365e-05
Position 906: 6.389328067777972e-05
Position 1732: 6.342950638506145e-05
Position 1161: 6.262333546135879e-05
Position 900: 6.175755346367413e-05
Position 914: 6.107871673726797e-05
Position 2540: 5.824174270322196e-05
Position 8012: 5.821423478445819e-05
Position 8841: 5.572764203600934e-05
Position 8901: 5.537434672851202e-05
Position 8771: 5.526566041577808e-05
Position 8473: 5.422058267405757e-05
Position 7254: 5.188775066636927e-05
Position 2161: 5.163829757023916e-05
Position 5083: 5.042434914681063e-05
Position 5656: 4.905845390391643e-05
Position 6321: 4.786422897240898e-05
Position 1306: 4.762623680992898e-05
Position 4284: 4.724150720715683e-05
Position 3925: 4.2843776906540406e-05
Position 2403: 4.18710525864278e-05
Position 2356: 4.0345362355939004e-05
Position 8034: 3.9729619221382305e-05
Position 8578: 3.88027408018092e-05
Position 2895: 3.8662379766606166e-05
Position 7229: 3.7878668576168324e-05
Position 3367: 3.52959105560248e-05
Position 6635: 3.492466092449228e-05
Position 5556: 3.427650288071962e-05
Position 3967: 3.3746427385708785e-05
Position 3781: 3.190817101499785e-05
Position 187: 3.1694111210400506e-05
Position 3465: 3.164953554070516e-05
Position 4949: 3.0306667447318603e-05
Position 4364: 2.8911202974202182e-05
Position 6: 2.8588314248814526e-05
Position 2101: 2.8507546797126403e-05
Position 8656: 2.5337051714512594e-05
Position 6302: 2.455746521543329e-05
Position 8701: 2.444417008494242e-05
Position 3202: 2.3962718740700598e-05
Position 7430: 2.3694473396677677e-05
Position 6589: 2.3317056588017435e-05
Position 2675: 2.2194490879276864e-05
Position 4301: 1.999034731219509e-05
Position 7313: 1.9614480383206588e-05
