Gene = LRIF1
index = 791
Annotated 5SS: [  459 12792 14229]
Annotated 3SS: [11263 13955 15679]
SMsplice 5SS: [  459 14229 15422]
SMsplice 3SS: [13955 15299 15679]
top_k =  1000
Partition function (log Z): -9.102265860199651

Sorted 5' Splice Sites (High to Low Probability):
Position 14229: 0.8020564738014377
Position 459: 0.690308027543112
Position 15422: 0.6804011016179804
Position 193: 0.18560724818200236
Position 11548: 0.14269076077900802
Position 2267: 0.13450500795017659
Position 14032: 0.09971248908912886
Position 2595: 0.09269930639058924
Position 5870: 0.09105765542280535
Position 1613: 0.08007603548184618
Position 1623: 0.07168126191003665
Position 1397: 0.05726837671014236
Position 14233: 0.05402602280844005
Position 260: 0.050939734727922986
Position 16098: 0.04804985728507111
Position 13577: 0.043568856724761504
Position 9084: 0.02804846265687232
Position 4573: 0.023643830029770753
Position 6381: 0.02281580784150304
Position 12390: 0.02163260894120483
Position 3509: 0.020169819203502377
Position 14429: 0.019943478052167334
Position 14261: 0.011977866429886677
Position 14169: 0.01181186309478373
Position 16061: 0.010762774237936003
Position 3208: 0.01070354755262709
Position 975: 0.010083197532493288
Position 890: 0.009878979589257476
Position 149: 0.00939184166991312
Position 4040: 0.009371410289166196
Position 9471: 0.009022315289489515
Position 3007: 0.007534008508500223
Position 13990: 0.0074862813679627375
Position 141: 0.0068293043050556106
Position 3907: 0.006640845450938129
Position 3399: 0.0060190428987906735
Position 9480: 0.005736241445827793
Position 1002: 0.005027068214593694
Position 4121: 0.004063048635952908
Position 14146: 0.00396593103077057
Position 15430: 0.003413314095416895
Position 7761: 0.003226936488706777
Position 14802: 0.0032108990399851447
Position 10754: 0.003108974141331206
Position 4731: 0.0030815185404643253
Position 876: 0.002919513197752906
Position 368: 0.002774165870310275
Position 14205: 0.0026570532943996396
Position 9891: 0.0019992408366684214
Position 4026: 0.0017695693816124002
Position 14999: 0.0017096683530748564
Position 572: 0.0016889651374236677
Position 1238: 0.0016268843539855916
Position 469: 0.0015005365116774673
Position 14179: 0.0013164513494207195
Position 14056: 0.0010873603020508968
Position 254: 0.0009657816997025062
Position 6457: 0.000935859049113156
Position 2355: 0.0008582996620424779
Position 8132: 0.0007868328671674849
Position 6220: 0.0007657035463146285
Position 644: 0.0007328628399693534
Position 99: 0.0006014745616033315
Position 15426: 0.0005839646235396234
Position 499: 0.000559426669964769
Position 7063: 0.0005058763241476734
Position 1358: 0.00042809527341362315
Position 3278: 0.0003452790111062526
Position 1962: 0.0003036838596393383
Position 1030: 0.00018956599071966732
Position 182: 0.00016493319693019668
Position 15511: 0.00015691566752529815
Position 829: 0.00015641790690249335
Position 463: 9.598157511802241e-05
Position 2271: 9.487407534538504e-05
Position 948: 8.441850441930304e-05
Position 997: 8.114190528990351e-05
Position 1117: 7.640867624729425e-05
Position 2370: 5.608364464775019e-05
Position 1387: 5.396316999236789e-05
Position 840: 3.583993262911879e-05
Position 281: 3.116553484190196e-05
Position 1037: 2.685686011781746e-05
Position 1136: 1.8054140730976182e-05
Position 1478: 1.7251214671613464e-05
Position 4251: 1.661893095372336e-05
Position 315: 1.6355019229133414e-05
Position 598: 1.5240962296659478e-05
Position 3857: 9.818338976074247e-06
Position 4013: 6.9726395487088216e-06
Position 275: 2.4468727643284236e-06
Position 44: 2.193917472517787e-06
Position 15465: 1.6769687731197477e-06
Position 93: 1.4351442169153522e-06
Position 96: 1.3491984253949973e-06
Position 34: 1.196670932064491e-06
Position 84: 1.1378998833083137e-06
Position 41: 1.1261100559605678e-06
Position 244: 7.490682312577511e-07
Position 547: 3.868705952212646e-07
Position 412: 2.9332950859863266e-07
Position 455: 2.608966712753856e-07
Position 544: 2.1378423098969973e-07
Position 205: 1.4194451015628837e-07
Position 370: 2.5132537200925207e-08
Position 514: 2.1746019522341155e-08
Position 160: 9.530306492712248e-09
Position 519: 9.178763709411735e-09
Position 393: 8.738721324426884e-09
Position 529: 5.243429695614645e-09
Position 716: 2.962356683152125e-09
Position 11: 2.3723643697442102e-09
Position 557: 5.739391488078055e-10
Position 698: 1.8810015702296958e-11
Position 542: 2.548740284279788e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 13955: 0.9989094148924744
Position 15299: 0.7503443785646464
Position 15679: 0.31546084673188185
Position 1550: 0.11752150412536966
Position 11271: 0.10226999065101354
Position 15599: 0.09215827247416723
Position 5684: 0.08126738303135557
Position 15830: 0.07145965854501214
Position 2201: 0.0685676314502775
Position 15682: 0.04882241357421791
Position 15547: 0.04593894040584154
Position 14321: 0.04009178470610809
Position 15947: 0.03737226428002056
Position 2038: 0.033547684395741344
Position 13505: 0.030173237174777115
Position 14386: 0.029822000120748978
Position 16380: 0.029714758156850696
Position 2466: 0.02883400884191041
Position 2426: 0.028151354307453524
Position 16239: 0.02735603244715274
Position 2169: 0.027229881608175733
Position 8983: 0.025953288089488637
Position 16448: 0.02594369420703348
Position 16192: 0.022487468557383285
Position 3351: 0.02209488701299676
Position 11263: 0.021052643953821216
Position 6252: 0.020767998529475855
Position 4345: 0.02027607414723599
Position 16223: 0.019579564608025533
Position 16762: 0.019276962057911736
Position 14145: 0.01701705713249766
Position 15989: 0.015932269392211006
Position 2469: 0.015722744209959155
Position 15579: 0.015390276254229224
Position 12162: 0.0148100135177533
Position 9439: 0.014784747527966949
Position 3991: 0.01468463556433994
Position 16001: 0.014663452953600291
Position 14164: 0.014240524771566202
Position 11403: 0.013913202418601351
Position 13382: 0.013395619549984392
Position 16776: 0.011787874234401275
Position 2526: 0.011221846196349637
Position 15810: 0.010941494803852939
Position 14161: 0.010760770716065179
Position 1242: 0.010235030749457233
Position 430: 0.009882313650701795
Position 3136: 0.00910882270431321
Position 1245: 0.009091499989122866
Position 15521: 0.009061599884124793
Position 5631: 0.00839187588042027
Position 1481: 0.007968932768775331
Position 2508: 0.007461270813621438
Position 16172: 0.0069096077063555555
Position 12341: 0.006822595423451531
Position 16329: 0.006742443449103471
Position 15637: 0.006152009593204697
Position 16463: 0.0057333949392025935
Position 11492: 0.0056499306079037396
Position 15813: 0.005467819482991321
Position 1268: 0.0054019628866999285
Position 259: 0.005394059761803554
Position 4368: 0.0053568380282683695
Position 16408: 0.005309802525814515
Position 1277: 0.005285740082972285
Position 15304: 0.005167149890662386
Position 3807: 0.00475778356688514
Position 15634: 0.004282984028391544
Position 2784: 0.004172524623181442
Position 14695: 0.003248405622106144
Position 7649: 0.0032440452221117163
Position 1589: 0.0031592336546381466
Position 10537: 0.003108974141331206
Position 15391: 0.002877660095763774
Position 3252: 0.002823585355283996
Position 509: 0.0027361555735513055
Position 1178: 0.002691618583358433
Position 16258: 0.0025001632528796865
Position 6285: 0.0024524219820048127
Position 3108: 0.0022840673689452865
Position 16719: 0.002158111875162205
Position 15864: 0.0021215397462627295
Position 8878: 0.0020951745673836865
