Gene = ZBTB11
index = 1589
Annotated 5SS: [  891  5518  6366 12532 12958 17713 21392 22792 24716 25000]
Annotated 3SS: [ 5281  6133 11686 12780 17466 21246 22673 24556 24823 25811]
SMsplice 5SS: [  517  5518  6366 12532 12958 17713 21392 22792 24716 25000]
SMsplice 3SS: [ 5281  6133 12451 12780 17466 21246 22673 24556 24823 27811]
top_k =  1000
Partition function (log Z): 10.331945728544651

Sorted 5' Splice Sites (High to Low Probability):
Position 21392: 0.996796993074082
Position 6366: 0.9943666303541439
Position 22792: 0.9138798999882737
Position 25000: 0.8824716737265657
Position 5518: 0.8804364746856658
Position 24716: 0.8462181910215213
Position 12958: 0.7707711415063104
Position 12532: 0.7449020015251989
Position 17713: 0.7294400085877302
Position 517: 0.5599615397004165
Position 11924: 0.5376219278638602
Position 5828: 0.4028196806407779
Position 891: 0.24534761431951205
Position 12984: 0.22073020689722267
Position 23748: 0.16936304241992506
Position 12539: 0.15849495634977354
Position 17022: 0.13160401705928343
Position 521: 0.12412526307092225
Position 27330: 0.10893360183571402
Position 23126: 0.10638672524011833
Position 24930: 0.09396764989457528
Position 5494: 0.09144702371892043
Position 12046: 0.09048196899784441
Position 7243: 0.07318691022691924
Position 23423: 0.06907543048062346
Position 27210: 0.056792670853884106
Position 5940: 0.0563445385086674
Position 6045: 0.05450497396178811
Position 11464: 0.054374913517982716
Position 1778: 0.05335481634176533
Position 16525: 0.04681251111958985
Position 490: 0.043132205548977016
Position 291: 0.03921236730608269
Position 17826: 0.030303430674179472
Position 640: 0.030129723982622435
Position 17173: 0.0297314720558042
Position 13851: 0.025859387247832284
Position 24229: 0.024826389649631592
Position 24293: 0.024742640728221965
Position 25919: 0.024157128516444377
Position 22769: 0.023172605679013483
Position 22589: 0.020930123945657682
Position 704: 0.02081442499780861
Position 24674: 0.02072991601029311
Position 2215: 0.019266361121603372
Position 11204: 0.01915372110814897
Position 1179: 0.01866505980740578
Position 4954: 0.01806151333519673
Position 4382: 0.017615915033233412
Position 4668: 0.01629534599341216
Position 11315: 0.01628516771257834
Position 23295: 0.014033391338091363
Position 4134: 0.013592449409794644
Position 7591: 0.013240690837712782
Position 4652: 0.01316382264446775
Position 9123: 0.012866400051888008
Position 11057: 0.012571185404215948
