Gene = PGD
index = 1020
Annotated 5SS: [   46   625  1493  4057  5200  9061 12473 14172 18038 18430 19846 20460]
Annotated 3SS: [  548  1312  3990  5080  8990 12337 13981 17906 18295 19745 20336 20549]
SMsplice 5SS: [   46   625  4057  5200 12473 13056 18430 19846 20460]
SMsplice 3SS: [  548  3990  5080 12337 12972 18295 19745 20336 20549]
top_k =  1000
Partition function (log Z): 2.8753256280081345

Sorted 5' Splice Sites (High to Low Probability):
Position 19846: 0.9935114662786223
Position 12473: 0.9846519000636228
Position 18430: 0.9447904247303021
Position 46: 0.8644704344328756
Position 625: 0.8386766330637141
Position 4057: 0.7301631544411993
Position 5200: 0.7038139831364703
Position 20460: 0.6285667048051843
Position 13056: 0.5575736239353904
Position 18038: 0.43675679623112923
Position 1493: 0.39611452417922244
Position 9120: 0.30857309564166624
Position 5158: 0.14652388441119607
Position 9439: 0.11467632274011272
Position 13112: 0.10736658632478728
Position 14500: 0.06909143416221374
Position 14394: 0.06724836922777687
Position 16560: 0.0541712426128028
Position 16253: 0.053877215772382775
Position 4087: 0.05187728682464932
Position 20073: 0.043377535340347474
Position 15153: 0.038713993556719964
Position 14172: 0.03808508503309726
Position 16889: 0.03334896491426601
Position 7239: 0.032182911542542256
Position 9154: 0.02641309432568596
Position 4134: 0.022539609205883694
Position 1147: 0.02151943702331921
Position 11711: 0.017205957894024928
Position 4139: 0.016014577547043832
Position 4154: 0.015252826389584698
Position 17484: 0.01458357055094718
Position 11686: 0.014245362904717462
Position 690: 0.012716061917112886
Position 12849: 0.012550384564158435
Position 4839: 0.012528441881596178
Position 11140: 0.010713615829033673
Position 15149: 0.010505626715618594
Position 20217: 0.010079751722889885
Position 19482: 0.008841360127372118
Position 13045: 0.007807989643469382
Position 3268: 0.007560519218977342
Position 7718: 0.00745105340029903
Position 10996: 0.006480900963784862
Position 19562: 0.006017716803463731
Position 1163: 0.00600333698602769
Position 7322: 0.005720093141117411
Position 3945: 0.005719570475926156
Position 1203: 0.004635554473825659
Position 12839: 0.0045664737801522975
Position 14459: 0.0036536937127116657
Position 20423: 0.003580024361589714
Position 888: 0.003450144057335684
Position 17585: 0.0034340676244446608
Position 17523: 0.003248641909786293
Position 18003: 0.0031350612387600375
Position 11680: 0.0028477868393954253
Position 832: 0.0027073387002317473
Position 6112: 0.002463842721250307
Position 1451: 0.00233414458672084
Position 836: 0.002107402623957012
Position 1871: 0.001991921060550131
Position 19514: 0.001699602247051189
Position 401: 0.0016343012253727022
Position 3426: 0.0014515063246115455
Position 20320: 0.0013838026548820184
Position 2213: 0.0012606850281064513
Position 18434: 0.001209721372308409
Position 9065: 0.001157043156756934
Position 13732: 0.0010787131467110134
Position 19142: 0.0009581781850439394
Position 1101: 0.0009460262271753392
Position 1665: 0.0009034447925484724
Position 13890: 0.0009012144403383022
Position 510: 0.0008112857908020156
Position 5976: 0.000802941169549128
Position 7051: 0.0007792911746019772
Position 828: 0.0007697284759541889
Position 3287: 0.0007563907975556151
Position 1074: 0.0007421644394553218
Position 4543: 0.0007248107708027435
Position 18: 0.0007013076930089307
Position 3358: 0.0006638960881316386
Position 5749: 0.0006534556584905087
Position 3991: 0.0006421905380780117
Position 1313: 0.0005570031375276524
Position 8137: 0.0005377499405767661
Position 1238: 0.0005290130998420777
Position 105: 0.000509716165516345
Position 2705: 0.0004992019785262499
Position 4113: 0.00046446474761415585
Position 7526: 0.0004303706156964027
Position 1919: 0.00042299021294272523
Position 4539: 0.0004089432613673071
Position 7573: 0.00040713043161940917
Position 4780: 0.00038264424616198334
Position 12338: 0.00037850834289133626
Position 16313: 0.000378320957787337
Position 1385: 0.00037112413915397433
Position 8635: 0.00033958871663904
Position 4843: 0.000336446644536089
Position 3800: 0.00029898804050529246
Position 445: 0.00029709776637544744
Position 7355: 0.000296184565969884
Position 6080: 0.00028096641939415933
Position 841: 0.0002780669869592968
Position 20783: 0.00025901768496358553
Position 267: 0.00023638237157185284
Position 14611: 0.00023026120718344292
Position 12610: 0.0002230442873817835
Position 12414: 0.00020463781276930376
Position 3270: 0.00019273985180311677
Position 1684: 0.00019213911026656587
Position 7262: 0.00018794432212630155
Position 5479: 0.00018223338927149122
Position 2600: 0.00017527594407327175
Position 634: 0.0001706567549195924
Position 12497: 0.00016963496152308085
Position 4803: 0.0001550520281421442
Position 5785: 0.00013247419783084404
Position 2802: 0.00012792203175312822
Position 7956: 0.00011891929986123779
Position 12826: 0.00011205423976229573
Position 4453: 0.00010514064264044275
Position 148: 9.321746532909345e-05
Position 4285: 8.543588413665145e-05
Position 471: 7.617017973698673e-05
Position 14468: 7.448962334936224e-05
Position 14684: 7.414990297982852e-05
Position 6229: 6.95104493411912e-05
Position 2583: 6.733940537843656e-05
Position 192: 6.105939802020589e-05
Position 875: 5.8835835377691557e-05
Position 14389: 4.941070785543328e-05
Position 50: 4.65741593409062e-05
Position 5295: 4.6307629387258615e-05
Position 12391: 3.95532284614627e-05
Position 173: 3.919612616339888e-05
Position 28: 3.5096721572889903e-05
Position 706: 2.7947107958447512e-05
Position 780: 2.727858554388994e-05
Position 458: 2.2418054891098558e-05
Position 502: 1.9331755133220048e-05
Position 1120: 1.718071970686949e-05
Position 758: 1.4907812171084885e-05
Position 20720: 1.2933168042025058e-05
Position 20831: 7.276005297829324e-06
Position 19864: 6.095555527410664e-06
Position 311: 5.723419484010189e-06
Position 19850: 3.923620644397854e-06
Position 657: 3.495618500636827e-06
Position 20762: 2.9930542372304e-06
Position 19872: 1.119529878489359e-06
Position 916: 1.075424659436194e-06
Position 19824: 1.0450185759150343e-06
Position 820: 3.970865115526603e-07
Position 730: 2.766180746044404e-07
Position 786: 2.3323500386734723e-07
Position 1542: 1.3104008068752448e-07
Position 4: 8.077173178464417e-08
Position 13195: 7.224853469010554e-08
Position 822: 6.710817154262093e-08
Position 336: 4.5423321657642166e-08
Position 622: 2.5225911432301014e-08
Position 810: 2.414180644773984e-08
Position 492: 9.891900815699628e-09
Position 528: 3.7126200362336727e-09
Position 20635: 3.3523428265208283e-09
Position 645: 2.2442930646105652e-09
Position 20200: 1.1888262532398418e-09
Position 20057: 9.296777642064271e-10
Position 120: 7.409059082104604e-10
Position 533: 6.493497509230489e-10
Position 20024: 8.152276593440358e-11
Position 577: 3.0718173986301856e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18295: 0.933700775889868
Position 19745: 0.8900742154560762
Position 12337: 0.8598903156420525
Position 20549: 0.8519788734810386
Position 5080: 0.83369961845918
Position 3990: 0.8009934410977029
Position 548: 0.6870981949855235
