Gene = EIF2B3
index = 490
Annotated 5SS: [   118   5590   8296  45105  59983  89256 104999 106793 110993 111933
 128907]
Annotated 3SS: [  5432   8149  44944  59870  89165 104870 106601 110914 111783 128802
 135606]
SMsplice 5SS: [   118   5590   8296  45105  59983  89256 101972 104763 104999 106709
 110993 111933 117860 128907]
SMsplice 3SS: [  5432   8149  44944  59870  89165 101886 104650 104870 106601 110914
 111783 117775 128802 135606]
top_k =  1000
Partition function (log Z): -63.41919041510012

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.9633755444434189
Position 8296: 0.9184476208923945
Position 5590: 0.8530081449613061
Position 16633: 0.5665367452781699
Position 21540: 0.20754699813832111
Position 5898: 0.17479910323854023
Position 10197: 0.14755512681792626
Position 10767: 0.10501108526347049
Position 9715: 0.08284670008991263
Position 5605: 0.07750709697483314
Position 11721: 0.04087813769949686
Position 12868: 0.03539090862326312
Position 10193: 0.026616868919594378
Position 191: 0.018980624413450928
Position 5865: 0.01481262563034066
Position 5552: 0.012029263011272698
Position 16133: 0.011063222642081922
Position 9238: 0.005886643798733479
Position 130: 0.005845704033215999
Position 5954: 0.004148296398184919
Position 1282: 0.0036107321026723625
Position 547: 0.003271121150463845
Position 273: 0.0032509634569288645
Position 10048: 0.002163201137933162
Position 6907: 0.00210236928301849
Position 395: 0.0019456403797396254
Position 7638: 0.0018315520483550166
Position 4937: 0.0017957186761628158
Position 438: 0.0014827138924944428
Position 5869: 0.0014671665623116987
Position 1604: 0.0014311499261091582
Position 177: 0.0014260328963573506
Position 1047: 0.0013084297261604534
Position 882: 0.001277513986553766
Position 5002: 0.0011785552798692553
Position 2672: 0.001148468102579711
Position 10201: 0.0011336053124487437
Position 5722: 0.0009673307499210191
Position 5469: 0.0007680443435065923
Position 2745: 0.0007603764405346132
Position 10020: 0.0007472571188859387
Position 6436: 0.000678408686016248
Position 383: 0.0006723812564989671
Position 125: 0.0006603964455076485
Position 10165: 0.0006495400475094367
Position 10719: 0.0006469837850207445
Position 5679: 0.0006398388195703097
Position 5752: 0.0006013602550847712
Position 10519: 0.0005705272916716477
Position 528: 0.0005681121779823198
Position 3201: 0.0005612692250130143
Position 5985: 0.0005111831200030624
Position 7498: 0.0004180914201393451
Position 4560: 0.00035024619807225876
Position 255: 0.00034708860938319533
Position 1273: 0.00029592104426697435
Position 7941: 0.000270066160623755
Position 5093: 0.0002654713778094146
Position 6071: 0.0002498391715075781
Position 8108: 0.0002254727911936518
Position 4695: 0.00021765881671991194
Position 1433: 0.00021138531101565908
Position 4388: 0.00020775830076693406
Position 1572: 0.00019140316297719428
Position 8947: 0.00017605713381663412
Position 6224: 0.00016411915955633484
Position 253: 0.00015971048640597079
Position 10211: 0.00015459862147909303
Position 5819: 0.00014589293492745062
Position 2557: 0.0001401951674782122
Position 6230: 0.00013762583899767968
Position 201: 0.0001338076630068041
Position 781: 0.0001331066196006754
Position 10534: 0.00013208053454117106
Position 10248: 0.0001309605725077739
Position 7337: 0.0001232025853466022
Position 5104: 0.00012035348692695036
Position 247: 0.00011823816353048088
Position 3592: 0.00011819704165030628
Position 2704: 0.00010589401023863027
Position 389: 0.00010306195916311109
Position 3359: 8.896920204897985e-05
Position 2658: 8.780356461447101e-05
Position 6063: 8.664032964572413e-05
Position 3196: 8.273665757481276e-05
Position 74: 7.681326048533644e-05
Position 8227: 7.632851264509486e-05
Position 3001: 7.51808798323278e-05
Position 4082: 7.253156286150107e-05
Position 3772: 7.252765201223938e-05
Position 3403: 6.986531747796211e-05
Position 2598: 6.957592882133034e-05
Position 4605: 6.737568021520096e-05
Position 245: 6.622548238467311e-05
Position 4838: 6.470649986770853e-05
Position 835: 6.0240791027113446e-05
Position 1728: 5.45876372794018e-05
Position 8: 5.058547873382742e-05
Position 5529: 4.993198328590606e-05
Position 43: 4.970040380096427e-05
Position 3547: 4.6726978987386776e-05
Position 661: 4.5183348275028226e-05
Position 1425: 4.452210807274198e-05
Position 262: 4.423867785751139e-05
Position 10121: 4.392334362795956e-05
Position 10456: 4.222273087430482e-05
Position 4783: 3.975105830612166e-05
Position 6909: 3.765613687042213e-05
Position 7542: 3.695348737289979e-05
Position 4114: 3.641015973993588e-05
Position 219: 3.18984531815808e-05
Position 2515: 2.786763988736622e-05
Position 1090: 2.687885481421543e-05
Position 5257: 2.5266846815050466e-05
Position 1031: 2.43269389481499e-05
Position 494: 2.364343120632332e-05
Position 1338: 2.2513905062527666e-05
Position 1117: 2.23396545511194e-05
Position 4615: 2.1975306195351614e-05
Position 3398: 2.008877994275231e-05
Position 2209: 1.988446388763952e-05
Position 4350: 1.9876907942444783e-05
Position 4236: 1.9118996369725165e-05
Position 2828: 1.8657813666831965e-05
Position 4432: 1.805408700584211e-05
Position 2509: 1.754224874109946e-05
Position 8633: 3.378149816237237e-07
Position 65: 2.0270934655903116e-07
Position 216: 1.8625280426619199e-07
Position 666: 1.4687909771787973e-07
Position 10053: 1.3370434262488375e-07
Position 845: 1.811564284405679e-08
Position 161: 7.523264738765383e-09
Position 568: 4.4251653558976444e-09
Position 606: 2.9328931242758786e-09
Position 5965: 2.763746207349569e-09
Position 12: 1.468580328414964e-09
Position 51: 5.161147458141628e-10
Position 326: 4.956061191985852e-10
Position 854: 4.466234797574763e-10
Position 751: 2.9570181402044785e-10
Position 873: 2.778696235441502e-10
Position 769: 1.9630053949568513e-10
Position 506: 1.1172256846743722e-10
Position 350: 3.918122889250113e-11
Position 24: 4.394666374043441e-12
Position 368: 8.685883132602287e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5432: 0.9094061908123985
Position 8149: 0.8763834939190492
Position 27702: 0.6187503167551959
Position 16565: 0.5776341011916041
Position 21423: 0.237697001454204
Position 10621: 0.10724981043817525
Position 5751: 0.09832496232825697
Position 10117: 0.07070085596361612
Position 24346: 0.06606402149741845
Position 17458: 0.0567580932509044
Position 5717: 0.04724183823474141
Position 11403: 0.04190437779235047
Position 9671: 0.039045820356589024
Position 10044: 0.03899462107366495
Position 9602: 0.03626604005560947
Position 10073: 0.03366517005716965
Position 12805: 0.03028196742676457
Position 5529: 0.027732733703166437
Position 14035: 0.023303312397381364
Position 8171: 0.021803014279588032
Position 18249: 0.02086927514536873
Position 22583: 0.020117389724235733
Position 8197: 0.01759990878955425
Position 5658: 0.01693337917445137
Position 10019: 0.016745471382604044
Position 9848: 0.014098391283224071
Position 13576: 0.013319400518559683
Position 5787: 0.01271895648641065
Position 12913: 0.011916889756732711
Position 15996: 0.011885176532316069
Position 10369: 0.011848349511843586
Position 5725: 0.010082277598296208
Position 19957: 0.009952288020346646
Position 10641: 0.008151114722064659
Position 9955: 0.008013583303175474
Position 11588: 0.007157505937737725
Position 17716: 0.007049259037964044
Position 20178: 0.006534088397745958
Position 5454: 0.006320298852975672
Position 16405: 0.006175073933495717
Position 17741: 0.005966732429383326
Position 9650: 0.005742834194699566
Position 8152: 0.005427727992615965
Position 10617: 0.003885440977587953
Position 11421: 0.00382487735866908
Position 12649: 0.003570418006236729
Position 5506: 0.0034962171746965916
Position 5457: 0.0031907202640448803
Position 13488: 0.0031630467605263508
Position 18275: 0.003159976276240247
Position 11631: 0.002948393416559262
Position 12625: 0.002817634102034394
Position 11844: 0.0027785139142012896
Position 13572: 0.002637508737403612
Position 16204: 0.0025974747165261503
Position 312: 0.002407827170790716
Position 14389: 0.002377520668506849
Position 17547: 0.002204496592665991
Position 7370: 0.002187651577982746
Position 18413: 0.002129936882216064
Position 9619: 0.002050660839361354
Position 20607: 0.0019717391864104523
Position 9167: 0.0019132531799349716
Position 9217: 0.0019006394325852018
Position 11377: 0.0018160002997799336
Position 5809: 0.001729889499699606
Position 15735: 0.0016570889670736403
Position 13596: 0.0016505108958699106
Position 10434: 0.0014461422340378862
Position 13245: 0.0013967010249597552
Position 11960: 0.001391105982420888
Position 945: 0.0013005735110058192
Position 2433: 0.001272994516719488
Position 9899: 0.0012723609248202817
Position 6140: 0.0012667137587585493
Position 6813: 0.0012557492168385946
Position 4674: 0.0012494278568181243
Position 250: 0.0011422890642543322
Position 1173: 0.0010679780128157977
Position 8184: 0.0009883188281538803
Position 1538: 0.0009577279143166462
Position 5632: 0.0008497756805815153
Position 12138: 0.0008477560461721911
Position 9184: 0.0008198967918500626
Position 4464: 0.0007827974773966991
Position 5702: 0.0007638286463051956
Position 1031: 0.0007221908347155327
Position 5589: 0.000690193075133146
Position 5493: 0.0006590439269281139
Position 9014: 0.0006242312396424232
Position 1139: 0.0005721257722674519
Position 926: 0.0005697956407708713
Position 6721: 0.0005689324123267592
Position 4841: 0.0005670275599935567
Position 10468: 0.0005585781909566153
Position 2601: 0.000535386315381998
Position 10076: 0.0005239690809867424
Position 8386: 0.0005107560235076696
Position 4694: 0.0005102050282591451
Position 9715: 0.0004534051818277607
Position 679: 0.00044031038588451886
Position 7516: 0.00038424117252040357
Position 13333: 0.00036994502194602263
Position 5865: 0.0003668192500857395
Position 2457: 0.0003656084095307052
Position 1209: 0.000350200193447904
Position 12909: 0.00033660863048056116
Position 8406: 0.0003351532395659504
Position 1492: 0.00033061431602358796
Position 2956: 0.0003299766553771576
Position 5021: 0.00032644892277600845
Position 5824: 0.00032482584623854625
Position 9631: 0.00031362145824284556
Position 5958: 0.00029436384109678815
Position 15635: 0.00028531680209890734
Position 11978: 0.00026283908401975254
Position 11399: 0.0002617794746100858
Position 15538: 0.0002526594309998549
Position 799: 0.0002506196410140788
Position 4670: 0.0002487022159329999
Position 9099: 0.00023206236694362054
Position 716: 0.00022917344301842958
Position 14654: 0.00022744680094551026
Position 14415: 0.0002237865584649473
