Gene = TPRA1
index = 1474
Annotated 5SS: [ 416  698 3448 3617 3821 4498 4689 5035 5253]
Annotated 3SS: [ 564 3360 3543 3740 4386 4627 4931 5171 6648]
SMsplice 5SS: [ 416  698 3448 3617 3821 4253 4498 4812 5035 5253]
SMsplice 3SS: [ 564 3360 3543 3740 4181 4386 4627 4931 5171 6648]
top_k =  1000
Partition function (log Z): 22.047586812114396

Sorted 5' Splice Sites (High to Low Probability):
Position 5035: 0.989313332330871
Position 416: 0.9890504895596964
Position 698: 0.9514292784841947
Position 5253: 0.9358063487598681
Position 3448: 0.9056230531645767
Position 3821: 0.8318923196402587
Position 4498: 0.7489766080154416
Position 3617: 0.7428861659297887
Position 4812: 0.659260957700259
Position 4253: 0.6246566224692691
Position 4063: 0.32351236088534
Position 2704: 0.19154755086050704
Position 4546: 0.14902113505534537
Position 3829: 0.13932518271350386
Position 3412: 0.09153632733689411
Position 3184: 0.08645749543583868
Position 4759: 0.07464996660305069
Position 3108: 0.07447595730134919
Position 146: 0.07408032905628228
Position 142: 0.0687192829260569
Position 4689: 0.06854766579691801
Position 3104: 0.05695960576146486
Position 4474: 0.05271925633972994
Position 3172: 0.045889825522931346
Position 3619: 0.045263999989878546
Position 6044: 0.04200099504312089
Position 3623: 0.03414432100497227
Position 2875: 0.03389389697205609
Position 4078: 0.029013685779109188
Position 3011: 0.02530985895622417
Position 55: 0.02170170202070523
Position 3753: 0.02022370376618973
Position 788: 0.020209828807478337
Position 1888: 0.01924262929616857
Position 4503: 0.01806730547373665
Position 5904: 0.014944463407522271
Position 3290: 0.013727860188203102
Position 1136: 0.01367161580474853
Position 3165: 0.013254254319921267
Position 2196: 0.012570978015421579
Position 5318: 0.011790615534657552
Position 5345: 0.010017898164240119
Position 5938: 0.008365146965199223
Position 5320: 0.007621240699009898
Position 6255: 0.006657272877746281
Position 2207: 0.0063460789898114175
Position 1714: 0.005689600033488244
Position 4863: 0.005357949285262764
Position 210: 0.004952012103594005
Position 2140: 0.004816150711113203
Position 4750: 0.004248584676869537
Position 58: 0.003918343012491229
Position 6078: 0.0031469267154604547
Position 1468: 0.0029690103272670366
Position 1754: 0.0028919181573077886
Position 452: 0.002721977311847078
Position 5356: 0.002158923406618685
Position 6273: 0.0021070438033008493
Position 3592: 0.0016703596896891564
Position 4860: 0.0016351266799218861
Position 155: 0.0016231642909033065
Position 4264: 0.001447038650476442
Position 2967: 0.0014455162594021395
Position 5079: 0.0013719467360685097
Position 1751: 0.001331592074046131
Position 5869: 0.0012320497512727172
Position 3590: 0.0011920891161234658
Position 2806: 0.0011695370344487169
Position 482: 0.0011506004478007421
Position 1496: 0.001063935396609981
Position 168: 0.0008996916683003422
Position 3278: 0.0008906886686608055
Position 309: 0.0008315368237137219
Position 2698: 0.0007926725336152884
Position 5918: 0.0007194603195598078
Position 6198: 0.000715451378569411
Position 4867: 0.0006065882987681308
Position 5053: 0.0005740119094951718
Position 2825: 0.00048226102552086206
Position 5980: 0.000457776538537954
Position 1427: 0.0004524634456842743
Position 4778: 0.0004344734869663818
Position 3155: 0.0003847674143033442
Position 4072: 0.00033376322241095375
Position 1399: 0.0003312757890354454
Position 110: 0.00031382785689956604
Position 1412: 0.00030591066956921214
Position 6111: 0.00030028712571007255
Position 4951: 0.00027577512827570686
Position 107: 0.0002506182405528337
Position 3220: 0.00024594745159597177
Position 31: 0.00024103515306189474
Position 3676: 0.00024035921048809383
Position 571: 0.00023764340520141076
Position 1165: 0.0002206041070936664
Position 6266: 0.00021679516383826944
Position 6036: 0.00020926599239488546
Position 1860: 0.0002086751725546262
Position 1371: 0.00020844451631382317
Position 2507: 0.00020230606580325146
Position 1483: 0.00019957850633934912
Position 3400: 0.00019577516273532015
Position 3048: 0.000190653663765176
Position 117: 0.00017593900343804448
Position 3379: 0.00014286512586453328
Position 6048: 0.00014184780793675668
Position 4057: 0.00013939980081368214
Position 1663: 0.00013899670555173036
Position 5911: 0.00013636033497046654
Position 5257: 0.00012713635232988724
Position 4287: 0.00012581327583655863
Position 4257: 0.0001123579055449957
Position 5039: 0.00010492184210415921
Position 4735: 0.00010268650455193242
Position 6710: 0.00010193593158729089
Position 158: 0.00010064197030567252
Position 175: 9.735309055728778e-05
Position 6214: 9.561520708396301e-05
Position 1670: 8.514106163297252e-05
Position 3773: 8.288285832261647e-05
Position 4624: 8.216108622523958e-05
Position 4524: 7.880243880471877e-05
Position 471: 7.818831674270072e-05
Position 1455: 7.623028223237662e-05
Position 5091: 7.34152745906234e-05
Position 6033: 7.251273235025665e-05
Position 3621: 6.836953583453264e-05
Position 6209: 6.773332507354554e-05
Position 2489: 5.852040530285619e-05
Position 972: 5.602964252671529e-05
Position 1620: 5.06153326232845e-05
Position 5055: 4.936815558196157e-05
Position 2178: 4.879506844002077e-05
Position 39: 4.824921621303181e-05
Position 5893: 4.4878305421075515e-05
Position 6212: 4.46859173726279e-05
Position 6995: 4.292551948903196e-05
Position 5064: 3.6469652032775306e-05
Position 4005: 2.791621279719816e-05
Position 119: 2.5703346930705444e-05
Position 1358: 2.5190925817091486e-05
Position 4998: 2.1688631666027254e-05
Position 4404: 2.139040338982343e-05
Position 1310: 2.1361139274089848e-05
Position 3361: 2.0734451760858718e-05
Position 4464: 1.93252554758156e-05
Position 2210: 1.898785215865251e-05
Position 488: 1.887581618753382e-05
Position 5000: 1.801535705454481e-05
Position 5008: 1.5348820900996904e-05
Position 3493: 1.2280781859293179e-05
Position 1654: 1.2179530653367913e-05
Position 2204: 1.0383567534243354e-05
Position 469: 9.993979742804591e-06
Position 3835: 7.945447321473312e-06
Position 1634: 7.70690357611511e-06
Position 739: 7.373232909151221e-06
Position 1440: 7.094908186014584e-06
Position 2547: 7.0180081194198e-06
Position 3436: 6.920919547958952e-06
Position 702: 6.471935183401414e-06
Position 566: 6.2746337900000525e-06
Position 2002: 5.742583064855206e-06
Position 3896: 5.3914801310059114e-06
Position 3956: 5.141547598162346e-06
Position 1988: 4.963259599312499e-06
Position 1717: 4.945843298782044e-06
Position 2075: 4.1182794040313185e-06
Position 3549: 3.6216936565746744e-06
Position 364: 3.222969014008517e-06
Position 5118: 2.8918468410344124e-06
Position 4949: 2.862873711701902e-06
Position 450: 2.050288055062319e-06
Position 5876: 1.4864187415139887e-06
Position 536: 1.2902274918514716e-06
Position 479: 1.2322677301474905e-06
Position 4897: 7.486865413593344e-07
Position 1457: 6.885535997973255e-07
Position 1392: 6.439186847013704e-07
Position 3757: 5.964919115216035e-07
Position 366: 4.261119552754351e-07
Position 1498: 3.8524274545106096e-07
Position 1061: 3.4675564440912797e-07
Position 203: 3.262779937337124e-07
Position 3791: 3.1339957234251913e-07
Position 456: 2.773667869012993e-07
Position 1485: 2.1906479013625583e-07
Position 953: 1.621752674402672e-07
Position 947: 1.4921656052430992e-07
Position 712: 9.50891609163687e-08
Position 1345: 8.598081397952669e-08
Position 885: 6.647436214926888e-08
Position 229: 4.565707579397173e-08
Position 516: 3.4911056222442504e-08
Position 820: 2.8346170926691786e-08
Position 424: 2.666772271636167e-08
Position 602: 2.4647017974158962e-08
Position 807: 2.2041732766763496e-08
Position 1280: 1.1025162281526928e-08
Position 500: 1.0063379630385413e-08
Position 550: 3.4954274353144528e-09
Position 5666: 2.226116337736915e-09
Position 4640: 1.7520373934045768e-09
Position 502: 7.662355756386104e-10
Position 3833: 3.568152963572835e-10
