Gene = RARRES2
index = 1116
Annotated 5SS: [  97 1239 1575 2689 3060]
Annotated 3SS: [1044 1469 2592 2932 3234]
SMsplice 5SS: [  65 1239 1575 2689]
SMsplice 3SS: [1157 1469 2592 3234]
top_k =  1000
Partition function (log Z): -1.1581916539477946

Sorted 5' Splice Sites (High to Low Probability):
Position 1239: 0.9703389274928599
Position 1575: 0.9512339940648497
Position 65: 0.7820180961652504
Position 2689: 0.7795547567809794
Position 3060: 0.15253978440023125
Position 97: 0.14811753514915332
Position 3155: 0.08349379896014243
Position 277: 0.04063382866378813
Position 2982: 0.03561361783814918
Position 2652: 0.0261504731828452
Position 1615: 0.02253073351694672
Position 1394: 0.006893451390671832
Position 2713: 0.005441683400392441
Position 1961: 0.005329834748172759
Position 2171: 0.0037635702195693596
Position 1052: 0.003306584312834265
Position 1912: 0.003192275364765689
Position 1102: 0.0024910816247002213
Position 1589: 0.002270312574864859
Position 1587: 0.001793407232792095
Position 1107: 0.001654023114208614
Position 765: 0.0015005650604012436
Position 1560: 0.0010713854777410208
Position 883: 0.0009578093131612752
Position 1613: 0.000754583859361975
Position 531: 0.0006726642615006273
Position 709: 0.000639319415002215
Position 649: 0.0005930480556371454
Position 2201: 0.0005638080322350536
Position 2035: 0.000556448201345968
Position 1158: 0.00033966649565511973
Position 290: 0.00032577297950581234
Position 643: 0.0003232294145820959
Position 543: 0.00029801483543499
Position 215: 0.000273470635086423
Position 1908: 0.0002607570603726816
Position 2716: 0.00025490566104149995
Position 2497: 0.00023956745445573584
Position 1702: 0.00023688394256765288
Position 2485: 0.00022561153795026028
Position 2064: 0.00021227165267705502
Position 1987: 0.00018761315649090847
Position 1385: 0.00018506287339435299
Position 847: 0.00018008977476867205
Position 611: 0.00017667314700216678
Position 760: 0.00017464663262793025
Position 1762: 0.00016079517854453764
Position 1579: 0.00015705086415586028
Position 2680: 0.0001470149814577131
Position 2705: 0.00014461558216792285
Position 3268: 0.0001301440866273989
Position 597: 0.00011216185901415248
Position 2969: 0.00011114992448370124
Position 2760: 0.00010336947708858868
Position 1857: 7.81574279221933e-05
Position 238: 7.49284601585218e-05
Position 2656: 6.918061217967171e-05
Position 1634: 6.882578184106047e-05
Position 2403: 5.4343782096871225e-05
Position 1921: 5.2750902741707316e-05
Position 771: 4.671503744059133e-05
Position 794: 4.377969390095171e-05
Position 1778: 3.683684111709075e-05
Position 340: 3.6683999462757945e-05
Position 1272: 3.0040398151501e-05
Position 1641: 2.8771674689980076e-05
Position 1736: 2.7404306655109658e-05
Position 758: 2.668893401671817e-05
Position 1660: 2.1709004472737222e-05
Position 507: 1.8504351191925548e-05
Position 452: 1.6116325865635822e-05
Position 2641: 1.5825001253120995e-05
Position 1981: 1.5154260906151e-05
Position 2425: 1.4374523062780819e-05
Position 3016: 1.3602671745125897e-05
Position 1810: 1.0674793895032962e-05
Position 1765: 1.0324482172268017e-05
Position 1619: 9.079296383450362e-06
Position 525: 7.818704041511724e-06
Position 1491: 7.740728886091053e-06
Position 713: 6.630683299566876e-06
Position 1113: 6.360511193767511e-06
Position 1094: 6.20746648546913e-06
Position 1553: 5.896151724409105e-06
Position 1196: 5.407491901808779e-06
Position 2010: 5.353576146642936e-06
Position 1377: 4.885244557582326e-06
Position 523: 4.681293844275819e-06
Position 1243: 4.038738999821197e-06
Position 1317: 3.9430886367053695e-06
Position 1275: 3.4744954124442953e-06
Position 1682: 2.879266725300681e-06
Position 227: 2.5621567576851535e-06
Position 1216: 5.019107025033875e-07
Position 1914: 6.093999768723712e-08
Position 2329: 4.5059515871192274e-08
Position 1955: 1.180921159742421e-08
Position 299: 9.121972878422445e-09
Position 1916: 9.001560331433938e-09
Position 343: 8.943775388337728e-09
Position 923: 3.2417796321537835e-10
Position 1218: 8.419241661357568e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1469: 0.9503328581327678
Position 2592: 0.8514936169962299
Position 1157: 0.7225447804461587
Position 3234: 0.5940633004164523
Position 3016: 0.18223122329198657
Position 2841: 0.13661190103011184
Position 977: 0.11691697140178826
Position 2932: 0.06168061702354148
Position 1044: 0.061370974423051165
Position 2916: 0.0560995032792452
Position 2423: 0.05362417702756575
Position 3045: 0.02935169663417723
Position 3236: 0.026040573404026855
Position 1050: 0.018204304016494574
Position 1429: 0.01785877760054663
Position 2063: 0.01629691280872982
Position 3320: 0.014211468372174659
Position 2594: 0.012993146348573103
Position 1479: 0.012321164336543212
Position 2540: 0.012244871819493132
Position 982: 0.01138357314073749
Position 1196: 0.011287442141969244
Position 3253: 0.007991684840492569
Position 1840: 0.0075404876583777
Position 2997: 0.00719317602017955
Position 2671: 0.00540480175020407
Position 3031: 0.003851777740781323
Position 178: 0.0035989340019567224
Position 3346: 0.002865740180448945
Position 930: 0.0027034580340039734
Position 1306: 0.002560689265467197
Position 1932: 0.002485970977952094
Position 1353: 0.002227539857021851
Position 940: 0.002086195802825274
Position 1845: 0.0019925591373364674
Position 1208: 0.0019658138642412414
Position 3275: 0.0018569357116973377
Position 1338: 0.0015795468320891366
Position 2974: 0.000978096075354787
Position 530: 0.0009059834261555713
Position 245: 0.0007375746178438143
Position 194: 0.000707353701177849
Position 2100: 0.0006713360339029505
Position 2967: 0.0005859962726220881
Position 2024: 0.0005848536938819793
Position 979: 0.000533563085350187
Position 1876: 0.0004610451485227096
Position 2787: 0.0004477097774980831
Position 2873: 0.0004218756017234895
Position 3154: 0.0004057198395375915
Position 1169: 0.00038831204352487476
Position 3295: 0.00038784544159664694
Position 1063: 0.0003760533724394737
Position 1882: 0.0003636409302152837
Position 1181: 0.00030236073625754457
Position 2512: 0.0002974463657956794
Position 1681: 0.00027248349930722226
Position 2950: 0.00022612927625612978
Position 2478: 0.0002250112396512886
Position 898: 0.0002135854904911489
Position 3193: 0.0002108519584651022
Position 1127: 0.00020950246031866608
Position 2774: 0.0001883849411572423
Position 2935: 0.00017854413099560853
Position 2767: 0.00017342832049688868
Position 882: 0.00016721053880009118
Position 1137: 0.00016060843809929473
Position 3334: 0.00015342055107774225
Position 822: 0.00015237367948984557
Position 1409: 0.00015008692047434227
Position 435: 0.0001477432480100511
Position 1142: 0.00011646741242023786
Position 1798: 0.00011233074776013459
Position 2959: 0.0001072884401669245
Position 3063: 9.449659651585314e-05
Position 3301: 8.814072156964666e-05
Position 1508: 7.392082199305593e-05
Position 3288: 6.676589214338878e-05
Position 1314: 6.498224716544272e-05
Position 2809: 6.232495692224703e-05
Position 1733: 6.183355615666734e-05
Position 3070: 6.098362265844766e-05
Position 2799: 5.6423817526364325e-05
Position 910: 5.04282301513591e-05
Position 142: 4.4898192008655126e-05
Position 1937: 4.139282509969085e-05
Position 1517: 3.5789841049761755e-05
Position 2851: 3.4604130864478965e-05
Position 1016: 3.408743389464032e-05
Position 1211: 3.278310818992902e-05
Position 3050: 3.260687119640976e-05
Position 1842: 3.1370211914798256e-05
Position 2862: 3.078104485047231e-05
Position 1365: 2.880226272340645e-05
Position 1514: 2.7106600504434062e-05
Position 792: 2.68394616741623e-05
Position 3101: 2.405598743765492e-05
Position 1283: 2.3479640453374687e-05
Position 2243: 2.3314936977974227e-05
Position 2485: 2.2260927090424873e-05
Position 1348: 2.1344310844809495e-05
Position 1495: 1.968968199483974e-05
Position 2641: 1.9260062189671e-05
Position 2794: 1.807876384432664e-05
Position 299: 1.78913006299387e-05
Position 1722: 1.7299672024895044e-05
Position 700: 1.72755686972763e-05
Position 3175: 1.7028651001975438e-05
Position 1691: 1.6687928103468293e-05
Position 2252: 1.6653233170580545e-05
Position 1802: 1.6302556609157986e-05
Position 2074: 1.613718069293064e-05
Position 2813: 1.4696319555424265e-05
Position 2378: 1.4433863056295403e-05
Position 2790: 1.3783796894005738e-05
Position 486: 1.359520906276193e-05
Position 1317: 1.3204472312245874e-05
Position 1940: 1.3143648254403215e-05
Position 1018: 1.3033232333992996e-05
Position 3054: 1.1065971882729422e-05
Position 1216: 1.0615035944030354e-05
Position 1694: 1.0157096418121567e-05
Position 2081: 9.688138580881667e-06
Position 2010: 9.553256462314369e-06
Position 1896: 9.503934579556216e-06
Position 660: 8.833593275007951e-06
Position 894: 7.565736662562663e-06
Position 2208: 7.272468149593164e-06
Position 253: 7.260941762328287e-06
Position 2103: 7.163837478086e-06
Position 2170: 7.090965208512438e-06
Position 392: 6.890022109278973e-06
Position 995: 6.679250695830202e-06
Position 3096: 6.415024440110667e-06
Position 465: 6.366324287109168e-06
Position 2154: 6.243674598354496e-06
Position 2953: 6.23643880625309e-06
Position 2352: 6.162751650697314e-06
Position 2165: 5.934488195642907e-06
Position 3117: 5.794440398871055e-06
Position 845: 5.063042074110121e-06
Position 160: 4.989616325171663e-06
Position 150: 4.813871633652988e-06
Position 2193: 4.504274416700513e-06
Position 2118: 4.473493002197906e-06
Position 870: 4.4371884140811925e-06
Position 206: 4.255890276542578e-06
Position 836: 4.107018572586062e-06
Position 2634: 3.459950179248311e-06
Position 1332: 3.374556235218241e-06
Position 543: 3.266806210539248e-06
Position 2941: 3.1314387424667007e-06
Position 1761: 3.0781178278112206e-06
Position 620: 2.8671854135038327e-06
Position 358: 2.82301185436731e-06
Position 2673: 2.7465877097243337e-06
Position 730: 2.6855206538772888e-06
Position 1393: 2.1611721583045085e-06
Position 829: 2.1192025505195934e-06
Position 1863: 1.847749189400903e-06
Position 646: 1.804080172582304e-06
Position 1260: 1.664666108120113e-06
Position 1246: 1.6198505729718066e-06
Position 1389: 1.4608962999864333e-06
Position 2386: 1.4489099601579695e-06
Position 1023: 1.332154842254539e-06
Position 864: 1.3110340269768554e-06
Position 1701: 1.3099088285315265e-06
Position 1706: 1.2260732477589162e-06
Position 310: 1.2070730394835095e-06
Position 1286: 1.1897345892747277e-06
Position 1534: 9.743197225737478e-07
Position 801: 9.200394944156699e-07
Position 1724: 9.028454800935091e-07
Position 136: 8.167689848838545e-07
Position 639: 7.99595944549078e-07
Position 675: 4.183292779222934e-07
Position 374: 3.3217130597830094e-07
Position 643: 3.000455890540876e-07
Position 992: 2.730965302190678e-07
Position 2680: 2.13477774713708e-07
Position 480: 1.6911245247307514e-07
Position 1291: 1.3162379248405257e-07
Position 275: 1.287007270993083e-07
Position 682: 1.1763525266460488e-07
Position 666: 1.1346570603783897e-07
Position 379: 1.0596770794774131e-07
Position 322: 9.452390195283246e-08
Position 281: 8.974247538554912e-08
Position 862: 7.515442713641202e-08
Position 763: 4.304495216094479e-08
