Gene = MRRF
index = 882
Annotated 5SS: [  283  6420 15943 20632 27185 48731]
Annotated 3SS: [ 6207 15786 20512 27092 48570 57883]
SMsplice 5SS: [  283  6420 20632 26976 27185 29707 48731]
SMsplice 3SS: [ 6296 20512 26892 27092 29602 48570 57883]
top_k =  1000
Partition function (log Z): -14.619026295905204

Sorted 5' Splice Sites (High to Low Probability):
Position 20632: 0.9987090880814651
Position 283: 0.9975168514639591
Position 27185: 0.9575067746765854
Position 26976: 0.8716087111989486
Position 6420: 0.8699454152128082
Position 12484: 0.7514128332318857
Position 7070: 0.5263061724947917
Position 13709: 0.5154056803467141
Position 29707: 0.49568267592607795
Position 31514: 0.4843023186476113
Position 41222: 0.4557743825812898
Position 1125: 0.4525491777618768
Position 35059: 0.4315109994525745
Position 21511: 0.4208896160987231
Position 15943: 0.37113865141415914
Position 21291: 0.3656249011794727
Position 25496: 0.3305296232714595
Position 29724: 0.26396176376081504
Position 17545: 0.2619357891220482
Position 30705: 0.1513123772243329
Position 1045: 0.149717745934462
Position 31892: 0.1448501034901607
Position 17968: 0.13975166102502087
Position 25191: 0.1300359157034303
Position 16578: 0.12934881670770046
Position 20947: 0.11433774438081283
Position 8280: 0.1129980092133093
Position 5436: 0.1100388203220912
Position 20922: 0.10986432720839048
Position 30379: 0.108757861845666
Position 25383: 0.1061943237808143
Position 4700: 0.10498188340450552
Position 30114: 0.10459812654919873
Position 30660: 0.09652128681185078
Position 43465: 0.08693653778390004
Position 25141: 0.08352089356404965
Position 25721: 0.08115234983521634
Position 1373: 0.07766211623875242
Position 23158: 0.07311866533263728
Position 5401: 0.06868078119403125
Position 27524: 0.05464744999750281
Position 17901: 0.04155835421010896
Position 15364: 0.03839593993506088
Position 1491: 0.0374543632413849
Position 3283: 0.03703988118976817
Position 3460: 0.034786660812674806
Position 33739: 0.030462168299674994
Position 27171: 0.029611393055195293
Position 23032: 0.02818492856918601
Position 27577: 0.02740540106720423
Position 1765: 0.02654805735323481
Position 16689: 0.02619373496509441
Position 33707: 0.026127301163679444
Position 11778: 0.024967664427708054
Position 8148: 0.024544047035001047
Position 19003: 0.02265610050036864
Position 842: 0.022515630913430222
Position 16447: 0.020506808277253895
Position 1032: 0.020334080028999075
Position 12990: 0.01951570115956766
Position 890: 0.014711165529503693
Position 6490: 0.014147803997448277
Position 12367: 0.014110647135663217
Position 20830: 0.01403997161492087
Position 25490: 0.013797043890506745
Position 30143: 0.011560582702464116
Position 28160: 0.008178505053128662
Position 27983: 0.00772706627429951
Position 25853: 0.006752356044485984
Position 6883: 0.005991844365119898
Position 1052: 0.005874318163562973
Position 28462: 0.0056184342994414615
Position 618: 0.005098333834848418
Position 1379: 0.0049635725531516585
Position 13132: 0.004895689496389591
Position 26956: 0.0048710168108651725
Position 22658: 0.004182772130828466
Position 26120: 0.004119584173542938
Position 1015: 0.0036902091445732126
Position 29703: 0.003423098395484883
Position 5318: 0.003387638832111188
Position 25340: 0.0030746101802009477
Position 27440: 0.002623425205656105
Position 7022: 0.0023134190793131313
Position 7388: 0.002163577839633616
Position 5545: 0.001956770293293727
Position 2510: 0.0019062312389800955
Position 27379: 0.001545878899601473
Position 1217: 0.0015317510949674268
Position 4712: 0.001376639954079827
Position 3630: 0.0013593438350914576
Position 21006: 0.0011999325279125534
Position 4747: 0.0011276590471026348
Position 6790: 0.001079627993207683
Position 5713: 0.0010721691391719983
Position 4327: 0.001065967281118296
Position 29885: 0.0010449944338466037
Position 27046: 0.0009063026295193391
Position 30314: 0.000743026294936041
Position 5875: 0.0007216201617554633
Position 1084: 0.0006984135038700585
Position 30173: 0.0006655050016758652
Position 7779: 0.0006181252196518762
Position 858: 0.0005458661468492866
Position 264: 0.0004895054490670436
Position 29522: 0.00047177131574975426
Position 3590: 0.000435228113220383
Position 458: 0.00034786588605859346
Position 648: 0.0003079349267007144
Position 118: 0.0003072668667813829
Position 5132: 0.00029819359768257204
Position 30319: 0.00026561738113667994
Position 3669: 0.0002496702669814089
Position 6803: 0.00024433173804191326
Position 7931: 0.00024258368878302299
Position 8175: 0.00022889895604530065
Position 1270: 0.00021086318122352397
Position 104: 0.00017394655113119487
Position 4495: 0.00012286780233584704
Position 640: 8.409153290601438e-05
Position 9619: 6.519195785253937e-05
Position 11832: 5.1235380732869975e-05
Position 30: 4.95414288465654e-05
Position 9878: 4.74143981269754e-05
Position 8645: 3.42528876832998e-05
Position 9991: 3.3752712590349424e-05
Position 180: 2.7820664514244928e-05
Position 3597: 2.6766130883526067e-05
Position 8398: 2.193229556348822e-05
Position 9158: 2.0178645114504346e-05
Position 879: 1.946716815230668e-05
Position 998: 1.7194866882611154e-05
Position 398: 1.1789235422805726e-05
Position 220: 1.0875071085964584e-05
Position 287: 9.330231687405842e-06
Position 4668: 8.528597502786523e-06
Position 392: 7.52048367165879e-06
Position 1082: 6.925577759062869e-06
Position 139: 5.669120413678886e-06
Position 895: 3.071086076492202e-06
Position 1117: 2.789546523857859e-06
Position 253: 2.412018628694571e-06
Position 956: 2.399157154680931e-06
Position 521: 2.372522293445577e-06
Position 448: 2.347477414869303e-06
Position 923: 2.2353671148234085e-06
Position 3361: 2.1737447480638673e-06
Position 235: 2.0552266626323255e-06
Position 817: 1.897825883177564e-06
Position 572: 1.5230209734284962e-06
Position 1038: 1.4446998076885499e-06
Position 326: 1.3540583252884814e-06
Position 320: 1.3412740430269038e-06
Position 1049: 1.3349785032413207e-06
Position 847: 8.328769439706771e-07
Position 826: 8.139059468470371e-07
Position 632: 5.80081677916779e-07
Position 76: 5.59144334244575e-07
Position 289: 4.4267806622413176e-07
Position 736: 4.297563689645997e-07
Position 173: 3.2290612421352916e-07
Position 315: 1.820028346222398e-07
Position 207: 1.7838930883694206e-07
Position 550: 1.6176464996223506e-07
Position 212: 1.6146317760952253e-07
Position 715: 1.199331864732824e-07
Position 544: 1.1986192637970898e-07
Position 73: 9.426593769774457e-08
Position 317: 6.31638968363771e-08
Position 433: 5.324734602008888e-08
Position 42: 3.272246741362697e-08
Position 748: 2.500857439283536e-08
Position 739: 2.0933253605362266e-08
Position 381: 9.03442933434688e-09
Position 725: 9.448045839389082e-10
Position 244: 4.897413207113784e-11
Position 62: 4.152290508417507e-11
Position 908: 6.968197740068211e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20512: 0.9999999996999576
Position 27092: 0.9713864926671533
Position 26892: 0.8926752702500869
Position 805: 0.6493712605091745
Position 29602: 0.5842225034825705
Position 41131: 0.514582805755033
Position 34790: 0.5022899632015622
Position 25285: 0.4592730492114549
Position 6296: 0.45717049937485693
Position 31449: 0.45708818737117907
Position 12233: 0.43961305513962884
Position 21382: 0.4206721690141569
Position 6207: 0.3984368997415837
Position 15786: 0.3711386514141597
Position 13463: 0.3320553047907851
Position 12388: 0.3259104252279183
Position 17415: 0.26193578912204846
Position 43381: 0.2513142578545482
Position 6753: 0.2317082160564364
Position 21200: 0.22797428020615043
Position 25008: 0.20900255109748836
Position 5248: 0.1814325387093848
Position 17780: 0.18131001523512988
Position 16402: 0.17604935995004886
Position 43751: 0.1705528128273883
Position 29638: 0.1699678302713931
Position 30251: 0.13857447594186706
Position 13581: 0.1350350586610803
Position 31714: 0.1251163097999988
Position 29969: 0.12325258865496633
Position 6932: 0.12219905822500791
Position 44598: 0.1174002287704031
Position 20791: 0.11711709819306389
Position 33558: 0.11509111948509278
Position 20813: 0.10949439156867137
Position 41349: 0.10430886217006875
Position 4616: 0.09812062209269008
Position 21123: 0.09501537737826456
Position 8199: 0.09411771410779021
Position 1216: 0.09025035299860225
Position 25604: 0.07971510037245948
Position 30614: 0.07814545495459435
Position 6996: 0.07319004921741587
Position 30633: 0.06951704324262024
Position 30418: 0.06424429157553668
Position 6858: 0.06138549913185682
Position 36087: 0.053569888584919505
Position 22933: 0.04870932441160447
Position 31598: 0.048628068505641595
Position 13600: 0.0483153168948489
Position 27419: 0.04678341403032228
Position 38752: 0.04553194604090495
Position 15220: 0.03839593993506086
Position 6882: 0.0342577397515358
Position 3202: 0.03398835318689438
Position 3360: 0.028628003218461436
Position 31252: 0.026945742118307834
Position 11679: 0.025018899808440936
Position 12919: 0.024411390655957276
Position 30490: 0.023699137393944705
Position 18912: 0.02265610050036864
Position 21044: 0.02259039245171762
Position 6317: 0.017068494422168647
Position 37633: 0.016857531358432494
Position 23022: 0.016830911194762873
Position 30810: 0.016403592706958306
Position 27371: 0.014876872485564227
Position 30460: 0.014018200529023498
Position 23077: 0.012824661593765795
Position 1018: 0.012755120210424919
Position 8127: 0.012308268814412203
Position 29668: 0.012117097479533668
Position 6678: 0.011778798067884764
Position 7979: 0.01171750619073183
Position 22832: 0.011178640492357986
Position 948: 0.010973803432090729
Position 32989: 0.010385157148941311
Position 23055: 0.009549328320129865
Position 1282: 0.00947225931388455
Position 4622: 0.009159640427886279
Position 21047: 0.009059915435507517
Position 1239: 0.009024394909336526
Position 27271: 0.007976622844085254
Position 8003: 0.00778353813781987
Position 27439: 0.007322138243007269
Position 8100: 0.00731550356533906
Position 34172: 0.006942840743966608
Position 21212: 0.006448824968900611
Position 1681: 0.006424080239750203
Position 6253: 0.006375157790925729
Position 1615: 0.006025684013060457
Position 39750: 0.005997845390412465
Position 3174: 0.00581059813222654
Position 27467: 0.00573433707704041
Position 33839: 0.005572587338806978
Position 28106: 0.005087809074402236
Position 28387: 0.00491274495529481
Position 27886: 0.004681183675492231
Position 24957: 0.004554258169991463
Position 20717: 0.004467443945824619
Position 31224: 0.004443981919423884
Position 21239: 0.004378753672798389
Position 22576: 0.00417724564912565
Position 25959: 0.0041195841735429325
Position 32884: 0.0037372093247410405
Position 30039: 0.0037182724631700534
Position 8147: 0.0035562734216954277
Position 1670: 0.0035308813739481503
Position 1649: 0.003340401821442053
Position 20822: 0.0032307031719126496
Position 27099: 0.0029950292192256465
Position 1188: 0.0029111365855064453
Position 1608: 0.002637736633504371
Position 25748: 0.002512157418769746
Position 31513: 0.0023490470045738642
Position 22907: 0.002210727889202345
Position 1462: 0.0021926783628234974
Position 29491: 0.002103902185340083
Position 1309: 0.002075004559428357
Position 20866: 0.002011572140221506
Position 3459: 0.0019951192986856423
Position 32004: 0.0019782950789857603
Position 482: 0.0019750304273250083
Position 1160: 0.0018271496523479583
Position 7302: 0.0017747173386092668
Position 5219: 0.0017182922903744115
Position 27850: 0.0016161193254566008
Position 1633: 0.0016066535169256587
Position 27913: 0.0016039092622018114
Position 6221: 0.0016027778683839011
Position 20722: 0.001481591112155319
Position 28069: 0.0013613666416595184
Position 6180: 0.0013472776112196604
Position 30042: 0.0013114362624586917
Position 3270: 0.0012536891704292173
Position 366: 0.0012473385657648273
Position 27853: 0.0011883266586549764
Position 29324: 0.001163672170559629
Position 32691: 0.0011410185547401997
Position 5617: 0.001072169139171997
Position 6233: 0.0010503090231033464
Position 7026: 0.001047695635504055
Position 8255: 0.000994083262130345
Position 3153: 0.0009843387056794627
Position 28187: 0.0009145251726658015
Position 3062: 0.0007889378193870692
Position 28792: 0.000772908012917272
Position 5254: 0.0007620392382387004
Position 956: 0.0007414692115013403
Position 5774: 0.0007216201617554645
Position 27322: 0.0007101863087164053
Position 1628: 0.0006450898061270476
Position 31963: 0.0005879952567934287
Position 1415: 0.0005799782033422442
Position 486: 0.0005759654195990661
Position 27340: 0.0005599494415637022
Position 29995: 0.0005546942160878465
Position 6095: 0.0005470909954232816
Position 4261: 0.000534297852243238
Position 29510: 0.00052263267135589
Position 27443: 0.0004874701941450371
Position 4228: 0.00047435010756452647
Position 2385: 0.00046156342359337474
Position 6167: 0.0004613749619178998
Position 7281: 0.00039231090453704476
Position 2156: 0.0003918900367813266
Position 6648: 0.0003683395848320049
Position 27882: 0.00036685668956078677
Position 556: 0.0003625209161848357
Position 1287: 0.00036226841441994656
Position 28896: 0.00036210623083301926
Position 20906: 0.00034826398169491115
Position 1646: 0.00033674957855468177
Position 7720: 0.0003271465923849388
Position 1243: 0.0003069950357574212
Position 2300: 0.000268579140272475
Position 1490: 0.00025671919855481233
Position 3032: 0.00023500848913030677
Position 1594: 0.00022119753691582383
Position 1713: 0.00021679040431031157
Position 1328: 0.00021469132590030518
Position 4579: 0.00021444848261437707
Position 20989: 0.00021386415595904388
