Gene = ZNF684
index = 1619
Annotated 5SS: [  227  1621  9152 10150]
Annotated 3SS: [ 1581  9024 10053 15000]
SMsplice 5SS: [  227 10150]
SMsplice 3SS: [10053 14814]
top_k =  1000
Partition function (log Z): -5.382499232822101

Sorted 5' Splice Sites (High to Low Probability):
Position 10150: 0.9948985145510667
Position 227: 0.7939807368018278
Position 1621: 0.5647422708923957
Position 9152: 0.40600764561953173
Position 1750: 0.2610711495686549
Position 586: 0.23326008106376092
Position 1248: 0.1971293992929644
Position 12703: 0.14468273287017414
Position 253: 0.13526908307696606
Position 964: 0.12601934108047516
Position 13912: 0.059329604158221
Position 11114: 0.05153041415048168
Position 13067: 0.04047701867586252
Position 1626: 0.03773852712819808
Position 13417: 0.036990342877407045
Position 2107: 0.036251847465626326
Position 1906: 0.034358707087419546
Position 93: 0.025830766416380373
Position 748: 0.01631405845600275
Position 100: 0.013436449786857804
Position 648: 0.012922459537061786
Position 12493: 0.012721733594316815
Position 6710: 0.011858268271634248
Position 9168: 0.01138980820457896
Position 10645: 0.010617030006022021
Position 14057: 0.009922416657707638
Position 12656: 0.008749004423879181
Position 10865: 0.008617576776030419
Position 2532: 0.0071007908637907985
Position 670: 0.006441888894180471
Position 332: 0.006320405258395627
Position 8058: 0.0058882535739107145
Position 5818: 0.0051529373435658474
Position 5715: 0.005072976236047038
Position 10726: 0.005047134753726671
Position 13532: 0.004992107115250187
Position 82: 0.004349536351958996
Position 975: 0.0032463987869959777
Position 716: 0.0030156747222598087
Position 2823: 0.001928463392715397
Position 12039: 0.0016224585145748044
Position 15065: 0.0013794681250948754
Position 13903: 0.001137850480902155
Position 10154: 0.0011229447305374045
Position 10200: 0.0010693639993292609
Position 13855: 0.0010535773913965224
Position 58: 0.0010183844694852504
Position 1490: 0.0008007454871513448
Position 423: 0.0006140376432227829
Position 131: 0.0005101886712752378
Position 10682: 0.0005016098304656456
Position 1687: 0.0004492604547197949
Position 342: 0.00043088183039083474
Position 404: 0.0003660340852914871
Position 14880: 0.0003493974188769075
Position 471: 0.0003405544099060961
Position 13069: 0.0003344357643540295
Position 461: 0.0003213337296969374
Position 85: 0.0002927018216209935
Position 1486: 0.0002799962007888206
Position 952: 0.0002698580406633438
Position 1396: 0.000260084603381079
Position 11628: 0.000248571021613789
Position 12236: 0.00016270625244471334
Position 1692: 7.510679748912314e-05
Position 362: 7.077367546235445e-05
Position 1546: 6.993737385417871e-05
Position 10089: 6.459929667481218e-05
Position 923: 6.169429969255941e-05
Position 1338: 4.714585238155955e-05
Position 1537: 2.872616540269499e-05
Position 220: 2.8008993127312355e-05
Position 282: 2.6452746479392094e-05
Position 141: 2.3450160128193065e-05
Position 1173: 2.3300662737455657e-05
Position 2056: 2.283748983786759e-05
Position 13025: 2.1262246418811582e-05
Position 309: 2.042793353099753e-05
Position 13122: 1.9213866681899852e-05
Position 12759: 1.6722035446365163e-05
Position 13099: 1.499304729534572e-05
Position 65: 1.451383806617169e-05
Position 816: 1.392753576307399e-05
Position 1499: 1.2922715783735102e-05
Position 883: 1.0664805006293926e-05
Position 346: 8.735138445645226e-06
Position 322: 8.231728145733797e-06
Position 382: 7.0489588515121726e-06
Position 1114: 6.984568683888014e-06
Position 465: 6.637626573089995e-06
Position 170: 5.52827028795207e-06
Position 10506: 5.039450500109457e-06
Position 1327: 4.771100781651582e-06
Position 479: 4.295295052807217e-06
Position 43: 4.081060231606125e-06
Position 10204: 3.715737322287723e-06
Position 212: 2.312974881133225e-06
Position 2209: 2.263888141689305e-06
Position 351: 2.108634344312727e-06
Position 1704: 1.3384143513317934e-06
Position 698: 1.2869828205755295e-06
Position 501: 1.2331438774220538e-06
Position 1590: 1.2021041304753043e-06
Position 841: 1.1197840877514417e-06
Position 1837: 1.0128440151647193e-06
Position 12: 9.58252535270435e-07
Position 1774: 9.54293738241595e-07
Position 485: 7.797795009084185e-07
Position 846: 7.741574066837092e-07
Position 410: 5.42965726726006e-07
Position 9: 5.109531673101234e-07
Position 564: 4.632430657641058e-07
Position 143: 3.727126845447649e-08
Position 863: 2.5646641443460916e-08
Position 527: 2.2788105866197335e-08
Position 513: 1.995225687393201e-08
Position 154: 1.6192304894758848e-08

Sorted 3' Splice Sites (High to Low Probability):
