Gene = TRMO
index = 1487
Annotated 5SS: [  153  6407  9170 12611]
Annotated 3SS: [ 6231  9011 11953 17577]
SMsplice 5SS: [ 153 6407 9170 9698]
SMsplice 3SS: [ 6231  9011  9594 17577]
top_k =  1000
Partition function (log Z): -1.4902444488227444

Sorted 5' Splice Sites (High to Low Probability):
Position 153: 0.9284702863238249
Position 6407: 0.8822998988067485
Position 9170: 0.8181956512791
Position 8063: 0.6194441717225622
Position 9698: 0.6154929461379691
Position 9933: 0.3885126253739547
Position 10770: 0.380227153222976
Position 8592: 0.2853863966888999
Position 12395: 0.21192428567842897
Position 764: 0.2080248809869636
Position 9163: 0.17263830702594804
Position 13299: 0.16711822526730732
Position 5618: 0.14564796845984682
Position 11297: 0.1333825262410601
Position 9823: 0.10796014168103975
Position 14107: 0.09857154680261439
Position 12691: 0.09136116353391284
Position 8586: 0.07676967696009909
Position 11653: 0.038627741470443504
Position 3740: 0.035228540736112736
Position 12611: 0.034161893564058084
Position 9327: 0.03014456465828883
Position 17663: 0.024532635927511863
Position 759: 0.022218723991322884
Position 8581: 0.02132844564715199
Position 1617: 0.020853433118467345
Position 8661: 0.020607973571579834
Position 13370: 0.020330113515576016
Position 16903: 0.018420098750139644
Position 7081: 0.018073595273646444
Position 13469: 0.017548754633189757
Position 17760: 0.016110109173271995
Position 3367: 0.015192801215624377
Position 4532: 0.015155672482944527
Position 9693: 0.015086544509657655
Position 13306: 0.01457378050291599
Position 10139: 0.010583221383283657
Position 6614: 0.01037009895069447
Position 3518: 0.00919139224122459
Position 10765: 0.009007446231342359
Position 4966: 0.008645050428520797
Position 2422: 0.008264310235989187
Position 10059: 0.007450889215165439
Position 309: 0.007106889356941783
Position 10849: 0.006812074151908861
Position 10210: 0.005776710037980577
Position 190: 0.005148571676484674
Position 254: 0.0049855362286251375
Position 8881: 0.004820320084437156
Position 15907: 0.004720588653505792
Position 10460: 0.0046155626247825435
Position 946: 0.004503350935069537
Position 12857: 0.004447635061878007
Position 2516: 0.0037593629969773865
Position 52: 0.0035944517737261407
Position 8730: 0.0033832033160393943
Position 5531: 0.0029398080159979815
Position 1574: 0.002913389811745562
Position 4690: 0.002866118193197499
Position 17743: 0.0024452733613355196
Position 3021: 0.00232271127533886
