Gene = RHOBTB3
index = 1139
Annotated 5SS: [  510   910  5901 17313 21176 24587 32446 36992 49251 52789 57684]
Annotated 3SS: [  683  5713 17157 21063 24220 32332 36870 49076 52621 57586 61883]
SMsplice 5SS: [  510   910  5901 17313 28988 32446 36992 37149 49146 52789 57684]
SMsplice 3SS: [  683  5713 17157 28847 32332 36870 37063 49076 52621 57586 61883]
top_k =  1000
Partition function (log Z): -4.128416916742992

Sorted 5' Splice Sites (High to Low Probability):
Position 17313: 0.9994591210995539
Position 5901: 0.9956489568627744
Position 52789: 0.9924762152892704
Position 36992: 0.9922468090001564
Position 32446: 0.970953860707152
Position 57684: 0.8028360525705455
Position 28988: 0.778789247936722
Position 37149: 0.7272000238007341
Position 910: 0.6566795266031705
Position 49146: 0.6430475339368958
Position 57467: 0.42480769149638997
Position 53735: 0.4042458443882711
Position 21176: 0.3934881282140231
Position 39502: 0.38937776768659216
Position 34294: 0.33775657219996336
Position 510: 0.3360105297408942
Position 49251: 0.32999926363808013
Position 213: 0.2946335562405402
Position 1972: 0.21828655628798802
Position 993: 0.18611257757641161
Position 84: 0.1846060375991107
Position 53370: 0.18330767681031576
Position 38254: 0.16310755221037934
Position 37572: 0.14567616346592274
Position 9081: 0.1357949832536453
Position 40290: 0.13346445593915687
Position 37106: 0.13020606998032883
Position 7293: 0.11319083761612916
Position 863: 0.11107539667127514
Position 13380: 0.11002624112443145
Position 40310: 0.09156467881320039
Position 36716: 0.08984963370921106
Position 38436: 0.07317280252967322
Position 2603: 0.0712493917948963
Position 5402: 0.0646023550031271
Position 19571: 0.06039471531882084
Position 41098: 0.05927513909994389
Position 5543: 0.056072794060367075
Position 35053: 0.05494221587454026
Position 56442: 0.051255154099942246
Position 45477: 0.04856291874433284
Position 45492: 0.04738683689849304
Position 45539: 0.04581292464320163
Position 40961: 0.04324440066138576
Position 55519: 0.03856916805311836
Position 43906: 0.03802768150255162
Position 56609: 0.03683445299733236
Position 514: 0.03060564531718684
Position 32461: 0.02904613929284445
Position 457: 0.027702628736738448
Position 236: 0.02296183981883669
Position 33458: 0.02106068997902003
Position 55745: 0.01944923733630811
Position 45480: 0.016280382383526606
Position 1175: 0.015896400685554615
Position 55529: 0.01466555762887276
Position 45543: 0.013631055828948626
Position 57244: 0.013443108559725277
Position 425: 0.010927989614813786
Position 56464: 0.010014896287452339
Position 53340: 0.009046755783221203
Position 33727: 0.00899910983788035
Position 38770: 0.008985352084028096
Position 2010: 0.008234194648128157
Position 47077: 0.008233697358575001
Position 2661: 0.008020012708344132
Position 37919: 0.00764535117802774
Position 1822: 0.007271223058511994
Position 58238: 0.007130835369503463
Position 852: 0.006696748480033964
Position 34218: 0.005930245983898478
Position 33690: 0.0058329583489436536
Position 55398: 0.005353946438201045
Position 6724: 0.00492011600440613
Position 39046: 0.004761836396752096
Position 2760: 0.004494031820012971
Position 222: 0.004479875547340971
Position 6183: 0.004409790322664304
Position 35706: 0.004199199927057862
Position 3321: 0.0037092681040041425
Position 35639: 0.0032365342838752195
Position 33088: 0.003097725747370387
Position 1748: 0.003022827319549614
Position 3799: 0.0029714892375954
Position 37862: 0.0026184507799913125
Position 53429: 0.002447932632961043
Position 38844: 0.0023670982930542156
Position 37750: 0.002242140679810571
Position 244: 0.0021254213565509465
Position 43449: 0.002115950512865567
Position 3562: 0.0020884247168261954
Position 39497: 0.002079909552231055
Position 829: 0.0020768467180662057
Position 5317: 0.001958582740354613
Position 1160: 0.001761848777060012
Position 280: 0.0016795950971492098
Position 37709: 0.0016290101338511651
Position 580: 0.0015337237508117624
Position 2516: 0.001442795477818416
Position 3706: 0.0013717557780367966
Position 32974: 0.0013069822318637302
Position 6800: 0.001230905509529925
Position 557: 0.001198690389576266
Position 3489: 0.0011248545729385646
Position 33490: 0.0011171249370303727
Position 1145: 0.0010118863475729717
Position 38892: 0.0009462107967287338
Position 2583: 0.0008990576931542819
Position 5418: 0.0008824788541233172
Position 3734: 0.0008715572138689223
Position 2920: 0.0007735605364738159
Position 72: 0.0002734288165549472
Position 37699: 0.00024684794083815854
Position 836: 0.00019987474438443696
Position 39400: 0.00019664641581798356
Position 379: 0.00013701245388163382
Position 37160: 0.0001333991578071029
Position 684: 0.00012113841597134983
Position 318: 0.00010999872105220445
Position 39929: 9.851312133775168e-05
Position 40629: 9.268254140489424e-05
Position 7004: 6.487232407602663e-05
Position 886: 4.8910225282023414e-05
Position 7031: 4.6016114203589796e-05
Position 261: 4.446359488893514e-05
Position 364: 4.306350183129319e-05
Position 841: 3.309588649776321e-05
Position 6297: 2.5235146477690364e-05
Position 784: 2.4767935616627127e-05
Position 479: 2.1808127389421594e-05
Position 537: 2.1200843400939793e-05
Position 37064: 1.636457239287103e-05
Position 618: 1.3119814568030084e-05
Position 674: 1.169407154360212e-05
Position 1277: 3.022373624280755e-06
Position 889: 2.8270863975168486e-06
Position 552: 2.373195969772797e-06
Position 5886: 2.309044504326089e-06
Position 1269: 2.1325759281508236e-06
Position 5816: 1.9138259486567736e-06
Position 602: 1.694231482894297e-06
Position 1006: 7.674796493432802e-07
Position 843: 6.213447463922481e-07
Position 2665: 5.984013601635745e-07
Position 37: 3.26576237064803e-07
Position 1397: 2.819068088470252e-07
Position 997: 2.778021747869085e-07
Position 1021: 1.697427103661624e-07
Position 877: 1.558280502134851e-07
Position 678: 1.398619628326256e-07
Position 1004: 1.0960910932337821e-07
Position 899: 5.7536347922226326e-08
Position 1189: 5.5891937340751215e-08
Position 744: 4.2355409936979375e-08
Position 1217: 3.613801805260797e-08
Position 1348: 3.570012981958142e-08
Position 904: 2.321013361980211e-08
Position 807: 1.8512115080704612e-08
Position 999: 1.2814412686298555e-08
Position 526: 8.98811292545519e-13
Position 646: 6.105771276042365e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 52621: 0.9929681765430753
Position 36870: 0.9907243353898888
Position 49076: 0.9631452246383234
Position 17157: 0.9441661554632761
Position 683: 0.8732626570279924
Position 57586: 0.8690603357441452
Position 32332: 0.8682407080514322
Position 5713: 0.8632451458975615
Position 37063: 0.8456218839666897
Position 28847: 0.778789247936722
Position 57195: 0.4583905868985553
Position 21063: 0.3446575650188297
Position 53556: 0.34402292580157073
Position 34004: 0.31640701051929204
Position 40188: 0.2250333032806641
Position 61883: 0.22337890396748117
Position 53295: 0.19361684359764014
Position 45368: 0.1716841007192828
Position 39451: 0.14171060357584792
Position 62843: 0.13301871477239882
Position 32301: 0.13175929194856434
Position 5661: 0.12020428579343995
Position 39454: 0.09940199668105947
Position 5281: 0.09917729874703662
Position 1781: 0.09564102439629195
Position 39258: 0.09036172057304559
Position 36582: 0.08984963370921106
Position 7158: 0.08638877307749146
Position 37918: 0.07293604245719347
Position 8970: 0.06726210238994111
Position 1704: 0.06713920137216522
Position 56390: 0.06676685810422056
Position 13269: 0.06102110189354119
Position 8930: 0.05697320254908078
Position 64828: 0.05611142638218847
Position 55306: 0.05450663431144642
Position 57950: 0.054025669256275076
Position 37358: 0.053232544818544246
Position 17090: 0.05223300091686457
Position 34985: 0.04942124292491306
Position 38359: 0.04459236857331094
Position 60851: 0.04385889871936764
Position 13217: 0.04281088651203846
Position 40779: 0.041714777713628914
Position 57910: 0.03979377015377648
Position 43630: 0.038034278190824104
Position 39418: 0.03753337789395112
Position 37422: 0.03690195268999501
Position 37821: 0.03606121866392662
Position 19376: 0.03468226978093646
Position 2478: 0.03372036344079583
Position 63237: 0.0318088001689423
Position 20996: 0.02935805551678
Position 56350: 0.028900513126913333
Position 59530: 0.028847761797228016
Position 53616: 0.02798639427188172
Position 57975: 0.026906067188157287
Position 55636: 0.024783006905884947
Position 37942: 0.02349754755762049
Position 53619: 0.023175651070799448
Position 1906: 0.022794144107368648
Position 33188: 0.022177814916050427
Position 41000: 0.022158387497625498
Position 2496: 0.021996256759489134
Position 38325: 0.021773510873262104
Position 40838: 0.020976709295004847
Position 34292: 0.02096026382032828
Position 37303: 0.02050952605665205
Position 7213: 0.01973422473929403
Position 58363: 0.019513897054803456
Position 21023: 0.01947250767841322
Position 60360: 0.019042594209832925
Position 19318: 0.018688138234129542
Position 1075: 0.018152191160790088
Position 1843: 0.017886366256587585
Position 40879: 0.016579373097753165
Position 37957: 0.016284786120192067
Position 2529: 0.016170318742728094
Position 55282: 0.01596346616154246
Position 62840: 0.015092332308862887
Position 1758: 0.01504042516188416
Position 58594: 0.014860773138596635
Position 60022: 0.014805176269743224
Position 56441: 0.014339570501558853
Position 39300: 0.014104270994442896
