Gene = ANKRD45
index = 82
Annotated 5SS: [   46 10772 23017 42798 45076]
Annotated 3SS: [10428 22848 42702 44936 59646]
SMsplice 5SS: [   46 14783 23017 31923 42798 45076]
SMsplice 3SS: [14702 22875 31817 42702 44936 59646]
top_k =  1000
Partition function (log Z): -33.378852461293164

Sorted 5' Splice Sites (High to Low Probability):
Position 46: 0.9383322802452793
Position 351: 0.4832537103122778
Position 14783: 0.34249503262032127
Position 14623: 0.27286328467395515
Position 9564: 0.15206845911423394
Position 9343: 0.1485967891832082
Position 10772: 0.14418728412146098
Position 14353: 0.08223467464882799
Position 792: 0.060992543896223626
Position 1739: 0.053837735979871175
Position 4114: 0.040049108106623994
Position 9362: 0.036021435364506985
Position 5072: 0.03227059700635075
Position 9929: 0.021276246009392073
Position 17: 0.019624130575750166
Position 1064: 0.01466911857242742
Position 7286: 0.014478607729492927
Position 249: 0.012599238848865268
Position 7309: 0.011925347297110528
Position 6770: 0.005680376336904593
Position 11477: 0.005295575761218721
Position 41: 0.004650474832660454
Position 79: 0.004476919020554196
Position 10592: 0.0033753938153946355
Position 777: 0.0032182395021161095
Position 3034: 0.0027361491861457223
Position 296: 0.002201189872202301
Position 7697: 0.0017543590208162403
Position 9568: 0.0017045946215709386
Position 5192: 0.0011189654755858647
Position 9585: 0.0008772373628522027
Position 1455: 0.000792780361321423
Position 1339: 0.0007765693768283117
Position 9717: 0.0006383638224129347
Position 3620: 0.0005889593070213822
Position 284: 0.0005068995304234292
Position 107: 0.0005042894028991889
Position 3684: 0.00036969490055181856
Position 1050: 0.00016840524051528808
Position 796: 0.0001463651597868319
Position 1095: 0.0001319018052044995
Position 294: 0.00013167859736716028
Position 2419: 0.00011461151864507718
Position 5489: 7.886107022938522e-05
Position 1775: 7.047355569826721e-05
Position 58: 5.825336132675335e-05
Position 97: 5.048651322960719e-05
Position 1386: 5.024364799606513e-05
Position 3077: 4.7890572593158384e-05
Position 69: 2.7610251583893856e-05
Position 674: 2.1766983214986368e-05
Position 388: 1.9117689466796887e-05
Position 823: 1.4666074026106764e-05
Position 50: 1.2854944263814144e-05
Position 624: 1.0124320289222497e-05
Position 687: 7.252320399052964e-06
Position 1264: 4.752853477884678e-06
