Gene = KIFAP3
index = 746
Annotated 5SS: [   260  19391  27984  35463  36406  39242  40324  42810  50278  58234
  82541  90114  91426  91994  92724  96611 102183 113650 120685]
Annotated 3SS: [ 19258  27828  35406  36263  39141  40198  42710  50098  58070  82439
  90004  91312  91827  92597  96511 102096 113459 120584 152913]
SMsplice 5SS: [   260  19391  27984  36406  39242  82541  88630  90114  90325  91426
  91994  92724  96611 113650 120685 131071]
SMsplice 3SS: [ 19258  27828  36263  39141  82439  88413  90004  90242  91312  91827
  92597  96511 113459 120584 130950 152913]
top_k =  1000
Partition function (log Z): -62.955869976040454

Sorted 5' Splice Sites (High to Low Probability):
Position 19391: 0.9997345239560431
Position 27984: 0.9914175919717585
Position 36406: 0.9760886129614575
Position 7192: 0.9455128868622393
Position 39242: 0.8585441382177803
Position 260: 0.7144579115359462
Position 19540: 0.4126265495065361
Position 29907: 0.39884226436515574
Position 33019: 0.3603757314155232
Position 22343: 0.3434199286477574
Position 34311: 0.30170982182637374
Position 33023: 0.283866998628123
Position 28636: 0.25815234054689823
Position 543: 0.17389547637206965
Position 5991: 0.15915400557084067
Position 533: 0.13212905320280385
Position 28386: 0.09272883170554312
Position 28631: 0.08663256300768783
Position 6729: 0.08013858387407227
Position 6763: 0.07277581009075988
Position 36654: 0.043454753737686855
Position 20399: 0.013710133231544115
Position 3009: 0.012804139993228218
Position 3956: 0.01247044753182673
Position 407: 0.012107119188285486
Position 41215: 0.010611455048761721
Position 39559: 0.009730417124415136
Position 845: 0.008833373583827886
Position 29595: 0.008509379991519829
Position 29451: 0.008246903922891385
Position 1010: 0.007638461779242846
Position 2277: 0.006855308197045462
Position 79: 0.0059510832612851665
Position 146: 0.0044814524303374535
Position 3590: 0.004099166346079461
Position 4703: 0.004077147797157986
Position 3219: 0.003875015460405927
Position 2272: 0.0038038923797579713
Position 4315: 0.0036494146724662074
Position 1186: 0.002805182419778108
Position 41391: 0.001927342546504532
Position 3264: 0.0018839097695591382
Position 3836: 0.0014199268595247456
Position 19583: 0.0003198370842428215
Position 138: 0.0002864773112638933
Position 140: 0.00012535040605771497
Position 327: 6.89595102775265e-05
Position 320: 3.1224029084810804e-05
Position 16: 1.2620597512489745e-05
Position 1191: 9.735055643851291e-06
Position 801: 2.816145117363557e-06
Position 1637: 1.4397574962297195e-06
Position 493: 1.2518018788353833e-06
Position 819: 1.1554796655756504e-06
Position 831: 9.465077527633347e-07
Position 1285: 7.896081233479619e-07
Position 1197: 7.758978288770536e-07
Position 351: 6.745705047574302e-07
Position 448: 5.667673941872035e-07
Position 638: 4.805615034488183e-07
Position 1057: 4.6388391030748825e-07
Position 76: 4.5428564657021925e-07
Position 1766: 3.4233504355595357e-07
Position 667: 3.086870501051654e-07
Position 1804: 2.7389489740259016e-07
Position 1423: 1.8469713928084725e-07
Position 1046: 1.6486005448642327e-07
Position 1387: 1.5622614939850983e-07
Position 1778: 1.559397446523269e-07
Position 1098: 1.3563284376572688e-07
Position 281: 1.2670325241018622e-07
Position 412: 1.1961874719576913e-07
Position 312: 8.997987273603348e-08
Position 52: 8.900446965283683e-08
Position 440: 8.153137474369968e-08
Position 384: 5.619199582745129e-08
Position 711: 3.9737047861216116e-08
Position 708: 2.4801212196523422e-08
Position 124: 1.726184753152117e-08
Position 633: 1.1619387353642065e-08
Position 660: 8.281011196690934e-09
Position 33: 6.2031012820104514e-09
Position 160: 4.468951958595461e-09
Position 334: 3.2216359805091776e-09
Position 31: 2.9635153079811608e-09
Position 19760: 1.2624581117045951e-09
Position 4293: 5.663278913785552e-11
Position 4515: 4.2630160853941315e-11
Position 2369: 4.0035079747758873e-11
Position 2645: 2.6473455279705044e-11
Position 4348: 2.1393133074846135e-11
Position 5449: 3.4826781079463933e-12
Position 5392: 2.4153779392256197e-12
Position 2071: 5.377105706658339e-13
Position 2422: 2.4860579963575915e-13
Position 2792: 2.352652354674908e-13
Position 3655: 6.271017639667381e-14
Position 3029: 1.7845002460422288e-14
Position 2952: 1.5481315610360407e-14
Position 4163: 1.2991086646866425e-14
Position 1617: 1.2539082659525147e-14
Position 1664: 1.1683286209903127e-14
Position 3489: 1.0710745123553712e-14
Position 2698: 9.149096533035386e-15
Position 1427: 7.735194011123277e-15
Position 4046: 7.026921649878065e-15
Position 2593: 6.885140533804109e-15
Position 2540: 6.534641007243215e-15
Position 3668: 5.664572073757874e-15
Position 2564: 5.662429493400857e-15
Position 2507: 5.031675061520186e-15
Position 745: 4.85114999332052e-15
Position 756: 3.1704042262606708e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 19258: 0.9997345239560431
Position 36263: 0.9948687972123587
Position 27828: 0.9914189312704856
Position 39141: 0.8375623612152779
Position 32854: 0.5591942294438749
Position 6884: 0.48727119089899507
Position 29822: 0.3988514553785873
Position 22175: 0.3434212747399334
Position 50098: 0.3375289921762041
Position 34232: 0.30184326047039567
Position 28488: 0.29653918032817383
Position 6963: 0.288287614556854
Position 19470: 0.24604660371629006
Position 46958: 0.22633233554327145
Position 19500: 0.1472671156689952
Position 28276: 0.09273734355632803
Position 7112: 0.08770992643180812
Position 32817: 0.08564202445357899
Position 48549: 0.0795391763491639
Position 41283: 0.07250177719879651
Position 5857: 0.07206669288450718
Position 6905: 0.06976215314960718
Position 36514: 0.05512185120262579
Position 41557: 0.05104764432056874
Position 28491: 0.0484944159509601
Position 5917: 0.044123754747069865
Position 351: 0.03729342655341733
Position 6583: 0.034317742869283185
Position 46457: 0.030004443164648908
Position 39319: 0.026886329353951265
Position 6614: 0.02630031851605673
Position 39034: 0.026269436867316698
Position 6708: 0.025858777193651025
Position 6624: 0.024945448565227648
Position 5790: 0.023413133933961907
Position 6686: 0.021530245151159998
Position 19475: 0.019633581839803828
Position 44353: 0.015417963744014057
Position 43192: 0.015045565926940679
