Gene = FAM166B
index = 525
Annotated 5SS: [ 133  734 1025 1251 1520]
Annotated 3SS: [ 509  818 1198 1324 1803]
SMsplice 5SS: [ 133 1251 1520]
SMsplice 3SS: [1149 1370 1803]
top_k =  1000
Partition function (log Z): -5.993620536432479

Sorted 5' Splice Sites (High to Low Probability):
Position 133: 0.8460551444354345
Position 1251: 0.7190214464828527
Position 1520: 0.690968003871172
Position 1025: 0.35384444898335277
Position 485: 0.2650639429382956
Position 1057: 0.12738318077647554
Position 746: 0.08788066313472687
Position 1042: 0.07413014999344729
Position 734: 0.06353800984937857
Position 565: 0.03201458203366752
Position 1572: 0.023183225011797676
Position 971: 0.02310164639975873
Position 228: 0.017546971988904134
Position 510: 0.017408203751280927
Position 1013: 0.011958360303064536
Position 756: 0.007544733193136887
Position 866: 0.004580970287109855
Position 1579: 0.004488325593489653
Position 572: 0.0037697177037781366
Position 178: 0.0032203195092694046
Position 342: 0.003207267075105846
Position 441: 0.0031031074525614856
Position 13: 0.002807583756516282
Position 1265: 0.0026200410964039873
Position 726: 0.0024847294910989477
Position 288: 0.0011619216322144475
Position 661: 0.0011440975749306224
Position 1675: 0.0010633503962330189
Position 738: 0.0005584241435184397
Position 1079: 0.0004724074462207594
Position 300: 0.0003325463522955934
Position 172: 0.0002467208083385264
Position 537: 0.0002370429819777569
Position 1558: 0.0001945267566601891
Position 1566: 0.00017402479639480053
Position 1591: 0.00013562482881615589
Position 1246: 0.00011565256085526781
Position 1727: 0.00010207575161235385
Position 247: 9.681885905217394e-05
Position 416: 7.857631986185325e-05
Position 1805: 4.8062241618921114e-05
Position 819: 4.7938934479741e-05
Position 232: 4.4905407104572985e-05
Position 544: 3.6284734087451606e-05
Position 256: 2.5138865704558606e-05
Position 689: 1.9709931390997253e-05
Position 497: 1.579708602527852e-05
Position 1583: 1.5133986338215388e-05
Position 1083: 1.498065707247061e-05
Position 1081: 1.1456313945901047e-05
Position 1118: 1.138482399158217e-05
Position 682: 1.05637839612593e-05
Position 185: 6.667637681661184e-06
Position 489: 4.879773280357833e-06
Position 259: 2.0724665945998435e-06
Position 77: 6.072210096174328e-07
Position 319: 2.1756862187412134e-08
Position 501: 5.1484633728238426e-09
Position 674: 3.436359983208653e-09
Position 1059: 1.3668754600186763e-09
Position 317: 3.0531770466826475e-10
Position 322: 1.8178224121569038e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1803: 0.5492811788193764
Position 1370: 0.54661468510953
Position 818: 0.5123834046064288
Position 1149: 0.41828390223026085
Position 1198: 0.2578955453652124
Position 340: 0.2508043124729289
Position 1324: 0.16249477496261275
Position 1466: 0.12382838961370886
Position 1392: 0.0823857347848096
Position 1656: 0.08229700584339812
Position 542: 0.07420069910593642
Position 838: 0.03943232792842941
Position 910: 0.03492518198060512
Position 1785: 0.02838848451557207
Position 509: 0.027791865345810924
Position 1935: 0.02369199994420964
Position 1127: 0.023656682378729182
Position 312: 0.022319828826298103
Position 1864: 0.02045472075323395
Position 1092: 0.020019453669077366
Position 1644: 0.016615976710516015
Position 1614: 0.012686618872099568
Position 650: 0.007473929511091759
Position 1630: 0.007010259878577656
Position 1660: 0.005731613668771742
Position 601: 0.004567886177471786
Position 1166: 0.0042284032877740714
Position 1401: 0.004007043504469204
Position 1178: 0.0037278106459862344
Position 853: 0.003212907145600225
Position 1224: 0.00295942808119293
Position 914: 0.002744947528670297
Position 1699: 0.0019790677842289597
Position 1688: 0.0018510295096986708
Position 564: 0.0017617132065516515
Position 733: 0.0016149136746990262
Position 861: 0.0016003064828194484
Position 1892: 0.0011874450953437835
Position 1874: 0.0009926837191283758
Position 1183: 0.0009379781592673041
Position 943: 0.0008959137251024727
Position 1101: 0.0008918395300485633
Position 668: 0.0006776222357927728
Position 768: 0.0005900995587337413
Position 1479: 0.0005630285128061161
Position 1877: 0.0004790156523447258
Position 576: 0.00045781757956439855
Position 474: 0.0004233980117268181
Position 937: 0.00041708808215788556
Position 745: 0.00036008388149731674
Position 755: 0.0002362503497329194
Position 227: 0.00022349647036293017
Position 959: 0.00022130508607522056
Position 1250: 0.00020974937245317948
Position 348: 0.00020539928377108109
Position 1732: 0.00020374242544418924
Position 686: 0.000201068422634889
Position 1880: 0.00018676463578001288
Position 1817: 0.00015350376219715263
Position 586: 0.0001431669179994674
Position 552: 0.00013546529238363432
Position 1519: 0.00010868240536544056
Position 421: 9.218344214928315e-05
Position 1413: 8.757690659707682e-05
Position 246: 8.597832686110964e-05
Position 1416: 7.45378782132866e-05
Position 923: 6.858209829553816e-05
Position 1309: 6.575173306907871e-05
Position 1674: 5.929616835026855e-05
Position 934: 5.854693927435918e-05
Position 1426: 5.3559524236551244e-05
Position 271: 5.078498454168027e-05
Position 1726: 4.441373781510851e-05
Position 918: 4.3981679293425164e-05
Position 970: 4.244188228335707e-05
Position 1908: 3.357696501544491e-05
Position 1294: 3.356313918947429e-05
Position 1237: 3.35187398090702e-05
Position 948: 2.9718376413996434e-05
Position 964: 2.684512309318777e-05
Position 865: 2.547892134402395e-05
Position 351: 2.5320296696451443e-05
Position 416: 2.341464921957113e-05
Position 991: 2.3310844386406043e-05
Position 425: 2.3202500233331082e-05
Position 674: 2.2298558031986423e-05
Position 771: 2.213769417773863e-05
Position 1430: 1.6974752614588856e-05
Position 277: 1.3063126379960137e-05
Position 952: 1.1805326987733202e-05
Position 1437: 1.066941870839636e-05
Position 240: 1.037521326376107e-05
Position 274: 1.0232377586608301e-05
Position 375: 9.047682517473883e-06
Position 701: 8.325867240990342e-06
Position 84: 7.789573287933143e-06
Position 660: 6.8474603362190895e-06
Position 877: 6.14594006168962e-06
Position 131: 5.9973806093093015e-06
Position 672: 5.7867411938194305e-06
Position 495: 4.997897295365752e-06
Position 377: 4.941305329979498e-06
Position 220: 4.175935648540182e-06
Position 206: 4.060553960797438e-06
Position 977: 3.4920571702222185e-06
Position 497: 3.4424211981343486e-06
Position 98: 3.1999488645465402e-06
Position 438: 3.0242287160921857e-06
Position 384: 2.7816182319943078e-06
Position 366: 2.6814297636123607e-06
Position 371: 2.636334370789194e-06
Position 112: 2.6193954924705476e-06
Position 885: 2.4422028418299662e-06
Position 288: 1.7637482948435792e-06
Position 198: 1.6094717910326172e-06
Position 707: 1.1303537765868126e-06
Position 489: 9.823770775620547e-07
Position 794: 9.345362475501816e-07
Position 430: 9.006464421514801e-07
Position 281: 6.563846682226344e-07
Position 353: 5.805008339813031e-07
Position 357: 4.2604625604568076e-07
Position 697: 4.005663712405056e-07
Position 713: 3.6097985438127695e-07
Position 961: 8.497300227028015e-08
Position 440: 7.534924229456251e-08
Position 292: 3.5128109198197385e-08
Position 208: 2.2060229004338914e-08
