Gene = IARS
index = 670
Annotated 5SS: [  260  4400  5575  5910  7165  7979 12955 15502 15838 19275 22168 22716
 23816 25527 28221 28772 30732 33550 34847 37021 40339 41893 42988 43514
 43843 46324 48742 50485 51547 52845 64700 70355 71181]
Annotated 3SS: [ 4273  5417  5789  7081  7860 12806 15413 15776 19178 22044 22623 23716
 25399 28146 28576 30644 33465 34701 36899 40246 41814 42865 43410 43758
 46148 48628 50388 51369 52738 64573 70210 71027 82810]
SMsplice 5SS: [   90  4400  5910  7979 12955 15502 15838 19275 22168 22716 23816 25527
 28221 30732 33550 34847 37021 40339 42988 43843 46324 48326 48742 50485
 51547 64700 70355 71199 78304]
SMsplice 3SS: [ 4273  5726  7860 12806 15413 15776 19178 22044 22623 23716 25399 28146
 30644 33465 34701 36899 40199 42865 43758 46148 48198 48628 50388 51369
 64573 70210 71027 78223 82810]
top_k =  1000
Partition function (log Z): 47.83399419853223

Sorted 5' Splice Sites (High to Low Probability):
Position 37021: 0.9968493166910567
Position 30732: 0.9955908257000123
Position 12955: 0.9893707310239899
Position 25527: 0.9832189386397502
Position 51547: 0.9828849521996713
Position 33550: 0.9810885269758098
Position 50485: 0.9791951594788624
Position 5910: 0.9776084188149327
Position 4400: 0.9693588142466226
Position 15502: 0.9632230491907943
Position 22716: 0.9489238326960647
Position 34847: 0.9289947999455432
Position 40339: 0.9265553671242831
Position 43843: 0.9201799393394927
Position 15838: 0.9041909394610129
Position 42988: 0.9020410998710356
Position 19275: 0.896988410577917
Position 7979: 0.8556293547503087
Position 90: 0.7874987191234469
Position 28221: 0.7861089781968428
Position 48742: 0.7721992782802742
Position 28772: 0.7625361959433463
Position 46324: 0.7614043830874258
Position 22168: 0.6506630594291869
Position 23816: 0.6408873230413052
Position 53058: 0.5797545352721634
Position 48326: 0.5622960692267402
Position 7165: 0.5265633795696746
Position 64700: 0.52168034953567
Position 43514: 0.5053627385144905
Position 38166: 0.47924723614504433
Position 8752: 0.4634543643927253
Position 10340: 0.3972360309721102
Position 11772: 0.39194339416654306
Position 691: 0.3918256544615056
Position 5575: 0.3791787964859443
Position 52845: 0.3580364819208326
Position 41893: 0.34621930246658744
Position 23617: 0.3061417738535657
Position 46768: 0.27818767784449233
Position 22158: 0.2733158953804046
Position 23823: 0.2590866994056626
Position 43202: 0.2391707423406508
Position 2865: 0.21996967240785562
Position 18021: 0.21869850432702082
Position 4619: 0.20020527826790463
Position 42209: 0.19476686642281393
Position 65271: 0.19271757084759733
Position 51087: 0.1911731844436917
Position 22489: 0.172578443991606
Position 260: 0.16820920915542145
Position 34538: 0.16211916140057994
Position 12095: 0.1580648913298971
Position 42171: 0.14623357429224673
Position 35897: 0.13621894817608846
Position 37451: 0.12917149406219258
Position 38575: 0.11915411526697463
Position 17300: 0.11661291570826074
Position 50767: 0.11586896482436804
Position 13403: 0.10862509789564828
Position 31147: 0.10631236008084513
Position 14139: 0.10229319534665793
Position 24016: 0.10166853656232056
Position 22547: 0.09949607446433682
Position 24305: 0.09941942294650545
Position 48704: 0.09640273693372257
Position 38255: 0.09556193948937297
Position 14911: 0.09385271428626644
Position 31565: 0.09126715819432528
Position 30427: 0.08901073612606727
Position 49672: 0.08183831395422803
Position 38903: 0.08067944539285692
Position 43848: 0.07945610558479539
Position 51770: 0.07767757458715467
Position 40131: 0.07530570630560539
Position 13422: 0.07260965595923782
Position 23864: 0.06962739109326654
Position 30193: 0.06336296457291761
Position 34434: 0.058692524678741656
Position 8518: 0.05814768043400884
Position 38008: 0.05736924104654856
Position 6632: 0.05697778259402109
Position 39066: 0.05590607788881033
Position 25981: 0.055293044888232
Position 2855: 0.052072954864192014
Position 6314: 0.051887914268327964
Position 1868: 0.05026185941803855
Position 18860: 0.048186934985077076
Position 13322: 0.044743077901198
Position 11849: 0.043899019722425055
Position 28389: 0.0404401465553254
Position 19798: 0.040353873315111255
Position 50805: 0.03873768357382941
Position 47003: 0.03605030576502811
Position 19307: 0.03578817369716355
Position 19500: 0.03433075722811802
Position 30105: 0.034081068448144035
Position 1232: 0.03322237462020191
Position 18593: 0.03262831336806558
Position 3492: 0.03042483860067543
Position 41569: 0.030277848304297722
Position 17772: 0.030210315588711487
Position 38179: 0.029016573413731858
Position 3732: 0.028962456316250034
Position 42527: 0.027105355673445925
Position 40029: 0.026445478871814625
Position 23860: 0.025705048368546726
Position 26462: 0.025328724508594497
Position 22138: 0.02512056254694178
Position 13833: 0.02452484863624361
Position 33998: 0.023929699570296597
Position 30413: 0.02392857425864373
Position 32889: 0.023602780090164144
Position 34547: 0.023384281621008505
Position 17108: 0.022598269871264308
Position 13376: 0.022347827999318302
Position 479: 0.022329315221071944
Position 17750: 0.022216296588843734
Position 48847: 0.021160558453950602
Position 19532: 0.020346109921627453
Position 5483: 0.020181106910717582
Position 17975: 0.01980388600439636
Position 34347: 0.01971600655866005
Position 42075: 0.019643173253648887
Position 34798: 0.019333830792528185
Position 42561: 0.018418206420244825
Position 49447: 0.018038721834339706
Position 44878: 0.017972760663383096
Position 4754: 0.017797120187696313
Position 24339: 0.017256568630919844
Position 15545: 0.017202060256537206
Position 49707: 0.01702789933223404
Position 29902: 0.016999762080096046
Position 34314: 0.016615751384488994
Position 7192: 0.01637403985007595
Position 44727: 0.01609413754819499
Position 17979: 0.01599748117640839
Position 51130: 0.01580734612750797
Position 5585: 0.015061308571560437
Position 14891: 0.014852222898415842
Position 24020: 0.014838642401538184
Position 25963: 0.013908577314402384
Position 27239: 0.01287860426528902
Position 38226: 0.012632086309904183
Position 43156: 0.012592218539230279
Position 19270: 0.012462190844110129
Position 18695: 0.012319827217268474
Position 25132: 0.012295116655380326
Position 22817: 0.011950431852978602
Position 25845: 0.011920395005806593
Position 28384: 0.011897640840573266
Position 44342: 0.011784656753211288
Position 14321: 0.011690650118696222
Position 31604: 0.011586385379488532
Position 42914: 0.011518474058680579
Position 23028: 0.011287741580444256
Position 21291: 0.011072876110733529
Position 3262: 0.011007348940392936
Position 15284: 0.011005290557001031
Position 21877: 0.010672103043630317
Position 14299: 0.010510312209912064
Position 18558: 0.01014723628893969
Position 51782: 0.010115699875439307
Position 22469: 0.009981555760227898
Position 34532: 0.009952750524818582
Position 7295: 0.009939222431816162
Position 18597: 0.009486275952483839
Position 2678: 0.009415370933313415
Position 1859: 0.009328609302899788
Position 14783: 0.009225979936520233
Position 14712: 0.009156721300505337
Position 25330: 0.009004563385469075
Position 35004: 0.008992399547872648
Position 25502: 0.008693827235623135
Position 1287: 0.008682373323162832
Position 29846: 0.008629215162793143
Position 6600: 0.00849749173908788
Position 41708: 0.008347385754946665
Position 1955: 0.008323940960193937
Position 2359: 0.00823362106745296
Position 4577: 0.008139289879977361
Position 50564: 0.007972810836006839
Position 2861: 0.00786044484663964
Position 211: 0.007835063084343796
Position 22459: 0.0076868216801252364
Position 36182: 0.007615014361634053
Position 36206: 0.00754862109243155
Position 54684: 0.007543785952224163
Position 36791: 0.007428415099326307
Position 36786: 0.00735700434100925
Position 20020: 0.007346794136611309
Position 4885: 0.0070916311936649185
Position 8360: 0.006930481986569976
Position 19369: 0.00671151771926501
Position 40175: 0.006534055937091623
Position 3089: 0.006506820941395809
Position 18984: 0.006205654077479215
Position 3060: 0.006150156135452056
Position 5522: 0.006130595432119257
Position 33595: 0.005887631223094358
Position 7595: 0.005747751687135115
Position 16932: 0.005668275313481656
Position 24406: 0.005598675279858752
Position 48222: 0.005351734868241043
Position 25506: 0.005263741060063945
Position 9056: 0.00525790906322442
Position 51091: 0.005241092600313275
Position 25064: 0.005228574035541721
Position 14740: 0.005184909723724179
Position 25334: 0.005150392790032346
Position 2008: 0.004850875004429139
Position 24458: 0.004760262877761442
Position 41594: 0.004721688027382368
Position 30431: 0.004696937437200752
Position 31101: 0.004694498486214897
Position 41194: 0.004653215615603679
Position 43258: 0.004498931349820668
Position 4069: 0.004425075152351976
Position 871: 0.0044125123480641725
Position 12078: 0.004323532057003574
Position 4836: 0.004212607071305272
Position 6058: 0.004191334332418759
Position 20695: 0.004177830384677853
Position 48433: 0.0041606553647207415
Position 51023: 0.003973979191898847
Position 21773: 0.003959144329233259
Position 1075: 0.003909493423068781
Position 30177: 0.00385800373121954
Position 34916: 0.0037993675583603893
Position 37682: 0.0036507784156300715
Position 4034: 0.00364011415398436
Position 22194: 0.00351547434987666
Position 34911: 0.003435738715662341
Position 34352: 0.0033629215211326293
Position 34970: 0.0033121462618874446
Position 23080: 0.0033095655970414696
Position 34415: 0.0033003485020844207
Position 42736: 0.0032336774701006007
Position 13408: 0.0032315661087560952
Position 7861: 0.0031775239395931726
Position 40308: 0.0031398526534223725
Position 35013: 0.0028764895879976804
Position 50497: 0.002842377070027226
Position 8743: 0.002812333253757064
Position 3814: 0.0027043391858714402
Position 52700: 0.0026624546842895875
Position 37959: 0.002536179202622042
Position 30926: 0.0025095377873281563
Position 7138: 0.002415251165594074
Position 32773: 0.002404035751607266
Position 43445: 0.0023870529009368978
Position 25118: 0.002346614323028076
Position 24588: 0.0021733351602587726
Position 33529: 0.002137875532091657
Position 14467: 0.002105546704611647
Position 18032: 0.0020831967789954014
Position 21136: 0.002073644556209825
Position 52017: 0.0019933906187034264
Position 35428: 0.0019048042104247978
Position 17022: 0.0018760783183331972
Position 4404: 0.001848390979927896
Position 5651: 0.0018402253098925468
Position 14811: 0.0018261869744670104
Position 15549: 0.001818730662122417
Position 38245: 0.0017506644400621502
Position 22740: 0.0016386821706119744
Position 14823: 0.0016125279551106987
Position 49949: 0.001603159012493886
Position 51215: 0.0015657182665364461
Position 30736: 0.0015103504237358103
Position 33576: 0.0015091847619219442
Position 30248: 0.0014018471273477035
Position 38899: 0.0013888849888915697
Position 33534: 0.0013487963598313528
Position 41456: 0.001347539908486635
Position 49262: 0.0012958378421756445
Position 42213: 0.0012835500831823972
Position 42225: 0.0012611270473244093
Position 276: 0.0012596329173051898
Position 43149: 0.0012355391161193692
Position 21069: 0.0012054835331079042
Position 24320: 0.0011917263904440204
Position 30499: 0.0011907614119927887
Position 51050: 0.0011775764770315595
Position 2249: 0.0011597946082421468
Position 34928: 0.0010860978792747071
Position 35885: 0.0010690898357751041
Position 40207: 0.0010464810042422907
Position 46294: 0.0010297556408189236
Position 3806: 0.0010212774541840594
Position 36001: 0.0010071050254246297
Position 50946: 0.0009973440823187961
Position 50866: 0.0009933888714794478
Position 37281: 0.0009584965081077566
Position 33572: 0.0009148165171215265
Position 215: 0.0009101010614512991
Position 51250: 0.0009093883308515655
Position 22421: 0.0009027403921563024
Position 50493: 0.0008985088514166092
Position 33942: 0.0008945782826496152
Position 23235: 0.0008878176327511764
Position 15902: 0.0008412746656030724
Position 2554: 0.0008307014649435894
Position 22410: 0.0007686231862952058
Position 23868: 0.0007574766113769486
Position 30827: 0.0007563290330592122
Position 24157: 0.0007403852406923558
Position 47040: 0.0007316231304860671
Position 17483: 0.0007049882495076961
Position 27714: 0.0007004828338386697
Position 1088: 0.0006973353730257806
Position 37035: 0.00069509693842045
Position 29737: 0.0006887289321454197
Position 3939: 0.000687742030454612
Position 42983: 0.0006482875332410242
Position 34426: 0.0006435840633259035
Position 35407: 0.0006417732779242047
Position 728: 0.0006401855510321929
Position 51102: 0.0006372897660540237
Position 16693: 0.0006283860934768838
Position 8852: 0.0006239204502128036
Position 34784: 0.0006114762933060496
Position 14887: 0.0005760627721828384
Position 8048: 0.0005639052111399445
Position 8395: 0.0005603469161383949
Position 23032: 0.0005596459449720354
Position 23650: 0.0005049122920478474
Position 32783: 0.0004982398807181743
Position 2725: 0.0004957796911655183
Position 4178: 0.0004946688047266867
Position 37761: 0.0004803971740866741
Position 17776: 0.000474526688150034
Position 12904: 0.00046200499528966884
Position 4752: 0.0004616086569740588
Position 27441: 0.00044203213520772146
Position 51854: 0.0004200491337755907
Position 37271: 0.0004177516025885167
Position 43207: 0.00040742113991174884
Position 35901: 0.00040506786341422077
Position 54144: 0.00039580432456428493
Position 22312: 0.0003936101421039782
Position 27305: 0.0003716654837242506
Position 26488: 0.00035577156239600504
Position 4417: 0.0003311176637456251
Position 22756: 0.00032700245855591265
Position 51075: 0.00032469011327363644
Position 1848: 0.00032115218486853764
Position 38581: 0.00032046085601655316
Position 775: 0.000315216384825381
Position 37710: 0.0003071577911646848
Position 982: 0.00030287195063263025
Position 37990: 0.0003000603794625697
Position 4603: 0.0002911424243742643
Position 1852: 0.00024985471976330265
Position 17972: 0.00024191485725694374
Position 27884: 0.00023502625650655438
Position 29890: 0.00023115468531822436
Position 51194: 0.0002276073456134246
Position 1225: 0.00022425521133961746
Position 242: 0.00022067030146705552
Position 22326: 0.00021888573738826995
Position 26930: 0.00021341318760087561
Position 2164: 0.00021277340197507863
Position 38851: 0.00021267437728543262
Position 24245: 0.0002107071941635689
Position 22293: 0.00020789132791820434
Position 26967: 0.00020710576836723493
Position 46193: 0.0001993458621177223
Position 3: 0.00019821874876203873
Position 751: 0.0001973502121496681
Position 43870: 0.00019377723848527635
Position 30955: 0.00019256797955696634
Position 36479: 0.0001921608570323737
Position 22829: 0.00018215684262338835
Position 24113: 0.00018102102889752526
Position 4047: 0.00017947890185438575
Position 4832: 0.00017634161309724962
Position 33868: 0.00017601053130676827
Position 6152: 0.00017307905945223122
Position 40374: 0.00017147515846258163
Position 40814: 0.00017046323167319152
Position 46328: 0.00015670547558560436
Position 1651: 0.00014029783085968103
Position 2524: 0.00013885462019886768
Position 6420: 0.00013664329481779722
Position 43172: 0.0001277205486754894
Position 15541: 0.00012395627040699217
Position 38973: 0.00012018833703308825
Position 590: 0.0001161237627193089
Position 15539: 0.00011609396494331979
Position 15706: 0.00011039560648102179
Position 44494: 0.00010996124782004296
Position 15527: 0.00010783915318159123
Position 9780: 0.00010592465060910802
Position 8138: 0.0001036671466925659
Position 1253: 0.00010254258028364235
Position 34727: 9.908623169011361e-05
Position 405: 9.044919083899073e-05
Position 29628: 8.816714085095977e-05
Position 162: 8.734217373612133e-05
Position 3273: 8.596155469010332e-05
Position 37970: 8.405811168311636e-05
Position 2757: 8.252249125421524e-05
Position 6516: 8.094800601008876e-05
Position 724: 7.811554223398596e-05
Position 6684: 7.177501737032905e-05
Position 739: 7.092142167246514e-05
Position 2614: 6.983469308411066e-05
Position 807: 6.931095630226974e-05
Position 134: 6.514064023968634e-05
Position 34761: 6.431638600235878e-05
Position 491: 5.611841071504261e-05
Position 12917: 5.396802935398263e-05
Position 15457: 5.2968819544429416e-05
Position 44506: 4.767175109212194e-05
Position 17068: 4.563979825427616e-05
Position 33920: 4.057451419722254e-05
Position 22162: 4.0172889175070644e-05
Position 44438: 3.99023456537994e-05
Position 30792: 3.9570991644579286e-05
Position 13684: 3.6812672784124675e-05
Position 29651: 3.514759806650918e-05
Position 504: 3.2702567082667255e-05
Position 12: 3.0108065331279317e-05
Position 12915: 2.9470081736649066e-05
Position 20: 2.923510247166585e-05
Position 518: 2.647655189897871e-05
Position 265: 2.5354092917184937e-05
Position 451: 2.370191022441112e-05
Position 32197: 2.3227966022138926e-05
Position 23857: 2.0621582865658463e-05
Position 20679: 2.0411095452394542e-05
Position 6107: 1.8720299228195723e-05
Position 28683: 1.867230153245987e-05
Position 4340: 1.5813275881295445e-05
Position 304: 1.5240112068914478e-05
Position 15480: 1.4672284261341348e-05
Position 23830: 1.3927923211362305e-05
Position 5947: 1.3571741996363422e-05
Position 5883: 1.3158017761611956e-05
Position 15859: 1.3038821862865645e-05
Position 17090: 1.232023312093362e-05
Position 43830: 9.9601410661698e-06
Position 16353: 9.945360402637891e-06
Position 410: 9.453255883791992e-06
Position 31909: 9.318908658996715e-06
Position 6094: 7.738814169932923e-06
Position 19639: 7.351342544404423e-06
Position 909: 6.382583969250356e-06
Position 25540: 6.228597450549944e-06
Position 19315: 5.611481300194004e-06
Position 32307: 5.602010549894133e-06
Position 31720: 5.116845869897068e-06
Position 22833: 4.669016327664956e-06
Position 332: 4.53719083682434e-06
Position 23756: 4.2743901709216614e-06
Position 976: 4.176333340119876e-06
Position 36936: 3.7540872032144764e-06
Position 20518: 3.584714165024447e-06
Position 485: 3.577435050872563e-06
Position 20483: 3.2525359361197752e-06
Position 16480: 2.810605880130813e-06
Position 3009: 2.4104864136166262e-06
Position 721: 2.402299224270666e-06
Position 322: 2.2223926754184706e-06
Position 35: 2.211656258698453e-06
Position 6255: 2.033825036991364e-06
Position 744: 1.9641870462758507e-06
Position 22760: 1.89857672143924e-06
Position 914: 1.7198102157374457e-06
Position 345: 1.6617497884230757e-06
Position 193: 1.4162259713131673e-06
Position 5858: 1.2564524434450717e-06
Position 44257: 9.681962458193698e-07
Position 43914: 9.39504356289836e-07
Position 6511: 7.982430861340687e-07
