Gene = CCDC12
index = 287
Annotated 5SS: [   51  5045  5346 40985 56527 58376 58654 59747]
Annotated 3SS: [ 4941  5138 40916 56446 58313 58618 59669 59842]
SMsplice 5SS: [   51  5346 29620 29900 40985 42660 42994 45108 54912 56527 58376 58654
 59747]
SMsplice 3SS: [ 5201 29453 29768 40916 42530 42869 45001 54852 56446 58285 58618 59669
 59842]
top_k =  1000
Partition function (log Z): -29.70040659511109

Sorted 5' Splice Sites (High to Low Probability):
Position 5346: 0.9933784674980827
Position 51: 0.8654663337103953
Position 3781: 0.25375426976701976
Position 15999: 0.11765145017070827
Position 987: 0.08115655141302547
Position 2964: 0.06532532722739148
Position 4401: 0.05962899415341978
Position 1446: 0.04486413153213935
Position 341: 0.04384924150537293
Position 501: 0.03842608878573022
Position 1483: 0.03007339450893267
Position 2683: 0.017576486639442234
Position 3799: 0.01688465529877828
Position 4239: 0.016224584796025697
Position 16687: 0.010069915877872614
Position 1130: 0.006778143642142007
Position 11250: 0.0062712338663610335
Position 1473: 0.005995904945587761
Position 4435: 0.005662934514669783
Position 4212: 0.005280877435691386
Position 2509: 0.0041685437446424105
Position 1995: 0.003525561600023878
Position 13377: 0.002855077553950346
Position 1478: 0.0025601984117861543
Position 1831: 0.0022289197085765314
Position 798: 0.002093617414989243
Position 1249: 0.0012753013088267454
Position 1453: 0.0010310921474413243
Position 4332: 0.0010161961507108954
Position 1235: 0.0008758580248599301
Position 5049: 0.0007627033900357117
Position 1327: 0.0005619149187703283
Position 3459: 0.0005156924504471979
Position 10831: 0.00020313960113885567
Position 7635: 0.0001836240335351905
Position 5906: 0.00017972152534106428
Position 9488: 0.00012308288113101694
Position 9949: 0.0001080097366755538
Position 1144: 0.00010605716464426566
Position 7850: 7.557166757763016e-05
Position 8942: 7.33049390657691e-05
Position 448: 6.784864032444839e-05
Position 6935: 6.719185638876974e-05
Position 6639: 5.923989372889981e-05
Position 512: 4.056305247748921e-05
Position 2761: 3.329568114106894e-05
Position 128: 3.072499830097232e-05
Position 1233: 3.008405610339859e-05
Position 5360: 3.0034676756787848e-05
Position 1001: 2.597792430350856e-05
Position 2611: 1.755684397825984e-05
Position 800: 1.3582600448101852e-05
Position 2383: 1.3418620862962832e-05
Position 2042: 1.2930645795131147e-05
Position 1064: 1.1860740811671535e-05
Position 1311: 9.175241714775951e-06
Position 2036: 8.360313383559835e-06
Position 1196: 6.937448685306488e-06
Position 264: 6.746078397500696e-06
Position 1225: 6.595369338682759e-06
Position 1151: 5.317635566597732e-06
Position 1497: 4.459296498530719e-06
Position 2748: 4.2611022079852025e-06
Position 828: 2.894285223439306e-06
Position 483: 2.1554718646257722e-06
Position 1221: 1.947726509730907e-06
Position 965: 1.6643945702382264e-06
Position 1273: 1.5539311009928668e-06
Position 1192: 1.4082234646765668e-06
Position 120: 1.3945337587062048e-06
Position 1081: 1.0817557620866754e-06
Position 1716: 6.43248926867871e-07
Position 867: 6.350615826250427e-07
Position 9311: 4.5397036841353365e-07
Position 783: 4.0126259083366095e-07
Position 1030: 3.9229479745652705e-07
Position 8122: 3.005929078571795e-07
Position 1032: 2.772677304913745e-07
Position 737: 1.8764084356385402e-07
Position 650: 1.8461104032837315e-07
Position 1279: 1.699751641969366e-07
Position 862: 1.655287107397792e-07
Position 1239: 1.3839864127431627e-07
Position 878: 1.2735818134021337e-07
Position 991: 1.0996638334163648e-07
Position 2241: 9.915545305298728e-08
Position 1532: 9.378148545226977e-08
Position 7069: 5.762660031860342e-08
Position 7100: 5.445120705118474e-08
Position 703: 3.7635498312262904e-08
Position 320: 3.000664033404262e-08
Position 1088: 2.9364948520052155e-08
