Gene = YKT6
index = 1584
Annotated 5SS: [  191  3602  5437  6444  7150 10076]
Annotated 3SS: [ 3518  5335  6338  7083  9973 11197]
SMsplice 5SS: [ 191 3602 5437 6444 7150]
SMsplice 3SS: [3518 5335 6338 7083 7514]
top_k =  1000
Partition function (log Z): 1.762238213180328

Sorted 5' Splice Sites (High to Low Probability):
Position 5437: 0.9851896454593921
Position 191: 0.9758638510561246
Position 3602: 0.9475650652771986
Position 6444: 0.8076266164763927
Position 7150: 0.6445003182805953
Position 9883: 0.42414228209024585
Position 10221: 0.3341714806186347
Position 10076: 0.20888979403122063
Position 3932: 0.20372053387562425
Position 10556: 0.19187899389718577
Position 4079: 0.14919963930230856
Position 7721: 0.13009015782444514
Position 3299: 0.1293877443156673
Position 3308: 0.12121115641809303
Position 3069: 0.06026374101059089
Position 3051: 0.0467061816394613
Position 4872: 0.03390882057349719
Position 3624: 0.03044365562951105
Position 8775: 0.026170883426614024
Position 10005: 0.02616062499143648
Position 6086: 0.02458560985339168
Position 3333: 0.02120570703862834
Position 4583: 0.021137016886292766
Position 7193: 0.019362221413463658
Position 5866: 0.0166668046760167
Position 7545: 0.014118568092401028
Position 4350: 0.011799831070784807
Position 208: 0.011766169661547154
Position 6253: 0.009324277928932975
Position 10040: 0.009205852742749081
Position 5378: 0.008727820965129399
Position 1722: 0.008559832520777874
Position 4573: 0.007687461723870047
Position 4624: 0.006983551698356126
Position 6294: 0.006651625953891788
Position 3258: 0.006202249534354196
Position 309: 0.005920113695151134
Position 10603: 0.004974571634325445
Position 5811: 0.004972251841129269
Position 2599: 0.004834940407324304
Position 8746: 0.0045265878147596455
Position 8741: 0.004079433579233354
Position 10633: 0.00401074331229873
Position 4713: 0.003894133962955489
Position 10858: 0.003658342745682003
Position 5639: 0.003385960292099884
Position 132: 0.003159428601970075
Position 5062: 0.0025748079602474546
Position 5815: 0.002491416737466041
Position 790: 0.0023377677130711145
Position 3846: 0.002312326380656004
Position 1284: 0.002287799868432569
Position 1163: 0.002150196963354051
Position 4156: 0.0021465387617687227
Position 5871: 0.0021017376775171012
Position 4010: 0.0019679024120835167
Position 1239: 0.001800694705646099
Position 9851: 0.0017544661756485535
Position 4032: 0.0016477695889911635
Position 3926: 0.0014890805977807791
Position 9625: 0.001206292107967177
Position 4391: 0.0011779121712534363
Position 7247: 0.0010683140073800056
Position 7965: 0.0010622570350159034
Position 4838: 0.0010410103877161164
Position 4330: 0.000876681225489233
Position 4550: 0.0008118620559850299
Position 7270: 0.0007278187898742392
Position 247: 0.0006832775097816463
Position 7442: 0.0006791926495978279
Position 221: 0.0006695552867436452
Position 619: 0.0006358549767796207
Position 241: 0.0006311392249376363
Position 3097: 0.0006189360958208269
Position 6449: 0.0005875080280065404
Position 270: 0.0005749587681254094
Position 6666: 0.0005737581306365197
Position 1044: 0.0005582461755382636
Position 2607: 0.0005562963358211003
Position 6258: 0.0005474472230455653
Position 10240: 0.0005465165727429547
Position 6955: 0.0004848866790965123
Position 1247: 0.0004833572889592362
Position 5959: 0.0004732760505565304
Position 6091: 0.0004716452919400492
Position 6492: 0.00044683575364996034
Position 4631: 0.0003836704687473111
Position 4705: 0.00038358869448433763
Position 6433: 0.0003618432441523019
Position 1048: 0.00035117274539285727
Position 4655: 0.0003469735278896405
Position 2544: 0.00033445163850812277
Position 1683: 0.0003134614126274754
Position 3246: 0.00028100142003329153
Position 732: 0.00026026004916484863
Position 5625: 0.0002497049034628509
Position 5607: 0.0002185783269965859
Position 8265: 0.00020024675178145773
Position 2640: 0.00019568510976867117
Position 8476: 0.00017738259140873057
Position 7515: 0.00017110714956927346
Position 3049: 0.00015174034115398574
Position 6384: 0.00013557919351043056
Position 4683: 0.00013044374195050226
Position 5413: 0.00012948080404705234
Position 1773: 0.0001284581084941199
Position 6476: 0.00012700283080504014
Position 4118: 0.00012374212444718656
Position 2629: 0.00012046627649260664
Position 4590: 0.00010208333811125941
Position 159: 9.756668138443476e-05
Position 908: 8.55334198770643e-05
Position 3078: 6.560144623295076e-05
Position 6339: 6.545006142375704e-05
Position 833: 6.0721599386017046e-05
Position 3827: 5.904683920303841e-05
Position 1340: 5.666156449025699e-05
Position 7670: 5.525943403769224e-05
Position 7039: 5.1749628408799154e-05
Position 6424: 5.152573056575553e-05
Position 862: 5.148582206996878e-05
Position 1617: 4.981500429933644e-05
Position 1850: 4.4419112500596386e-05
Position 1780: 4.121647288658512e-05
Position 6559: 3.971013947356609e-05
Position 5542: 3.8202850993761066e-05
Position 6528: 3.0942363309737203e-05
Position 6641: 1.961763979515373e-05
Position 7334: 1.8373547036550266e-05
Position 7390: 1.1937074675089108e-05
Position 135: 8.132950208984693e-06
Position 2609: 7.59462963830081e-06
Position 3628: 7.119850618217438e-06
Position 3630: 7.101600460435725e-06
Position 1922: 6.8764039570202405e-06
Position 7605: 6.676541944025097e-06
Position 1179: 5.654289443998354e-06
Position 800: 5.4741247655590246e-06
Position 3478: 4.740942497028584e-06
Position 2421: 4.535492141103198e-06
Position 1656: 4.273921011283756e-06
Position 259: 3.8546612800194545e-06
Position 776: 2.3711214691317194e-06
Position 1482: 2.153780681629341e-06
Position 3941: 2.1111512900755836e-06
Position 1281: 2.096536792437212e-06
Position 4415: 7.767705699463624e-07
Position 381: 3.2452094798393676e-07
Position 1009: 2.928211382386335e-07
Position 1431: 2.545426497182663e-07
Position 95: 2.4992681090934216e-07
Position 5648: 2.474569504773247e-07
Position 968: 1.9243612362218854e-07
Position 342: 1.805021780079982e-07
Position 1057: 1.5955215677106927e-07
Position 397: 1.453270996016322e-07
Position 45: 1.1138371227556568e-07
Position 676: 9.087701169463576e-08
Position 1210: 9.007463012060837e-08
Position 652: 8.79439584329475e-08
Position 293: 8.518667639048357e-08
Position 7746: 7.415304330494597e-08
Position 1125: 6.547330088343507e-08
Position 358: 3.3034734201576026e-08
Position 1502: 3.2795056338612037e-08
Position 535: 3.184521686400015e-08
Position 415: 2.4128335057669094e-08
Position 603: 2.3462768475149983e-08
Position 404: 2.1944700324295642e-08
Position 1425: 2.1753099817495292e-08
Position 253: 2.1203617944207548e-08
Position 560: 2.012341353464514e-08
Position 1316: 1.9753645923878875e-08
Position 356: 1.865159082491368e-08
Position 1484: 1.507971218443742e-08
Position 6: 1.4263612018791292e-08
Position 1486: 1.3848412326546656e-08
Position 364: 1.224537101940306e-08
Position 744: 9.666125529714358e-09
Position 961: 7.788800979608498e-09
Position 325: 7.532817793591231e-09
Position 1236: 7.312100743240972e-09
Position 592: 6.108412349033829e-09
Position 333: 2.8150971495394137e-09
Position 555: 9.318513864445358e-10
Position 161: 7.034325793681718e-10
Position 501: 8.156009546460209e-11
Position 513: 7.163544782332189e-11
Position 530: 5.1847985705457005e-11
Position 515: 1.9060038593484374e-12
Position 108: 2.203218164811334e-16
Position 215: 1.8615313714090616e-16
Position 563: 4.141251298838436e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5335: 0.9939287617804352
Position 3518: 0.939894720647098
Position 6338: 0.8120237313973251
Position 7083: 0.6705339812038449
Position 9973: 0.4595702375429578
Position 10504: 0.34277139841953985
Position 9792: 0.27226064773875097
Position 7514: 0.23160098802390175
Position 11197: 0.22740503549512303
Position 2988: 0.1682490602004737
Position 10117: 0.15758365760678547
Position 3886: 0.13361624729742716
Position 9731: 0.12308195905822553
Position 10555: 0.11621783946880962
Position 3140: 0.08604811250722454
Position 4009: 0.08214561366106875
Position 11080: 0.08112263951589743
Position 3846: 0.07011809567793391
Position 10945: 0.04068882311937055
Position 8661: 0.03764349127837698
Position 3173: 0.03746426841063831
Position 3118: 0.03299853027449356
Position 3751: 0.03192984996823835
Position 4485: 0.03155319575570389
Position 10787: 0.028940818647503346
Position 12520: 0.02824159048011381
Position 3525: 0.027442844679824916
Position 9395: 0.026292956562877532
Position 3708: 0.023468096149888068
Position 4533: 0.021638948724766457
Position 3145: 0.020725239544308983
Position 12849: 0.02057258738111098
Position 9040: 0.020072323900685515
Position 5741: 0.01951812013693099
Position 5976: 0.0192661274396642
Position 3194: 0.018840598307403814
Position 10174: 0.017773081808004344
Position 11238: 0.014080147963480142
Position 7530: 0.01199344269709053
Position 2967: 0.011139654026471088
Position 7038: 0.01112389646867399
Position 4655: 0.011092951248653322
Position 5787: 0.009075546906583788
Position 10431: 0.008692627350330258
Position 11136: 0.007800925312455618
Position 13040: 0.007688074208500592
Position 12401: 0.007681664995484504
Position 4225: 0.007296160687908168
Position 11857: 0.00708669787449228
Position 7760: 0.0070705869753106025
Position 7357: 0.006923307954662851
Position 1116: 0.006074831949892903
Position 2883: 0.006006147486169107
Position 11502: 0.005931196126875128
Position 4787: 0.005525366070043981
Position 11175: 0.0055096346801082495
Position 6125: 0.005495951682718233
Position 11841: 0.005445735860188183
Position 3809: 0.005429489303880222
Position 3958: 0.0053320016619443755
Position 9568: 0.005056364930796682
Position 2491: 0.005002654109862642
Position 7487: 0.004755234761778275
Position 13059: 0.004730088863846355
Position 3477: 0.004729072499311038
Position 4807: 0.00456834139004175
Position 9103: 0.004362108708797338
Position 3281: 0.004164232847913838
Position 1566: 0.004008231045199701
Position 5567: 0.003913154773358394
Position 3773: 0.003489925723294049
Position 3375: 0.0034836838413491653
Position 9606: 0.00307141516456652
Position 6053: 0.003050631207337957
Position 13119: 0.0029655867788985855
Position 5925: 0.002835913876825507
Position 1621: 0.0026507542977324953
Position 6086: 0.002441772561939604
Position 1650: 0.0023332889864689363
Position 633: 0.002286727003971409
Position 5900: 0.002220079321307595
Position 9452: 0.00219696592025975
Position 3825: 0.0021218566499178076
Position 4940: 0.002090696842933589
Position 7745: 0.0018362588923874362
Position 7803: 0.0018029665258308522
Position 4628: 0.0015478305913768596
Position 12488: 0.0014666455151462151
Position 4329: 0.0013853078901731755
Position 4253: 0.0013164824261636973
Position 7943: 0.0012972224005162684
Position 11162: 0.0012043471598882
Position 10800: 0.001122005067186617
Position 6546: 0.0010981924999990144
Position 3894: 0.001026225371854924
Position 3917: 0.0010235840792992502
Position 9217: 0.000993875856282195
Position 2515: 0.0009806522360613884
Position 6164: 0.000978596827209969
Position 4048: 0.0009501438852391361
Position 3820: 0.0009272717647530823
Position 9270: 0.0009258179768661085
Position 6722: 0.0008743838325283326
Position 4044: 0.0008538295241175621
Position 4171: 0.000835812436236089
Position 8398: 0.000801226588171329
Position 3390: 0.0007771878077462429
Position 5551: 0.0007661527404069785
Position 3888: 0.0006591585424536175
Position 7025: 0.0006053318481557939
Position 7440: 0.0005638909611147174
Position 6134: 0.0005469337155274038
Position 6573: 0.000515144002348835
Position 5588: 0.0004922774701588988
Position 2990: 0.0004498866173115873
Position 8420: 0.0004312339338807014
Position 4015: 0.00042318002710737797
Position 1121: 0.0003968017757582338
Position 4554: 0.0003941841707479138
Position 3581: 0.0003802929961734471
Position 5904: 0.0003753681838402896
Position 3843: 0.00037013387337772407
Position 4228: 0.0003690018953728693
Position 3574: 0.0003678616698727131
Position 4309: 0.0003587089301638511
Position 8982: 0.00035589757090100966
Position 6345: 0.0003501202205729133
Position 652: 0.0003382582521329485
Position 7983: 0.000336284598203162
Position 3971: 0.0003325838269939132
Position 4700: 0.0003308888727404095
Position 2814: 0.0003211883674627374
Position 6090: 0.0003117867236048572
Position 8154: 0.0002843460493133665
Position 6019: 0.00027242556660486857
Position 548: 0.00026595790927420323
Position 3443: 0.00024300810154746801
Position 7815: 0.00023445653003442506
Position 8371: 0.00023244156785001138
Position 6232: 0.0002270175008465158
Position 848: 0.0002225677661963115
Position 9282: 0.00019358709525382021
Position 6172: 0.00019109042923425476
Position 5095: 0.00018921659105361805
Position 4962: 0.00018301599889627426
Position 3087: 0.00016934084078872475
Position 965: 0.00016607895620997487
Position 3307: 0.00016316090923938664
Position 4740: 0.0001609889069213054
Position 6593: 0.00015977113699831052
Position 3850: 0.00014660750898150702
Position 6698: 0.0001355986878075712
Position 7307: 0.00013503672918204905
Position 5702: 0.00013254002730343501
Position 8071: 0.00012591067637306004
Position 1277: 0.0001250830140538874
Position 8028: 0.0001247490319825458
Position 6858: 0.00012076314558905604
Position 4818: 0.00011905573315511292
Position 494: 0.0001177947314399202
Position 6363: 0.00011720889486408396
Position 4027: 0.0001137264050035212
Position 7247: 0.00011237215895609576
Position 5501: 0.00011147562363530363
Position 1017: 9.949383549057487e-05
Position 5304: 9.815720113574616e-05
Position 4078: 9.748160105009278e-05
Position 3545: 9.493872080410221e-05
Position 3025: 9.228939114450197e-05
Position 6861: 8.952482301342567e-05
Position 986: 8.094271935237375e-05
Position 6522: 8.057688195501646e-05
Position 781: 7.614641588365592e-05
Position 5744: 6.790024609221282e-05
Position 5144: 6.603084085563839e-05
Position 4903: 6.236655047331562e-05
Position 3787: 5.5477197747734356e-05
Position 1505: 5.4727905928507795e-05
Position 5285: 5.123160663436896e-05
Position 10358: 5.074606561664046e-05
Position 4160: 5.056728064183604e-05
Position 6305: 5.0359664746923167e-05
Position 5815: 4.997037446212416e-05
Position 6177: 4.939335602665871e-05
Position 1547: 4.8915756410583985e-05
Position 606: 4.878302859418447e-05
Position 3908: 4.8069585385605485e-05
Position 2964: 4.6794480886063506e-05
Position 2469: 4.673585412786742e-05
Position 2689: 4.570064571059339e-05
Position 5282: 4.5591936335750516e-05
Position 6414: 4.424111877709438e-05
Position 513: 4.1197509063824296e-05
Position 911: 4.0686030084618055e-05
Position 2832: 3.705811963264504e-05
Position 815: 3.438906565165146e-05
Position 6977: 2.900766433945636e-05
Position 6359: 2.6143741121037997e-05
Position 5927: 2.6005201566612467e-05
Position 1399: 2.5984774692504408e-05
Position 885: 2.4469045937211374e-05
Position 7544: 2.0875920731598216e-05
Position 10523: 1.9944265991994893e-05
Position 819: 1.9864618881910076e-05
Position 3448: 1.8981201566611994e-05
Position 6251: 1.8780192110319507e-05
Position 5141: 1.8599656201986265e-05
Position 2558: 1.7950887478172686e-05
Position 3356: 1.5038838819958745e-05
Position 5369: 1.4033995009412069e-05
Position 859: 1.3027957590348227e-05
Position 5377: 1.1561157327942252e-05
Position 3664: 1.1556234160525103e-05
Position 1458: 1.1421253240536227e-05
Position 7096: 1.133761053194274e-05
Position 2579: 1.1254583369814301e-05
Position 7578: 1.0947409345841038e-05
Position 2543: 1.084188028636813e-05
Position 455: 1.0252367286704378e-05
Position 7114: 9.659747479789938e-06
Position 1210: 9.547577390065103e-06
Position 7042: 9.461063619585706e-06
Position 351: 8.339866706884324e-06
Position 3595: 8.112031344696054e-06
Position 1760: 6.485069727428983e-06
Position 3853: 6.480331629739683e-06
Position 6238: 6.475847859934764e-06
Position 5653: 6.0876390819944435e-06
Position 968: 5.939439512733321e-06
Position 1029: 5.825768480916034e-06
Position 7843: 4.02765809554959e-06
Position 2616: 3.880999092643793e-06
Position 3921: 3.867499248013213e-06
Position 2755: 3.7691013652211758e-06
Position 3583: 3.527590939074748e-06
Position 1837: 3.399076981340782e-06
Position 2308: 3.329882985161792e-06
Position 1306: 2.5981010384065524e-06
Position 2065: 2.157620399985344e-06
Position 5698: 1.4792061471762063e-06
Position 1701: 1.2188350537739328e-06
Position 589: 9.15432900514749e-07
Position 5529: 9.121859338820637e-07
Position 7603: 8.749987909075549e-07
Position 976: 8.719174263609121e-07
Position 1347: 8.697989394470336e-07
Position 5668: 8.233544009253764e-07
Position 1032: 7.64499119814138e-07
Position 5590: 6.496898638713258e-07
Position 5204: 5.967531605906516e-07
Position 1789: 5.805547245939775e-07
Position 477: 5.671924407016257e-07
Position 5643: 5.252842151256617e-07
Position 1894: 4.819388457477452e-07
Position 501: 4.6531413502333284e-07
Position 5514: 4.6183711737433645e-07
Position 3601: 4.459783775901917e-07
Position 5192: 4.1473285895423947e-07
Position 551: 3.3737853971199775e-07
Position 603: 3.329180279103157e-07
Position 3671: 3.085221072191123e-07
Position 368: 2.9204367313955603e-07
Position 7616: 2.8164195401642526e-07
Position 4745: 2.1522434362792175e-07
Position 6952: 9.13921742664003e-08
Position 2364: 6.426466893810114e-08
Position 6436: 3.0436970147332666e-08
Position 832: 1.9964831598283908e-08
Position 920: 1.6981808054197388e-08
Position 468: 1.230170343671451e-08
Position 828: 7.033368456928337e-09
Position 5060: 5.6220926303007595e-09
Position 1733: 4.839380622867924e-09
Position 172: 4.330971121536305e-09
Position 120: 4.193691284344898e-09
Position 1026: 3.3587602972034866e-09
Position 670: 3.1433905993046617e-09
Position 1150: 2.908485348221914e-09
Position 740: 2.672241474439171e-09
Position 1000: 1.9421539265681702e-09
Position 738: 1.0544994844299947e-09
Position 692: 1.046955514487099e-09
Position 563: 1.0268083505535052e-09
Position 568: 9.489232870943249e-10
Position 1138: 8.75733031231826e-10
Position 577: 8.709860655544658e-10
Position 744: 5.156029160371207e-10
Position 690: 4.64480866085093e-10
Position 560: 3.955350525144683e-10
