Gene = RSRC1
index = 1215
Annotated 5SS: [   156  16444  18137  97391 192221 249054 355149 431344 437633]
Annotated 3SS: [ 16247  18010  97216 192183 249001 355079 431236 437479 438327]
SMsplice 5SS: [    95  16444  18137  30992  35690  57063  57431  65631  97415 114621
 117429 125044 162431 176982 185987 192221 249054 254578 314355 322447
 326175 346978 355149 370324 376834 398602 425284 425479 431344 437636]
SMsplice 3SS: [ 16247  18010  30889  35558  56949  57168  65526  97249 114525 117254
 124878 162313 176896 185900 192183 249001 254353 314194 322291 326104
 346876 355079 370200 376625 398509 425206 425391 431236 437479 438327]
top_k =  1000
Partition function (log Z): -194.5662749758663

Sorted 5' Splice Sites (High to Low Probability):
Position 18137: 0.998844786963919
Position 16444: 0.9553896127439354
Position 35690: 0.9124364418570162
Position 30992: 0.7601420799794341
Position 22438: 0.7243310287221667
Position 34991: 0.6145633732224722
Position 22056: 0.6003293782446177
Position 374: 0.570237134961088
Position 95: 0.5316986988320486
Position 5288: 0.3221858928998299
Position 27164: 0.30410880154697323
Position 35458: 0.30248343169888836
Position 156: 0.3005443619571324
Position 5902: 0.24930999953753577
Position 31025: 0.21375827025304722
Position 40921: 0.21013789960192358
Position 32433: 0.1948091420174223
Position 6525: 0.19002875036043804
Position 6545: 0.12762289247703565
Position 12935: 0.12254618435844294
Position 19242: 0.11971760703057702
Position 4343: 0.10427563084625105
Position 25857: 0.09502685584818107
Position 32522: 0.08451427002166007
Position 19584: 0.04685547140831501
Position 24912: 0.03845270345913136
Position 26409: 0.037515698329270535
Position 2117: 0.031266494128885304
Position 4357: 0.03014627780607196
Position 5029: 0.0221601517572449
Position 23046: 0.021065286953262135
Position 37275: 0.020175627603775184
Position 3975: 0.01795833731061669
Position 1404: 0.015466753161907147
Position 2386: 0.015320732067569204
Position 26272: 0.015300793769122523
Position 2937: 0.014870365432841771
Position 4369: 0.01426586426177509
Position 23170: 0.01017612502316098
Position 20676: 0.010158285791037454
Position 21804: 0.009547545285133076
Position 36578: 0.007763251173421435
Position 3805: 0.005081983189670153
Position 25225: 0.004950048674161143
Position 18799: 0.0046107357620835355
Position 4089: 0.004472022770493395
Position 418: 0.004386890133922759
Position 18985: 0.0038348792996259736
Position 23118: 0.003422322407662078
Position 4345: 0.003342098111151933
Position 37166: 0.0033019952663589443
Position 18792: 0.003159203791433699
Position 31093: 0.0030406568027354225
Position 5323: 0.0018882979476599786
Position 18715: 0.0015024858981540024
Position 1645: 0.001246374407013715
Position 1064: 0.001119987644462649
Position 1822: 0.0011199058469404072
Position 37318: 0.001012422139390452
Position 5187: 0.000782156971868776
Position 5354: 0.0007452431404890984
Position 2511: 0.0007229566740981425
Position 22756: 0.0005876369986085162
Position 18444: 0.0004976954921250972
Position 181: 0.0003486447741204732
Position 1896: 0.0002932585038030972
Position 48: 0.00026198266753118247
Position 22540: 0.00024692680361565613
Position 3260: 0.00024198851826431672
Position 2755: 0.00017822313294318842
Position 3951: 0.000173529257135975
Position 21160: 0.0001133752441724284
Position 20149: 0.0001091726496157728
Position 39: 8.061871397716405e-05
Position 20622: 5.586007524773355e-05
Position 287: 3.888731467095372e-05
Position 18742: 3.6241194822320115e-05
Position 22443: 3.0501825842262697e-05
Position 667: 2.2217238168376887e-05
Position 18110: 2.1334866464010773e-05
Position 20531: 1.7895576295436614e-05
Position 20585: 1.3859782022937972e-05
Position 650: 1.0709030238251263e-05
Position 623: 9.519535600000111e-06
Position 1039: 7.72300303870829e-06
Position 99: 7.207054370017595e-06
Position 160: 5.380073892698431e-06
Position 18376: 5.231898236683608e-06
Position 1965: 5.089785743629854e-06
Position 131: 3.0577985896927303e-06
Position 812: 2.579338062105684e-06
Position 2627: 2.413196662753407e-06
Position 356: 1.7631013757229826e-06
Position 1592: 1.13860723998165e-06
Position 2030: 1.0838286059090002e-06
Position 1816: 9.660252088190473e-07
Position 1055: 8.380844447654152e-07
Position 1110: 7.50949896518792e-07
Position 873: 5.482810902871773e-07
Position 1175: 4.0485914950602725e-07
Position 19903: 3.2394348549712964e-07
Position 691: 3.034393314193079e-07
Position 19491: 2.3737487424145607e-07
Position 1015: 2.1398335254658673e-07
Position 20: 1.2439717581959707e-07
Position 1104: 7.897900930841302e-08
Position 518: 6.471021022711176e-08
Position 19876: 5.472633118840456e-08
Position 550: 5.056688951996639e-08
Position 1496: 3.960388677979589e-08
Position 787: 1.425499750532635e-08
Position 981: 1.2255864674716113e-08
Position 968: 3.853874123536112e-09
Position 23: 4.429543297556378e-10
Position 857: 3.673990159067626e-14
Position 581: 1.0714181185753375e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 18010: 0.9895831061829059
Position 16247: 0.9553896127439335
Position 35558: 0.9484880088096737
Position 30889: 0.9301333810176898
Position 34833: 0.5889682876249326
Position 22293: 0.5500776887225618
Position 252: 0.31942478990120143
Position 46241: 0.3083641212702598
Position 32338: 0.29578300287825915
Position 5816: 0.24318685260712225
Position 35373: 0.23917319115846436
Position 21965: 0.2375792811585817
Position 40758: 0.2196336476814342
Position 21803: 0.1790021047164586
Position 6440: 0.1579467625460342
Position 4178: 0.14555215460508303
Position 5150: 0.14198098104484802
Position 21952: 0.1395583669726901
Position 27100: 0.13833591955364136
Position 6292: 0.12283187061941608
Position 12808: 0.12254618435844353
Position 22383: 0.10732859027585263
Position 19149: 0.10037656815207135
Position 5058: 0.09990122313246728
Position 25794: 0.09504951027795182
Position 42352: 0.08298140606742946
Position 44475: 0.08120997660078025
Position 37551: 0.07963912529494886
Position 26914: 0.07227067703141486
Position 35235: 0.06346789346804507
Position 283: 0.05893812440193262
Position 44254: 0.056123194179258915
Position 26153: 0.0528223757956651
Position 30855: 0.050786652094099584
Position 26860: 0.04877965818773905
Position 26993: 0.044756902090016024
Position 39223: 0.041477553825184324
Position 43399: 0.0391767422762794
Position 22266: 0.03749998094554429
Position 5086: 0.03744534747142525
Position 6364: 0.03687300967202512
Position 5178: 0.03649154419785802
Position 46628: 0.036333896210079555
Position 24814: 0.03508849029915868
Position 34770: 0.03237166173086122
Position 19494: 0.030673852372858905
Position 22336: 0.027650373344397013
Position 22853: 0.02681199813270289
Position 41430: 0.026637197903498836
Position 36826: 0.025210602990379846
Position 21872: 0.023286711303876505
Position 4820: 0.02264545507363828
Position 36481: 0.022527784556280538
Position 21738: 0.020914724872345972
Position 45240: 0.018583448679871793
Position 37165: 0.018394791021507564
Position 19441: 0.015522148415555981
Position 39740: 0.014889286327114523
Position 37023: 0.014858642092430237
Position 38553: 0.014399207314943693
Position 2098: 0.014198844520766555
Position 35873: 0.012680584934629776
Position 1956: 0.010902404290194083
Position 2209: 0.009254950567204783
Position 5258: 0.009106153624012462
Position 286: 0.008719573768839963
Position 19008: 0.007906790637325975
Position 1270: 0.007741273507482914
Position 210: 0.007698170098993775
Position 2699: 0.00768476294809713
Position 3824: 0.00743835497880959
Position 37395: 0.007217218517589715
Position 18610: 0.007173384012403749
Position 19174: 0.006987278831517919
Position 36397: 0.00678410324742059
Position 23000: 0.006602110485064838
Position 3711: 0.006099740717664201
Position 20530: 0.00583603254739547
Position 37250: 0.005800763052404964
Position 39562: 0.005636324932829231
Position 21697: 0.005378457778051512
Position 2868: 0.005359610918693741
Position 37920: 0.005040198774215869
Position 34194: 0.00446818149989403
Position 18831: 0.004447153446294833
Position 2030: 0.004443079643754974
Position 3978: 0.004319100927290737
Position 36367: 0.004275211268433097
Position 17898: 0.004237347355080093
Position 18052: 0.004216066511935583
Position 22030: 0.004161197082738044
Position 1334: 0.0038717561838470136
Position 20424: 0.0038383291159395675
Position 40036: 0.0036800835127217247
Position 4221: 0.003590149222395195
Position 3949: 0.0035842546817154305
Position 37105: 0.003575147176235238
Position 3738: 0.003353682855553548
Position 24645: 0.003200979649188012
Position 1909: 0.0032002278489020254
Position 25146: 0.003106995180992012
Position 38265: 0.00310113145940536
Position 207: 0.002969771230772785
Position 317: 0.002843326662382368
Position 5741: 0.002812406901498616
Position 1092: 0.002430997320989063
Position 18927: 0.0021232616908246635
Position 22144: 0.002028932244276708
Position 3768: 0.001926174618527645
Position 25127: 0.0019000521628246972
Position 37474: 0.0018768493905079453
Position 38448: 0.001856443091966373
Position 334: 0.0016193497947792957
Position 18984: 0.0015717836740120103
Position 22902: 0.0015433398092190712
Position 5784: 0.001521664400417963
Position 5796: 0.0014373813301296085
Position 37804: 0.0013794893588250734
Position 304: 0.0013020421683470436
Position 4188: 0.0012672495047025142
Position 2318: 0.0012209267129948815
Position 35994: 0.0010950659448990636
Position 185: 0.0010855741810062033
Position 3900: 0.0010688057716980663
Position 33799: 0.0010053041255471107
Position 2882: 0.000988743972944506
Position 1669: 0.0009431310107504674
Position 38761: 0.000913260766925678
Position 1655: 0.00086369263839012
Position 17984: 0.0008305380977794784
Position 31818: 0.0008044915754456448
Position 38311: 0.0008035244310979452
Position 36857: 0.0007839724273865155
Position 36707: 0.0007706706747684059
Position 34156: 0.0007365733025642071
Position 2468: 0.0007308561246574457
Position 18677: 0.0007215367831370249
Position 33225: 0.0007182550360232486
Position 300: 0.0006744246074263646
Position 19521: 0.0006621556864910633
Position 314: 0.0006258642012697886
Position 37807: 0.0006142200407384628
Position 22657: 0.0006107586971074082
Position 1547: 0.0005905213883891098
Position 37687: 0.0005886224706804874
Position 20581: 0.0005794871664141777
Position 35966: 0.0005743464520005831
Position 18711: 0.0005593364778586833
Position 872: 0.0005369580906257371
Position 4113: 0.0005155309094759535
Position 950: 0.0005097553584273888
Position 3714: 0.0004895623064888206
Position 2152: 0.0004856199654132008
Position 307: 0.0004838502943771091
Position 2497: 0.0004352313236370032
Position 320: 0.00042613816054713814
Position 2304: 0.00041018518793049796
Position 1304: 0.0004036528902668912
Position 310: 0.00039464360470419803
Position 18622: 0.00037091662364197064
Position 2711: 0.00036777668898990457
Position 1362: 0.00036072945736565583
Position 18560: 0.0003569682252666464
Position 5871: 0.00035169444726764447
Position 2226: 0.00033809403256287074
Position 1911: 0.0003291568396298992
Position 18286: 0.0003260473394629014
Position 4008: 0.00032217328137503957
Position 2229: 0.0003217731287560896
Position 1536: 0.0003053018582869693
Position 2064: 0.00028683395317676377
Position 2078: 0.0002162730289696095
Position 2054: 0.00021190272587976464
Position 1298: 0.00020811058773011852
Position 35743: 0.00020767966473398772
Position 1344: 0.0002063361180172257
Position 1108: 0.00020089053212251988
Position 5227: 0.00019103817284448954
Position 3563: 0.0001888091723875432
Position 24582: 0.00017480597599857432
Position 31229: 0.00015678747099862137
Position 1972: 0.00015431345133499376
Position 1591: 0.00015335816959158663
Position 21075: 0.00015212119764988714
Position 298: 0.00015192297209009502
Position 18714: 0.0001500183665073342
Position 18426: 0.0001486664834967005
Position 24348: 0.00013400653771476198
Position 3128: 0.00012689549108090437
Position 33098: 0.00012005302359238126
Position 2420: 0.00010636745242198965
Position 32359: 0.00010429392316394705
Position 1508: 0.00010189919951881206
Position 32539: 9.871875957114193e-05
Position 341: 9.562479232877708e-05
Position 32579: 9.388246598325168e-05
Position 28499: 8.546660609113973e-05
Position 1463: 8.269444589754905e-05
Position 2674: 7.616922480553681e-05
Position 1283: 7.193381961380302e-05
Position 3190: 7.118237760856147e-05
Position 326: 6.628287852068765e-05
Position 31097: 6.339042980023556e-05
Position 18786: 6.198379458775042e-05
Position 20119: 5.864721760003749e-05
Position 160: 4.6137625649421806e-05
Position 3027: 4.391064957485597e-05
Position 18246: 4.388213231508042e-05
Position 2116: 4.3285473473663545e-05
Position 22467: 4.070340046252856e-05
Position 25023: 4.06419916075813e-05
Position 32308: 4.0414629072997574e-05
Position 918: 3.8402858446712555e-05
Position 523: 3.5166622773041173e-05
Position 20070: 2.95396374951005e-05
Position 1172: 2.7683479688243993e-05
Position 19079: 2.739101630011014e-05
Position 1930: 2.5745781077462106e-05
Position 212: 2.5600192065557244e-05
Position 138: 2.5298814554063716e-05
Position 1598: 2.4368285882295783e-05
Position 359: 2.3581047343327765e-05
Position 2324: 2.2548137880083034e-05
Position 20038: 1.89970710361916e-05
Position 18401: 1.7048676204437432e-05
Position 1564: 1.6828140585753778e-05
Position 880: 1.5431485037702126e-05
Position 1505: 1.494214052017143e-05
Position 2650: 1.3613839204968185e-05
Position 23942: 1.2211684671295117e-05
Position 328: 1.2085231149619955e-05
Position 981: 9.874892239181527e-06
Position 23212: 9.538748327117397e-06
Position 1791: 9.465343881635434e-06
Position 24991: 7.2971990506626414e-06
Position 24351: 5.826281368087585e-06
Position 22691: 5.15391420404627e-06
Position 19546: 4.8894972736392e-06
Position 27574: 4.6877305110535455e-06
Position 19875: 3.7894069871977307e-06
Position 20878: 3.4968662382408386e-06
Position 19028: 3.4852317615408826e-06
Position 1714: 2.5842564767728228e-06
Position 503: 2.4418596837723003e-06
Position 22568: 2.319385256472398e-06
Position 24084: 2.2514717304605057e-06
Position 24260: 2.239962347278976e-06
Position 21227: 2.188313117962303e-06
Position 1789: 2.1718083147324637e-06
Position 1559: 2.139464731400278e-06
Position 1389: 1.8252559313083035e-06
Position 19764: 1.805910137948641e-06
Position 2173: 1.606370235338927e-06
Position 1175: 1.4354955868911633e-06
Position 1444: 1.3285341487001886e-06
Position 2110: 1.2900323079741598e-06
Position 21403: 1.274726919004275e-06
Position 1756: 1.1644489575385775e-06
Position 884: 1.0409742330463665e-06
Position 23044: 1.0085424497638642e-06
Position 19583: 8.473114061787045e-07
Position 1182: 8.322240766753788e-07
Position 331: 8.027015141755536e-07
Position 1366: 7.844902353616552e-07
Position 1300: 7.727163607043816e-07
Position 1522: 7.497786491189069e-07
Position 356: 6.903310071912559e-07
Position 21327: 6.75041162792136e-07
Position 673: 6.468730326710922e-07
Position 338: 6.268684696870355e-07
Position 1127: 5.979581832602233e-07
Position 18301: 5.960772011207187e-07
Position 21194: 5.839254909351114e-07
Position 22529: 3.855466199555268e-07
Position 295: 3.7632063864602563e-07
Position 1439: 3.6741561624296703e-07
Position 1496: 3.5331017490179567e-07
Position 20215: 3.5144133672499493e-07
Position 2562: 3.247778255798479e-07
Position 2396: 2.981772866404426e-07
Position 345: 2.973871404266579e-07
Position 1025: 2.9335065794196344e-07
Position 555: 2.808387990461576e-07
Position 1813: 2.1265831139040033e-07
Position 1483: 1.988924584562896e-07
Position 2708: 1.7112595518817963e-07
