Gene = MRPL47
index = 868
Annotated 5SS: [  128  2003  2925  5980 10890 12011]
Annotated 3SS: [ 1856  2863  5882 10758 11914 15658]
SMsplice 5SS: [  267  2003  2925  5980 10890 12011]
SMsplice 3SS: [ 1856  2863  5882 10758 11914 15658]
top_k =  1000
Partition function (log Z): 5.088216801291956

Sorted 5' Splice Sites (High to Low Probability):
Position 10890: 0.9961717280849843
Position 5980: 0.9644674455605252
Position 2003: 0.7232767648243519
Position 2925: 0.7000043520352965
Position 12011: 0.6725378945722211
Position 128: 0.42460151966846105
Position 267: 0.41891234225238133
Position 3372: 0.3380713923251721
Position 260: 0.27767172147225083
Position 7370: 0.260092366894357
Position 5164: 0.22600810274367142
Position 8883: 0.14629551272862842
Position 10494: 0.09502872109701338
Position 8416: 0.0929173074638578
Position 11565: 0.08654138081712334
Position 2571: 0.08446402566471274
Position 1454: 0.04502424886588257
Position 5611: 0.04469860493523528
Position 7413: 0.04150918665309382
Position 7622: 0.040470305588748
Position 9786: 0.03854761652637625
Position 8016: 0.03742862494206753
Position 8149: 0.036060196039270194
Position 2244: 0.03437588290586742
Position 11243: 0.027622700315082287
Position 6032: 0.022554870978227008
Position 15226: 0.019632076776761962
Position 7211: 0.01908811794511767
Position 11846: 0.01793046350576941
Position 2985: 0.017526648923054805
Position 549: 0.016576285734684
Position 2528: 0.01388350355159794
Position 5756: 0.01349753470714592
Position 3093: 0.012845036526801572
Position 7152: 0.01051922996002941
Position 2209: 0.009683151552631062
Position 7106: 0.009006876239388626
Position 1993: 0.008278201723907874
Position 12961: 0.00802144222511254
Position 144: 0.00801054626121191
Position 11728: 0.007816278823665312
Position 15057: 0.0072916441635618705
Position 15084: 0.006879496646096172
Position 7108: 0.006845130459881206
Position 1684: 0.006595102399264695
Position 9922: 0.006460610095725188
Position 425: 0.006034349328183436
Position 11067: 0.005801058716322493
Position 6268: 0.0056758050258498656
Position 6036: 0.005457144682607684
Position 14827: 0.00522340435758757
Position 11080: 0.005200017329171561
Position 9877: 0.005115282112237522
Position 357: 0.005037480580538538
Position 7433: 0.00464941221214054
Position 111: 0.004499456570959671
Position 3864: 0.0043036090591629965
Position 13175: 0.0038674737053172098
Position 8134: 0.0038517167205819273
Position 5794: 0.003478449034471256
Position 10549: 0.0031182287557818835
Position 1378: 0.0028572235535215644
Position 4789: 0.0024624551187794916
Position 430: 0.0023659194992642976
Position 43: 0.0023536225267573956
