Gene = ZCCHC10
index = 1596
Annotated 5SS: [  108 19846 26473]
Annotated 3SS: [19683 26430 27753]
SMsplice 5SS: [  108 19846 26473]
SMsplice 3SS: [19683 26402 27932]
top_k =  1000
Partition function (log Z): -11.271564707732892

Sorted 5' Splice Sites (High to Low Probability):
Position 19846: 0.9996457549602458
Position 108: 0.9703192542796167
Position 26473: 0.7870085957044711
Position 20288: 0.4614930341674681
Position 20145: 0.3753431650672722
Position 28104: 0.18772900458154576
Position 786: 0.1785995416586592
Position 3794: 0.17356597592365872
Position 20302: 0.10950095863242304
Position 3764: 0.0949955026558473
Position 10991: 0.08550004652578268
Position 20047: 0.0680846127022837
Position 28374: 0.018737952678746284
Position 27131: 0.017615018245879147
Position 112: 0.012465967915857738
Position 28065: 0.009658230068289052
Position 123: 0.004080760550543102
Position 447: 0.0010910694075887393
Position 206: 0.0009745014489671266
Position 1683: 0.0007895728327437388
Position 331: 0.0007206461944677189
Position 379: 0.000703298135610185
Position 275: 0.0006864305132219621
Position 2606: 0.00046067778771079725
Position 826: 0.0003884220262570382
Position 1645: 0.000294010118415508
Position 20873: 0.00018679561397938574
Position 265: 0.00013688788497990864
Position 20473: 0.00012805208450814465
Position 129: 0.000123593545604736
Position 302: 0.00011312024625002955
Position 3226: 8.868638040549898e-05
Position 3048: 7.16959312432421e-05
Position 1743: 6.905869025430566e-05
Position 3090: 5.2805913895714476e-05
Position 176: 4.722245777733495e-05
Position 174: 4.607604985625598e-05
Position 3429: 3.883666221899001e-05
Position 2338: 3.685786338028854e-05
Position 383: 2.684457922498187e-05
Position 765: 2.641685165563977e-05
Position 307: 2.1584973547291454e-05
Position 391: 1.9050034014396343e-05
Position 483: 1.8406589052518283e-05
Position 1654: 1.8295535242749458e-05
Position 2495: 1.336253728611112e-05
Position 1674: 1.2025239560216532e-05
Position 2722: 1.0890100839849441e-05
Position 472: 9.72849826830113e-06
Position 355: 8.385265565134699e-06
Position 345: 7.323287398427071e-06
Position 752: 7.29848461854179e-06
Position 3436: 6.801707041120279e-06
Position 1509: 6.707653304844323e-06
Position 2595: 6.637283247217186e-06
Position 2020: 6.0545083082427625e-06
Position 1617: 5.970174674612484e-06
Position 497: 2.517629784855964e-06
Position 162: 1.6403143009055862e-06
Position 495: 1.4614850150248548e-06
Position 260: 8.410825693477608e-07
Position 7483: 6.208657255947257e-07
Position 350: 4.941893813451767e-07
Position 26: 4.58953496064857e-07
Position 421: 4.4132946830880854e-07
Position 667: 4.0315055313649227e-07
Position 679: 1.5770874460001617e-07
Position 1362: 1.5357770593713263e-07
Position 858: 7.306474046605998e-08
Position 1513: 2.5631242384740305e-08
Position 1503: 1.5473710827946298e-08
Position 1485: 1.3222544075209858e-08
Position 830: 7.678259578954301e-09
Position 796: 6.810358618210943e-09
Position 7234: 6.6472335182388535e-09
Position 6933: 5.629043079654748e-09
Position 722: 4.840828600510075e-09
Position 7312: 4.8172397984061335e-09
Position 793: 4.653991222749185e-09
Position 7319: 3.948636120570492e-09
Position 1142: 3.4798218580929327e-09
Position 2447: 3.4284240078297e-09
Position 1050: 1.5018042785448023e-09
Position 6910: 1.3753122025243718e-09
Position 1948: 9.546511784302783e-10
Position 1642: 8.545561157405692e-10
Position 2151: 7.395723379193326e-10
Position 1178: 4.6681487223515975e-11
Position 1210: 4.6455237049188454e-11
Position 1265: 2.7493119134727066e-11
Position 1249: 1.980304604760688e-11
Position 1345: 1.125067392012609e-11
Position 1636: 9.498092740253779e-12
Position 1299: 7.346673947753571e-12
Position 210: 5.959955117918665e-12
Position 681: 3.2375393338478116e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 19683: 0.9998242019465624
Position 26402: 0.7651131047064768
Position 27932: 0.5288703614977385
Position 27753: 0.2286927033346732
Position 20046: 0.21851284754545947
Position 20176: 0.21642800040515758
Position 3697: 0.21603875353329507
Position 19967: 0.20842188427669872
Position 20246: 0.15623139613826337
Position 20128: 0.15359238197830533
Position 28253: 0.12687905772240235
Position 10898: 0.08550004652578268
Position 706: 0.0820501672683655
Position 659: 0.053128987892010704
Position 29516: 0.04435866929959798
Position 28633: 0.03934950944703982
Position 27030: 0.0374899265242672
Position 20082: 0.03558800456584476
Position 26430: 0.029435383443780327
Position 21005: 0.02922265336903891
Position 25220: 0.028042904322509034
Position 19935: 0.02751145767890008
Position 29054: 0.0236485680779846
Position 3574: 0.022173505305475058
Position 28508: 0.02155160299972187
Position 26983: 0.019496929556203857
Position 29238: 0.01592782896687866
Position 27851: 0.014150417124136531
Position 3708: 0.014126876566286372
Position 28569: 0.01224432620774581
Position 3655: 0.01217581908090286
Position 639: 0.010666331565724288
Position 581: 0.01050895052767736
Position 26590: 0.008457114054104512
Position 534: 0.006881678766193158
Position 28534: 0.005563666212027526
Position 24106: 0.0053627974916594075
Position 27818: 0.005244674635022676
Position 27415: 0.005207053285614802
Position 28344: 0.005139425999017169
Position 26553: 0.0034757387084239913
Position 27292: 0.0033013189412923576
Position 27233: 0.0028287064184282116
Position 22628: 0.0027924954646802104
Position 21315: 0.0018655147742490405
Position 722: 0.001648849089320803
Position 3396: 0.0016128197823036348
Position 3746: 0.0015868829910830715
Position 676: 0.0015556110941886284
Position 21385: 0.0014070053664819585
Position 25697: 0.001331647589918096
Position 1591: 0.0012442739751781472
Position 21001: 0.0011772488465136785
Position 546: 0.0011768546108288877
Position 761: 0.0008098506446441126
Position 428: 0.0005496402295657394
Position 3716: 0.0005042595540567035
Position 23416: 0.00046675959462204303
Position 2444: 0.0004299036980414628
Position 466: 0.000405425918473553
Position 24337: 0.0003857920300292412
Position 3763: 0.0003685879096346922
Position 495: 0.00026236293819963813
Position 20677: 0.00023731761972992956
Position 367: 0.00020236089678951066
Position 708: 0.0001857801514171922
Position 483: 0.0001761982149935503
Position 710: 0.00016105042512340348
Position 678: 0.00014014484497093809
Position 734: 0.00013781874474125405
Position 21705: 0.00010719114634786872
Position 2860: 0.00010425593748711437
Position 3047: 5.8111781207986416e-05
Position 2290: 3.796236588739947e-05
Position 2835: 2.489398996598287e-05
Position 20351: 1.978714012357425e-05
Position 7596: 1.6439203007436717e-05
Position 3327: 1.579833603317125e-05
Position 2447: 1.5330915499893103e-05
Position 7400: 1.440348024308631e-05
Position 2539: 1.1085923374763701e-05
Position 6045: 9.093257693459522e-06
Position 2141: 9.002067386309158e-06
Position 13322: 8.96989189860666e-06
Position 7701: 8.17402396279051e-06
Position 3368: 6.747413856670273e-06
Position 3089: 6.741765020182368e-06
Position 4983: 6.520705490623082e-06
Position 2996: 6.15127315680218e-06
Position 2602: 5.949894641166593e-06
Position 3022: 5.673716871478745e-06
Position 8466: 5.5882695202221165e-06
Position 10315: 5.286903272857272e-06
Position 2178: 5.243577011127361e-06
Position 2120: 5.174409531108379e-06
Position 10340: 5.015254818480894e-06
Position 2562: 4.642876755224717e-06
Position 2910: 3.221644376356392e-06
Position 14139: 2.747593136477709e-06
Position 3205: 2.740490639828775e-06
Position 12909: 2.732144831707143e-06
Position 2208: 2.714284855413591e-06
Position 6167: 2.7136001235571133e-06
Position 2993: 2.4799396850212555e-06
Position 972: 2.4406010875392256e-06
Position 2521: 2.3696020584034763e-06
Position 1398: 1.9037568817500115e-06
Position 13349: 1.8919034294184297e-06
Position 10507: 1.8262509308705786e-06
Position 1414: 1.7755750661867676e-06
Position 5985: 1.7205631237755415e-06
Position 7059: 1.6616422627610626e-06
Position 9360: 1.497972991673822e-06
Position 7012: 1.361790724996178e-06
Position 3159: 1.2478704381453276e-06
Position 7028: 1.1914896812027726e-06
Position 5058: 1.0907718002884448e-06
Position 11625: 1.0558889591176156e-06
Position 379: 1.0105900151931023e-06
Position 1345: 1.0054071256420781e-06
Position 687: 9.891407565874055e-07
Position 5989: 9.706530049897926e-07
Position 5003: 9.645472160544257e-07
Position 6009: 9.512953207738961e-07
Position 279: 9.402413096413028e-07
Position 6655: 8.455357028506626e-07
Position 2270: 7.980090401234687e-07
Position 3310: 7.912063371758228e-07
Position 2396: 7.005821073989748e-07
Position 1127: 6.896386974918221e-07
Position 774: 6.320989833655882e-07
Position 5032: 6.17839075498833e-07
Position 5267: 5.994605088927356e-07
Position 1704: 5.912795578279976e-07
Position 7892: 5.897300429962178e-07
Position 3065: 5.813713200346058e-07
Position 5016: 5.265239487678528e-07
Position 4341: 4.664630101693587e-07
Position 2361: 4.647464400378134e-07
Position 1359: 4.530625892589417e-07
Position 2255: 4.4001785790934186e-07
Position 297: 4.0550442147526994e-07
Position 7842: 3.9435643114921244e-07
Position 4873: 3.843887147697014e-07
Position 4542: 3.709732141196304e-07
Position 1488: 3.6687365798617524e-07
Position 1265: 3.6267741213093663e-07
Position 6305: 3.034290109200806e-07
Position 6005: 2.861508471079589e-07
Position 1268: 2.852513409916809e-07
Position 3887: 2.7658390664345756e-07
Position 782: 2.494300320131508e-07
Position 502: 2.272921867052508e-07
Position 7402: 2.1410776355154078e-07
Position 8462: 2.1151805740287245e-07
Position 260: 1.7706926777299845e-07
Position 7406: 1.6953514480746474e-07
Position 293: 1.6537919061999303e-07
Position 8486: 1.4785724461027108e-07
Position 6187: 1.1146611214602682e-07
Position 1103: 1.0398418392435848e-07
Position 4249: 9.471402789627665e-08
Position 6582: 9.401367733563808e-08
Position 3793: 8.90594592073326e-08
Position 6223: 8.001569959684591e-08
Position 5160: 7.598178058020518e-08
Position 6334: 7.388451923251265e-08
Position 5309: 7.221105059027074e-08
Position 6679: 7.176052475454225e-08
Position 6163: 6.935282832723881e-08
Position 6082: 6.313319657863115e-08
Position 3853: 4.223570061689003e-08
Position 5181: 3.52393534956794e-08
Position 5224: 3.232032965788038e-08
Position 1728: 3.204526414808222e-08
Position 5184: 3.0072186840359836e-08
Position 872: 2.667861540595627e-08
Position 4215: 2.3590563966624886e-08
Position 4284: 1.9566644226661575e-08
Position 3829: 1.921700586668996e-08
Position 3615: 1.8321203968518586e-08
Position 2778: 1.7845337195742115e-08
Position 825: 1.57719506405538e-08
Position 1626: 1.457597578646308e-08
Position 920: 1.2825665819844974e-08
Position 1866: 1.2336647714830258e-08
Position 3661: 1.2032767499308174e-08
Position 1201: 1.0690831939784579e-08
Position 1938: 1.035077531601943e-08
Position 1802: 6.612625243520761e-09
Position 1869: 5.8736102605422515e-09
Position 391: 5.218065162038932e-09
Position 1429: 5.080281120474226e-09
Position 6814: 3.0438272600958537e-09
Position 7207: 2.3479588183596665e-09
Position 2841: 1.946899476858109e-09
Position 3578: 1.8246249474617832e-09
Position 6817: 1.4833386475643766e-09
Position 1290: 1.1167754364691073e-09
Position 324: 9.945152270577445e-10
Position 1320: 9.43466685064036e-10
Position 202: 4.3291611341365277e-10
Position 507: 2.6060637765204504e-10
Position 2226: 2.55999504999431e-10
Position 1270: 9.371213624781876e-11
Position 2503: 5.694576320995808e-11
Position 2055: 4.130242847937839e-11
Position 2587: 2.3972321668628967e-11
Position 338: 1.3998002111798633e-11
Position 307: 1.1630716878911864e-11
Position 326: 9.927061990090958e-12
Position 441: 4.111549730196126e-12
Position 433: 3.2804225395614004e-12
Position 806: 3.058956687460401e-12
Position 1989: 2.330356481764084e-12
Position 790: 1.8129460137284086e-12
Position 808: 7.447723705367221e-13
Position 786: 6.387302918337855e-13
Position 1109: 1.2494723331204176e-14
Position 94: 1.8741566149777635e-15
Position 139: 1.0692197005244202e-15
Position 101: 1.3836126206572443e-17
Position 148: 3.0509517633863292e-18
Position 106: 2.00807696176633e-18
Position 116: 3.972360700518546e-19
Position 112: 3.669072630935393e-20
