Gene = TRIP13
index = 1485
Annotated 5SS: [  448  2310  4152  7907  8789 11578 14551 15432 15819 19354 21935 23331]
Annotated 3SS: [ 2143  4021  7850  8697 11504 14486 15344 15711 19199 21821 23260 24364]
SMsplice 5SS: [  448  1078  2310  4152  8789 11325 11578 14487 14958 15432 15819 19354]
SMsplice 3SS: [  923  2143  4021  8697 11119 11504 14366 14742 15344 15711 19199 21821]
top_k =  1000
Partition function (log Z): 18.155827793327507

Sorted 5' Splice Sites (High to Low Probability):
Position 8789: 0.9998000476576874
Position 15819: 0.998039650048345
Position 4152: 0.9943832833572235
Position 19354: 0.9725301491517298
Position 448: 0.9587787509440859
Position 15432: 0.9162181308481023
Position 2310: 0.9132184589840084
Position 11325: 0.8029686253678885
Position 11578: 0.7662410390978589
Position 24509: 0.7091323373222237
Position 14487: 0.6684527836735061
Position 21935: 0.6474554105748245
Position 23331: 0.5749927352116826
Position 24325: 0.5711779531605715
Position 1078: 0.5182497596156188
Position 7907: 0.5061349551502482
Position 4351: 0.4269810596574153
Position 15644: 0.39686611399173205
Position 8172: 0.34369063737370376
Position 14958: 0.3345312975666019
Position 2578: 0.30523820266049423
Position 19956: 0.2674355986187718
Position 16101: 0.25737113097127534
Position 22278: 0.20830087351011142
Position 10141: 0.20512747937934836
Position 14860: 0.20023311689674886
Position 14953: 0.16711850671712625
Position 14551: 0.14882379200621262
Position 7411: 0.10596429931062995
Position 3248: 0.09166687754738115
Position 21743: 0.08338412702474302
Position 23972: 0.07553371682463533
Position 23775: 0.058711696208832445
Position 11689: 0.05668741636430999
Position 968: 0.05073242579021134
Position 11588: 0.04904128487305817
Position 9655: 0.04746978796465541
Position 12781: 0.04744318310761759
Position 8609: 0.0457735547793957
Position 1073: 0.04472936080018663
Position 4355: 0.041496972151857665
Position 15065: 0.04069119414324402
Position 9766: 0.04025607303571398
Position 24280: 0.03599738151765894
Position 16909: 0.029962742015625887
Position 23630: 0.029345319915141835
Position 20836: 0.02861595712270403
Position 16688: 0.026718376062266073
Position 16875: 0.025431731327721686
Position 4527: 0.024948108813819047
Position 22056: 0.023433991549838534
Position 14883: 0.02279302842903696
Position 16974: 0.022389288202353246
Position 1844: 0.02230858890747087
Position 16349: 0.022002210035241096
Position 25135: 0.0210692866524674
Position 24224: 0.02082295695459902
Position 20005: 0.017530824451320922
Position 24204: 0.017391977579778527
Position 22364: 0.017278413486446608
Position 9968: 0.01659446362424214
Position 21341: 0.0158605202557987
Position 11006: 0.01538724388409544
Position 22816: 0.0150080428598427
Position 8206: 0.014453710369763475
Position 4507: 0.013338963130207049
Position 23924: 0.012342284364329464
Position 214: 0.009981623489106011
Position 4415: 0.00929467921108398
Position 19962: 0.008958380901867334
Position 10171: 0.008919145048763646
Position 22760: 0.008830483920150848
Position 2295: 0.00871974862082176
Position 23111: 0.008373078875364285
Position 225: 0.00830181605222192
Position 428: 0.008143230445165376
Position 18188: 0.008108474506780917
