Gene = DDX56
index = 438
Annotated 5SS: [ 167  420 1113 1429 1656 2511 3245 3988 4194 4873 5100 5885 7555]
Annotated 3SS: [ 257  951 1257 1564 2265 3124 3873 4098 4798 5009 5778 7477 7922]
SMsplice 5SS: [ 167  420 1113 1429 1656 2511 3245 4194 4873 5100 5885 7555 7856]
SMsplice 3SS: [ 257 1005 1257 1564 2265 3124 4098 4798 4996 5778 7343 7767 7922]
top_k =  1000
Partition function (log Z): 27.612367290854156

Sorted 5' Splice Sites (High to Low Probability):
Position 5885: 0.9978025056024011
Position 3245: 0.9961181429478355
Position 4873: 0.9927660703972737
Position 1656: 0.9688491865115413
Position 167: 0.9003130464292957
Position 1429: 0.8704951951669361
Position 5100: 0.8579871375267987
Position 4194: 0.851375705349423
Position 1113: 0.8289878558326075
Position 7555: 0.7649325252746196
Position 2511: 0.7405963075064438
Position 420: 0.6514384187032511
Position 3988: 0.33944971278132674
Position 6310: 0.3254026319844397
Position 7856: 0.3135492911798891
Position 424: 0.2529906797960563
Position 7860: 0.19929448275753925
Position 6841: 0.18985985766917055
Position 874: 0.17736273497476673
Position 5115: 0.12893687224338904
Position 4019: 0.11473779648051126
Position 2199: 0.10053829477061921
Position 6713: 0.09523310619052124
Position 1440: 0.09183004310057376
Position 1117: 0.08070329444374069
Position 7444: 0.06988446913847234
Position 3894: 0.06545099182241298
Position 6922: 0.05520709382504127
Position 2203: 0.054609731145099275
Position 4691: 0.05419261310588916
Position 6211: 0.04493020613484715
Position 6867: 0.04314958295087275
Position 6816: 0.035772258507953014
Position 2326: 0.03332246527752699
Position 7177: 0.032156371603754993
Position 6882: 0.03179515778380631
Position 2333: 0.02067405726795576
Position 6360: 0.02007804468308894
Position 5482: 0.01878200413579904
Position 2329: 0.01794681490072936
Position 4371: 0.017092009044502934
Position 7864: 0.015395163055563196
Position 1170: 0.014259345674978939
Position 6903: 0.014198944093793565
Position 7070: 0.013662678280604742
Position 1468: 0.013316401303685124
Position 80: 0.01311328799310273
Position 7362: 0.01292642929023405
Position 3760: 0.010205435987499189
Position 1941: 0.00898466590704733
Position 2364: 0.008743298164756441
Position 754: 0.008246210147231318
Position 4640: 0.006632476148809378
Position 774: 0.006472903489923386
Position 2715: 0.006313575624726843
Position 6560: 0.005629718305200782
Position 6340: 0.005142490258375577
Position 6907: 0.005139483051715425
Position 6691: 0.004751684070244821
Position 6553: 0.004388187793952016
Position 6416: 0.004375665454373772
Position 4653: 0.0043086495413655595
Position 1204: 0.004252600056883816
Position 4886: 0.00417331232164107
Position 8002: 0.004076781770894057
Position 5492: 0.004038091197825341
Position 4511: 0.0039551302303643164
Position 4227: 0.0038659133892213035
Position 1954: 0.0036773131847619867
Position 3518: 0.003445394005820147
Position 4724: 0.0030549890178507566
Position 7129: 0.0030238171802843697
Position 700: 0.0029988725571933276
Position 3670: 0.002865656881964943
Position 2460: 0.0028306873351969753
Position 5530: 0.002584783859594389
Position 2733: 0.0025086274259018874
Position 2572: 0.002236799196118788
Position 8323: 0.0021352533727599984
Position 5175: 0.002055259829111782
Position 5274: 0.0016844099710741345
Position 578: 0.0016671066914153263
Position 4565: 0.001488198567047346
Position 7026: 0.0013551288132803033
Position 1985: 0.0012680713443518879
Position 2195: 0.001232616308469543
Position 1748: 0.0011833771231475742
Position 7659: 0.0011188236597608925
Position 6514: 0.0011176812255559443
Position 4540: 0.0009778029715812073
Position 2765: 0.0009748045726205571
Position 5559: 0.0009177534477101021
Position 7316: 0.0007868416683032922
Position 869: 0.0007748928293864781
Position 5645: 0.0007668068625742803
Position 3687: 0.0007506901423330262
Position 5584: 0.0007229337961650605
Position 2610: 0.0007191595147554908
Position 2888: 0.0007140296427098489
Position 2071: 0.0006712639476743688
Position 1165: 0.0006462409968134945
Position 7018: 0.0006151811326956703
Position 6117: 0.0005908147976702351
Position 1444: 0.0005877799565748227
Position 5591: 0.000578039101357752
Position 7851: 0.0005700235909841268
Position 1066: 0.0005557905220524962
Position 6075: 0.0005500049233027263
Position 1134: 0.0005480016428397381
Position 6544: 0.0005098441053902218
Position 3359: 0.0004985107533895664
Position 621: 0.0004967671673068938
Position 6384: 0.0004781065475088649
Position 3845: 0.00039982842130871515
Position 2400: 0.000399055190927453
Position 5848: 0.0003846422709795862
Position 7501: 0.00038225886022667295
Position 55: 0.00033784778629302907
Position 6127: 0.00033205100014770117
Position 7805: 0.00032519761897315273
Position 8076: 0.0003084162801279889
Position 8379: 0.00030726298877291645
Position 5510: 0.0002767824388912975
Position 2266: 0.000266020740950787
Position 6025: 0.0002529851417931878
Position 3189: 0.0002498750874022282
Position 6157: 0.00024397947905229267
Position 956: 0.00023252336601485286
Position 6657: 0.00022817640390210248
Position 497: 0.0002160955501843018
Position 840: 0.0002157325803978373
Position 6827: 0.00021568737272270537
Position 4569: 0.0002116473932772266
Position 5696: 0.00021067737176486367
Position 4277: 0.00020592028954967672
Position 7624: 0.00019257745302153444
Position 888: 0.00017389768621265463
Position 3737: 0.00016176833131872036
Position 2477: 0.00012863219435791976
Position 1102: 0.00011056212040655628
Position 2533: 0.00010975883187869622
Position 1157: 0.00010881612721025277
Position 2876: 0.00010724108719428648
Position 1286: 0.00010682698024152532
Position 1472: 9.975602435253687e-05
Position 1419: 9.628536605844602e-05
Position 5601: 8.773437809356648e-05
Position 7: 8.683601136465244e-05
Position 2048: 8.54220627928112e-05
Position 7160: 8.536539790175754e-05
Position 6401: 8.470036435920928e-05
Position 2543: 8.260204090546202e-05
Position 5378: 8.103787754947188e-05
Position 7107: 7.936378188178866e-05
Position 3385: 7.781250188252623e-05
Position 542: 7.635337283911549e-05
Position 7541: 7.352628447422681e-05
Position 249: 6.565375251291078e-05
Position 5369: 6.240946558404192e-05
Position 572: 4.851596988473638e-05
Position 1174: 4.7514156027217215e-05
Position 2578: 4.5756221793447676e-05
Position 2005: 4.229964418749745e-05
Position 2599: 3.783732615847603e-05
Position 593: 3.6289354441052454e-05
Position 5327: 3.600255928718557e-05
Position 976: 3.114174100037667e-05
Position 850: 3.0665345074005054e-05
Position 4952: 3.0216344477217737e-05
Position 3004: 2.752343036515665e-05
Position 5384: 2.6883629733232726e-05
Position 3633: 2.597847310852476e-05
Position 5952: 2.5668649059075633e-05
Position 1674: 2.383947938963493e-05
Position 3991: 2.335103560036688e-05
Position 1446: 2.2983546921270405e-05
Position 3249: 2.259698864301015e-05
Position 734: 2.1266570086994755e-05
Position 2141: 1.797915741203878e-05
Position 3217: 1.7154130313750475e-05
Position 278: 1.6847721127329207e-05
Position 6193: 1.6171573574064714e-05
Position 723: 1.5040787346003302e-05
Position 2882: 1.4355718066404987e-05
Position 5889: 1.335341093192808e-05
Position 513: 1.3169272205612718e-05
Position 486: 1.3155449091159829e-05
Position 2135: 1.262404882928043e-05
Position 4883: 1.169452296833395e-05
Position 1072: 1.1488158640045047e-05
Position 15: 1.1391689939904551e-05
Position 1289: 1.1339885984784223e-05
Position 1081: 1.0803204726107718e-05
Position 1676: 1.0678104824826645e-05
Position 59: 1.0487526599388435e-05
Position 1364: 1.021438455486526e-05
Position 824: 7.967148802549896e-06
Position 401: 7.372438084254125e-06
Position 907: 7.343676985777595e-06
Position 5400: 7.0517643578834284e-06
Position 6319: 6.322763883936149e-06
Position 5969: 5.546414226492456e-06
Position 1830: 5.398931745052759e-06
Position 5891: 5.132741599577348e-06
Position 912: 4.534993916623868e-06
Position 32: 4.511214462923907e-06
Position 1176: 4.0164375737913965e-06
Position 1160: 3.960132718009586e-06
Position 480: 3.567489110308576e-06
Position 898: 3.5346838119316774e-06
Position 2116: 3.3846972509096096e-06
Position 2062: 3.0495536563120254e-06
Position 1367: 1.990414344865139e-06
Position 1283: 1.1291369158482538e-06
Position 1478: 1.039498144546489e-06
Position 1739: 1.027134628103035e-06
Position 5720: 7.653013311234258e-07
Position 84: 4.004825497237019e-07
Position 1598: 2.729932303211113e-07
Position 3143: 2.4352768064161365e-07
Position 2021: 2.1423250536125284e-07
Position 1845: 1.7275741429099074e-07
Position 547: 1.7000802031725144e-07
Position 3166: 1.4998415576410967e-07
Position 1781: 7.517342545218731e-08
Position 35: 3.0629386840960436e-08
Position 261: 2.352405384353387e-08
Position 3204: 4.334579667353885e-09
Position 3125: 4.258440387097874e-09
Position 490: 9.752518846603788e-10
Position 929: 2.9890296655577933e-10
Position 1055: 2.558099155695749e-10
Position 64: 1.3449758732646416e-10
Position 519: 5.64299897394536e-11
Position 964: 3.222045487328438e-12
Position 550: 4.1915225488834164e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5778: 0.9957928902495996
Position 3124: 0.994564846052656
Position 4798: 0.9778289702804561
Position 1564: 0.9035580598767249
Position 4098: 0.8608886242874654
Position 1257: 0.7615367022688587
Position 4996: 0.7551287420409187
Position 7767: 0.7189215570390037
Position 1005: 0.6862596428434503
Position 7922: 0.667158386022365
Position 257: 0.5727758213975306
Position 6655: 0.4702914870973245
Position 6100: 0.39229505335763143
Position 7343: 0.34410473282244575
Position 2265: 0.33845726452652086
Position 2425: 0.322797317399529
Position 7544: 0.3154330785254038
Position 5009: 0.22918056876208476
Position 3873: 0.2282113267088266
Position 951: 0.22672139822205029
Position 324: 0.19058469785177984
Position 1314: 0.1418594192602875
Position 692: 0.12148803580013473
Position 2115: 0.11738939812713374
Position 3785: 0.11710485923400489
Position 2247: 0.11012967134007685
Position 7477: 0.10543963123441698
Position 1324: 0.060531408308625655
Position 1586: 0.053780295563613495
Position 3813: 0.0512263272250926
Position 3893: 0.046285569683501115
Position 6966: 0.045572817957992263
Position 7228: 0.04325784052523447
Position 2460: 0.04045409127716688
Position 327: 0.03633578329742643
Position 3768: 0.03163473818221995
Position 524: 0.028233538179137225
Position 4626: 0.026254413142958292
Position 1858: 0.02377357613308789
Position 7460: 0.023737660870482576
Position 4599: 0.023139826490069196
Position 299: 0.02067154111685167
Position 6506: 0.0205460083702892
Position 3662: 0.02003728406948831
Position 7951: 0.01597857689847107
Position 2008: 0.015906341738049733
Position 7208: 0.01585497425330576
Position 7795: 0.01581943458430952
Position 4717: 0.01574463041910323
Position 5312: 0.013950051952124023
Position 3832: 0.013826890845365291
Position 772: 0.013759715492663534
Position 4441: 0.013537573928752057
Position 8176: 0.012828616430463851
Position 7372: 0.01259505017425465
Position 8531: 0.012495252306223862
Position 3890: 0.012183025062520647
Position 2379: 0.010722109693364835
Position 8212: 0.009850039308120348
Position 8378: 0.009392028819046307
Position 778: 0.00930140033174259
Position 737: 0.008930874442475392
Position 1602: 0.008765295145400321
Position 955: 0.008728121785021229
Position 8249: 0.007128256357328853
Position 5309: 0.0069958357943693626
Position 8301: 0.0065495318502686185
Position 8090: 0.006311577597315953
Position 2048: 0.005828934583702729
Position 8064: 0.005713668672847849
Position 5391: 0.0056130605972261275
Position 2592: 0.0055474695291332825
Position 4464: 0.005312035630201146
Position 2400: 0.004537178554501337
Position 7736: 0.004502056509426325
Position 752: 0.00447004089735154
Position 1971: 0.004451983390847798
Position 7286: 0.004266743166123416
Position 7746: 0.004228866728509107
Position 8320: 0.004169936963228193
Position 4951: 0.003697875445396274
Position 1406: 0.0034649605631891355
Position 1041: 0.0030540686701899114
Position 6102: 0.0030281691336326356
Position 3624: 0.002955071975869696
Position 7851: 0.0028510389204251213
Position 1522: 0.002823208847452979
Position 3667: 0.0027762395446783356
Position 3143: 0.0027449935529997665
Position 814: 0.0027155087042982037
Position 3536: 0.0026075136439058714
Position 2697: 0.0025100835078737073
Position 8190: 0.002290479520111219
Position 6540: 0.0022762004833759464
Position 3911: 0.0021589301503246584
Position 1727: 0.002124185969295609
Position 398: 0.001953485180147026
Position 6156: 0.0019366857009041586
Position 4830: 0.0019319540537089588
Position 1008: 0.0018384090720387565
Position 6199: 0.0017984924578143373
Position 4428: 0.0017617690745496861
Position 6679: 0.0017439383946920254
Position 4156: 0.0017241766725964172
Position 4683: 0.0016574401209649525
Position 972: 0.0016521763718681767
Position 6151: 0.001651961024336828
Position 6712: 0.0016288425166426682
Position 1328: 0.0015234146595320827
Position 4274: 0.001518064503218851
Position 6742: 0.0014947681210972915
Position 6945: 0.001476087883282687
Position 4103: 0.0014033725063841288
Position 4527: 0.0013992177572905947
Position 4121: 0.0013857383941553306
Position 412: 0.0013849244898689564
Position 5956: 0.0013691838716781081
Position 5220: 0.0013499558536773364
Position 4758: 0.0013286707369631074
Position 1202: 0.0012880730467168435
Position 1189: 0.0011709456348391299
Position 2097: 0.001136243660930917
Position 3396: 0.001106982631075836
Position 577: 0.001102869901726604
Position 3590: 0.0010983275737249248
Position 5555: 0.0009714243212471016
Position 6747: 0.0009672995398261941
Position 4153: 0.0009596745122035559
Position 3964: 0.0009506643095429369
Position 7057: 0.0009156515604741586
Position 5715: 0.0008555672179926409
Position 368: 0.0008478907846677019
Position 6530: 0.0008121104401620675
Position 2283: 0.0007984891699156192
Position 3861: 0.0007979018433710587
Position 6264: 0.0007482339754427362
Position 4022: 0.0007439429492198674
Position 3579: 0.0007375979375299306
Position 7515: 0.0007365700792262731
Position 4805: 0.0007273251872025511
Position 1038: 0.000716509192716177
Position 4054: 0.0007134096692280248
Position 5845: 0.000700200050799021
Position 1292: 0.00065633310353339
Position 1357: 0.0006492265452616338
Position 1259: 0.000637784399744645
Position 1276: 0.0006366055363390804
Position 711: 0.0006304871159440132
Position 2277: 0.000628661558552639
Position 1974: 0.0006260193597247116
Position 3451: 0.0006222206161219982
Position 5985: 0.0006194397465941688
Position 4225: 0.0006185106967420392
Position 6594: 0.000566114369751728
Position 5801: 0.0005647572913023858
Position 2305: 0.0005607365933747137
Position 1026: 0.0005554438399515155
Position 664: 0.0005207171731696932
Position 4410: 0.0005109582689371584
Position 6167: 0.0005071089139594735
Position 734: 0.0004972776774682125
Position 3481: 0.00048286765839125633
Position 5469: 0.0004782235045540935
Position 1021: 0.00047365853897649024
Position 302: 0.0004615003480867559
Position 1988: 0.0004389402135208207
Position 6443: 0.0004339040442741136
Position 1616: 0.000432028951472241
Position 496: 0.00042790130560339655
Position 4166: 0.00042610161648248547
Position 4337: 0.0004171383999290171
Position 3349: 0.00037256542386556303
Position 791: 0.0003578020455497274
Position 4800: 0.00035458739439591546
Position 5719: 0.0003543277704467965
Position 166: 0.00033297168132735374
Position 6210: 0.000322674631567529
Position 6223: 0.0003226206049510514
Position 3410: 0.00031997471715320666
Position 4975: 0.0003065357077688999
Position 1409: 0.00029788330696579006
Position 7620: 0.00029554146805401446
Position 4446: 0.0002869518379452236
Position 5025: 0.0002804272108623095
Position 1332: 0.0002660970455016013
Position 6079: 0.00026138040922829944
Position 822: 0.0002516632664817312
Position 3636: 0.00025051897593235444
Position 305: 0.000250067906162614
Position 4385: 0.00024251005291639819
Position 8412: 0.00023680194250721423
Position 1830: 0.00023555798748919166
Position 967: 0.00022584556452636737
Position 723: 0.00021405848828444463
Position 6137: 0.00021252032895627477
Position 3753: 0.00020584725939714796
Position 1215: 0.00020214293342048285
Position 3174: 0.0001821382129066055
Position 3837: 0.00015641620338596138
Position 6448: 0.00015541899424223078
Position 7722: 0.0001438879137639298
Position 3834: 0.000143781372666897
Position 5481: 0.00014047673789880377
Position 1626: 0.00013217602795446125
Position 3699: 0.00012808423468525307
Position 3987: 0.00012608164222191218
Position 1273: 0.00012499109334472282
Position 3278: 0.00012466293143653906
Position 2465: 0.00012216041528255672
Position 1087: 0.00011954126418742014
Position 2310: 0.00011822868228470369
Position 332: 0.00011486729465085383
Position 4288: 0.0001140840764581751
Position 929: 0.00011293136946680953
Position 5155: 0.00011149442320610528
Position 572: 0.00011121124039141899
Position 4723: 0.0001095083061586315
Position 5443: 0.00010917456324975411
Position 3793: 0.00010553978894476463
Position 1756: 0.00010531311341926046
Position 1280: 0.00010423240170629412
Position 5989: 9.627292429836265e-05
Position 1376: 9.579833534593828e-05
Position 1788: 9.525655726178244e-05
Position 3843: 8.635889345361802e-05
Position 5185: 8.373824971262134e-05
Position 3362: 8.363702818980791e-05
Position 76: 7.94712776173003e-05
Position 2599: 7.360845449325087e-05
Position 636: 7.307483307464495e-05
Position 3553: 7.073670404539979e-05
Position 2602: 6.934223829389766e-05
Position 4871: 6.868542243732268e-05
Position 3715: 6.709867780162318e-05
Position 1193: 6.62999638389981e-05
Position 1475: 6.463767148883778e-05
Position 6032: 6.300049147432421e-05
Position 5616: 6.24463266638757e-05
Position 1900: 6.176589169304163e-05
Position 5791: 6.0119953749821956e-05
Position 2325: 5.878504026431463e-05
Position 5811: 5.7973130324176095e-05
Position 6120: 5.767157505018339e-05
Position 5036: 5.6965840295444054e-05
Position 3560: 5.695922284859428e-05
Position 3061: 5.655821011402841e-05
Position 6125: 5.6250630227895057e-05
Position 4765: 5.555745194314326e-05
Position 1840: 4.776865975753473e-05
Position 5501: 4.769551251383067e-05
Position 864: 4.6960598790204985e-05
Position 1534: 4.669159848179854e-05
Position 3384: 4.251551187662923e-05
Position 1411: 4.117868974743368e-05
Position 6143: 3.880969921290846e-05
