Gene = RIOK2
index = 1144
Annotated 5SS: [  135  4206  5529  6145 10086 12055 14501 15794 18210]
Annotated 3SS: [ 4066  5411  5968  9996 11862 14407 15268 18112 20034]
SMsplice 5SS: [  135  4206  5529  6145 10086 12055 14501 18210]
SMsplice 3SS: [ 4066  5411  5968  9996 11862 14407 18112 20034]
top_k =  1000
Partition function (log Z): 4.2051496341448855

Sorted 5' Splice Sites (High to Low Probability):
Position 10086: 0.9771385758926041
Position 135: 0.9343436605263686
Position 6145: 0.9218588536901603
Position 18210: 0.9063355623258071
Position 14501: 0.8579707014185456
Position 12055: 0.8068519775550504
Position 5529: 0.7084930369009148
Position 15794: 0.59421932331174
Position 4206: 0.5621388792713204
Position 12682: 0.4966611445219137
Position 16994: 0.2906548475193359
Position 15355: 0.2787165356091767
Position 2828: 0.24547678547529977
Position 20138: 0.20885821700093657
Position 1490: 0.17143650434154978
Position 18657: 0.13918591551503534
Position 8044: 0.1268663061476421
Position 981: 0.11035836654742645
Position 15443: 0.10406126797936292
Position 4241: 0.08090439534245517
Position 6438: 0.07531114745858307
Position 6337: 0.07198499328588336
Position 11203: 0.07033244481765323
Position 10876: 0.06964485517923649
Position 6694: 0.06339370348991027
Position 1222: 0.06183823488337963
Position 18303: 0.05791181158935727
Position 460: 0.051464098995234714
Position 10968: 0.04880657279373309
Position 299: 0.043461283547366884
Position 10429: 0.04189695690394063
Position 11653: 0.04051982937827112
Position 2247: 0.03098513217318993
Position 19526: 0.02781597508180386
Position 14844: 0.027242281839364134
Position 18449: 0.02689534307040301
Position 6512: 0.02525418781594305
Position 19815: 0.022753122843152552
Position 15615: 0.02222057453084294
Position 870: 0.019414465547185497
Position 4390: 0.014459601534137166
Position 8518: 0.014041322532958915
Position 4567: 0.013531514635729222
Position 4442: 0.013102829917286226
Position 9892: 0.012901031870654644
Position 1477: 0.012862831933239692
Position 18661: 0.012737588265106722
Position 18186: 0.012538256582163612
Position 14470: 0.011980129920913801
Position 8655: 0.01160717921363119
Position 2618: 0.011079759475112985
Position 10865: 0.009877252778798163
Position 339: 0.009867734742937638
Position 1564: 0.009866053489100326
Position 4421: 0.009861364817338349
Position 6843: 0.009338718556048493
Position 4589: 0.009231875196406385
Position 10922: 0.009011375502057307
Position 12369: 0.006603391604020352
Position 12688: 0.00659685175181717
Position 4529: 0.006373842881035152
Position 8450: 0.006368381883559242
Position 5632: 0.006329200290131229
Position 4525: 0.006183680090888618
Position 6407: 0.005865838312099562
Position 15435: 0.0056827485560179995
Position 1017: 0.005574393196767187
Position 15728: 0.005282950123010749
Position 5283: 0.0052247428677654585
Position 6939: 0.005157019774404564
Position 13023: 0.005137015868899329
Position 12419: 0.004568627589742294
Position 1158: 0.004425324262346561
Position 4546: 0.004280362922920687
Position 4407: 0.004058290671392402
Position 10457: 0.0038695740960420296
Position 4550: 0.0037772787401933014
Position 14548: 0.003753599788127913
Position 6720: 0.0036799038340669414
Position 1012: 0.0034552995958204366
Position 9163: 0.003312678365654519
Position 5829: 0.0030739765185163266
Position 2922: 0.003051761839239177
Position 17850: 0.002992647402496791
Position 10701: 0.002764937453727955
Position 9663: 0.0025283960715681646
Position 11059: 0.0023980314354587434
Position 18695: 0.0023303866715825164
Position 10770: 0.0023078035257502057
Position 639: 0.0022515108744438858
Position 2832: 0.002151654327755767
Position 4146: 0.0019337537138669168
Position 13312: 0.0017861837653832388
Position 7224: 0.001590092387335314
Position 19486: 0.0015499156504585046
Position 3088: 0.001518657712655506
Position 14408: 0.0014943618309991283
Position 5685: 0.0014355263199136567
Position 8121: 0.0013429744207233626
Position 1032: 0.0013121656499139331
Position 15457: 0.001285387932618846
Position 3407: 0.0012835662382946744
Position 8631: 0.0012711367189586487
Position 10090: 0.0011741857025416487
Position 18643: 0.0011645925389804671
Position 92: 0.001145931677224252
Position 12415: 0.0011023837776469123
Position 702: 0.0010688672750126618
Position 10425: 0.001056722564450672
Position 2645: 0.0010525883248495343
Position 4417: 0.001050756828934739
Position 1552: 0.0010423725516114585
Position 2249: 0.001032353070409288
Position 4438: 0.0010255250740106236
Position 51: 0.0010154408098717125
Position 17136: 0.0010104837090513926
Position 18978: 0.000987939184652339
Position 11410: 0.0009704700981911827
Position 6450: 0.0008270230186537294
Position 4140: 0.0007835900816259475
Position 12483: 0.0007079160072677866
Position 15294: 0.0006722004657295216
Position 8140: 0.0006520471580842229
Position 942: 0.0006481981446002853
Position 3520: 0.000634090508658143
Position 78: 0.0006183648870912229
Position 14304: 0.0006132148918679674
Position 1558: 0.0005442667683544489
Position 2901: 0.0005289872543858922
Position 1702: 0.0005245767867590621
Position 11212: 0.00048084227421883393
Position 5672: 0.0004726316543736492
Position 11831: 0.00038846986936550635
Position 4301: 0.00031518184119313825
Position 2751: 0.00028816401132065555
Position 3833: 0.0002718627770647676
Position 11122: 0.00026454232621282974
Position 20817: 0.00025007819500353924
Position 15020: 0.00024500449817566343
Position 10842: 0.00024377033592449043
Position 11581: 0.00024306680174160996
Position 11897: 0.00022209376962115622
Position 5554: 0.00021871527661197055
Position 14987: 0.0002154578532763657
Position 10808: 0.0001887922252400442
Position 18290: 0.00018662930504376749
Position 15000: 0.00018201707510242572
Position 4630: 0.00016875080921151248
Position 4634: 0.00015923352225782246
Position 748: 0.00014507295981384927
Position 2712: 0.0001275461845722998
Position 4154: 0.00012113553101851835
Position 18515: 0.00011315080894775192
Position 5902: 0.00011304144899317305
Position 2971: 0.0001090145352852319
Position 19435: 0.00010875156364950961
Position 2649: 0.00010444229699814896
Position 4696: 9.881266455051178e-05
Position 5689: 9.567538886238626e-05
Position 4717: 8.72933040437947e-05
Position 18229: 7.787893442245332e-05
Position 18561: 7.000317125095375e-05
Position 7945: 6.168694408391909e-05
Position 708: 6.0658505821182006e-05
Position 923: 4.9004273608339267e-05
Position 10536: 4.449005326490825e-05
Position 282: 3.8354037901284446e-05
Position 12811: 3.0852774338832836e-05
Position 1197: 2.7678296236808333e-05
Position 1026: 2.2978159132785775e-05
Position 10740: 2.036813313601709e-05
Position 10645: 1.5699382907608314e-05
Position 734: 1.387400115794505e-05
Position 960: 9.499073077160696e-06
Position 715: 9.170537849257551e-06
Position 591: 7.5468154909927476e-06
Position 84: 7.195203473100369e-06
Position 1205: 6.960848275410675e-06
Position 453: 5.085879568982895e-06
Position 10310: 4.89079355209079e-06
Position 1299: 4.595348056861938e-06
Position 1235: 4.573710717468378e-06
Position 1261: 3.878009056064762e-06
Position 969: 3.2935061428915292e-06
Position 123: 3.1226347085635e-06
Position 1498: 2.975017661994456e-06
Position 1483: 2.2303079660278445e-06
Position 304: 7.076699045173891e-07
Position 177: 3.8377670255377004e-07
Position 18586: 3.152369918348382e-07
Position 563: 1.7639209578260652e-07
Position 179: 1.6383321680600664e-07
Position 202: 9.130026827587123e-08
Position 567: 8.18022277547022e-08
Position 613: 5.982178110371427e-08
Position 11023: 5.334863171636637e-08
Position 412: 9.319058214406885e-09
Position 155: 7.020741221081817e-09
Position 34: 6.61277471733935e-09
Position 192: 1.8185907979929352e-09
Position 149: 9.541708080728227e-10
Position 31: 7.13858135639357e-10
Position 243: 2.095713089763894e-10
Position 97: 3.5791802753220145e-11
Position 358: 1.9101474000445655e-11
Position 520: 4.216388217385011e-12
Position 531: 2.3958000486017287e-12
Position 344: 1.758343564217625e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 18112: 0.9821733005619997
Position 9996: 0.9407555963920012
Position 5968: 0.9279547433329081
Position 14407: 0.8621526607588625
Position 11862: 0.7420515501277578
Position 20034: 0.6830088071517209
Position 4066: 0.6440230765855208
Position 5411: 0.5386065126365406
Position 15268: 0.45557145169489094
Position 12600: 0.44419992121316715
Position 2748: 0.22251340227046867
Position 16888: 0.21781271262914242
Position 15679: 0.20101969500813288
Position 1367: 0.18656733808329937
Position 10807: 0.1760647064098825
Position 15408: 0.13576068921853537
Position 5478: 0.12496640004394179
Position 7944: 0.09814715923097705
Position 6336: 0.09555798760324406
Position 18745: 0.09278161632459635
Position 15650: 0.08763414314071255
Position 18564: 0.08535397628234526
Position 4240: 0.08055459953697777
Position 6253: 0.07463424405641297
Position 15661: 0.07315154827642598
Position 22014: 0.06481793159552249
Position 18302: 0.0632939763816483
Position 12022: 0.06101236730048985
Position 21383: 0.05540710907667129
Position 16907: 0.04623544550798852
Position 221: 0.041497768813825886
Position 11523: 0.03745252874799361
Position 751: 0.03653252582550501
Position 21512: 0.0360391215914039
Position 12543: 0.034170038759681526
Position 21653: 0.033890078441826205
Position 18585: 0.03300431681243539
Position 1141: 0.032263597098246756
Position 15499: 0.031756847395804616
Position 5441: 0.02978385291391261
Position 18491: 0.02922359446146312
Position 1992: 0.028665121691106257
Position 11079: 0.028510915611018935
Position 20655: 0.02817380081806248
Position 20938: 0.027984576769049023
Position 6577: 0.02616582239353611
Position 15653: 0.025494142796440702
Position 8040: 0.0248350334982793
Position 202: 0.02176493520029436
Position 19386: 0.020698819461094458
Position 21073: 0.02022838506352771
Position 9950: 0.019754921907592947
Position 2697: 0.018713834025908323
Position 16840: 0.018639175503663064
Position 6636: 0.01857918198533758
Position 800: 0.01827649321071411
Position 1088: 0.017863941372614742
Position 2501: 0.01747178724051781
Position 10335: 0.016778089618352556
Position 9918: 0.015035899121989238
Position 14707: 0.014608086173945907
Position 22224: 0.014559315973421588
Position 12570: 0.014404630403322074
Position 8354: 0.014155351699318046
Position 327: 0.013944878402744557
Position 393: 0.013873687844625547
Position 19627: 0.013769175443121296
Position 10332: 0.013662122455818469
Position 19412: 0.013421252810426384
Position 18770: 0.01296017640270664
Position 9739: 0.01292913254872302
Position 6511: 0.012031050424388167
Position 19784: 0.01178778239334463
Position 22058: 0.011608483867343691
Position 8380: 0.010619413473890034
Position 5316: 0.009425901681034911
Position 10207: 0.009298977246557155
Position 20488: 0.008653475599657711
Position 16796: 0.00860731960356227
Position 14687: 0.00853415445286343
Position 12482: 0.008200728777514306
Position 5237: 0.008061800851928872
Position 6658: 0.007929381707282338
Position 8552: 0.007684509503956359
Position 20282: 0.007372853819905541
Position 18529: 0.007283600734600622
Position 20806: 0.006917209884732865
Position 21401: 0.00578615255841137
Position 10755: 0.00555223021492451
Position 12324: 0.005526615856499108
Position 780: 0.005216115980870226
Position 1056: 0.004994108739982936
Position 19588: 0.0049895256909435574
Position 608: 0.004960276684101892
Position 10562: 0.004920766349522206
Position 5218: 0.004916577667728684
Position 5206: 0.004899859773766991
Position 6015: 0.004794813918029267
Position 2751: 0.004673004683920231
Position 1101: 0.004638334192934274
Position 21434: 0.004491434087898446
Position 1381: 0.004301521376810931
Position 575: 0.0041868300420750595
Position 578: 0.004064353140439998
Position 893: 0.004051796351827921
Position 4107: 0.003945727637037353
Position 20994: 0.0038746685804075215
Position 14184: 0.003785492536500896
Position 14461: 0.003641768568138083
Position 4124: 0.0035741766177468095
Position 816: 0.003531820723466023
Position 1115: 0.0033484426731447527
Position 10165: 0.0032812050408484003
Position 9970: 0.003006431089515048
Position 6787: 0.002990678562814532
Position 14419: 0.002974313021232608
Position 18384: 0.002964859591194676
Position 20240: 0.00294589679810689
Position 12920: 0.0028880570916286256
Position 12270: 0.002879516689016876
Position 19236: 0.0028488150293232892
Position 5632: 0.0027774057790272864
Position 20910: 0.0027657109428650918
Position 549: 0.0027550837270371056
Position 14308: 0.0026817912576460384
Position 18346: 0.002657440288711191
Position 11706: 0.0026329899976983285
Position 6316: 0.0025627045045579964
Position 818: 0.0025083961594685555
Position 331: 0.002464158944539154
Position 14834: 0.002409659508441166
Position 1446: 0.002246273727882252
Position 17746: 0.002230080355053261
Position 20007: 0.0021598873444123425
Position 15354: 0.002143818937438487
Position 5992: 0.0021264451355532984
Position 1291: 0.002105742723481595
Position 12872: 0.0020751223044632163
Position 20106: 0.002005025395507802
Position 9006: 0.0019904526151298843
Position 19903: 0.0019766817205491933
Position 6593: 0.0019299175342109098
Position 20341: 0.0018580993679938452
Position 7832: 0.0018295441152371462
Position 15221: 0.001790014157552487
Position 7771: 0.0017487493138224918
Position 7736: 0.0017327203821498119
Position 11567: 0.0017128227863797054
Position 10299: 0.0017028086655291028
Position 514: 0.0016006866148645053
Position 7162: 0.0015900923873353144
Position 11885: 0.0015644696163420273
Position 14636: 0.001506105321748377
Position 822: 0.0013538961615985792
Position 19640: 0.0013357873049530161
Position 9009: 0.0013222257505246349
Position 2015: 0.0013188754270062563
Position 9534: 0.001302902922393288
Position 11869: 0.001274277440652558
Position 12273: 0.0012637438614512256
Position 20049: 0.0012636097986728748
Position 11542: 0.0011763831652092673
Position 12555: 0.0011332307368201403
Position 19674: 0.0011116168658588596
Position 6364: 0.0010603206293928469
Position 22289: 0.0010542262264406016
Position 19746: 0.001047681532130443
Position 6164: 0.0010452742764948232
Position 6528: 0.0009992786756709855
Position 2152: 0.0009778345643823082
Position 13147: 0.0009733856181066218
Position 20076: 0.0009533252053209337
Position 12299: 0.0009274412406210103
Position 2155: 0.0009129481274503884
Position 12649: 0.0009092435481274696
Position 4258: 0.0008390695097458797
Position 3309: 0.0008193437031134458
Position 9464: 0.0008079963539341887
Position 18177: 0.0008010600981472518
Position 14129: 0.0007795731989388479
Position 11151: 0.0007730150932188781
Position 17691: 0.00076256704744353
Position 10213: 0.0007455398355380369
Position 13203: 0.0007149463515944374
Position 4353: 0.0007112995047877903
Position 1162: 0.000706036026843735
Position 11991: 0.0007029080548897762
Position 843: 0.000685821923332253
Position 1211: 0.0006797543815550361
Position 5765: 0.0006663831618123062
Position 10669: 0.0006611068110211984
Position 17972: 0.00063945973856273
Position 16854: 0.0006291220606245366
Position 10189: 0.0006248864269444238
Position 14619: 0.0006209810045271292
Position 7777: 0.0006191190899761224
Position 2922: 0.0006182769764249556
Position 685: 0.000612583052146283
Position 20287: 0.0006113231230444291
Position 8229: 0.0005929076262299529
Position 5589: 0.0005774684396058125
Position 6268: 0.0005466900043381263
Position 20959: 0.0005380644620117292
Position 15477: 0.0005132925271399297
Position 19530: 0.0005095141046711081
Position 2678: 0.0005038951141131452
Position 6719: 0.0004885728033222729
