Gene = ASB6
index = 100
Annotated 5SS: [ 279 1625 2764 2964 3593]
Annotated 3SS: [1442 2656 2854 3505 3707]
SMsplice 5SS: [ 279 1625 2764 2964 3593]
SMsplice 3SS: [1527 2656 2854 3505 3707]
top_k =  1000
Partition function (log Z): 8.468620363136822

Sorted 5' Splice Sites (High to Low Probability):
Position 2764: 0.998650575998164
Position 2964: 0.9722996846201402
Position 3593: 0.9511421177369855
Position 279: 0.847902753865979
Position 1625: 0.7767738016782604
Position 3987: 0.4585241074866642
Position 1159: 0.2683173106890829
Position 2397: 0.26615776944388536
Position 4417: 0.24696171189937502
Position 3774: 0.19725113322957225
Position 2501: 0.17780490748745517
Position 632: 0.0983513380752716
Position 1956: 0.08085400700137264
Position 2141: 0.04075979695092227
Position 296: 0.03168067110403428
Position 4510: 0.019347050803339597
Position 71: 0.0177827558696013
Position 1652: 0.016507142418630882
Position 1678: 0.011883189245657885
Position 2367: 0.011602308710650478
Position 1644: 0.011047264079605679
Position 4954: 0.008640525088791401
Position 3050: 0.007664136868653818
Position 4295: 0.006187270745699453
Position 217: 0.0058078865371081765
Position 821: 0.005580389060856975
Position 2569: 0.005507395792817754
Position 987: 0.005191760833430939
Position 995: 0.005045651388279918
Position 733: 0.005039297844672447
Position 4109: 0.00501253787834115
Position 3269: 0.004871475932480613
Position 4330: 0.00447474007246581
Position 815: 0.003977655532023151
Position 596: 0.0036490271362255053
Position 100: 0.0033332369660627995
Position 838: 0.0033152381736618053
Position 4828: 0.003061219798265732
Position 4855: 0.002845103477688433
Position 879: 0.002109756965987774
Position 1163: 0.0020671735664232146
Position 957: 0.0019355679830428522
Position 2968: 0.0017317347730313945
Position 2531: 0.0017173940596011158
Position 1534: 0.0015246284761386852
Position 4379: 0.0013809494002587491
Position 204: 0.0012737121441778025
Position 4429: 0.0012638976749236813
Position 2775: 0.0011717461688977955
Position 676: 0.0007553168210059854
Position 76: 0.00072168498708571
Position 917: 0.0007108738660481077
Position 2281: 0.000648602332615625
Position 2494: 0.0005377082611708948
Position 3642: 0.0004026196737715011
Position 1036: 0.0003810760314376176
Position 1062: 0.00036771293575703394
Position 5058: 0.00030663001591057533
Position 1401: 0.00029591021006730576
Position 267: 0.0002775918315036482
Position 4160: 0.0002750256546683124
Position 1132: 0.00027431307421504675
Position 1102: 0.00023649915677405165
Position 3029: 0.0001931979301969208
Position 893: 0.0001602907687111092
Position 702: 0.0001389994020135001
Position 420: 0.00013058263209565928
Position 2414: 0.00012626062804043373
Position 1262: 0.00012617858219454478
Position 1448: 0.0001240650372051911
Position 901: 9.610773922770165e-05
Position 2458: 7.478331762937986e-05
Position 2728: 7.160013778626401e-05
Position 2293: 6.289993605741517e-05
Position 3874: 5.4027054090517767e-05
Position 3013: 4.565752436911956e-05
Position 3782: 4.3134585342018884e-05
Position 1318: 2.9618959107081417e-05
Position 626: 2.2065625648332814e-05
Position 2942: 2.0821052823822444e-05
Position 1412: 1.9850419765863353e-05
Position 3206: 1.974580956448178e-05
Position 359: 1.8810719535561197e-05
