Gene = HACD2
index = 636
Annotated 5SS: [  313  2974 17424 56800 82626 84671]
Annotated 3SS: [ 2855 17404 56710 82503 84491 90214]
SMsplice 5SS: [  313  2974  8157 56800 68318 82626 84671 85686]
SMsplice 3SS: [ 2855  8064 56710 68174 82503 84491 85544 93117]
top_k =  1000
Partition function (log Z): -43.861683055853746

Sorted 5' Splice Sites (High to Low Probability):
Position 313: 0.9817945596613463
Position 2974: 0.7389808105339389
Position 8157: 0.5611618412426636
Position 1916: 0.4825949224756667
Position 2663: 0.34048101760120614
Position 1580: 0.2684059131147458
Position 5497: 0.17497372845766102
Position 12940: 0.15764519030185195
Position 6191: 0.14287161022173456
Position 17592: 0.12198239820010842
Position 3013: 0.10360934464946867
Position 1141: 0.09556785116080581
Position 2628: 0.08820527640430417
Position 1968: 0.07639039457143147
Position 10371: 0.07479691268037036
Position 784: 0.0545851423217234
Position 2668: 0.04479207193053784
Position 2738: 0.03681777172411894
Position 8436: 0.03656645233379801
Position 17424: 0.03289434170604047
Position 597: 0.02861005276790533
Position 2386: 0.025423447107500347
Position 1862: 0.02391446762156238
Position 613: 0.02320009918904242
Position 4879: 0.018906007363785882
Position 1291: 0.018152268827683445
Position 3456: 0.01655505051584495
Position 1822: 0.015525472288116174
Position 5485: 0.009323817865924492
Position 2633: 0.008855636163503731
Position 8193: 0.007699868674650567
Position 1854: 0.005472267916219596
Position 6599: 0.005423124087653185
Position 299: 0.004690444688685091
Position 446: 0.004498781363360267
Position 1406: 0.0042729083207734804
Position 5123: 0.0037148544156996232
Position 1084: 0.0036791251326160988
Position 5130: 0.003583416541988458
Position 10000: 0.00334484489144539
Position 7826: 0.003230696754287103
Position 1926: 0.0027640435581241414
Position 2754: 0.0027175061583085765
Position 1103: 0.002485779669580875
Position 5890: 0.0024187109913820595
Position 5233: 0.0023227493692529054
Position 5858: 0.0022770452275883606
Position 3316: 0.0022704457307958855
Position 1683: 0.0020248041782730004
Position 1957: 0.0016201134971951803
Position 3788: 0.0014979537712551333
Position 5738: 0.0014747107739431185
Position 521: 0.0007516386339178568
Position 2392: 0.0007389130555964534
Position 2273: 0.0005652732165130413
Position 284: 0.0005153221973651937
Position 1772: 0.00046495115399562936
Position 296: 0.00044202477261191505
Position 1295: 0.00044126065724617937
Position 1094: 0.0004391189930159179
Position 2978: 0.00043352424645961413
Position 1637: 0.00040084649375320223
Position 5504: 0.00040020270383807083
Position 2673: 0.00035041082254204316
Position 1608: 0.0003284359263768043
Position 1584: 0.00025115267588222886
Position 2788: 0.00023589834793847557
Position 1500: 0.00018489229937917315
Position 2404: 0.0001790520989254648
Position 1166: 0.00015489950232313863
Position 1181: 0.00014734408375404614
Position 488: 0.00013624265431898627
Position 2245: 0.00013460246519362285
Position 4884: 0.00012294657168071
Position 1194: 0.00010453353679393954
Position 727: 0.00010433472194853356
Position 1395: 0.00010350958455014488
Position 3783: 9.736251052655868e-05
Position 4512: 8.422748029133087e-05
Position 1698: 6.926567165577904e-05
Position 1559: 5.6477840109435924e-05
Position 797: 2.06900050537743e-05
Position 531: 1.5537924564303176e-05
Position 1305: 1.3913216359935333e-05
Position 1263: 1.1799373499330475e-05
Position 1071: 1.035473555485175e-05
Position 1311: 9.703809898593759e-06
Position 988: 8.85409932266423e-06
Position 870: 8.659088569879498e-06
Position 1088: 8.166522328910451e-06
Position 845: 7.52489287175688e-06
Position 1568: 3.919067205614827e-06
Position 2159: 3.880187842815956e-06
Position 1209: 3.727389881682745e-06
Position 277: 3.6375098073530006e-06
Position 864: 3.5361192720316383e-06
Position 2903: 3.409898159122377e-06
Position 1268: 3.210459814308424e-06
Position 3687: 1.6716526738974377e-06
Position 4133: 1.667360489992512e-06
Position 432: 1.3701032058146751e-06
Position 995: 1.298276101992725e-06
Position 3664: 1.0439562173255457e-06
Position 716: 8.57626719627105e-07
Position 682: 6.88417466411764e-07
Position 106: 6.511267866891256e-07
Position 207: 3.956737746762715e-07
Position 804: 3.3564979738617235e-07
Position 705: 3.3459308100014404e-07
Position 414: 5.815221391513822e-08
Position 1022: 3.1925936053423225e-08
Position 109: 2.6395585633974667e-08
Position 167: 2.4040829340285744e-08
Position 936: 1.6580244725213286e-08
Position 38: 1.510686742572233e-08
Position 889: 1.3940062363260812e-08
Position 1020: 1.085729704069775e-08
Position 1251: 9.698783720702311e-09
Position 749: 5.64052044688169e-09
Position 79: 1.4733599534775057e-09
Position 29: 4.951430270900197e-10
Position 1542: 1.521310232955801e-10
Position 1132: 3.433393513112516e-11
Position 967: 2.807339908930562e-11
Position 901: 4.385178744442881e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2855: 0.8395718694076403
Position 17404: 0.7099053651941625
Position 8064: 0.6545843100966605
Position 2520: 0.5010895570423387
Position 1812: 0.456667328883687
Position 20508: 0.2177479363237888
Position 12684: 0.2099461660218693
Position 5415: 0.20497891936497487
Position 1500: 0.17496751136471353
Position 1682: 0.14056911003557068
Position 967: 0.11010337900831711
Position 6090: 0.10819195203288746
Position 10320: 0.08269865129931153
Position 410: 0.06824315449306279
Position 1376: 0.05068748283515418
Position 1470: 0.03438557204470955
Position 8254: 0.021936217395781252
Position 4403: 0.021409254909255188
Position 13042: 0.018552670951097208
Position 2542: 0.015410745637478206
Position 612: 0.015025684173830647
Position 5978: 0.013020921353930561
Position 6036: 0.012735134277903477
Position 2312: 0.012205628110033609
Position 5025: 0.010333386485272131
Position 673: 0.009455360129084872
Position 7571: 0.008879682305894995
Position 1416: 0.008696724028167692
Position 6024: 0.008599828296854937
Position 3246: 0.008365358143673783
Position 3138: 0.006726139047758841
Position 14994: 0.006701039956881025
Position 8388: 0.006638682750584211
Position 4786: 0.006158519336157789
Position 6455: 0.005509840577776538
Position 630: 0.00547214588627801
Position 14383: 0.00515528150329096
Position 1528: 0.004937085416324071
Position 2596: 0.004628067639395504
Position 2212: 0.004301965303579207
Position 14778: 0.004123346250054187
Position 2137: 0.004043089655192372
Position 1053: 0.003967483603510094
Position 9774: 0.003736106748435074
Position 4772: 0.003628776740062078
Position 1206: 0.0035290586178326716
Position 3164: 0.003354434959396776
Position 1816: 0.0032153446338095003
Position 2209: 0.002867554234980981
Position 2785: 0.0027357647521718503
Position 1294: 0.002431687232164589
Position 1082: 0.002185125586121132
Position 14485: 0.002022611558591605
Position 1761: 0.0018851322180843014
Position 8294: 0.001810342095014919
Position 6383: 0.001648263977567449
Position 2242: 0.001622269475963058
Position 4423: 0.0015763520540147203
Position 5357: 0.0015488643079533525
Position 1531: 0.0014841983618204989
Position 3425: 0.001416675575438864
Position 3719: 0.0013634079733856172
Position 15124: 0.0012975847969023226
Position 12680: 0.001272630723422056
Position 2478: 0.001195378832302182
Position 12292: 0.0011582779176409637
Position 414: 0.0011325607797976996
Position 1505: 0.001058800588375332
Position 9802: 0.0010070026023308286
Position 12060: 0.0010021307354598605
Position 2372: 0.0009760764172352026
Position 4736: 0.0009415977089567742
Position 1209: 0.0009388244442811603
Position 1395: 0.0008484212597527496
Position 696: 0.0006800594190643331
Position 2562: 0.0006674268480069106
Position 4967: 0.0006667680445091162
Position 995: 0.0006150100311476548
Position 2343: 0.0005757422960075233
Position 4594: 0.0005755790230722468
Position 2064: 0.0005737723769550132
Position 5922: 0.0005480691585544924
Position 2693: 0.0005389607669266317
Position 1102: 0.0004587119831509102
Position 1391: 0.00043004350511819663
Position 2105: 0.00034911216906009107
Position 2869: 0.00034698955778484183
Position 3545: 0.00031837396717184505
Position 2667: 0.0002826181825497949
Position 1291: 0.00027089366098363666
Position 3697: 0.00026357963588350677
Position 1818: 0.0002481474896492631
Position 8965: 0.00021770249716669473
Position 6550: 0.0001812827790691448
Position 1869: 0.000145669977878247
Position 1181: 0.00014373722979242273
Position 596: 0.00013613606255726357
Position 655: 0.00013071637643885788
Position 7567: 0.00010880003308022274
Position 3835: 0.00010784982166756869
Position 8278: 9.906868495487897e-05
Position 1309: 9.586635567969537e-05
Position 2158: 8.791000334833389e-05
Position 1985: 7.762899033999718e-05
Position 3735: 7.589417128808745e-05
Position 2140: 7.354465521690777e-05
Position 1726: 7.330342169546074e-05
Position 8825: 7.032698839271608e-05
Position 725: 6.988322579000043e-05
Position 389: 6.601672564267598e-05
Position 502: 5.8595139652470825e-05
Position 1568: 5.4222056106712114e-05
Position 1246: 5.3290166313024265e-05
Position 461: 5.325086745990449e-05
Position 8435: 5.317952679541791e-05
Position 3301: 5.133298531398743e-05
Position 8530: 5.129016646324852e-05
Position 5265: 5.118271149097469e-05
Position 4399: 5.055736854243066e-05
Position 4902: 5.052810295855596e-05
Position 4926: 4.705735255049247e-05
Position 1631: 3.6865598408609706e-05
Position 1017: 3.6383365372585317e-05
Position 1148: 3.49100097181124e-05
Position 4099: 3.2309411573085846e-05
Position 1644: 3.222070024076783e-05
Position 2737: 2.707297337860605e-05
Position 1112: 2.520507851697778e-05
Position 4970: 2.3431426308198723e-05
Position 2404: 2.2368528737329933e-05
Position 1939: 2.025136065979107e-05
Position 3287: 1.7459618610798393e-05
Position 1597: 1.6717748774743224e-05
Position 3973: 1.6347839282733197e-05
Position 4465: 1.5632836440065057e-05
Position 5379: 1.527757226060174e-05
Position 3768: 1.4407850487058102e-05
Position 580: 1.296449263821343e-05
Position 2255: 1.280945003085196e-05
Position 3121: 1.1022628336969095e-05
Position 783: 9.657174081700543e-06
Position 1853: 9.117780612205332e-06
Position 1340: 7.1151451362378715e-06
Position 3941: 5.649301479501854e-06
Position 591: 5.4940797536919185e-06
Position 1574: 3.943722339898202e-06
Position 1001: 3.92922986627153e-06
Position 1331: 3.8125210516498235e-06
Position 3325: 3.0300263519841906e-06
Position 2937: 2.5768725208935644e-06
Position 526: 2.413260852422906e-06
Position 1145: 2.400620008116418e-06
Position 1429: 2.248414628339386e-06
Position 531: 1.8309491441097497e-06
Position 858: 1.778827647552304e-06
Position 1249: 1.1333647745865196e-06
Position 1156: 1.0085324019895976e-06
Position 1866: 7.090392021935449e-07
Position 710: 3.256105995298014e-07
Position 1268: 3.098364276819163e-07
Position 538: 2.5242910338373946e-07
Position 912: 1.6805537332351723e-07
Position 895: 1.5748374040192274e-07
Position 2764: 1.0825604472008488e-07
Position 1703: 5.103729331086053e-08
Position 213: 4.944027516489553e-08
Position 899: 4.29146264198665e-08
Position 471: 4.1955971979019027e-08
Position 892: 3.7000293938149523e-08
Position 234: 3.095040024755801e-08
Position 1698: 3.05472308503123e-08
Position 705: 2.1946698321551343e-08
Position 878: 2.1827823918463426e-08
Position 727: 2.0700034090286656e-08
Position 827: 1.758804903833263e-08
Position 815: 1.6879146877690777e-08
Position 185: 1.5530079650027513e-08
Position 918: 1.4453458826278192e-08
Position 713: 1.1888113773655434e-08
Position 795: 1.0395581871874845e-08
Position 109: 8.822436809332481e-09
Position 374: 4.500133703628413e-09
Position 247: 4.299816848243504e-09
Position 250: 4.008756104998003e-09
Position 362: 3.1943604547463585e-09
Position 182: 2.940587782621101e-09
Position 804: 1.8527601702758751e-09
