Gene = EBNA1BP2
index = 477
Annotated 5SS: [ 208  375  782 1505 3322 5101 5435 7618]
Annotated 3SS: [ 290  608 1380 3231 5024 5340 7454 7766]
SMsplice 5SS: [ 208  375 1505 3322 5101 7618]
SMsplice 3SS: [ 290 1380 3167 5024 7454 7694]
top_k =  1000
Partition function (log Z): 2.6175021675330346

Sorted 5' Splice Sites (High to Low Probability):
Position 208: 0.9967724879370994
Position 1505: 0.9240454115116322
Position 5101: 0.8193127812726296
Position 375: 0.813493267728586
Position 3322: 0.7349878083477165
Position 7618: 0.622243413963977
Position 5435: 0.3373174374356863
Position 782: 0.16132699629657227
Position 34: 0.15453891820538093
Position 5137: 0.12084060142901878
Position 3523: 0.0942016152930105
Position 6480: 0.08920317532998306
Position 7640: 0.047140317328028064
Position 1331: 0.03391208063925186
Position 5105: 0.029804444903361
Position 5474: 0.027478041173562753
Position 4599: 0.024822114313250352
Position 399: 0.020784357208975528
Position 392: 0.016505517340231264
Position 1754: 0.014933811135935166
Position 6420: 0.014397879008578479
Position 7632: 0.014175505137035454
Position 1800: 0.014124196631863683
Position 687: 0.012788355380748235
Position 3703: 0.012226793279329533
Position 4697: 0.010012942478251529
Position 778: 0.008028037035633106
Position 852: 0.0075978640338624556
Position 7622: 0.0071098568123071845
Position 6254: 0.00698820340310047
Position 508: 0.006875326881009255
Position 3273: 0.0066555595515679885
Position 4913: 0.006180774918836836
Position 28: 0.005835927340002337
Position 3028: 0.004507344882782179
Position 3362: 0.004449076386160599
Position 1838: 0.0041912641500031255
Position 381: 0.003930489217177072
Position 15: 0.0038242448387375756
Position 3449: 0.0036862840071783484
Position 4930: 0.003564852115725567
Position 809: 0.0034465416350555785
Position 2579: 0.003396500141230199
Position 3065: 0.003169686113531747
Position 5469: 0.003043856490624091
Position 2153: 0.0029957763330964297
Position 4376: 0.0028895909850877376
Position 7749: 0.0027362520432827175
Position 1272: 0.00263332047167721
Position 7549: 0.0025173164882255385
Position 372: 0.002377855650790754
Position 5941: 0.0021225767497250335
Position 4916: 0.0021006540382034916
Position 3360: 0.0018516054774833013
Position 5491: 0.0016868775239752736
Position 2442: 0.0014278171224115115
Position 8: 0.0012143178617349014
Position 6246: 0.0010562829333108027
Position 4380: 0.000968897398004704
Position 3334: 0.0009685036651514494
Position 2175: 0.0009064172762390085
Position 4922: 0.0008482523260325318
Position 491: 0.0007061585429457992
Position 3546: 0.0006047778674763006
Position 5130: 0.000569637924018936
Position 2439: 0.0005534553332919472
Position 583: 0.0005372890482285496
Position 4936: 0.0005313807056620538
Position 2515: 0.0005228001858908848
Position 5498: 0.0005201578343949904
Position 4360: 0.0005161934429815457
Position 212: 0.0004981035205139161
Position 4176: 0.0004371379710685058
Position 430: 0.0004213219102372611
Position 3840: 0.00040917933872832666
Position 3955: 0.00039331147571997885
Position 5237: 0.0003743634022275616
Position 786: 0.0003649186041172064
Position 5605: 0.0003632990948980708
Position 3513: 0.0003079823299871195
Position 3417: 0.0002617755962124428
Position 800: 0.0002303269074984553
Position 128: 0.00021234766698455723
Position 3459: 0.00020383570453479566
Position 4578: 0.0001707047911578057
Position 3832: 0.0001578026762378157
Position 3930: 0.00015389859291524871
Position 3826: 0.000142793001008924
Position 6470: 0.00014010868926974646
Position 700: 0.00013775613614424567
Position 6765: 0.00012059627109499294
Position 214: 0.00011198919344510595
Position 682: 0.00011003845883017158
Position 7271: 0.00010806369564378463
Position 1234: 0.00010787756225294178
Position 1789: 0.00010267567463937461
Position 2650: 9.362575123338964e-05
Position 5777: 9.360771246978308e-05
Position 3385: 7.902520959239876e-05
Position 1319: 7.074055654793808e-05
Position 5278: 6.818002438182516e-05
Position 5255: 6.716259036432476e-05
Position 115: 6.346780702735851e-05
Position 3724: 5.880085328774949e-05
Position 3430: 5.6454947345544796e-05
Position 2822: 4.976259460641762e-05
Position 2546: 4.2542483402292974e-05
Position 5037: 4.199101109922294e-05
Position 2525: 4.0561420857373135e-05
Position 2583: 3.551285990785853e-05
Position 119: 2.769624450973192e-05
Position 5220: 2.4508930330740027e-05
Position 4985: 2.3206429795210256e-05
Position 336: 7.104363049245694e-06
Position 5025: 5.44712963273747e-06
Position 227: 5.261078290681552e-06
Position 132: 3.833818138971077e-06
Position 1135: 2.7425149535837615e-06
Position 90: 1.861781539945343e-06
Position 1518: 4.5559858665722825e-07
Position 548: 3.789636734533366e-07
Position 502: 3.7687000337164674e-07
Position 239: 3.4568094899871935e-07
Position 6882: 2.557093263754461e-07
Position 7473: 2.541422390478674e-07
Position 171: 2.107259905850466e-07
Position 193: 6.891791862089264e-08
Position 121: 5.858777921531372e-08
Position 363: 1.2010016213297477e-08
Position 280: 5.362047794166962e-09
Position 454: 4.739126342361626e-09
Position 268: 2.9078304293468594e-09
Position 339: 1.5489806472846698e-09
Position 105: 1.252191072578622e-09
Position 274: 1.1404921275551162e-09
Position 282: 1.2725994936719116e-10
Position 290: 3.987962118277625e-15
Position 302: 1.0488230846748294e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5024: 0.9725413753139679
Position 290: 0.7558202499160048
Position 7694: 0.6023771793752606
Position 7454: 0.5677995304956079
Position 1432: 0.4440690328332138
Position 1380: 0.4255540692899846
Position 5340: 0.41115979920118173
Position 3167: 0.38999488307502644
Position 3231: 0.37007804985166787
Position 7766: 0.290887777273851
Position 118: 0.16539683312651626
Position 6317: 0.10037627745312488
Position 296: 0.09962117398505621
Position 608: 0.09393477774994739
Position 3447: 0.07285858902231325
Position 7509: 0.055500291328132965
Position 633: 0.039031762943096134
Position 7460: 0.03852832064648917
Position 1636: 0.026098931036159533
Position 1200: 0.024102626897722357
Position 7485: 0.02100965148281698
Position 1222: 0.020520667787255337
Position 544: 0.019728582470539276
Position 664: 0.017358079407157702
Position 7720: 0.016553991567522443
Position 4791: 0.014497486853863307
Position 1172: 0.013700744123394984
Position 4465: 0.011367696485795692
Position 7506: 0.01102563305416346
Position 1271: 0.01091746127123397
Position 6192: 0.010582979121058881
Position 592: 0.009727989832691457
Position 7769: 0.009045560703299463
Position 1276: 0.008454740373870838
Position 4438: 0.00822552712055125
Position 7723: 0.00758562553713464
Position 3100: 0.0074000698561589974
Position 1709: 0.0071629733796452965
Position 7402: 0.007133951956049159
Position 695: 0.006835476706090991
Position 4413: 0.006781123079290893
Position 4257: 0.005555845497008187
Position 312: 0.0054145700503297175
Position 3694: 0.005386230024342299
Position 1396: 0.0043957751131328045
Position 3605: 0.004089524086483318
Position 1412: 0.00393297619797248
Position 3216: 0.003518068063952475
Position 6146: 0.0032394118456105553
Position 7370: 0.003231194195725646
Position 4593: 0.0030961324911903424
Position 2496: 0.0030250889788989124
Position 4468: 0.002852357212188374
Position 2923: 0.0027985521722289374
Position 345: 0.0027760116633200756
Position 3193: 0.002630844952160902
Position 2890: 0.0024617389180635997
Position 5661: 0.0018837550529108864
Position 323: 0.0017380405483908665
Position 1975: 0.0016974896008556187
Position 7972: 0.0016490500931436274
Position 1495: 0.0016348766913340841
Position 2984: 0.0016269362430154346
Position 460: 0.0015047829391478553
Position 7438: 0.0014074862171331423
Position 5679: 0.0013412887774108986
Position 6367: 0.0013330888236205403
Position 641: 0.0011501566156638145
Position 8026: 0.00113500426520544
Position 6004: 0.0011319905528825304
Position 1326: 0.0011008744921252318
Position 2299: 0.0010886811917782987
Position 4670: 0.0010433915753299673
Position 4961: 0.001037351838917063
Position 7771: 0.0009493514088473415
Position 6339: 0.0009478133332674424
Position 3576: 0.0009472890681933603
Position 2357: 0.0009413622878606119
Position 2424: 0.0009047274367419514
Position 5164: 0.0008744741838068475
Position 3132: 0.0008724699346747473
Position 3550: 0.0008516385942577093
Position 3502: 0.0008411060674663996
Position 6376: 0.0007579174806553556
Position 3070: 0.0007477801944841233
Position 6842: 0.0007194960997191013
Position 7344: 0.0007077873790198669
Position 1391: 0.0006881727010866971
Position 327: 0.0006719878637253402
Position 3636: 0.0006195185087692123
Position 5815: 0.0005936164715469199
Position 6661: 0.0005358418799028885
Position 1978: 0.0005330834740788694
Position 2100: 0.0004991123566283621
Position 2011: 0.0004951015300504701
Position 521: 0.0004605833336758723
Position 2839: 0.0004496930248791137
Position 3240: 0.0004146426957169178
Position 7743: 0.0003999584796278357
Position 7556: 0.00039310334460239784
Position 2021: 0.000392298511033933
Position 725: 0.00034713318311598213
Position 3005: 0.00034000787356412417
Position 1335: 0.00033276286098804086
Position 1144: 0.0003226474286453596
Position 620: 0.00032153634689179635
Position 6869: 0.00031170514111401057
Position 7838: 0.0003042287217629566
Position 1090: 0.00029408378408340367
Position 3522: 0.0002866864480012477
Position 4839: 0.0002836670597196186
Position 5045: 0.000281387438400758
Position 7172: 0.00028108481747195625
Position 3144: 0.0002610655403792068
Position 7821: 0.00025640055918919023
Position 6899: 0.00024608429544623533
Position 1028: 0.00024137745359407599
Position 717: 0.0001951564044704085
Position 4026: 0.0001908419572361038
Position 1450: 0.0001883953891649906
Position 731: 0.00018718942744224576
Position 4109: 0.0001654763659901393
Position 1439: 0.00016288474122592078
Position 4495: 0.0001579546877477993
Position 7270: 0.00014644590758812665
Position 5529: 0.0001413772659910802
Position 5818: 0.00013959116624627006
Position 4970: 0.00013759537883512553
Position 2562: 0.00013573065249061753
Position 5253: 0.00013219831683574951
Position 5393: 0.00012526005263522192
Position 587: 0.00012474066082408347
Position 4418: 0.00012152460212317543
Position 3644: 0.00012014825592277512
Position 4599: 0.00011503725962178611
Position 756: 0.0001131743934095873
Position 3243: 0.00010587675011710751
Position 560: 0.00010054471010221941
Position 1675: 9.928892711514594e-05
Position 5378: 9.861981794925128e-05
Position 465: 9.773926323193569e-05
Position 6395: 8.897653515070765e-05
Position 2033: 8.665321657615082e-05
Position 5369: 8.645647751047195e-05
Position 4443: 8.420805652969726e-05
Position 4070: 8.081964784226291e-05
Position 6057: 7.866530038037664e-05
Position 2732: 7.314230265105171e-05
Position 3469: 7.281341796337556e-05
Position 1882: 7.045745787456811e-05
Position 1403: 6.960845722069144e-05
Position 487: 6.526690786152476e-05
Position 5258: 5.764175835565808e-05
Position 5796: 5.292623204669221e-05
Position 3124: 5.1940696206794805e-05
Position 1759: 4.9262813822496816e-05
Position 5473: 4.7117076882115145e-05
Position 7977: 4.6775286114095434e-05
Position 5600: 4.043304813189251e-05
Position 5490: 3.8660123386089715e-05
Position 6250: 3.656042603511237e-05
Position 1717: 3.651393652705462e-05
Position 1501: 3.458895569230358e-05
Position 4796: 3.2575017898530584e-05
Position 710: 2.6482415736393307e-05
Position 5844: 2.5671685120194266e-05
Position 1650: 2.5453657967392672e-05
Position 6286: 2.367292928243351e-05
Position 753: 2.072941009782725e-05
Position 2222: 1.918663979662528e-05
Position 2943: 1.8601700820291275e-05
Position 1913: 1.6393464302888495e-05
Position 1842: 1.6350869589543207e-05
Position 1780: 1.539314372628815e-05
Position 3702: 1.3576644884202032e-05
Position 4859: 1.335486830870136e-05
Position 941: 1.3068224757990129e-05
Position 2617: 1.0536925579387516e-05
Position 1242: 9.870830868728676e-06
Position 1035: 9.337579201497547e-06
Position 5568: 9.267915630562515e-06
Position 199: 9.122321988753462e-06
Position 3272: 8.743182163943642e-06
Position 424: 7.406800308578238e-06
Position 3181: 7.023574471209745e-06
Position 6060: 6.9732892342561965e-06
Position 3249: 6.9225180053402245e-06
Position 741: 6.871341656656984e-06
Position 2369: 6.479161081469104e-06
Position 390: 5.420286832379258e-06
Position 489: 4.4750912937108845e-06
Position 4678: 4.420191219064634e-06
Position 767: 4.272541532458564e-06
Position 570: 4.204962878261048e-06
Position 5233: 3.3154480207025806e-06
Position 827: 1.6551027395936447e-06
Position 3283: 1.3592086410223138e-06
Position 203: 1.0161480136090695e-06
Position 359: 9.014679341448559e-07
Position 347: 5.266328254954371e-07
Position 1234: 4.6905787850068056e-07
Position 5373: 3.831519909420047e-07
Position 356: 3.7143021257179013e-07
Position 171: 3.4970633751886933e-07
Position 81: 3.4667973142607844e-07
Position 913: 2.8393869958517957e-07
Position 908: 2.4237581035623323e-07
Position 1988: 1.9296151199977872e-07
Position 1604: 8.794679338875623e-08
Position 1149: 8.369598618639128e-08
Position 443: 4.999470213918711e-08
Position 1728: 4.7853331281209825e-08
Position 141: 3.520764113726892e-08
Position 1740: 2.8659967159068638e-08
Position 1102: 2.625965765576765e-08
Position 1611: 1.772212816555878e-08
Position 1570: 1.7352956724282586e-08
Position 379: 1.2342828138503724e-08
Position 205: 6.8572810819521615e-09
Position 268: 1.981895724187247e-09
Position 809: 8.377502680098117e-10
Position 737: 2.839809128324666e-10
Position 207: 6.358015444010515e-12
Position 245: 3.0121921781679236e-12
Position 218: 2.9061193203192492e-12
Position 247: 1.251818403815792e-12
Position 211: 1.0683923053402576e-12
Position 1600: 4.603087257160856e-13
Position 223: 4.005958472849162e-15
