Gene = URB2
index = 1535
Annotated 5SS: [  123  1526  6212 12014 17460 19736 21519 25089 28155]
Annotated 3SS: [ 1386  6034  8682 17298 19624 21275 25000 28014 32865]
SMsplice 5SS: [  171   433  1526  6212  9697 10183 10567 12014 21519 25089 28155]
SMsplice 3SS: [  256  1386  6034  9357 10076 10285 11947 21275 25000 28014 32865]
top_k =  1000
Partition function (log Z): 8.460475542450588

Sorted 5' Splice Sites (High to Low Probability):
Position 21519: 0.9668052183105962
Position 1526: 0.9631864129934965
Position 12014: 0.9349927024601159
Position 10567: 0.9142834397569257
Position 9697: 0.8888386573672742
Position 10183: 0.821376872148858
Position 25089: 0.7922957198565251
Position 6212: 0.7098532651806515
Position 433: 0.6930412253790469
Position 171: 0.663137998415135
Position 28155: 0.5581430427414896
Position 29830: 0.5364364180349147
Position 30754: 0.4579480536802672
Position 23006: 0.3555068361825289
Position 19736: 0.33369817556561876
Position 123: 0.31985268778752657
Position 22782: 0.31071156070862815
Position 16771: 0.2678866209349787
Position 8844: 0.25786953940170243
Position 8592: 0.22812580452640996
Position 28146: 0.22094632576661344
Position 28133: 0.21846009039669226
Position 10967: 0.2015797255953224
Position 17460: 0.20126321653838258
Position 30483: 0.17123871563099988
Position 18268: 0.16739009954696182
Position 27451: 0.1517723732437241
Position 25137: 0.11332127262539672
Position 3235: 0.10057038678599332
Position 11650: 0.09815604364404108
Position 27338: 0.09336982361506203
Position 12618: 0.0911829218132917
Position 2744: 0.08586032378465029
Position 27330: 0.0812257717225676
Position 32630: 0.08051614264811516
Position 6321: 0.07479797091776771
Position 1289: 0.07333249557006778
Position 23482: 0.0709106066295766
Position 12568: 0.06700035115734178
Position 29790: 0.06326458112381356
Position 8893: 0.06217688955885425
Position 13667: 0.06041936791302427
Position 24824: 0.05524254229558612
Position 29373: 0.050175407502971336
Position 24926: 0.0494417890888997
Position 8941: 0.038605607073170047
Position 8875: 0.03607037512757493
Position 19990: 0.03356872210690701
Position 32003: 0.03224669673957973
Position 10818: 0.03054203093560586
Position 28906: 0.02898249253183923
Position 31283: 0.0254015871700298
Position 31147: 0.02290727678275673
Position 32148: 0.022583758028721434
Position 8551: 0.0221597249606796
Position 5896: 0.020514075813417246
Position 774: 0.0202278452517906
Position 24965: 0.01807717804308772
Position 25455: 0.017679300561339845
Position 21531: 0.0172255869686108
Position 10482: 0.017168333879967735
Position 10388: 0.01682745864069077
Position 24707: 0.016453167991514327
Position 561: 0.016162196377513614
Position 9061: 0.01615677828412137
Position 11765: 0.014811780665565143
Position 30548: 0.013626029276368362
Position 763: 0.01311339339958425
Position 8818: 0.012305388334744748
Position 163: 0.010682001994290303
Position 31820: 0.009306009345635418
Position 23814: 0.008971962015089716
Position 32570: 0.008051335394299156
Position 24091: 0.007910941897042048
Position 26663: 0.007888781517602353
Position 16738: 0.0072522066318863685
Position 27476: 0.007150597807384933
Position 11279: 0.007006511157289727
Position 4946: 0.0062813936725996415
Position 29576: 0.006166897659873825
Position 1225: 0.005895279350080902
Position 918: 0.004877682272483448
Position 24039: 0.004787599220799696
Position 19704: 0.004603645772918686
Position 27571: 0.00443527643765216
Position 19871: 0.004372494414198007
Position 11274: 0.004306265086279087
Position 868: 0.00410579071826868
Position 5877: 0.004049750189171701
Position 32562: 0.003996185209661182
Position 29967: 0.0038447621457465488
Position 1056: 0.0038383829641416086
Position 6232: 0.00376271303439134
Position 872: 0.003745053717845096
Position 24767: 0.003503309529463665
Position 3044: 0.003447588572582354
Position 25001: 0.00309815383258549
Position 141: 0.003083093480894636
Position 2796: 0.0029808683787814834
Position 366: 0.002916087004169595
Position 27365: 0.0026370420351390375
Position 8134: 0.002582341837689206
Position 3199: 0.002495317770574265
Position 23961: 0.002349034108339277
Position 32521: 0.0021492915313164255
Position 9868: 0.002060420767689864
Position 23477: 0.0019675411210046336
Position 907: 0.001486392487634453
Position 352: 0.0013671895311976893
Position 1034: 0.001226360875646562
Position 32040: 0.001213110700652234
Position 31491: 0.0011632902962421024
Position 1316: 0.0010913747655815571
Position 8249: 0.0010784049882006305
Position 10225: 0.0010123110871733114
Position 25717: 0.0009844959457283974
Position 10374: 0.0009768207599670895
Position 8536: 0.0008680826821593785
Position 7347: 0.0008494645700300081
Position 8647: 0.0007801574577363823
Position 12117: 0.0007294883249658284
Position 31310: 0.0006527188054859913
Position 6676: 0.0006375342389938082
Position 840: 0.0006173809119252489
Position 4347: 0.0005283447856189798
Position 577: 0.0005234224847052137
Position 28894: 0.0005026361793962065
Position 28841: 0.0004354633186502435
Position 12711: 0.00041887772294034014
Position 1303: 0.00034056752811040085
Position 492: 0.00033150012311166516
Position 6471: 0.00032709149517037373
Position 1690: 0.0003243279248304308
Position 6701: 0.0003062904046621133
Position 8067: 0.00030065052229601944
Position 29812: 0.0002701498199844369
Position 1061: 0.00023483068931137127
Position 29278: 0.00023189841020785832
Position 661: 0.000230929335511984
Position 1004: 0.0002121807128286566
Position 757: 0.00020259950027937256
Position 7431: 0.00019641490529097072
Position 2756: 0.00017938034274503543
Position 442: 0.0001774800483343453
