Gene = DUSP12
index = 476
Annotated 5SS: [ 376 2012 2215 2695 3492]
Annotated 3SS: [1897 2095 2597 3304 7015]
SMsplice 5SS: [ 319 2012 2215 2695 3492]
SMsplice 3SS: [1884 2095 2597 3304 7015]
top_k =  1000
Partition function (log Z): 6.234659691193427

Sorted 5' Splice Sites (High to Low Probability):
Position 2695: 0.9870487466379176
Position 2215: 0.9750297064878397
Position 3492: 0.9549328913739031
Position 2012: 0.9439457515475211
Position 319: 0.6447211525637502
Position 376: 0.29919716608044916
Position 1608: 0.2613264110580267
Position 7083: 0.14532329748748465
Position 4318: 0.11506928921954493
Position 4196: 0.10434280419201403
Position 2502: 0.059462175637232356
Position 953: 0.045113606926544474
Position 4010: 0.038321935398360756
Position 6365: 0.03698493780378106
Position 2864: 0.029696208673028624
Position 5747: 0.028023238325085922
Position 336: 0.024529035499825075
Position 388: 0.019732577755676675
Position 4192: 0.01954189885326116
Position 141: 0.018101005160436688
Position 2207: 0.016480434909810895
Position 1799: 0.012904248704658821
Position 1604: 0.011704779747812456
Position 2016: 0.010804036332738295
Position 7060: 0.010162421344748606
Position 4185: 0.009852740714272928
Position 5770: 0.007505758522828757
Position 555: 0.006595843676575177
Position 4364: 0.005424692928008114
Position 3205: 0.0049314693674730944
Position 2030: 0.004920377574366559
Position 1512: 0.004589143125146012
Position 706: 0.004541490113159023
Position 3717: 0.004256091254866276
Position 6213: 0.0041006995745434234
Position 3935: 0.004080719572957891
Position 3039: 0.0034829308075594993
Position 4939: 0.0025557207142368264
Position 4713: 0.0024247312710118495
Position 2196: 0.0024239168772012014
Position 4727: 0.0020793465199895277
Position 5687: 0.00207041581864936
Position 3909: 0.0018039575687163647
Position 1694: 0.0015717892597709637
Position 3162: 0.0014785897760228926
Position 720: 0.001299215746502837
Position 5296: 0.0012309683861664318
Position 3424: 0.0010994367237623732
Position 7087: 0.001081706598835448
Position 2219: 0.0010236545691052015
Position 2380: 0.0008803502413825433
Position 2669: 0.0008351969029639815
Position 3698: 0.000805461320047453
Position 5701: 0.0007794917959691773
Position 735: 0.0005626973992813067
Position 4453: 0.0005047736074440376
Position 761: 0.0004868673714867309
Position 622: 0.0004611808761131049
Position 7065: 0.0004507904026214713
Position 392: 0.0004021886660850291
Position 119: 0.0003571531426120973
Position 5757: 0.00035289665474754167
Position 985: 0.00030819974287628853
Position 357: 0.00029673769683234995
Position 2891: 0.00026489059259557693
Position 2870: 0.0002635046850576694
