Gene = LCE5A
index = 769
Annotated 5SS: [155]
Annotated 3SS: [669]
SMsplice 5SS: [155]
SMsplice 3SS: [854]
top_k =  1000
Partition function (log Z): -8.428604163114699

Sorted 5' Splice Sites (High to Low Probability):
Position 155: 0.8421445189478295
Position 159: 0.10176352785749883
Position 129: 0.02387176932880292
Position 3: 0.01792763975416379
Position 1093: 0.01372005775121719
Position 539: 0.010079452207417036
Position 737: 0.005274086442879089
Position 350: 0.001853265612672637
Position 75: 0.00176554019741842
Position 366: 0.0016047431878150281
Position 496: 0.0012872621431128525
Position 1104: 0.0010974160653219806
Position 783: 0.0010965131267953987
Position 229: 0.0009088464445550922
Position 433: 0.0007143114393595121
Position 761: 0.0006978958090053029
Position 199: 0.00038651082181968057
Position 759: 0.00031832167465426707
Position 242: 0.00021051259263518904
Position 484: 0.00017411800728691103
Position 771: 0.000162998294696721
Position 37: 0.00015352383740861725
Position 148: 8.078414406600791e-05
Position 69: 3.2647824629266226e-05
Position 490: 3.1539081634598764e-05
Position 809: 3.087825949013347e-05
Position 587: 2.4765536552290534e-05
Position 1108: 2.0230622827775686e-05
Position 43: 1.834092010931218e-05
Position 438: 1.3272313895443745e-05
Position 441: 9.644676752259307e-06
Position 260: 8.504297303155234e-06
Position 358: 8.400666570455608e-06
Position 289: 6.136792254012787e-06
Position 373: 4.878503444241275e-06
Position 773: 4.306756574366642e-06
Position 275: 4.207444128890327e-06
Position 8: 3.571182574289632e-06
Position 323: 2.45811584942275e-06
Position 192: 2.385664080627106e-06
Position 785: 2.185860307951031e-06
Position 531: 1.979846112103073e-06
Position 221: 1.8919006644716116e-06
Position 403: 1.7402496823972554e-06
Position 693: 1.403514165619165e-06
Position 1201: 1.3612574947425054e-06
Position 881: 1.1571036979929143e-06
Position 1106: 1.0806365953665196e-06
Position 884: 1.0049501153170968e-06
Position 642: 8.465704426616177e-07
Position 965: 4.3019531272945095e-08
Position 307: 2.5703507193522122e-08
Position 845: 2.3522279320516682e-08
Position 435: 2.0123200305417355e-08
Position 941: 1.807151028058386e-08
Position 656: 8.94584990757773e-09
Position 717: 7.977638912474487e-09
Position 253: 6.111410923626432e-09
Position 45: 3.8641213080895465e-09
Position 451: 2.9731145342524706e-09
Position 310: 5.2188513929114e-11
Position 609: 2.1914463921771477e-13
Position 620: 2.0531596115500217e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 854: 0.5148405395017002
Position 669: 0.36848943541231993
Position 299: 0.025496579612332832
Position 1028: 0.025435651527384338
Position 872: 0.02012334237897496
Position 832: 0.015617183241315512
Position 939: 0.01047785356833062
Position 1204: 0.008535601827058478
Position 1252: 0.008535030925716926
Position 807: 0.0052828440845900685
Position 332: 0.004375140483851926
Position 620: 0.0030587907845394794
Position 632: 0.002841826371374648
Position 908: 0.0027609945945974218
Position 1319: 0.0025890812292090237
Position 679: 0.0010621564777631503
Position 1258: 0.0008329104925915476
Position 1001: 0.0008189017388017789
Position 688: 0.0007732738978327608
Position 1288: 0.0005898635778260483
Position 705: 0.0005879312673499087
Position 918: 0.000525714346993355
Position 461: 0.0005110864001784475
Position 1274: 0.00033729926039552534
Position 814: 0.0003293871823281535
Position 1146: 0.00029316111333232384
Position 989: 0.00025995208969014445
Position 638: 0.00023902387317469926
Position 947: 0.0002329122435025602
Position 304: 0.00021533387671411575
Position 596: 0.00017546993996832782
Position 759: 0.0001403301007497753
Position 959: 0.00011525326101443679
Position 489: 0.00010737358210777552
Position 965: 0.0001070192433283951
Position 1060: 8.103150030867247e-05
Position 428: 7.870169789606522e-05
Position 783: 7.416279062637131e-05
Position 228: 7.151444358999894e-05
Position 349: 5.720700274982661e-05
Position 702: 4.833520905047425e-05
Position 879: 3.972299251335207e-05
Position 269: 3.286719946014677e-05
Position 221: 3.2023414755086376e-05
Position 93: 2.6985027128684736e-05
Position 771: 2.635989680827528e-05
Position 941: 2.3441419973289064e-05
Position 1036: 2.1223551283406024e-05
Position 1076: 1.7716111193303247e-05
Position 97: 1.3754634999378154e-05
Position 1070: 1.2393243092548114e-05
Position 464: 1.224765311346202e-05
Position 1296: 9.181979579399712e-06
Position 343: 8.47255429605849e-06
Position 457: 7.591265894266041e-06
Position 1092: 7.522690350397371e-06
Position 1112: 7.509304040509754e-06
Position 1063: 7.465690621139317e-06
Position 192: 7.407178591625163e-06
Position 1166: 6.93149993958048e-06
Position 1212: 6.744398093046732e-06
Position 310: 6.0903953081961225e-06
Position 74: 6.066277549462846e-06
Position 1217: 6.024182604330079e-06
Position 365: 6.011827633532131e-06
Position 525: 5.866656512964471e-06
Position 80: 4.799512927536682e-06
Position 975: 4.79027972280232e-06
Position 690: 4.455296143055897e-06
Position 1101: 4.359727848134001e-06
Position 899: 4.258883925035737e-06
Position 363: 3.2977406512560174e-06
Position 642: 3.168678374529154e-06
Position 1085: 2.9664795857934355e-06
Position 483: 2.572886831393319e-06
Position 707: 2.3223279196511184e-06
Position 1073: 2.203457182495122e-06
Position 128: 1.7774550984600652e-06
Position 598: 1.6453978541148117e-06
Position 972: 1.3737079639216852e-06
Position 711: 1.1510999925353348e-06
Position 496: 1.0798067059933084e-06
Position 146: 1.0283512873378183e-06
Position 141: 9.56759198367176e-07
Position 307: 9.26935959909783e-07
Position 370: 9.084903076403955e-07
Position 537: 8.237571470558989e-07
Position 1118: 6.04108613543755e-07
Position 102: 1.903040632318639e-07
Position 199: 3.3235370194341504e-08
Position 112: 2.591921088592005e-08
Position 122: 1.6994001581656344e-08
Position 379: 1.3278943353959745e-08
Position 154: 8.202216135996163e-09
Position 109: 4.546339010794141e-09
Position 509: 3.9415403012130295e-09
Position 173: 3.0651427403265116e-09
Position 373: 2.26204036672746e-09
Position 158: 5.051923311509604e-10
Position 531: 6.667764102983747e-12
Position 165: 6.91664656188707e-13
