Gene = RP11-475E11.9
index = 1172
Annotated 5SS: [   124 113948 114573 114733 120351]
Annotated 3SS: [113907 114423 114669 120216 125777]
SMsplice 5SS: [   124    739  13176  13665  15874  16147  20010  22080  23440  23849
  26205  26408  85920 103015 103263 114733 120351]
SMsplice 3SS: [   616  13035  13562  15765  15975  19868  21985  23341  23701  26065
  26323  85720 102721 103096 114669 120216 124791]
top_k =  1000
Partition function (log Z): -35.28988776681884

Sorted 5' Splice Sites (High to Low Probability):
Position 13665: 0.9775493162253046
Position 26205: 0.9652768723846188
Position 23849: 0.963270306626613
Position 23440: 0.9615233998413102
Position 26408: 0.9587064978457471
Position 13176: 0.8576082030963406
Position 124: 0.8563592176666227
Position 15874: 0.8384577938915572
Position 22080: 0.8031114222409269
Position 16147: 0.7688778463276466
Position 739: 0.6765477431636682
Position 20010: 0.576681895387839
Position 8494: 0.3893728243540451
Position 16581: 0.338297309416712
Position 19649: 0.3181007847743417
Position 25961: 0.2710141402117365
Position 19926: 0.25554189007917216
Position 26754: 0.20216675915877091
Position 33414: 0.14047355947372955
Position 37319: 0.12965289856862303
Position 88: 0.11642763942988257
Position 19533: 0.10644982625258764
Position 1176: 0.10160894049052448
Position 28794: 0.09461352974540951
Position 21026: 0.06393835930371734
Position 28381: 0.05902788199071571
Position 20952: 0.05892419686426624
Position 14251: 0.05847392176826545
Position 16261: 0.05317908155675698
Position 26879: 0.044429300249579876
Position 18319: 0.03937173940605042
Position 15532: 0.03546521015820836
Position 23241: 0.033297953209691866
Position 18286: 0.033253540317885584
Position 16155: 0.03219148464285925
Position 20804: 0.03078583006831032
Position 29318: 0.029742310593648087
Position 25319: 0.02893089144958672
Position 28765: 0.028138559191796166
Position 13894: 0.02804784320476614
Position 24795: 0.02650667356044505
Position 28376: 0.02451133532635301
Position 14331: 0.02370911094902782
Position 8409: 0.021397057422859512
Position 14259: 0.020664662789454055
Position 31100: 0.017775624041077655
Position 19943: 0.016524363030975556
Position 16539: 0.014602194112871583
Position 31175: 0.01448519516419394
Position 19934: 0.013013597560001151
Position 27241: 0.012920374082904643
Position 142: 0.0128088407698761
Position 25540: 0.011725007549729967
Position 22408: 0.011206535510792103
Position 28462: 0.010428630236105565
Position 22085: 0.010366727638891446
Position 17982: 0.009965267458086553
Position 28681: 0.00960196128832708
Position 15104: 0.009299291390860213
Position 23421: 0.009048487288437823
Position 18106: 0.009025778286639754
Position 13344: 0.008707616509021472
Position 28918: 0.0076871276293514115
Position 16957: 0.00763582703055123
Position 1135: 0.007134767047902024
Position 15888: 0.007062169387819688
Position 23472: 0.006709997162301493
Position 16583: 0.006309734851281397
Position 29046: 0.005510870324579887
Position 22873: 0.005332939079338079
Position 25569: 0.005140890762073433
Position 14389: 0.004802781545474625
Position 30512: 0.004772513177577704
Position 5343: 0.004716976143665124
Position 18314: 0.004091125974016189
Position 359: 0.0038775227887315935
Position 22071: 0.0036213194579541182
Position 7568: 0.0034393294685235204
Position 16431: 0.002989759709495701
Position 24911: 0.0029543325033264886
Position 7083: 0.0028552992506795122
Position 20199: 0.0028307521611753614
Position 22777: 0.0027237761385897883
Position 23053: 0.002721761829321268
Position 264: 0.002703115982256504
Position 23943: 0.002670255173721555
Position 128: 0.002640252116602621
Position 28865: 0.002220131061341014
Position 14586: 0.0021157423742065224
Position 26196: 0.00208413052844317
Position 25068: 0.001879298551181495
Position 30048: 0.0018526672166955815
Position 5383: 0.0018285897931136696
Position 29838: 0.0015962062176176068
Position 22418: 0.001426446534706946
Position 26399: 0.0014005659982731175
Position 22373: 0.0013500804332468622
Position 8318: 0.001337601725248571
Position 941: 0.001267412719485783
Position 1887: 0.0011911819299881068
Position 3479: 0.0011886763878054655
Position 15175: 0.001156869746180272
Position 30194: 0.0011177472236324159
Position 26472: 0.001104667793811558
Position 1870: 0.0010460225770355044
Position 16097: 0.0009986432810239467
Position 22576: 0.0009351508633899889
Position 15878: 0.0008939610690196754
Position 282: 0.0008690928307842128
Position 19139: 0.000834655109333708
Position 25631: 0.0008243803215594882
Position 24866: 0.0007664984777725827
Position 1843: 0.0007326817556382775
Position 3617: 0.0007113604407141196
Position 22892: 0.0006581450098174805
Position 7904: 0.0006446577094627066
Position 6049: 0.0006314004280778541
Position 16137: 0.0006211923730663611
Position 18459: 0.0006126860761114129
Position 19997: 0.0005819105504674642
Position 2905: 0.0005706195422636748
Position 3691: 0.0005671070367700798
Position 878: 0.0005475777717714478
Position 5894: 0.000540280366432576
Position 158: 0.0005176495631407729
Position 25603: 0.0005026316948135635
Position 13989: 0.0004984569688129892
Position 25083: 0.00035352005010075033
Position 766: 0.0003028121483494851
Position 21786: 0.00028694731403606214
Position 16952: 0.00027981541690343933
Position 1444: 0.00020317184509120544
Position 57: 0.00020031449483201826
Position 26396: 0.0001894111742425706
Position 25908: 0.00018927738727895935
Position 1976: 0.00018883841317735516
Position 24102: 0.00018163424562425286
Position 26269: 0.0001727307301756944
Position 444: 0.00016806290679397464
Position 7430: 0.00014666606591927858
Position 28189: 0.00014650778874836739
Position 6458: 0.0001413692560342657
Position 6901: 0.00013940742139510628
Position 424: 0.0001351914516579156
Position 2217: 0.00013331760523052557
Position 4256: 0.00011689403633993358
Position 7358: 0.00011310318622629719
Position 16160: 0.00010877888153425726
Position 27978: 0.00010722315672600271
Position 23853: 8.999301649249407e-05
Position 23819: 8.997848349876758e-05
Position 16093: 8.704721094474882e-05
Position 24576: 5.778007475762831e-05
Position 24652: 5.64311549702181e-05
Position 27157: 5.159247682328753e-05
Position 339: 4.604028441380469e-05
Position 922: 3.607706590370848e-05
Position 286: 3.35871443600277e-05
Position 192: 2.6557627363865258e-05
Position 27359: 2.6541476979170827e-05
Position 149: 2.5270988869204458e-05
Position 26277: 2.4619997345060745e-05
Position 23456: 2.2838257918186578e-05
Position 915: 2.2779066692613e-05
Position 137: 2.2070971849687006e-05
Position 484: 1.812237340854522e-05
Position 132: 1.4446009560134706e-05
Position 20125: 9.417579292916714e-06
Position 19973: 9.381771125373307e-06
Position 167: 8.143931682368023e-06
Position 513: 7.703521062401679e-06
Position 13768: 6.879593490048317e-06
Position 434: 6.751157612689472e-06
Position 329: 6.624544259721484e-06
Position 723: 6.309317789282845e-06
Position 20101: 6.0209491214050215e-06
Position 14314: 5.008468132128701e-06
Position 146: 4.391673273132074e-06
Position 90: 3.424560112830185e-06
Position 268: 2.940865071335309e-06
Position 20191: 2.9302494922224684e-06
Position 510: 2.434681301833332e-06
Position 551: 1.5557567584771015e-06
