Gene = GLMN
index = 597
Annotated 5SS: [   52  1016  1573  7559  8779 10063 12487 27512 29254 30872 31064 32277
 32558 34423 35354 36114 51099 51915]
Annotated 3SS: [  946  1446  7438  8669  9824 12383 27323 29199 30840 30973 32234 32483
 34337 35243 36049 50986 51831 52329]
SMsplice 5SS: [   52  1016  1573  7559  8779 12487 18393 27512 31064 34423]
SMsplice 3SS: [  946  1446  7438  8645 12383 18261 27323 30840 34337 51831]
top_k =  1000
Partition function (log Z): -10.21218856730448

Sorted 5' Splice Sites (High to Low Probability):
Position 18393: 0.9998821356661818
Position 27512: 0.9789681500621532
Position 7559: 0.9590061089811504
Position 52: 0.896336567323554
Position 31064: 0.8729620565153144
Position 1573: 0.8643426974724816
Position 8779: 0.8425114924848075
Position 1016: 0.7692024327372995
Position 12487: 0.6876144937092676
Position 10063: 0.617677527555282
Position 34423: 0.5681784396618996
Position 35354: 0.41883018315485526
Position 32558: 0.4186773496883719
Position 12465: 0.2795470562551946
Position 29254: 0.23048743639062994
Position 26123: 0.20172460982366902
Position 9285: 0.15989624696866772
Position 34921: 0.15414486089624307
Position 491: 0.13978784828209037
Position 9289: 0.13729024851139204
Position 13298: 0.1279612540054639
Position 5057: 0.12349027521448361
Position 12123: 0.12292645295295854
Position 34923: 0.11453115656870844
Position 30872: 0.10318843947419627
Position 15066: 0.09022457727998666
Position 10810: 0.08509260756661068
Position 4669: 0.06908221717693926
Position 12822: 0.06642366866596586
Position 30360: 0.0631372718742584
Position 36114: 0.06287463330800397
Position 34498: 0.05750551859610339
Position 3191: 0.05549218045538113
Position 32277: 0.04751059732158975
Position 35359: 0.043839372264353166
Position 32437: 0.03812185047583192
Position 15740: 0.03700969294933856
Position 13712: 0.03607165435712058
Position 14436: 0.0349170539735594
Position 13584: 0.030521089575228543
Position 36140: 0.028565122452194353
Position 10781: 0.028160801763521506
Position 13245: 0.02787600972835999
Position 1826: 0.027500770190013932
Position 3486: 0.026172409872678035
Position 36022: 0.02374377229370638
Position 5096: 0.023727012665540708
Position 35649: 0.0213920720902461
Position 34789: 0.019511767121565896
Position 7553: 0.018965088534802305
Position 2482: 0.018774509325186137
Position 1183: 0.017871503143418947
Position 7883: 0.01745563245493704
Position 3237: 0.012978867841081519
Position 12301: 0.011084773377995658
Position 3320: 0.010797694823508844
Position 6936: 0.010640556060786623
Position 5222: 0.010227038453847662
Position 15983: 0.009572248918466928
Position 34467: 0.008793679969914939
Position 10776: 0.008439441324256385
Position 7955: 0.008160967930898877
Position 36323: 0.007307531909862594
Position 35383: 0.0057694817466772
Position 2435: 0.004163187995213007
Position 8885: 0.0030859173925997787
Position 4824: 0.0027062528333761334
Position 2570: 0.0025192580493779296
Position 1246: 0.002218568977209162
Position 2429: 0.0021723366908379385
Position 4326: 0.0020599982189964607
Position 1288: 0.002002581941219231
Position 17: 0.0015712173114905545
Position 1020: 0.0014326644950344932
Position 1263: 0.0013700079071997688
Position 149: 0.0012638586776891807
Position 639: 0.001208630474788961
Position 325: 0.0009734215622724398
Position 9318: 0.0008566642465242826
Position 11666: 0.0008194602499351755
Position 542: 0.0007771553347497025
Position 7636: 0.000643828118215236
Position 7066: 0.0006027279798165875
Position 7515: 0.000575682641194821
Position 102: 0.0005677495817136803
Position 486: 0.0005475601941410481
Position 72: 0.0005452207324331623
Position 1032: 0.0005026417705524758
Position 7577: 0.0004764915831778476
Position 4147: 0.00040795601464975435
Position 8865: 0.00040684629087260973
Position 9334: 0.00037055347504323443
Position 369: 0.00036990731534629936
Position 7842: 0.00034107083729340997
Position 361: 0.0002708048510340562
Position 13787: 0.0002434381887417911
Position 9951: 0.00019276550912356177
Position 353: 0.00016857672218065185
Position 9193: 0.00015169268762104494
Position 1139: 0.00014796245411017247
Position 10101: 0.0001235166177915049
Position 12491: 0.00012188987164698178
Position 1307: 0.00010418038740111413
Position 10039: 9.879143492481449e-05
Position 8970: 9.824510133960438e-05
Position 1276: 9.814941842966124e-05
Position 121: 8.940732411324475e-05
Position 855: 8.350235683802269e-05
Position 8966: 8.34298998414563e-05
Position 666: 6.306439012463181e-05
Position 4619: 6.072010887045534e-05
Position 2726: 5.65833633654171e-05
Position 2497: 5.313026205393625e-05
Position 762: 5.071421388467707e-05
Position 12446: 4.628218432658541e-05
Position 13525: 4.618171918333815e-05
Position 1887: 4.322835057384478e-05
Position 227: 4.226873464258864e-05
Position 1251: 4.147144256888943e-05
Position 13404: 3.770188817105297e-05
Position 602: 3.580519041142311e-05
Position 576: 3.378204031166071e-05
Position 1577: 3.085995633784583e-05
Position 10067: 2.37923764908449e-05
Position 42: 2.213135862007972e-05
Position 95: 2.1147164250502907e-05
Position 2889: 1.9481517249888326e-05
Position 1093: 1.8565609394282634e-05
Position 359: 1.8355186013364383e-05
Position 229: 1.6870239008909712e-05
Position 1686: 1.5585081657961243e-05
Position 61: 1.4426651300508084e-05
Position 79: 1.4249119778920833e-05
Position 906: 1.2311474367697449e-05
Position 152: 9.88282854433869e-06
Position 1152: 9.164764304890328e-06
Position 3738: 8.142898727282193e-06
Position 1014: 7.83210460105837e-06
Position 10349: 7.466009068648453e-06
Position 983: 6.258744905779959e-06
Position 2357: 6.184474988913692e-06
Position 928: 4.3050134703897955e-06
Position 2221: 4.271897352432173e-06
Position 1375: 3.332879342352056e-06
Position 56: 3.1854972733215286e-06
Position 606: 2.7296877998609008e-06
Position 1497: 1.9570767037380005e-06
Position 628: 1.1049552952791443e-06
Position 2396: 7.790772059107409e-07
Position 348: 7.639832548022662e-07
Position 1588: 3.6160983388685636e-07
Position 467: 2.9953093565864296e-07
Position 2408: 1.1327746150205274e-07
Position 64: 1.1130556257663962e-09
Position 345: 6.001286916191897e-11
Position 469: 4.8820958347532687e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 27323: 0.9790615269467116
Position 18261: 0.9760039263495887
Position 12383: 0.9274818873312586
Position 1446: 0.8406345953729518
Position 946: 0.7566911093036374
Position 7438: 0.7289325171310627
Position 30840: 0.6972543305144572
Position 34337: 0.6350584969199313
Position 8645: 0.5879113511208442
Position 35243: 0.5733874592328488
Position 34669: 0.46387679117608144
Position 32483: 0.38730272781015895
Position 35694: 0.32588490182545277
Position 30973: 0.2815238590833422
Position 9788: 0.24100277103015494
Position 29199: 0.23240899105177978
Position 7347: 0.22997535914223208
Position 8669: 0.21073436824530997
Position 35551: 0.2075468936966507
Position 25969: 0.20172460982366902
Position 9824: 0.18236000463224036
Position 9119: 0.15118146945527877
Position 36897: 0.12473079612679759
Position 32234: 0.12150501862752426
Position 10721: 0.12030466087158403
Position 13164: 0.11112233231189782
Position 9889: 0.1028819122275189
Position 36049: 0.10050883646491049
