Gene = TMCO1
index = 1406
Annotated 5SS: [  221   711  9378 14675 16801 25736]
Annotated 3SS: [  632  9317 14627 16732 25590 40780]
SMsplice 5SS: [  221   711  9378 14675 25736]
SMsplice 3SS: [  632  9317 14627 25590 40780]
top_k =  1000
Partition function (log Z): -5.2848966507019925

Sorted 5' Splice Sites (High to Low Probability):
Position 25736: 0.9998742112711685
Position 9378: 0.998929963092753
Position 711: 0.9640262570995249
Position 14675: 0.8902563680942683
Position 16801: 0.5305354562581158
Position 221: 0.4215242033163116
Position 421: 0.34124950339999505
Position 13120: 0.330938080759329
Position 6282: 0.3119007740422997
Position 26097: 0.3056490158119301
Position 31670: 0.29808292685536547
Position 124: 0.25939477917767956
Position 5629: 0.2521582527184054
Position 18487: 0.24005878999398372
Position 144: 0.1682008545758071
Position 28080: 0.14540086917687264
Position 5520: 0.11954603044275053
Position 11642: 0.11954574379944123
Position 18623: 0.10907386002453441
Position 31277: 0.10793710310400817
Position 1424: 0.10063984888355802
Position 12573: 0.08102855023003239
Position 35529: 0.06703506339491833
Position 8359: 0.06421540914155026
Position 1560: 0.062047798226247314
Position 33021: 0.05200531579206096
Position 33525: 0.04962366404755319
Position 17719: 0.046813044866848
Position 1335: 0.04655398276650872
Position 25533: 0.04362371814604129
Position 2023: 0.04262562419805076
Position 35514: 0.03885569565561999
Position 19891: 0.038201286084149785
Position 4084: 0.03712507227205413
Position 523: 0.03677029309416488
Position 19161: 0.03568021353188255
Position 231: 0.028026941261152166
Position 10169: 0.027213042408972425
Position 13482: 0.026522534150890256
Position 13992: 0.022142082963593167
Position 22537: 0.017476065130172594
Position 10089: 0.017363867303265185
Position 436: 0.01276030506205724
Position 9030: 0.012097838506779333
Position 16050: 0.00966335918371572
Position 15690: 0.008773205486089841
Position 16043: 0.007253700994621997
Position 29315: 0.00711420068956924
Position 13149: 0.00710677135352146
Position 28264: 0.007051527025555426
Position 10122: 0.006517043339929413
Position 26738: 0.006392047151720095
Position 27080: 0.006087108197372763
Position 715: 0.006065148684070881
Position 385: 0.004371437642851255
Position 565: 0.003868065550526684
Position 17650: 0.0037896266153592865
Position 41: 0.0036491575797023253
Position 16854: 0.0034144609500548232
Position 32739: 0.0022955506115098162
Position 5894: 0.0019479840977231222
Position 2289: 0.0016646295149409488
Position 14049: 0.0016517453044700135
Position 16877: 0.0013809353657589312
Position 12513: 0.001259499883878445
Position 486: 0.0012320633760397512
Position 10456: 0.0010859408278262712
Position 16850: 0.001064545471666521
Position 879: 0.0010571058295516492
Position 8000: 0.0008287406067316277
Position 15380: 0.0006578590265699771
Position 4580: 0.0005615947435718612
Position 14895: 0.0005014688616388352
Position 9779: 0.00046715477246912817
Position 414: 0.0004631361457852512
Position 37: 0.00041836028147312286
Position 196: 0.00040548899762581525
Position 702: 0.0003864838806687809
Position 512: 0.0003706029405340729
Position 53: 0.0002749432971910652
Position 15: 0.00020728215833156163
Position 10768: 0.00020721620094013349
Position 1064: 0.0001914542981412976
Position 10175: 0.0001355573932034536
Position 761: 0.00012982586314983573
Position 1511: 9.269367450064479e-05
Position 26346: 9.018478444632008e-05
Position 18581: 7.898489194649437e-05
Position 162: 7.36310151065727e-05
Position 541: 7.136397401485885e-05
Position 198: 5.9813643059691296e-05
Position 859: 5.770470439417285e-05
Position 13693: 5.3591398684999696e-05
Position 15265: 4.805638972695992e-05
Position 31: 4.6233273430216073e-05
Position 1567: 4.552407272631477e-05
Position 26114: 4.4703812681135896e-05
Position 101: 4.261193437794038e-05
Position 1188: 3.215161968429782e-05
Position 1463: 3.176905546631014e-05
Position 15332: 2.8940680383278815e-05
Position 15004: 2.2478151136140424e-05
Position 26381: 2.1784666811880608e-05
Position 490: 2.0574666501681885e-05
Position 469: 1.6592160982237235e-05
Position 56: 1.6182022800629933e-05
Position 130: 1.3634693996426321e-05
Position 1480: 1.0883633497640788e-05
Position 392: 1.013686435102436e-05
Position 277: 9.225132924445208e-06
Position 1248: 8.66002032466918e-06
Position 244: 8.188175276094535e-06
Position 493: 7.356648680624251e-06
Position 1291: 5.989049449205227e-06
Position 9795: 4.9758203442912e-06
Position 576: 4.7510412040967116e-06
Position 404: 3.8623083639025375e-06
Position 931: 3.424679136286968e-06
Position 2001: 3.240395923875329e-06
Position 64: 2.8868793503239576e-06
Position 667: 2.7902051909639984e-06
Position 10208: 2.4550522573245097e-06
Position 253: 2.4239726631514584e-06
Position 583: 1.84831547620261e-06
Position 15009: 1.6593212438538173e-06
Position 463: 1.0384428003541575e-06
Position 1994: 9.404233484623704e-07
Position 442: 7.084313880278065e-07
Position 580: 6.017671258382308e-07
Position 45: 5.662620425475572e-07
Position 284: 4.6725796152097686e-07
Position 364: 3.650888130537556e-07
Position 1471: 3.0710368965932847e-07
Position 472: 1.9603921206818213e-07
Position 10292: 1.5739605947572826e-07
Position 10093: 1.128074651108845e-07
Position 1964: 1.0547023861320645e-07
Position 595: 7.62045690360104e-08
Position 2080: 4.611143542410872e-08
Position 747: 6.013375940827538e-09
Position 184: 5.581984047130735e-09
Position 767: 3.4783740327555692e-09
Position 77: 1.2772406769754089e-09

Sorted 3' Splice Sites (High to Low Probability):
