Gene = CACYBP
index = 273
Annotated 5SS: [ 463 5101 7109 7465 8974]
Annotated 3SS: [ 4880  7011  7364  8875 10189]
SMsplice 5SS: [ 463  867 4800 7109 7465 8974]
SMsplice 3SS: [  765  4585  7011  7364  8875 10189]
top_k =  1000
Partition function (log Z): -2.6488957277213347

Sorted 5' Splice Sites (High to Low Probability):
Position 7109: 0.8789065062002089
Position 8974: 0.8760264932423716
Position 463: 0.7780658316423693
Position 4800: 0.7544731287396649
Position 7465: 0.706328522337
Position 867: 0.5912263486314546
Position 5101: 0.37438768635046427
Position 4266: 0.2092979842361553
Position 4206: 0.2043397244243654
Position 7240: 0.12477953711080832
Position 10402: 0.12371065338877944
Position 10416: 0.10022856044176877
Position 352: 0.09791900978096751
Position 9406: 0.09558347975724377
Position 5082: 0.08185342404746633
Position 7310: 0.07716961590427017
Position 718: 0.05409987140508721
Position 7316: 0.05042807373617519
Position 5805: 0.03982904835782692
Position 4026: 0.030138967643361592
Position 4363: 0.030059606083378078
Position 8929: 0.029222416871362962
Position 1442: 0.026996517409057716
Position 5765: 0.025963713213986557
Position 9501: 0.02505432353286551
Position 4938: 0.022233757019918556
Position 1225: 0.021646806355100322
Position 91: 0.020865537860279903
Position 7092: 0.01731021016229035
Position 4014: 0.016428024125591783
Position 5736: 0.015860043800024225
Position 312: 0.013423860775483881
Position 5092: 0.013395138361847265
Position 2490: 0.010235603553519997
Position 4427: 0.009904731883088018
Position 7770: 0.009628524678300906
Position 9387: 0.00899350863855119
Position 9120: 0.008333304369404514
Position 7381: 0.006953083503802139
Position 4902: 0.006308742610069422
Position 265: 0.006009287431383936
Position 8676: 0.005655136503597679
Position 7365: 0.005526450831485462
Position 6488: 0.005496337469296151
Position 7815: 0.005075157211233629
Position 692: 0.004662970553522542
Position 1845: 0.003322202300310956
Position 196: 0.0030899069243311415
Position 166: 0.0030805321135789683
Position 8948: 0.0029210083608819807
Position 10784: 0.0028698226326196448
Position 8745: 0.002623648028339136
Position 6181: 0.0023842777423769574
Position 6484: 0.0022546409218960357
Position 10866: 0.0021289552418513723
Position 316: 0.002087242797469657
Position 6174: 0.0019272483893218422
Position 9242: 0.0018212159167007177
Position 2359: 0.0016166264313918855
Position 369: 0.0015241532721392004
Position 9637: 0.0014610702111281365
Position 4372: 0.0013362269903557985
Position 2436: 0.0013020400333448182
Position 1392: 0.0012795685500204227
Position 580: 0.0011942960664288772
Position 1236: 0.001165806114869797
Position 727: 0.0010330286134309576
Position 4715: 0.0010147705582311153
Position 2291: 0.0009756760766113159
Position 4636: 0.0008972135266166904
Position 584: 0.0008001768420833956
Position 1272: 0.0007302417202527153
Position 3968: 0.0007245877857319956
Position 3664: 0.0006653352552065528
Position 1917: 0.0005904525774594995
Position 281: 0.0005689753227783487
Position 849: 0.000568411058207346
Position 1097: 0.0005596442013579767
Position 10376: 0.0005473968526512013
Position 694: 0.0005425004488230521
Position 1048: 0.0005134003298278824
Position 9250: 0.0005095029298079492
Position 1636: 0.00048253242311361026
Position 9446: 0.0004618314119896935
Position 7801: 0.00042747553277855833
Position 4222: 0.0004228509303077447
Position 10356: 0.0004210561147217957
Position 1080: 0.0004158649173244648
Position 8309: 0.00041185950767528114
Position 1260: 0.0003978831030273414
Position 4358: 0.00039047372287281316
Position 9009: 0.0003895893149652186
Position 4458: 0.0003677403821735827
Position 222: 0.00036464305520126934
Position 906: 0.0002959049648594277
Position 2401: 0.0002584201754777683
Position 4174: 0.00021574319891528253
Position 7486: 0.00018779774881709762
Position 731: 0.00014569835898355253
Position 7344: 0.00013417993910819513
Position 9222: 0.0001297984106631495
Position 569: 0.00012205235177229879
Position 346: 0.00011977781175882809
Position 9513: 0.00010532580033394304
Position 470: 7.510828648804137e-05
Position 235: 7.206354327080046e-05
Position 7663: 6.226256586834684e-05
Position 10046: 4.2704022661064306e-05
Position 10147: 2.7769983625472073e-05
Position 541: 2.755720576344352e-05
Position 9136: 2.7269982789662575e-05
Position 47: 2.6789176130019404e-05
Position 389: 1.1433589092688317e-05
Position 467: 1.0802247551287863e-05
Position 318: 1.073550417528092e-05
Position 709: 6.488740546559126e-06
Position 859: 5.030818092148263e-06
Position 50: 3.1617277263896065e-06
Position 4705: 3.080938412615564e-06
Position 358: 2.6618432130375494e-06
Position 200: 2.5621461076590963e-06
Position 535: 2.1069349497158794e-06
Position 825: 1.8453729309781255e-06
Position 26: 1.508873855413318e-06
Position 1020: 1.3420466291538295e-06
Position 630: 7.734902722655016e-07
Position 1493: 4.7672557639766974e-07
Position 1507: 4.26712074464765e-07
Position 242: 4.264557729209963e-07
Position 945: 3.7693949440803076e-07
Position 1453: 9.721926769648222e-08
Position 276: 1.1551847850092912e-08
Position 396: 8.525766036261657e-09
Position 781: 5.910163880840764e-09
Position 871: 4.130681378421952e-09
Position 13: 3.6382904834408765e-09
Position 226: 6.87615060824905e-11
Position 112: 3.4983676144823707e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8875: 0.960233361803235
Position 7011: 0.8048485419653055
Position 10189: 0.6079872583146877
Position 7364: 0.5821883685999582
Position 4585: 0.5793401467942437
Position 765: 0.46192608786048894
Position 4114: 0.4466345592779265
Position 7207: 0.26516040085376885
Position 4880: 0.26407483620726874
Position 11095: 0.21159407967895144
Position 4956: 0.17071710759410647
Position 4665: 0.10372307992419579
Position 7185: 0.09032517195434307
Position 9269: 0.0889903118759171
Position 6963: 0.08844949419313913
Position 9386: 0.07552415130448806
Position 4695: 0.07274676817212256
Position 10663: 0.0708211308163591
Position 5649: 0.0569542471973906
Position 789: 0.053384734672143455
Position 10215: 0.05211736276109707
Position 642: 0.04443178089750699
Position 4886: 0.039032917754735275
Position 10698: 0.026103112269621496
Position 3935: 0.022891876376910855
Position 10783: 0.020127878858196908
Position 5630: 0.020096727930183047
Position 10247: 0.019976377825847207
Position 10037: 0.016795102480364404
Position 7386: 0.0157994260458554
Position 3908: 0.013917326453626535
Position 10879: 0.012748577097757015
Position 6967: 0.01156131732987596
Position 1011: 0.011159964580716077
Position 9208: 0.01052241804091321
Position 8846: 0.009777262146073063
Position 2391: 0.009686269543287471
Position 4854: 0.009644391463106116
Position 1286: 0.009410823279362365
Position 419: 0.009063277681399551
Position 4922: 0.00860851854007883
Position 7567: 0.008531609447903954
Position 10577: 0.008236225523070503
Position 580: 0.0079301635453895
Position 10193: 0.007907575744570109
Position 1379: 0.0073299892416239095
Position 11822: 0.007200348309731204
Position 10865: 0.0069885538243537
Position 4346: 0.006805085763767383
Position 7661: 0.006785552716735964
Position 9309: 0.006703979213632507
Position 11150: 0.006558739991665009
Position 10116: 0.006512379266331237
Position 1124: 0.006420903801526781
Position 8469: 0.006183325755006023
Position 1406: 0.005910790086820963
Position 6414: 0.005645323101161654
Position 10958: 0.005205282242058081
Position 793: 0.004526379428545006
Position 6031: 0.0043115261316988
Position 5586: 0.004262627329068405
Position 9166: 0.00423827421107318
Position 11069: 0.004037608271909022
Position 3811: 0.003926466057426865
Position 7237: 0.003684811337715024
Position 7328: 0.003409183209995609
Position 8656: 0.003333847156035945
Position 9537: 0.002988493426078757
