Gene = BRAT1
index = 139
Annotated 5SS: [  241  1423  8404 10819 12138 12524 13608 14010 14430 14749 15942 16184
 16549]
Annotated 3SS: [ 1279  8248 10670 11764 12403 13515 13890 14242 14674 15838 16084 16375
 16962]
SMsplice 5SS: [  241  1423 10819 14010 14430 14749 15942 16184 16549]
SMsplice 3SS: [ 1279 10670 13890 14242 14674 15838 16084 16375 16962]
top_k =  1000
Partition function (log Z): 16.812881555652744

Sorted 5' Splice Sites (High to Low Probability):
Position 14749: 0.9836393561638046
Position 10819: 0.9797829443036014
Position 1423: 0.9761900380270048
Position 241: 0.9706378269404174
Position 14430: 0.9611846947367015
Position 15942: 0.9414396792627422
Position 16184: 0.9278021962034644
Position 14010: 0.740562059897834
Position 8404: 0.6467889754448889
Position 16549: 0.6188955747092176
Position 13608: 0.5924577489903567
Position 12524: 0.46503038980028216
Position 15215: 0.27558063064200455
Position 14957: 0.24357654360781203
Position 17140: 0.23488260094802557
Position 12046: 0.22528344480934176
Position 13770: 0.21227455691151825
Position 14014: 0.21162306623190166
Position 15128: 0.18513828745972377
Position 11974: 0.16512141657725654
Position 14898: 0.13513699436612578
Position 12138: 0.10979688506424361
Position 4166: 0.08510814228881787
Position 11867: 0.07101729002705631
Position 6662: 0.06864817490831479
Position 16132: 0.059130852323841986
Position 4839: 0.04576015010598564
Position 12969: 0.04290875300849198
Position 12042: 0.03858640589439092
Position 14071: 0.037405245017397296
Position 15279: 0.03222040457490526
Position 16414: 0.030319118556558642
Position 12108: 0.029484958051566527
Position 11900: 0.024576880559608338
Position 687: 0.02383074472789251
Position 1675: 0.023189446499012046
Position 1207: 0.019713690786457128
Position 13586: 0.01897324357957555
Position 12749: 0.018930306614592312
Position 8443: 0.016941162700010684
Position 10982: 0.01684374651487807
Position 512: 0.0157233951714033
Position 13808: 0.015666925990113607
Position 15763: 0.01502042232368402
Position 14933: 0.012527401271680226
Position 17465: 0.012166126324977343
Position 6334: 0.010283950111874744
Position 11151: 0.00966262003996987
Position 10039: 0.009015486924721166
Position 9920: 0.008233624847504189
Position 270: 0.008096810021682777
Position 12663: 0.007230947186171165
Position 15393: 0.006479527963685587
Position 12934: 0.006344229225318571
Position 13161: 0.006229300735296153
Position 14058: 0.005856513637939977
Position 16835: 0.005792286030342935
Position 14988: 0.00527565149859195
Position 14443: 0.005124794887856454
Position 9864: 0.004922066766896722
Position 13793: 0.004915329773771652
Position 13815: 0.004782897538023679
Position 16889: 0.004547342060417275
Position 16787: 0.004102467192862588
Position 16198: 0.003959522739157548
Position 12171: 0.003687147683713888
Position 9413: 0.0035509962156227756
Position 276: 0.0028228154258555624
Position 177: 0.0027962713742512722
Position 1136: 0.002585452096714572
Position 10823: 0.0022696466373539875
Position 1159: 0.002242948894138308
Position 14929: 0.002191131889284998
Position 11839: 0.002160838312724205
Position 11032: 0.0020881670890070033
Position 504: 0.001967074213568226
Position 15963: 0.001944572258125721
Position 11765: 0.0019390603197830818
Position 15871: 0.001891173565642193
Position 15411: 0.001599228143360982
Position 13547: 0.0015361360737432758
Position 250: 0.0015222266725371304
Position 16038: 0.0014488339371074351
Position 7027: 0.0014072792376108238
Position 17236: 0.0013244349597863153
Position 1431: 0.0012226808230376323
Position 2498: 0.0011996249660644787
Position 15028: 0.0011301525299462374
Position 3379: 0.0009694543582692422
Position 14754: 0.0008806586291618337
Position 11138: 0.0008167315835931878
Position 1003: 0.0008029214872949016
Position 1344: 0.0007542830578144842
Position 12529: 0.0007526631889692118
Position 1996: 0.0007499438557786535
