Gene = DNAAF5
index = 451
Annotated 5SS: [  615  3147 14243 14765 28121 30294 35196 37274 43918 47498 48462 53444]
Annotated 3SS: [ 2961 14117 14645 27887 30080 35051 37104 43769 47346 48304 53251 58815]
SMsplice 5SS: [  615  3147  5121  5427  5792 14243 14765 20289 27782 28121 30294 35196
 37274 43918 45410 47498 48462]
SMsplice 3SS: [ 2961  4999  5299  5682 14117 14645 20178 27687 27887 30080 35051 37104
 43769 45287 47346 48304 58815]
top_k =  1000
Partition function (log Z): 27.408993827981575

Sorted 5' Splice Sites (High to Low Probability):
Position 615: 0.99756403632583
Position 3147: 0.9891630833077495
Position 47498: 0.9891568791309219
Position 28121: 0.9889449975788028
Position 37274: 0.9864102619142687
Position 30294: 0.9838268783056312
Position 14765: 0.9810908202233267
Position 43918: 0.978574749599805
Position 35196: 0.9710466919224501
Position 14243: 0.9149962927856224
Position 5792: 0.8842540269252407
Position 27782: 0.878982961282531
Position 5121: 0.8556947830912482
Position 48462: 0.7430661950405245
Position 7529: 0.6889502655316398
Position 5427: 0.6158408625729068
Position 20289: 0.5074247284380072
Position 20374: 0.4599036018446395
Position 12099: 0.43375645766050336
Position 29700: 0.41861632933920534
Position 22046: 0.4053901275588065
Position 3481: 0.39721634631864333
Position 2040: 0.3778405116669152
Position 13092: 0.36560952712517053
Position 53444: 0.32669296997953196
Position 2861: 0.3197767332046764
Position 45410: 0.29601577143690216
Position 25563: 0.2673526118855558
Position 20064: 0.25729665349088954
Position 12621: 0.255883714682459
Position 22218: 0.2538243044472062
Position 7332: 0.2496923284641223
Position 51985: 0.24399708436109088
Position 3859: 0.23288074326351368
Position 3522: 0.23271451873533766
Position 47153: 0.22121855771414167
Position 13669: 0.20079887831886417
Position 51380: 0.19947571592662536
Position 22664: 0.18281307982163186
Position 22304: 0.17938583551774104
Position 3518: 0.16447328824301294
Position 45389: 0.16243754512077083
Position 45402: 0.15818331253186377
Position 42408: 0.1560719919983162
Position 10127: 0.15275186452972106
Position 36557: 0.15219908044412098
Position 29256: 0.1449168078289351
Position 49943: 0.14458178749177036
Position 19790: 0.14436835563642617
Position 1592: 0.14226274411567727
Position 45425: 0.12725949204033118
Position 33102: 0.12253908628611136
Position 31009: 0.1203232090679767
Position 11099: 0.11976648806692118
Position 3826: 0.1190762384943916
Position 37987: 0.11515057210483683
Position 48075: 0.1128702474556683
Position 35332: 0.10480279735353963
Position 44081: 0.0990868138832749
Position 5414: 0.09739201087751868
Position 57959: 0.09510750522419703
Position 38362: 0.09338493128783341
Position 13215: 0.08996549983063898
Position 26115: 0.08847843066123623
Position 31350: 0.08637604032468735
Position 15212: 0.0810963348118789
Position 10994: 0.08070436355160043
Position 31809: 0.07176441150798918
