Gene = JTB
index = 726
Annotated 5SS: [ 519  713  996 1863]
Annotated 3SS: [ 674  912 1782 2852]
SMsplice 5SS: [ 145  519  996 1863 2983]
SMsplice 3SS: [ 416  912 1782 2852 3141]
top_k =  1000
Partition function (log Z): -3.7093051810496633

Sorted 5' Splice Sites (High to Low Probability):
Position 996: 0.8375418534479349
Position 145: 0.724153287777714
Position 1863: 0.6970855803797434
Position 2983: 0.3937821243065479
Position 3025: 0.3463915434510574
Position 519: 0.33951903502062486
Position 530: 0.2906805688198191
Position 713: 0.18434600149900812
Position 350: 0.13742836332941938
Position 417: 0.056470995224848206
Position 1125: 0.04246110694498897
Position 86: 0.0135627029441891
Position 395: 0.009031788440410369
Position 2114: 0.0032240646826901904
Position 793: 0.0031221723345604404
Position 1000: 0.002274281388512621
Position 1487: 0.002229322737968334
Position 1305: 0.0018647303253619659
Position 446: 0.0014870622503842274
Position 717: 0.0007314688234145416
Position 2910: 0.000596041527255148
Position 550: 0.0005417492341236677
Position 3000: 0.0005132613508035756
Position 2109: 0.00048069065439436767
Position 399: 0.00046928207544328347
Position 1540: 0.00039266426306672756
Position 2038: 0.00037424870010891424
Position 843: 0.00037308417500381285
Position 957: 0.0003663568653632619
Position 1694: 0.00023477658227219188
Position 126: 0.00020620838105251567
Position 622: 0.00018596919553875597
Position 1949: 0.00017894885603183107
Position 1941: 0.00015258355596210036
Position 1210: 0.00015154080879194808
Position 3034: 0.00014845829613686548
Position 3064: 0.0001462471517667381
Position 748: 0.00012649899621562297
Position 1190: 0.00012251784746908606
Position 1162: 0.00011486105973208928
Position 765: 0.00010422372014833
Position 2184: 8.312165809335903e-05
Position 2491: 7.629393458891586e-05
Position 1139: 7.257692181779953e-05
Position 489: 7.087327200165061e-05
Position 2948: 5.523026857013521e-05
Position 2501: 5.515182381826131e-05
Position 833: 4.8422499176616774e-05
Position 3233: 4.823783150643238e-05
Position 2650: 4.502133615050874e-05
Position 1535: 4.381742411658019e-05
Position 950: 4.191338440047306e-05
Position 2369: 3.883416068582886e-05
Position 2908: 3.738687835456884e-05
Position 708: 2.9499924045965525e-05
Position 1757: 2.3023248974469774e-05
Position 2892: 2.281894194897254e-05
Position 2067: 2.0872446820217547e-05
Position 2190: 2.028490632440959e-05
Position 1559: 1.8777707803818672e-05
Position 3058: 1.5689218922090368e-05
Position 2070: 1.3917086038344896e-05
Position 638: 1.1901147406347938e-05
Position 497: 6.72143681982678e-06
Position 759: 3.723007828822839e-06
Position 740: 2.8712536773452467e-06
Position 407: 2.2367693664191203e-06
Position 723: 1.6709575034749723e-06
Position 354: 1.4115616530805807e-06
Position 258: 4.6659708725871814e-07
Position 968: 3.8292222455048974e-07
Position 390: 2.691003500263922e-07
Position 942: 2.418155134890228e-07
Position 272: 7.893119183558589e-08
Position 1129: 4.350409144073742e-08
Position 870: 4.3002502330627206e-08
Position 954: 2.4435508160398745e-08
Position 1867: 1.2008928482878704e-08
Position 569: 1.1619120396940434e-09
Position 1923: 4.1566966357902027e-10
Position 691: 7.578256492116971e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3141: 0.8131612433572176
Position 2852: 0.8104937198095262
Position 912: 0.7931560494125554
Position 1782: 0.6370394421022659
Position 416: 0.4967400041040135
Position 674: 0.10732796326492068
Position 1117: 0.07586256431482903
Position 209: 0.05578501770600431
Position 765: 0.04771198218574941
Position 2892: 0.043014223848776886
Position 513: 0.0308850105597274
Position 1577: 0.030738019939438557
Position 298: 0.02674434168885388
Position 378: 0.01726659188282331
Position 1810: 0.015560003925595636
Position 1661: 0.010009311997439225
Position 615: 0.009327643159733478
Position 2952: 0.007143136162577797
Position 1230: 0.006134457145977177
Position 1647: 0.005606590316613032
Position 228: 0.005203377042437835
Position 2863: 0.005083332439565369
Position 281: 0.0043741865870373636
Position 348: 0.00410127519230079
Position 610: 0.004047917055016579
Position 1722: 0.00394111289806973
Position 212: 0.002975803515330954
Position 190: 0.002938740128975282
Position 785: 0.0026857088610050084
Position 2002: 0.0026205268410588022
Position 3203: 0.0024139039461105963
Position 916: 0.0013287205799697832
Position 1691: 0.001165492032562211
Position 1915: 0.0011475624296153463
Position 3389: 0.0009612110142238174
Position 398: 0.0008165792763046387
Position 1694: 0.0007170458913851473
Position 471: 0.0005544458252764689
Position 1180: 0.0005393531655204427
Position 2899: 0.0005034394543577118
Position 3334: 0.00044982303442136487
Position 2303: 0.0004411434888001832
Position 1952: 0.0004099073160564331
Position 2777: 0.0003988542947616109
Position 696: 0.0003412634592899661
Position 1593: 0.00032450342326674513
Position 1254: 0.0002997457759623004
Position 3100: 0.00027399659853932274
Position 385: 0.00024620037423968294
Position 3392: 0.00021298002039097738
Position 2391: 0.0002039464196691395
Position 2520: 0.00019881175542542796
Position 3040: 0.00015287594476473188
Position 529: 0.0001524623354595385
Position 2737: 0.00014964358453520207
Position 787: 0.00014262568183084613
Position 1535: 0.00013748571751654983
Position 2484: 0.00011640059364644919
Position 1972: 0.00010521309501675721
Position 679: 9.755294818046752e-05
Position 3406: 9.668921097759406e-05
Position 3245: 9.132008539977662e-05
Position 792: 9.110526858899745e-05
Position 1887: 8.850831470076908e-05
Position 1819: 8.639525056117034e-05
Position 3261: 8.186254328813643e-05
Position 2966: 8.147871668316569e-05
Position 340: 8.096432906646529e-05
Position 2763: 7.190941812544492e-05
Position 1070: 7.084800770409773e-05
Position 2009: 6.817295453173407e-05
Position 564: 6.524271110069009e-05
Position 3156: 5.284102109379243e-05
Position 3054: 4.9190568659379454e-05
Position 3058: 4.661436081605723e-05
Position 1394: 4.588913105089337e-05
Position 1039: 3.5983183471371306e-05
Position 2619: 3.2215795726074715e-05
Position 1123: 2.8588854721294e-05
Position 1835: 2.4844535709354726e-05
Position 2532: 2.4464981799595235e-05
Position 526: 2.095997225848901e-05
Position 1969: 2.0488103520910422e-05
Position 1236: 1.9742534143494082e-05
Position 3200: 1.836862316941655e-05
Position 843: 1.7728224725657513e-05
Position 2683: 1.3622388144932524e-05
Position 2436: 1.3173092686568594e-05
Position 2669: 1.2453484837258348e-05
Position 593: 1.1616973648440721e-05
Position 2650: 1.1322796269268432e-05
Position 534: 1.0586235936399432e-05
Position 549: 1.0310731386855564e-05
Position 1391: 1.0214419053510929e-05
Position 2183: 1.0062075903957496e-05
Position 2320: 9.79289210654244e-06
Position 1080: 9.093723929980883e-06
Position 1419: 8.956439768004254e-06
Position 682: 6.608166607697096e-06
Position 2174: 6.5127012597420525e-06
Position 559: 5.757100876544935e-06
Position 523: 5.632595676073432e-06
Position 546: 3.936692144478542e-06
Position 2478: 3.673792860045926e-06
Position 801: 3.6629012250113805e-06
Position 455: 3.1166638653940324e-06
Position 618: 2.9921989707628355e-06
Position 948: 2.807511701902301e-06
Position 350: 2.4168264868578733e-06
Position 1470: 2.2108296558338575e-06
Position 700: 1.4848315389771635e-06
Position 684: 1.4174876621967701e-06
Position 354: 1.2347312116889927e-06
Position 963: 6.457715624103995e-07
Position 705: 5.124121061230623e-07
Position 822: 4.0568602770398493e-07
Position 855: 3.5603504732168944e-07
Position 395: 1.4155388992360909e-07
Position 159: 1.018671711322195e-07
Position 168: 8.729758957546309e-08
Position 828: 7.895318626983761e-08
Position 702: 6.168663218476855e-08
Position 950: 4.197892542096453e-08
Position 539: 3.5554133476211003e-08
Position 960: 3.370365202136438e-08
Position 1484: 3.267810251163363e-08
Position 966: 1.2747287977297767e-08
Position 1540: 1.0001903677831899e-08
Position 149: 5.682921825490425e-10
