Gene = COA6
index = 390
Annotated 5SS: [211 922]
Annotated 3SS: [  761 10254]
SMsplice 5SS: [ 211  922 4142]
SMsplice 3SS: [  716  4049 10254]
top_k =  1000
Partition function (log Z): -6.466701326758009

Sorted 5' Splice Sites (High to Low Probability):
Position 4142: 0.8459500212748239
Position 922: 0.8039161447869867
Position 3050: 0.40324751554396865
Position 211: 0.3520818166748806
Position 41: 0.33675048108493427
Position 142: 0.1887735847599657
Position 8281: 0.08886994616319745
Position 7458: 0.07123096670750773
Position 3326: 0.06098849968879151
Position 808: 0.05397744478678141
Position 233: 0.04953368510818141
Position 7517: 0.02923070439525137
Position 4436: 0.02138994924174143
Position 1310: 0.017524230310819584
Position 227: 0.016036648337551092
Position 978: 0.015411068187741224
Position 195: 0.01539595433139046
Position 9776: 0.014941070985772513
Position 9747: 0.014721523572243416
Position 9953: 0.010826402215485137
Position 373: 0.00953989973699472
Position 1466: 0.009173703560785956
Position 8165: 0.008665575210911464
Position 3530: 0.008470095885158912
Position 542: 0.008382601147648817
Position 7319: 0.008291894829546924
Position 1350: 0.008097746317279563
Position 918: 0.0071343000797097975
Position 1470: 0.006487834765377154
Position 2861: 0.006155613427882157
Position 1159: 0.005171286910169341
Position 8669: 0.005089034745544035
Position 1059: 0.004343061652881526
Position 5715: 0.003943591883951169
Position 6821: 0.003337512085277099
Position 382: 0.003288532346000556
Position 882: 0.0032350453367214127
Position 831: 0.0032117415469206847
Position 264: 0.0031543388324166656
Position 8230: 0.003052719961171277
Position 6902: 0.002995673521275776
Position 6947: 0.0029473641630819096
Position 1881: 0.002883682882900093
Position 9771: 0.0028160880624191016
Position 5871: 0.002460195638315946
Position 422: 0.002117201928362656
Position 1414: 0.0018656347042457248
Position 7327: 0.0017760080661338472
Position 6540: 0.001656677089870566
Position 2469: 0.0016346377703335391
Position 5965: 0.0015701903687155275
Position 4155: 0.0015693614551435847
Position 9808: 0.001452052467161821
Position 8246: 0.0012954339302191698
Position 1189: 0.0011352954011900746
Position 67: 0.0010606407236450565
Position 9066: 0.0009965494477820816
Position 7474: 0.0009642964048777987
Position 6797: 0.0007330459549877952
Position 161: 0.0006861375500835045
Position 333: 0.0006409930698692502
Position 5772: 0.0006344923707437955
Position 985: 0.0005604214730468467
Position 6387: 0.0005233954057965976
Position 1918: 0.00042697155223614413
Position 4971: 0.0004049426514246122
Position 4632: 0.00039358788281791636
Position 4490: 0.00037022237153025466
Position 5690: 0.0003646610324922868
Position 4271: 0.0003321980519343195
Position 596: 0.00030903423181573585
Position 31: 0.00026528101034568424
Position 5525: 0.00026164113881740447
Position 8494: 0.00024830108413930884
