Gene = LAMTOR4
index = 759
Annotated 5SS: [  69  673 4611]
Annotated 3SS: [ 591 4492 4959]
SMsplice 5SS: [  69  673 3851 4611 4865]
SMsplice 3SS: [ 557 3745 4492 4692 4959]
top_k =  1000
Partition function (log Z): -4.291122473051468

Sorted 5' Splice Sites (High to Low Probability):
Position 69: 0.9085895449901186
Position 4611: 0.8603497333306803
Position 673: 0.8205244385304142
Position 3851: 0.6612647048594971
Position 4865: 0.43995753613600885
Position 1679: 0.06914445527542033
Position 1450: 0.06674068678990176
Position 1558: 0.05845181428859922
Position 659: 0.031099529301041397
Position 1469: 0.028269782742700093
Position 299: 0.021148914333346383
Position 718: 0.012432918623052187
Position 238: 0.011248038116545957
Position 646: 0.011101848638897162
Position 3152: 0.008938012003254229
Position 1528: 0.007875799503503861
Position 527: 0.007127052043539676
Position 35: 0.006910423662851444
Position 2125: 0.006821713306800145
Position 1896: 0.006427901205535125
Position 2759: 0.005607839901800282
Position 73: 0.00520845977469694
Position 278: 0.0052082261465643594
Position 3762: 0.0050939871588694015
Position 361: 0.0042771628855740014
Position 2311: 0.0036673647292065886
Position 147: 0.0032835876582596297
Position 4120: 0.002481482585069339
Position 4640: 0.002197486668240754
Position 442: 0.0015268223402908438
Position 4065: 0.0014540528649780028
Position 1587: 0.001074545205540312
Position 106: 0.0009960980582511157
Position 1651: 0.0009803599343581576
Position 4752: 0.000951999142353114
Position 1864: 0.0009460214408512371
Position 4547: 0.0008462718704756422
Position 1624: 0.0006091918756765506
Position 3272: 0.0005209943770743639
Position 267: 0.00043142414889523704
Position 534: 0.000424308312482073
Position 4351: 0.00036535211327203346
Position 4889: 0.00030237971039030786
Position 3858: 0.00026871045906189415
Position 4589: 0.0002583111785547337
Position 127: 0.00020995685265749563
Position 310: 0.00020523800609953348
Position 786: 0.00020063264904582478
Position 519: 0.00014126158328657692
Position 352: 0.00012583476580618286
Position 4871: 0.00010649825938078716
Position 1396: 9.066465639500255e-05
Position 131: 7.971298225895172e-05
Position 5035: 6.779524896698987e-05
Position 4719: 5.735907454905553e-05
Position 113: 4.5068232601945195e-05
Position 428: 4.081642004409627e-05
Position 242: 3.504224074520607e-05
Position 790: 3.3132110114664356e-05
Position 133: 3.0223784363646413e-05
Position 1393: 3.008202623926231e-05
Position 1150: 2.276547440194854e-05
Position 136: 1.9565365141868642e-05
Position 1370: 1.664236281128113e-05
Position 1352: 1.4951454290740674e-05
Position 1106: 1.3875812043663662e-05
Position 250: 1.2388724712199045e-05
Position 328: 1.1236016261358817e-05
Position 2012: 9.769528566572842e-06
Position 1612: 9.322034048419843e-06
Position 1722: 9.098885392971255e-06
Position 398: 7.89564738789714e-06
Position 252: 3.0408431208163923e-06
Position 1696: 2.9096426930032346e-06
Position 1746: 2.1984913279365336e-06
Position 1727: 1.8653568224899798e-06
Position 1178: 1.397298225001247e-06
Position 1906: 5.358170498593044e-07
Position 270: 3.8143497963481917e-07
Position 1910: 3.5253464872969164e-07
Position 368: 2.9069203213964643e-07
Position 501: 4.846631604154179e-08
Position 653: 2.86908722574112e-09
Position 798: 2.6239548678544935e-09
Position 4634: 2.283620434931538e-09
Position 4763: 2.186975618782675e-09
Position 696: 1.2039713313660233e-09
Position 826: 2.2878847363241541e-10
Position 664: 3.0078724701160946e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4492: 0.8876406047369224
Position 4959: 0.762788662355574
Position 3745: 0.5892500692030318
Position 4692: 0.5624269616201436
Position 591: 0.371675021419818
Position 557: 0.3700278305483438
Position 1527: 0.09094337335459717
Position 526: 0.06537075615373542
Position 1351: 0.060875996874919645
Position 3630: 0.04293693167725285
Position 1312: 0.038019692557088675
Position 609: 0.034385896526693834
Position 4758: 0.03408024605719473
Position 4998: 0.020155395865258007
Position 1392: 0.012583079575898208
Position 3808: 0.009270270923290054
Position 1830: 0.009181033721456653
Position 1214: 0.009176899571162151
Position 3755: 0.008525954605283782
Position 4942: 0.008252685868963161
Position 3635: 0.00795438548189304
Position 510: 0.007778284474054214
Position 2192: 0.006807145643596113
Position 3058: 0.004449118232972958
Position 1562: 0.004228765183976218
Position 1709: 0.0037011378659845703
Position 4859: 0.0036987491328791386
Position 1449: 0.0028889858151860417
Position 3610: 0.002745718438007237
Position 1678: 0.0026900487180256043
Position 4367: 0.0026037848683867987
Position 1355: 0.002491363498313325
Position 2502: 0.002450819765256458
Position 3007: 0.0022545896904127803
Position 3998: 0.00213896020578936
Position 2664: 0.002111603406434449
Position 3770: 0.002013150115920154
Position 1288: 0.0019818755098201446
Position 1492: 0.00189091764358777
Position 3033: 0.001887311372062988
Position 1472: 0.0018632656667592518
Position 3654: 0.0018440886291878477
Position 5003: 0.0018183169388132348
Position 1419: 0.0016300506024196355
Position 1506: 0.0015931067540360649
Position 3671: 0.0015902158331043393
Position 4774: 0.0015195792685147027
Position 2667: 0.001481927053003492
Position 4971: 0.0014561430315501275
Position 532: 0.001281060037757665
Position 3937: 0.0012755433107171843
Position 2188: 0.0012618378094064768
Position 3900: 0.0011843544620293732
Position 2870: 0.0011413810329160804
Position 1357: 0.001028281896530491
Position 4522: 0.000800684590306384
Position 3587: 0.0007686527084375135
Position 2011: 0.0007680051561848967
Position 1230: 0.0007508227249868066
Position 445: 0.0007244172744414268
Position 5005: 0.0006457597634616791
Position 355: 0.0005333218481045967
Position 2811: 0.0005204464389716423
Position 4139: 0.0004934662256880619
Position 785: 0.00048321045418908107
Position 5021: 0.0004647285299346694
Position 1962: 0.000461473911565592
Position 3613: 0.00045173874759258693
Position 1105: 0.0004334794689844938
Position 4510: 0.00042281353542639806
Position 5199: 0.00036846774666478223
Position 360: 0.0003384073034928936
Position 1650: 0.0003283441744940121
Position 4208: 0.0002991569577185271
Position 1586: 0.0002783895840330245
Position 5027: 0.000257295151285624
Position 5023: 0.00024662143138677915
Position 4889: 0.0002351865214973866
Position 512: 0.00023216983007619407
Position 880: 0.00022923243764966475
