Gene = SMIM1
index = 1280
Annotated 5SS: [  54  394 2696]
Annotated 3SS: [ 274 2510 3006]
SMsplice 5SS: [394]
SMsplice 3SS: [2510]
top_k =  1000
Partition function (log Z): -7.314204927594172

Sorted 5' Splice Sites (High to Low Probability):
Position 394: 0.9000790168762006
Position 54: 0.28817413227998884
Position 138: 0.16818750964083198
Position 2696: 0.14807981086542624
Position 35: 0.07733609247403683
Position 323: 0.057032309281278344
Position 2417: 0.04344519836640625
Position 2617: 0.030543888870264425
Position 1941: 0.02655756041041563
Position 1766: 0.024613713281066395
Position 1361: 0.021239505817568113
Position 1073: 0.017713722660820195
Position 95: 0.011309043563630349
Position 596: 0.011103402537272797
Position 2621: 0.008683956588515743
Position 868: 0.007555617798279346
Position 1578: 0.006820621217201574
Position 62: 0.006571262451040542
Position 1609: 0.005786635970153113
Position 2138: 0.004839619119551527
Position 385: 0.004806056089085597
Position 2300: 0.004192694081546771
Position 1522: 0.0029561790187149165
Position 1410: 0.0028181022638265876
Position 941: 0.002556728354385272
Position 1947: 0.0019926028861824573
Position 742: 0.0007946140708013995
Position 1943: 0.0006663486666782679
Position 1618: 0.0004921900961496003
Position 489: 0.0003095744520098267
Position 966: 0.0002887742365913657
Position 15: 0.000234204734366486
Position 46: 5.998243857838323e-05
Position 423: 2.677902793683094e-05
Position 644: 1.3459985429910445e-05
Position 188: 5.3371016079286426e-06
Position 431: 4.077089697348786e-06
Position 103: 1.3759780547921285e-06
Position 256: 1.0041805115948047e-06
Position 699: 3.45925629623464e-07
Position 848: 3.4072499081738536e-07
Position 400: 2.8029141926512575e-07
Position 669: 2.3499402251890974e-07
Position 628: 2.0301353966693563e-07
Position 963: 1.0791754662846929e-07
Position 398: 9.494986901332155e-08
Position 556: 4.6220670578746506e-08
Position 571: 3.661361803437267e-08
Position 284: 2.0209256256486997e-08
Position 418: 6.533089728186056e-09
Position 451: 1.0200393950956726e-09
Position 583: 7.62015252234333e-10
Position 573: 3.282629677403481e-10
Position 538: 1.3913371173628297e-10
Position 660: 4.431067206494716e-12
Position 449: 1.0173892843212019e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 2510: 0.6050375632331182
Position 238: 0.35213489365262424
Position 3006: 0.16296018839029083
Position 274: 0.16190334419724225
Position 1863: 0.13985679284366173
Position 2387: 0.05825832353420703
Position 1577: 0.05784993601312287
Position 2899: 0.04136693893923724
Position 2576: 0.03602289806302573
Position 2026: 0.0303406472367905
Position 2927: 0.02463845194492569
Position 2460: 0.021259640380006443
Position 1332: 0.01555061106626462
Position 2749: 0.014405647713766186
Position 1210: 0.014262003083872456
Position 485: 0.010976430087394086
Position 2695: 0.010922925768081819
Position 812: 0.009833748928773785
Position 2896: 0.007499412223091064
Position 1309: 0.007482382861666184
Position 458: 0.006429182941965945
Position 1051: 0.0061044282378948924
Position 1458: 0.006006242726821322
Position 3016: 0.005981796408988425
Position 889: 0.00585280201640063
Position 2204: 0.005716638798916651
Position 1031: 0.004512031336601067
Position 2030: 0.004385900402303668
Position 2990: 0.0035174266169001093
Position 1830: 0.003220322157457869
Position 772: 0.003149590938042405
Position 2101: 0.0030188595097711836
Position 1973: 0.003017507315974316
Position 2463: 0.0029596723835871087
Position 1437: 0.0027789335766622487
Position 2443: 0.002575895537055298
Position 734: 0.002566160332407682
Position 2009: 0.0022689841148396317
Position 673: 0.002256536576693878
Position 1241: 0.002125294546492106
Position 936: 0.0020270634364864862
Position 149: 0.0018546997546616472
Position 825: 0.0018435197326444998
Position 299: 0.0017252289457883438
Position 2555: 0.001635346196374517
Position 2212: 0.0014996432575954293
Position 3107: 0.0013401266232903007
Position 1489: 0.0009938759367000098
Position 214: 0.0009872972454280462
Position 3034: 0.0009779361847454318
Position 2941: 0.0009428047339542303
Position 478: 0.0008291823215984878
Position 1726: 0.0008152843340254126
Position 892: 0.0007876331852890838
Position 3052: 0.0007118606490452737
Position 363: 0.0004999213010087063
Position 1905: 0.0004952094705565069
Position 2751: 0.00047481184674257434
Position 2299: 0.00044477514495765516
Position 322: 0.0003970669753258205
Position 1110: 0.0003776261506683187
Position 242: 0.00036707085787209795
Position 831: 0.00034842418114863685
Position 1684: 0.000337488677693097
Position 2304: 0.00032238184181789756
Position 2950: 0.00031916895667424903
Position 766: 0.0003002398599732264
Position 1186: 0.0002968077381864108
Position 2515: 0.00027396477495095976
Position 834: 0.0002679268521557567
Position 281: 0.00023900695970050713
Position 2620: 0.0002298558217895059
Position 957: 0.00019238442764528283
Position 2673: 0.00017124821735300176
Position 513: 0.00016781224979481047
Position 697: 0.00013682999535318373
Position 1245: 0.00013627286570624527
Position 1206: 0.00013543564729464916
Position 340: 0.00013081150340157508
Position 973: 0.0001292738164666712
Position 1360: 9.917066831313823e-05
Position 488: 8.689897698778678e-05
Position 1127: 7.127085061179579e-05
Position 3183: 6.74354344552596e-05
Position 864: 4.9739355171057325e-05
Position 1486: 4.881231292221483e-05
Position 1655: 4.5656381993794247e-05
Position 2617: 4.012939871827207e-05
Position 2584: 2.293426795584201e-05
Position 365: 1.994799804554633e-05
Position 1516: 1.9583448318137183e-05
Position 1585: 1.7199305906867196e-05
Position 596: 1.693564145127278e-05
Position 1664: 1.596300582559358e-05
Position 1389: 1.3853091729518156e-05
Position 1157: 1.1915813119606559e-05
Position 1380: 9.212864692539453e-06
Position 782: 9.055890521656144e-06
Position 495: 8.237570448614648e-06
Position 954: 7.456068543829013e-06
Position 1269: 7.339162344085675e-06
Position 1642: 7.154262068576396e-06
Position 1124: 5.795875731323727e-06
Position 677: 3.462884689518287e-06
Position 1151: 3.3915189494490995e-06
Position 1356: 3.3623830251221014e-06
Position 372: 3.0275518112450274e-06
Position 1076: 2.8848416277367804e-06
Position 379: 2.514051063355228e-06
Position 840: 8.059735752870813e-07
Position 1172: 6.540112887304603e-07
Position 1287: 5.918277004261237e-07
Position 428: 2.8619931140843696e-07
Position 571: 2.700936563808939e-07
Position 861: 1.577855030257438e-07
Position 609: 1.5547423577667864e-07
Position 1056: 1.3238071090442955e-07
Position 853: 1.322427081822304e-07
Position 1058: 1.2007358130794744e-07
Position 616: 1.0480507044265867e-07
Position 1129: 9.87291269535265e-08
Position 527: 6.689912831864758e-08
Position 430: 4.27987127100333e-08
Position 681: 3.9903945162351715e-08
Position 398: 3.149797177189655e-08
Position 600: 2.7958936424912803e-08
Position 580: 1.800300268890437e-08
Position 384: 1.5233018473285956e-08
Position 412: 1.0297094090871377e-08
Position 522: 8.7521765962179e-09
Position 592: 4.816493720507752e-09
Position 578: 1.0067548977504085e-09
Position 505: 9.141906323696192e-10
Position 604: 4.3779847849946157e-10
Position 699: 1.0550128273514241e-10
Position 440: 4.8717027141171106e-11
Position 83: 1.3882184294331721e-11
