Gene = ATG12
index = 107
Annotated 5SS: [ 469 4231 9257]
Annotated 3SS: [4093 9193 9994]
SMsplice 5SS: [   97   469  4231  4878 10400]
SMsplice 3SS: [  387  4093  4737 10314 10470]
top_k =  1000
Partition function (log Z): -7.203484166097259

Sorted 5' Splice Sites (High to Low Probability):
Position 4878: 0.8994449626368587
Position 4231: 0.8488221264806144
Position 97: 0.7055607152964002
Position 469: 0.5770134729554175
Position 10400: 0.42257532043236895
Position 5875: 0.37743204055053037
Position 1362: 0.19890907600897303
Position 10537: 0.1596942611653446
Position 2162: 0.14980088791053936
Position 9257: 0.14813712103195373
Position 8347: 0.13421052169152356
Position 143: 0.1265331072444622
Position 3988: 0.11735113768782238
Position 1041: 0.11374737251837508
Position 2183: 0.10066654161878205
Position 4245: 0.09077894609695451
Position 799: 0.07318589089882217
Position 5461: 0.0647180295841998
Position 504: 0.0605995997246566
Position 10165: 0.060530727096911374
Position 8269: 0.05937987892319719
Position 6941: 0.05230716425827009
Position 8225: 0.04985299015075865
Position 521: 0.04688089833503969
Position 9539: 0.028416605870620462
Position 8424: 0.025107667099934637
Position 8864: 0.02388686983728967
Position 789: 0.022023329195735342
Position 6068: 0.021208707883323182
Position 10366: 0.01734432099028518
Position 4227: 0.01667404412969013
Position 2428: 0.016459882075035494
Position 6651: 0.011354432895122382
Position 12468: 0.008703457082345097
Position 6328: 0.005962350672663169
Position 609: 0.005777443595470864
Position 21: 0.00569402769168929
Position 135: 0.0055912497447755845
Position 537: 0.004157933115174768
Position 293: 0.004097402544236744
Position 3738: 0.0027932589296159453
Position 5157: 0.0026860557712528647
Position 323: 0.0025561085071876
Position 6149: 0.002540606076154692
Position 47: 0.0024080042388048804
Position 4610: 0.0023702999967371873
Position 10406: 0.002329782859872485
Position 1804: 0.00231781443692559
Position 7997: 0.002308887660566873
Position 8005: 0.0023043697925584916
Position 636: 0.0022906475605526284
Position 1728: 0.002208801562034023
Position 3056: 0.0022073189166022865
Position 196: 0.002116987340147539
Position 3523: 0.0016425775987797
Position 6860: 0.001565418581628905
Position 291: 0.0014790436247996155
Position 5479: 0.0013357695577344265
Position 3469: 0.0013304942618797273
Position 8726: 0.0012341876594513432
Position 4976: 0.0011969295085806832
Position 6691: 0.0011600794251686438
Position 2147: 0.0010617813845817667
Position 2212: 0.0009957196776525597
Position 423: 0.0009752667452939772
Position 121: 0.0009728879098491024
Position 7061: 0.0009350971534956048
Position 5974: 0.0007167224848911933
Position 4288: 0.0004691374934320905
Position 5457: 0.0004678665559009103
Position 4200: 0.00036882329492512393
Position 5472: 0.00036847483185991974
Position 3765: 0.0003649319318044181
Position 7726: 0.00035826074708102476
Position 4271: 0.00032544414694451573
Position 10328: 0.00031441399360449
Position 186: 0.00030863611720224654
Position 5621: 0.00025628504032983455
Position 104: 0.0001989375280068067
Position 5253: 0.0001730481847236591
Position 527: 0.00016117843624588197
Position 843: 0.00015411653382243053
Position 9319: 0.00012296137871794328
Position 4752: 0.00012125692495223323
Position 5881: 0.00011498071516064079
Position 4887: 0.0001089886277970943
Position 101: 8.589959510448103e-05
Position 6080: 6.491150906314768e-05
Position 378: 6.04412117548286e-05
Position 1393: 6.0003748943333886e-05
Position 2220: 5.697121239119685e-05
Position 1784: 5.498910299955983e-05
Position 2171: 5.290861864247134e-05
Position 670: 4.6283876368374365e-05
Position 1302: 4.517990166033458e-05
Position 5383: 3.93217596017469e-05
Position 5365: 3.866136510969328e-05
Position 827: 3.83399283237167e-05
Position 607: 3.5726846520127714e-05
Position 45: 3.1803629697221504e-05
Position 6374: 2.845942952975905e-05
Position 643: 2.058759438222408e-05
Position 271: 1.9393979798047677e-05
Position 764: 9.701546248717018e-06
Position 668: 7.625453656291792e-06
Position 7803: 7.540792580378279e-06
Position 783: 7.293439725481474e-06
Position 7700: 7.223518176071648e-06
Position 1045: 6.419312842307813e-06
Position 840: 6.407949747718183e-06
Position 1106: 5.90918696250917e-06
Position 1153: 5.062589161740276e-06
Position 710: 4.328376708189444e-06
Position 327: 4.187806788312578e-06
Position 852: 8.498848061455865e-07
Position 722: 7.514232927185602e-07
Position 329: 5.539708311820469e-07
