Gene = TDRD10
index = 1387
Annotated 5SS: [  811  4687  5102  6263 18156 19261 39848 40603 41892 42299 42731 45261]
Annotated 3SS: [ 4657  5021  6203 18084 19103 39804 40511 41743 42152 42575 45189 45458]
SMsplice 5SS: [  811  5102  6263  7652 18156 19261 19428 29149 32386 37747 38890 39224
 39848 41892 42299 42731 45261]
SMsplice 3SS: [ 5021  6203  7576 18084 19103 19333 29036 32258 37549 38771 39142 39804
 41743 42152 42575 45189 45458]
top_k =  1000
Partition function (log Z): 9.330817224431142

Sorted 5' Splice Sites (High to Low Probability):
Position 19261: 0.9870708709472821
Position 19688: 0.985387650981581
Position 42731: 0.9480591179462458
Position 5102: 0.9291941039249555
Position 39848: 0.9266559270718048
Position 29149: 0.9223557428456793
Position 41892: 0.9209769066334939
Position 37747: 0.9200289186181503
Position 42299: 0.9142693853643088
Position 7652: 0.8285727909220051
Position 45261: 0.7758045132115712
Position 19428: 0.7563328421497396
Position 32386: 0.7545656567313358
Position 811: 0.7273365388563586
Position 38890: 0.6539624379571333
Position 18156: 0.6490052262005064
Position 6263: 0.622545689079979
Position 39224: 0.5772942171999732
Position 36998: 0.5273418768085377
Position 38452: 0.5041901409636182
Position 9029: 0.49867989662782264
Position 30598: 0.42219764753046113
Position 43331: 0.34716629094649387
Position 4687: 0.2800159426026851
Position 35324: 0.2453638642843768
Position 35808: 0.2341088992861829
Position 35314: 0.21128460675872926
Position 1572: 0.18989087236725496
Position 3927: 0.18655311067278688
Position 5857: 0.1708139186348548
Position 15815: 0.1672727426976543
Position 32625: 0.15796127662612638
Position 40603: 0.1379109968163884
Position 9234: 0.1271475297164161
Position 40612: 0.1258478043186421
Position 38004: 0.10317604684920634
Position 38014: 0.10167580476198718
Position 35300: 0.1002040243514541
Position 43300: 0.09825729106728655
Position 2518: 0.09821082935862047
Position 19433: 0.08941853128975606
Position 831: 0.08315389305488971
Position 41279: 0.07638502771478486
Position 1563: 0.07081633551054974
Position 86: 0.0565043252483999
Position 39458: 0.05360532360920381
Position 45590: 0.052953305551898575
Position 39637: 0.05233930709466467
Position 1553: 0.04961965340817282
Position 297: 0.04792530140654455
Position 475: 0.04076087147277622
Position 40152: 0.03995744395549455
Position 10410: 0.029439570806958346
Position 7759: 0.025425257946819085
Position 41972: 0.025252021556452873
Position 6065: 0.024330127052237794
Position 5922: 0.024024912058260694
Position 37758: 0.023090638713222734
