Gene = BRD8
index = 140
Annotated 5SS: [  391  1416  6922  7626  7949  8155  8642  9765 11053 12469 13159 14273
 14667 14900 15857 16933 17191 18096 18918 19432 26505 28242 29347 33198
 33810 38282]
Annotated 3SS: [ 1318  6851  7575  7825  8073  8576  9627 10907 12258 12877 13819 14572
 14852 15641 16839 17121 17917 18812 19386 26225 27977 29188 33107 33740
 38103 38819]
SMsplice 5SS: [  391  1416  6922  7642  7949  8155  8642  9765 11053 13159 14667 14900
 16933 17191 18096 18918 21883 28242 33198 33835 38282]
SMsplice 3SS: [ 1318  6851  7575  7825  8073  8576  9627 10907 13102 14572 14852 16839
 17121 17917 18812 21718 27977 33107 33740 38103 38819]
top_k =  1000
Partition function (log Z): 36.55799706510998

Sorted 5' Splice Sites (High to Low Probability):
Position 18918: 0.985614355639432
Position 33198: 0.9819528254372236
Position 7949: 0.9759718346838209
Position 18096: 0.9656964086370379
Position 14667: 0.9604468232819473
Position 8642: 0.9515275247569465
Position 16933: 0.9367702771098143
Position 8155: 0.9165096541633541
Position 13159: 0.8948483157262125
Position 391: 0.7988075172038048
Position 9765: 0.747085656819152
Position 12469: 0.7014802352029456
Position 38282: 0.6882590511431997
Position 21883: 0.6836467237850924
Position 17191: 0.682936452329337
Position 28242: 0.6743994890614423
Position 11053: 0.6631358153851876
Position 7642: 0.6293808125088846
Position 1416: 0.6284346740529273
Position 6922: 0.5778054468106855
Position 14900: 0.5518024055990951
Position 33835: 0.4791630459914243
Position 26505: 0.43335085859455375
Position 10517: 0.43138647603600483
Position 34939: 0.3943122223178699
Position 22258: 0.3920057740058406
Position 1421: 0.3629440607709933
Position 33810: 0.33113195613155233
Position 25489: 0.30303627697313446
Position 29347: 0.2993265915406631
Position 4310: 0.2546933478558655
Position 8326: 0.2527879463605245
Position 34836: 0.23414834132492615
Position 19432: 0.23096516244659487
Position 34683: 0.21287484711916418
Position 15899: 0.20578454726647313
Position 12877: 0.19923295530123444
Position 6267: 0.16367620593230855
Position 17284: 0.1531334268943324
Position 17215: 0.1385745034455529
Position 10661: 0.13053115318313996
Position 10971: 0.12032648661949434
Position 7626: 0.11397243437768083
Position 27282: 0.11146691907803391
Position 8312: 0.10863223499494001
Position 6970: 0.10644609516791587
Position 9709: 0.10485225509407417
Position 21820: 0.09976647531852903
Position 14273: 0.09320040059007659
Position 28723: 0.08964626903317521
Position 594: 0.07178630168799921
Position 41: 0.06896824270657531
Position 218: 0.058565128237361444
Position 9326: 0.05177332407445605
Position 36185: 0.051769765499573246
Position 1128: 0.05057735832282076
Position 5851: 0.05047202800876723
Position 1163: 0.04458778814050011
Position 38345: 0.04398017149375304
Position 13820: 0.04393978449338396
Position 11425: 0.040051416886237146
Position 22357: 0.036777738009488053
Position 14139: 0.03445786433945194
Position 16954: 0.0333742923083545
Position 15759: 0.03168320440708125
Position 19493: 0.03072578368717711
Position 407: 0.03041172167125244
Position 2962: 0.027912566097308245
Position 21345: 0.027825166687491232
Position 25604: 0.027170206507081678
Position 26300: 0.024827636262099183
Position 4748: 0.023834879088774415
Position 3237: 0.02301446140700836
Position 38356: 0.022329364340660955
Position 15072: 0.021784033641847396
Position 38447: 0.020068147795413434
Position 14069: 0.02004543784627938
Position 8656: 0.01961632137754477
Position 26511: 0.019377598718908585
Position 15010: 0.018234310445789353
Position 29716: 0.018063510593553034
Position 15400: 0.01781474615216367
Position 6589: 0.017447950319482836
Position 19557: 0.016688884237027628
Position 1143: 0.016222423583620527
Position 25965: 0.01620583383875374
Position 2149: 0.015901880275693593
Position 13558: 0.015032752730341619
Position 14757: 0.014625100988349899
Position 897: 0.01454695579999361
Position 13103: 0.014275124115707145
Position 7753: 0.01420181733012618
Position 21297: 0.013499974143750879
