Gene = SLC38A9
index = 1269
Annotated 5SS: [  510  1275 14881 40164 42969 43170 43499 48034 56012 60198 63520 66938
 77183 78973 84836]
Annotated 3SS: [ 1226 14733 40030 42846 43105 43404 47862 55951 60002 63411 66830 77068
 78823 84745 86066]
SMsplice 5SS: [  853  1087  1275  8405 14881 40164 42969 43170 63520 77183]
SMsplice 3SS: [  928  1226  8291 14733 40030 42846 43105 63411 77068 86066]
top_k =  1000
Partition function (log Z): -34.687122355388844

Sorted 5' Splice Sites (High to Low Probability):
Position 14881: 0.9994671498426003
Position 8405: 0.8882635620988724
Position 1275: 0.6516901890108087
Position 21538: 0.5608297358241792
Position 1087: 0.5186903413759637
Position 853: 0.3400068051349206
Position 1375: 0.3142520761424434
Position 1128: 0.294277712626882
Position 9988: 0.2797571018270117
Position 18644: 0.27909848775784035
Position 829: 0.2500888321483101
Position 510: 0.2097139704362961
Position 15245: 0.2054511459800487
Position 72: 0.11902384179096509
Position 561: 0.10687116305674062
Position 14577: 0.09807798769510002
Position 1071: 0.09425496803498688
Position 20001: 0.08816599090623121
Position 19973: 0.08518052258293671
Position 15127: 0.08169549417416777
Position 18418: 0.07132445781613647
Position 20971: 0.06808094877862038
Position 15122: 0.04681016739506177
Position 11956: 0.04110865638789248
Position 15182: 0.03418547690037796
Position 19458: 0.03240619614532209
Position 8684: 0.02640337784218787
Position 20137: 0.026329175127112532
Position 13338: 0.024010457007468466
Position 11077: 0.02116825031237176
Position 268: 0.017158588086342238
Position 553: 0.0169745829128181
Position 15109: 0.016208708433184112
Position 328: 0.015930546082957985
Position 1952: 0.014325105920139025
Position 7298: 0.013941833005610693
Position 17414: 0.010153346711883416
Position 10822: 0.007316608557419316
Position 3915: 0.0059005305038658685
Position 3811: 0.005319815134020271
Position 7192: 0.0048427442511214695
Position 6550: 0.004792723034774025
Position 4749: 0.004468503457896575
Position 823: 0.004442382684493267
Position 15203: 0.004091312558687676
Position 11: 0.003956528290608141
Position 15853: 0.0030799485860586433
Position 8219: 0.0030756648534877576
Position 6786: 0.0025557132670658003
Position 19688: 0.0022235135203544517
Position 21655: 0.0020474548180838006
Position 2077: 0.0018086579040940225
Position 1122: 0.001722685648120404
Position 1143: 0.001640226242430907
Position 3584: 0.0016312361774779385
Position 3298: 0.0016235753145568764
Position 18366: 0.0015015431027720144
Position 22985: 0.0014219412107453232
Position 4786: 0.0013789848003172578
Position 1132: 0.0011612169783467411
Position 21211: 0.001132140919653312
Position 4778: 0.0010866305170748776
Position 4663: 0.0010459587702140146
Position 6182: 0.0010188683299997587
Position 8680: 0.0009748785757520318
Position 55: 0.0009569459876945599
Position 9787: 0.0009444057582299388
Position 5230: 0.0009225510411252593
Position 3510: 0.0008888843698260447
Position 788: 0.0008347561837692128
Position 1815: 0.0007949094796927968
