Gene = C1ORF220
index = 150
Annotated 5SS: [  71 3089]
Annotated 3SS: [2397 4278]
SMsplice 5SS: [ 157 4349]
SMsplice 3SS: [4278 4587]
top_k =  1000
Partition function (log Z): -10.170994245242538

Sorted 5' Splice Sites (High to Low Probability):
Position 4349: 0.5477277693468479
Position 157: 0.46956064599737984
Position 71: 0.38469735376516945
Position 2606: 0.23519156800615734
Position 2822: 0.18699364968229573
Position 3089: 0.1867283483610197
Position 222: 0.12345346661098812
Position 2232: 0.04021241155161317
Position 1833: 0.02043425647535415
Position 124: 0.017029986914229675
Position 2681: 0.015626583083212322
Position 2674: 0.01422478430370074
Position 888: 0.011363394180891322
Position 3262: 0.0110839598379315
Position 984: 0.010375455500676988
Position 2713: 0.010081455538947872
Position 2704: 0.008257418584277422
Position 3392: 0.007091533462501249
Position 1811: 0.005909944626598931
Position 4745: 0.005373147777881613
Position 3709: 0.0048250167101018355
Position 2688: 0.003596800873655139
Position 1724: 0.0034684433494463853
Position 5020: 0.002243338768216674
Position 3945: 0.001938115429293887
Position 3125: 0.0016814555738923528
Position 2193: 0.0016378962424568465
Position 936: 0.0012908890699003246
Position 2203: 0.001175623505048068
Position 2025: 0.0011586646316930115
Position 5471: 0.001035774527305247
Position 5509: 0.0008462152728823402
Position 507: 0.0008396955875744134
Position 616: 0.0008250037463794024
Position 350: 0.0007355301504879434
Position 268: 0.000626548805649949
Position 2334: 0.000557210035114526
Position 491: 0.0005463378604748334
Position 4514: 0.0005296371235915576
Position 2997: 0.000514152433610021
Position 2241: 0.0004615788984368429
Position 1427: 0.0003864988249468809
Position 5229: 0.0003457169788205649
Position 700: 0.0002716281208404594
Position 4753: 0.00017997043363557845
Position 4667: 0.00017176786619519033
Position 5094: 0.0001639508639548329
Position 789: 0.0001542573229245075
Position 1923: 0.00010595217800474646
Position 1285: 0.00010475983913952014
Position 1253: 0.00010097348389022312
Position 81: 9.856929986485801e-05
Position 752: 9.588576126346284e-05
Position 562: 8.984470448699903e-05
Position 2287: 8.960994578980704e-05
Position 529: 4.393908519210642e-05
Position 357: 3.41629782752346e-05
Position 2163: 3.3914882485051425e-05
Position 894: 2.752207572388007e-05
Position 2944: 2.121861650771284e-05
Position 849: 2.041826274425686e-05
Position 546: 1.798251143997246e-05
Position 844: 1.5602637157669078e-05
Position 1546: 1.502598408093464e-05
Position 2039: 1.455615934106271e-05
Position 224: 1.1972867544600162e-05
Position 1773: 7.706250343954927e-06
Position 1784: 6.701171437875771e-06
Position 1827: 5.312463748037048e-06
Position 4425: 1.8078062770036133e-06
Position 685: 7.018666218659944e-07
Position 702: 2.59572384204904e-07
Position 270: 9.624632381522177e-08
Position 515: 8.325588919171889e-08
Position 513: 7.795402348170657e-08
Position 150: 7.177481055389978e-08
Position 576: 3.305613911975971e-08
Position 869: 2.085686943952529e-08
Position 201: 4.423838148939853e-09
Position 759: 2.36016805533108e-09
Position 290: 1.2978700007768991e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4278: 0.6288179482465445
Position 4587: 0.40625630861831913
Position 2497: 0.38631657772984346
Position 5460: 0.1642937222913659
Position 2904: 0.0964265073500261
Position 2811: 0.055883192394445336
Position 2563: 0.050354132844726784
Position 2520: 0.04665729514748596
Position 787: 0.04410294046063971
Position 2397: 0.03903355120877327
Position 2059: 0.031870365938372766
Position 1680: 0.028036664737277017
Position 2884: 0.02722512997492399
Position 5599: 0.025433706840592853
Position 3088: 0.02523475647885973
Position 2954: 0.020398256362377628
Position 424: 0.01545673210622759
Position 3069: 0.015161721642876574
Position 2748: 0.013045082304063078
Position 4846: 0.012452643830904645
Position 2468: 0.011444321450572588
Position 2452: 0.011374665648510097
Position 5149: 0.010901427594256583
Position 5391: 0.010333420609540104
Position 935: 0.01004094403453121
Position 3764: 0.00994337972831282
Position 2105: 0.009542829844860472
Position 309: 0.008449516152647482
Position 3767: 0.0072727003120873854
Position 5093: 0.0070899844874279284
Position 3641: 0.00692832894748731
Position 3150: 0.006745126087507733
Position 5228: 0.005015519151387973
Position 1897: 0.004397525885240634
Position 5192: 0.003926588335983103
Position 2471: 0.0037514455083459955
Position 5011: 0.003747050624929983
Position 887: 0.003363969428643066
Position 4311: 0.003287088380852035
Position 2399: 0.00325761857275863
Position 2709: 0.0030752491827701735
Position 764: 0.002984018482786402
Position 3278: 0.0028683996767409634
Position 4428: 0.002776028481815492
Position 5038: 0.0026746955128336618
Position 4570: 0.0025307103922004477
Position 3008: 0.0025138888086152734
Position 2913: 0.0024830195177087165
Position 2569: 0.0024248779697286765
Position 636: 0.0023138716667243267
Position 453: 0.0022625849892668956
Position 2704: 0.001960889174042103
Position 4709: 0.0019576189125764137
Position 4470: 0.0019253556787939843
Position 3498: 0.0017182177109397348
Position 670: 0.0017108923985007297
Position 5442: 0.0016599448979794115
Position 2358: 0.0015144460917777265
Position 2940: 0.0014411986549453413
Position 1723: 0.0013451543011612783
Position 4886: 0.001344916114223106
Position 4964: 0.001305276459769918
Position 1410: 0.0011833931318027096
Position 4931: 0.0011305625750526599
Position 1470: 0.0010655478425520915
Position 5299: 0.0010213464482757317
Position 5155: 0.0009844848461347587
Position 2528: 0.0009167645193686306
Position 3223: 0.0008571585213669941
Position 495: 0.0008175675405171414
Position 3791: 0.0007685726103524632
Position 1252: 0.0007520521312664554
Position 2068: 0.0007307690939616232
Position 1773: 0.0006555179970528471
Position 1590: 0.0005688184106757362
Position 5539: 0.0005458220034040735
Position 4432: 0.0005347485100950676
Position 2120: 0.0004948707899519961
Position 3644: 0.0004830871660021765
Position 1815: 0.0004830526467080204
Position 1654: 0.00046034333870214374
Position 1178: 0.00041138951688957033
Position 2079: 0.0004101948308625424
Position 5621: 0.0004095551785977354
Position 2213: 0.00040867523287164677
Position 2506: 0.00039237980487949724
Position 377: 0.0003784141735813132
Position 500: 0.0003633853166624577
Position 2605: 0.00035679096639955885
Position 3956: 0.00035609927569317946
Position 869: 0.00031956624972332467
Position 2203: 0.00031333079047660926
Position 3074: 0.0002934630064248348
Position 1025: 0.0002842672990055825
Position 2128: 0.0002816408631149324
Position 4067: 0.0002782835752916783
Position 5177: 0.00027298899859901137
Position 1022: 0.00026245067924142375
Position 3619: 0.0002578421637679143
Position 5617: 0.00022655575319779214
Position 4342: 0.00022345469544641898
Position 2678: 0.00022080063211304612
Position 583: 0.0002044223832057398
Position 330: 0.00019394268724394153
Position 3304: 0.00017491991515445558
Position 2197: 0.0001747040037839113
Position 1426: 0.00016858603351319076
Position 1831: 0.0001598805697344894
Position 1627: 0.00015778684498620366
Position 673: 0.00015596401160580936
Position 538: 0.0001433282770203287
Position 4412: 0.00013921284767771008
Position 1369: 0.00013042586131532384
Position 1118: 0.00012351082817586536
Position 1202: 0.00011543809300842768
Position 1784: 0.00010675900220878612
Position 4070: 9.204600496929993e-05
Position 2161: 8.818406754509488e-05
Position 2018: 8.663711278171218e-05
Position 513: 8.35858795108272e-05
Position 243: 6.433448221893714e-05
Position 1051: 6.235335232745494e-05
Position 2477: 6.16935908035426e-05
Position 1931: 6.028744264176856e-05
Position 4889: 5.8472375285250906e-05
Position 1966: 5.6402187603597194e-05
Position 3503: 5.502700408955365e-05
Position 2822: 5.26868025335072e-05
Position 1907: 5.035951605686361e-05
Position 3255: 4.217936359119107e-05
Position 2025: 3.976574841051962e-05
Position 3257: 3.7531105351242457e-05
Position 2265: 2.9033273312521803e-05
Position 2531: 2.6584900688208398e-05
Position 206: 2.6580821777572826e-05
Position 1938: 2.1064522494030172e-05
Position 2628: 2.057103570262015e-05
Position 275: 1.5506891139273634e-05
Position 1344: 1.2346018592543193e-05
Position 1934: 1.1664806647915586e-05
Position 1341: 1.145731186950059e-05
Position 2020: 8.511776455416408e-06
Position 2042: 7.096432734190529e-06
Position 1755: 5.819524128890848e-06
Position 1473: 5.466257643584052e-06
Position 1748: 5.401742111644441e-06
Position 2826: 1.7549841214247796e-06
Position 3357: 5.63044579493086e-07
Position 2268: 4.335832607066673e-07
Position 899: 2.921807030948651e-07
Position 1184: 2.4868738443595237e-07
Position 2297: 1.67588900611155e-07
Position 604: 1.242524861934843e-07
Position 795: 1.2311788850483428e-07
Position 1592: 1.173918591862791e-07
Position 568: 5.209068317932266e-08
Position 549: 4.0624623410009015e-08
Position 1077: 3.172547545110689e-08
Position 497: 2.87737552501616e-08
Position 807: 2.4968634231632574e-08
Position 651: 2.4777605695393958e-08
Position 186: 2.3645961280173107e-08
Position 543: 2.0764830707517627e-08
Position 737: 1.7829211046049183e-08
Position 1288: 1.3693905279926646e-08
