Gene = PIFO
index = 1026
Annotated 5SS: [ 384  762 1485 2359 3936]
Annotated 3SS: [ 621 1385 2227 3817 4970]
SMsplice 5SS: [ 202  384 3668 3936]
SMsplice 3SS: [ 293 3529 3817 6003]
top_k =  1000
Partition function (log Z): -4.820285458855047

Sorted 5' Splice Sites (High to Low Probability):
Position 384: 0.8810583376215407
Position 3936: 0.830223923415217
Position 202: 0.655304885821649
Position 3668: 0.5436671153130446
Position 762: 0.3501798705503747
Position 1084: 0.13843115444569526
Position 2359: 0.13395962946657305
Position 2261: 0.11409958214295435
Position 3562: 0.07484684690052847
Position 422: 0.07145964896282597
Position 1485: 0.047854301039109245
Position 4785: 0.03920499408249156
Position 2251: 0.03142118992523767
Position 3900: 0.030892335833761306
Position 4773: 0.030231977696866787
Position 583: 0.024894896147517404
Position 2415: 0.02399176198976188
Position 5256: 0.0234907020243721
Position 2845: 0.022411150958907455
Position 5601: 0.02020265690145761
Position 707: 0.018369506874477085
Position 3991: 0.0148358066593807
Position 4754: 0.01426604642305335
Position 5260: 0.012176955130771471
Position 5648: 0.011329877214884541
Position 4131: 0.010365805154693618
Position 2792: 0.009319155091620776
Position 6151: 0.006465058410926746
Position 5046: 0.004854377100418062
Position 3726: 0.004820883661351661
Position 1152: 0.003992775992270752
Position 3624: 0.0035291717373362136
Position 2104: 0.002938895148857208
Position 3243: 0.002754128063413242
Position 4800: 0.002495160548398883
Position 1673: 0.0022976353641277003
Position 4751: 0.002025652488743764
Position 6095: 0.002003086482783865
Position 829: 0.0005890689263880718
Position 505: 0.0005384062696413428
Position 3320: 0.00045057802156789285
Position 5183: 0.00041029776985967303
Position 5623: 0.0004054583514516728
Position 2820: 0.0004026096230476938
Position 3753: 0.0003287344786387276
Position 516: 0.0002913245757461141
Position 171: 0.0002412860185311576
Position 208: 0.0002149367776440585
Position 1602: 0.00016180385487966448
Position 4189: 0.00013812252108315733
Position 1258: 0.00012525598227790342
Position 4014: 0.00010983322402204402
Position 766: 0.00010485369123590867
Position 2041: 9.614090023754477e-05
Position 4251: 9.579132548624944e-05
Position 367: 6.338733923827756e-05
Position 231: 5.142992531021626e-05
Position 220: 5.1241147044983394e-05
Position 411: 4.6036842296623716e-05
Position 434: 4.271405337566685e-05
Position 821: 3.2561815438175603e-05
