Gene = CRCP
index = 408
Annotated 5SS: [  366 13136 16238 19770 30896]
Annotated 3SS: [13098 16138 19674 30837 37602]
SMsplice 5SS: [  366 16238 19770 30896 34015]
SMsplice 3SS: [16138 19674 30837 33871 37602]
top_k =  1000
Partition function (log Z): -9.836177162315227

Sorted 5' Splice Sites (High to Low Probability):
Position 16238: 0.9999999378196248
Position 19770: 0.9999998756564858
Position 30896: 0.9987484047851005
Position 366: 0.8246328389386848
Position 34015: 0.694203392634386
Position 13136: 0.396177421697821
Position 24910: 0.3294048110976913
Position 27775: 0.3111519254915853
Position 37497: 0.20239919608223197
Position 14042: 0.1724462046953653
Position 20674: 0.12463066602766026
Position 33012: 0.11553871480320921
Position 37870: 0.11043039292712731
Position 463: 0.10586977959755214
Position 11544: 0.07709900981762109
Position 32941: 0.06597785900408706
Position 6183: 0.06555669345545789
Position 4669: 0.05755409027967257
Position 33016: 0.05661013396396933
Position 3259: 0.05564756120721347
Position 37784: 0.03562296087728284
Position 25209: 0.034496316858046244
Position 582: 0.029797826040554462
Position 35940: 0.021456842669352254
Position 37975: 0.018499272415686618
Position 31905: 0.018354501422807513
Position 37492: 0.017709826196230606
Position 31290: 0.01394854359794372
Position 37879: 0.011541615426552227
Position 34426: 0.00812187318252963
Position 746: 0.005881437187174254
Position 38495: 0.005480829724132817
Position 32883: 0.005328511789263077
Position 1088: 0.00514824557632852
Position 310: 0.005020585945387471
Position 3720: 0.005013808789586367
Position 7055: 0.0040820250717467765
Position 37558: 0.003935763777544677
Position 471: 0.003911693011714541
Position 32023: 0.0037311252024499076
Position 6: 0.003676464384578384
Position 20264: 0.003425367005604929
Position 206: 0.003332184407348494
Position 64: 0.003169387617525645
Position 36205: 0.002886289023414213
Position 315: 0.0024388743383553495
Position 31952: 0.0019926109260390173
Position 858: 0.0018667207155744726
Position 31801: 0.001694581271117824
Position 32968: 0.0016671703648958433
Position 34438: 0.0014414465608241648
Position 24697: 0.0014119181753843326
Position 34856: 0.0014115142677333496
Position 34104: 0.0013513985489269629
Position 34028: 0.0013277818509072306
Position 33122: 0.0011763506967017662
Position 24923: 0.0009799720225869674
Position 776: 0.0009548972218997967
Position 961: 0.000895249017601108
Position 411: 0.0008841212583498836
Position 1084: 0.0007228891122431519
Position 934: 0.0006237050129315857
Position 31230: 0.0005604738238515701
Position 33102: 0.00046347808814201834
Position 30930: 0.000371127212033281
Position 199: 0.00031407254399051825
Position 1070: 0.0002483831825388939
Position 942: 0.00024792145534190997
Position 38048: 0.0002408348033075938
Position 691: 0.00015975681311261296
Position 604: 0.00012818889695184244
Position 281: 6.564494437802067e-05
Position 1056: 3.3607922582163413e-06
Position 668: 2.8995050077576604e-06
Position 1869: 2.8735153298612603e-06
Position 2821: 3.379551118083996e-10
Position 6344: 3.0347677913156623e-10
Position 1474: 2.9038619310525603e-10
Position 2303: 1.0487654853890076e-10
Position 5920: 8.519404183922086e-11
Position 6117: 5.966401431063767e-11
Position 4649: 4.8568436095727294e-11
Position 4273: 4.678103329535598e-11
Position 5091: 3.945798710505015e-11
Position 3111: 3.0212644997462656e-11
Position 849: 8.653798839389114e-12
Position 938: 6.576842127584003e-12
Position 514: 5.996965958765314e-12
Position 308: 4.117430444754626e-12
Position 622: 4.011795178868522e-12
Position 4192: 3.0787190512237142e-12
Position 2741: 1.654170715400404e-12
Position 3084: 7.84993633538275e-13
Position 102: 4.829813313527589e-13
Position 750: 2.1670705966399306e-13
Position 602: 1.8303182997594748e-13
Position 285: 1.7385934179818228e-13
Position 493: 1.350876783141655e-13
Position 136: 1.289018302661338e-13
Position 303: 1.1960667990379618e-13
Position 45: 1.0414766431748903e-13
Position 577: 5.86815203790601e-14
Position 796: 5.5252878537210557e-14
Position 662: 5.5012758937744415e-14
Position 1131: 3.923987508078431e-14
Position 2644: 3.344112759622489e-14
Position 676: 2.8857640620950106e-14
Position 1023: 2.7102567069600217e-14
Position 944: 2.697554129494053e-14
Position 511: 2.549560692677537e-14
Position 1172: 2.3182025752903647e-14
Position 729: 2.2392904807172422e-14
Position 443: 2.1731542541072894e-14
Position 370: 2.076969315158492e-14
Position 1165: 2.027472918040689e-14
Position 322: 6.552134154993922e-15
Position 874: 5.752321360348737e-15
Position 946: 5.381730638048938e-15
Position 882: 5.0879939533357356e-15
Position 575: 4.983070607511448e-15
Position 733: 3.4821913414929836e-15
Position 991: 3.374819646033795e-15
Position 994: 2.213020127068518e-15
Position 899: 1.856625663376804e-15
Position 364: 1.1657887573795658e-15
Position 644: 3.3527778534513663e-17
Position 120: 2.142423971239909e-17
Position 654: 1.486454763550795e-17
Position 384: 2.1440526875693037e-19
Position 355: 1.1562056395818034e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 16138: 0.9999999624073721
Position 30837: 0.9991483351558235
Position 37602: 0.9223455236236507
Position 33871: 0.6971362098513626
Position 19674: 0.6741369899655405
Position 19625: 0.32586288569094524
Position 13098: 0.3012440556632923
Position 27694: 0.28128208244576713
Position 32870: 0.2363335784246422
Position 24805: 0.19712847883136306
Position 37364: 0.1935207865161506
Position 13896: 0.1724462046953653
Position 38990: 0.1567937936935316
Position 24783: 0.10773011889823558
Position 13037: 0.09493336901591956
Position 20499: 0.09392937923359933
Position 11439: 0.07709901054775625
Position 38932: 0.05331003814106683
Position 6116: 0.03986639419671687
Position 3167: 0.038092696404644764
Position 24994: 0.03450128530469227
Position 37338: 0.031454647805719535
Position 20560: 0.030701610752937102
Position 27723: 0.029874194049970538
Position 4438: 0.027275518069147752
Position 31786: 0.0257694424669421
Position 24696: 0.025526185390679468
Position 4390: 0.016608171929663348
Position 5992: 0.014943413996782137
Position 35843: 0.014181813540294626
Position 37684: 0.013784099772827614
Position 3144: 0.013533913732954043
Position 34257: 0.009968940336409413
Position 5961: 0.008796260669751041
Position 32913: 0.008668671304295883
Position 31101: 0.008348007942560794
Position 39601: 0.008064928030937082
Position 35877: 0.007959407127167502
Position 4559: 0.00758348523483907
Position 38224: 0.007398071295371655
Position 31175: 0.006089280884227507
Position 4464: 0.004062466477708736
Position 6875: 0.003927391138186881
Position 39876: 0.0038267631289680584
Position 36096: 0.0035476084749151084
Position 20244: 0.0034256177980341008
Position 3606: 0.003042695631822345
Position 2934: 0.002357403094799464
Position 39096: 0.0021312996876480055
Position 32836: 0.0020387453885762144
Position 6076: 0.0019506258090440114
Position 37168: 0.0016915461715349858
Position 39597: 0.0014889625416899263
Position 24404: 0.0014128177456221934
Position 34670: 0.0014115142677333496
Position 32061: 0.001394618840986709
Position 3042: 0.0009901672128442953
Position 4529: 0.000957169693574947
Position 34280: 0.0008839913886706706
Position 31947: 0.0008358845877649969
Position 31148: 0.0007226676796355802
Position 3237: 0.0006733815398503373
Position 34128: 0.0006152653742192723
Position 3468: 0.000608016113981996
Position 4461: 0.000554586977304493
Position 38541: 0.0005458529621030058
Position 4232: 0.0005126936084642384
Position 39537: 0.00047035947925529214
Position 38012: 0.000463598634132212
Position 37670: 0.00037257196309004747
Position 3419: 0.00035794434066040593
Position 31321: 0.00035740965640272926
Position 3383: 0.0002560583673023105
Position 34359: 0.0002133851464668494
Position 38887: 0.00021263370959609
Position 32080: 0.0002033161720235349
Position 3624: 0.000160691162320208
Position 3684: 0.00015610585122617282
Position 6899: 0.00015463483823923213
Position 3557: 0.0001277248196227755
Position 3554: 0.00010802190470401911
Position 35058: 0.00010390042258337097
Position 3648: 0.00010349300345499568
Position 3258: 9.30578095307464e-05
Position 37192: 8.137425980342146e-05
Position 32311: 8.010350363444081e-05
Position 34513: 7.322085959496679e-05
Position 36493: 4.9328693698800794e-05
Position 31016: 4.0931254857747284e-05
Position 31399: 4.0260453231222895e-05
Position 35033: 3.178204445613586e-05
Position 32288: 6.952831002991254e-06
Position 26733: 2.0828169776579187e-06
Position 21644: 1.6902139652517628e-07
Position 23586: 1.1686675205751711e-07
Position 23414: 1.0560754399373348e-07
Position 16394: 4.4424848533885006e-08
Position 17182: 1.3858378262158676e-08
Position 6489: 1.0043512011588619e-08
Position 1249: 5.539494130999836e-09
Position 15521: 5.235184014392629e-09
Position 16414: 3.879912422679735e-09
Position 6514: 1.3407231477285969e-09
Position 12606: 1.0010387267848346e-09
Position 11940: 9.693485252088533e-10
Position 5303: 9.111579460327458e-10
Position 10327: 8.907578550485409e-10
Position 7215: 7.671572416914855e-10
Position 9973: 5.83064726684577e-10
Position 5785: 5.196044756579477e-10
Position 749: 4.993794786075187e-10
Position 8137: 3.065142580350891e-10
Position 652: 2.441528465504568e-10
Position 2601: 2.1468993202245105e-10
Position 2022: 1.8629214254846595e-10
Position 8370: 1.7328969752050472e-10
Position 5036: 1.3308698808065202e-10
Position 2598: 1.2088639739142217e-10
Position 954: 1.188200870394008e-10
Position 979: 1.1766116788210418e-10
Position 8075: 1.175893194254274e-10
Position 1276: 1.1462200127860738e-10
Position 6255: 8.376777650792487e-11
Position 7834: 8.134476575609049e-11
Position 2171: 7.710390888805087e-11
Position 2677: 7.584178588725622e-11
Position 5064: 7.370782102448315e-11
Position 7880: 6.98086064765887e-11
Position 4091: 6.941614809430393e-11
Position 4959: 6.349525076129487e-11
Position 668: 5.255594186149533e-11
Position 180: 5.078395029302171e-11
Position 5187: 4.6841537303756203e-11
Position 1229: 4.616194481499003e-11
Position 710: 4.352061900191182e-11
Position 793: 4.1200693039057455e-11
Position 333: 3.4854103231476864e-11
Position 1985: 3.343949937159294e-11
Position 1223: 3.308114401364374e-11
Position 3758: 3.1354091574890445e-11
Position 4963: 2.8994121097722506e-11
Position 4802: 2.8382307030265004e-11
Position 746: 2.209876455230166e-11
Position 229: 2.0696461868427343e-11
Position 2820: 1.4728637670922177e-11
Position 3853: 1.4233249213214395e-11
Position 5012: 1.4192981017935371e-11
Position 1296: 1.3677850397636624e-11
Position 2560: 1.295033190680729e-11
Position 3286: 1.1911682728621016e-11
Position 2863: 1.0565067037022285e-11
Position 2903: 1.0376783026826369e-11
Position 4213: 1.0328755551167332e-11
Position 2731: 1.0067538915954362e-11
Position 2055: 9.01029106617123e-12
Position 6019: 8.498530253698592e-12
Position 799: 8.148367674695975e-12
Position 117: 7.758857906887161e-12
Position 2978: 7.632353445166493e-12
Position 1087: 6.730683792686825e-12
Position 713: 6.46155595309713e-12
Position 1632: 4.594020996454295e-12
Position 403: 4.5521519664663925e-12
Position 1457: 3.661635158392594e-12
Position 1131: 3.6211210572619963e-12
Position 2221: 3.4638668622979232e-12
Position 849: 2.680471650547281e-12
Position 400: 2.637828798524459e-12
Position 2749: 1.43276691036271e-12
Position 959: 1.3723779785319456e-12
Position 120: 1.2813460565431898e-12
Position 501: 1.1771268018615187e-12
Position 480: 9.260775010934615e-13
Position 769: 8.022048601066123e-13
Position 890: 7.362249445677355e-13
Position 3146: 5.835077339775211e-13
Position 475: 5.36116314560947e-13
Position 337: 4.849637953003859e-13
Position 1035: 4.2473283925652456e-13
Position 215: 3.075980129056184e-13
Position 149: 3.0083826257201143e-13
Position 2613: 2.873059816871962e-13
Position 887: 2.8426786200015727e-13
Position 2267: 2.3462398272065533e-13
Position 2145: 2.3197408606677086e-13
Position 686: 1.9025961086018218e-13
Position 192: 1.636246487168598e-13
Position 779: 1.6285543899493576e-13
Position 2235: 1.587476338828474e-13
Position 907: 1.2411927981834728e-13
Position 1380: 9.36472946294245e-14
Position 2155: 9.04668406333137e-14
Position 594: 7.461476608624935e-14
Position 2024: 6.175235764738867e-14
Position 424: 4.9376221648025914e-14
Position 755: 4.834726795175531e-14
Position 142: 4.763662896563797e-14
Position 867: 3.583362641677413e-14
Position 967: 2.907826397868753e-14
Position 927: 2.733364578556286e-14
Position 760: 2.7180741697667903e-14
Position 919: 1.931202312311647e-14
Position 921: 1.834516305649226e-14
Position 1770: 1.6456591361096395e-14
Position 471: 1.436863668646435e-14
Position 296: 1.1918349634404756e-14
Position 300: 1.0174890841809157e-14
Position 1399: 3.944062821967059e-15
Position 1386: 2.8713323120091286e-15
Position 1658: 8.734437116124634e-16
Position 1641: 7.461896575820496e-16
Position 681: 4.963015985047775e-16
Position 781: 3.355287316181818e-16
Position 364: 2.8739808135173303e-16
Position 426: 2.4994259537775196e-16
Position 729: 2.268729076065387e-16
Position 758: 2.1268179457329568e-16
Position 722: 1.545648321275764e-16
Position 440: 1.1355605197064863e-16
Position 433: 9.924365375764542e-17
Position 264: 9.718568726007456e-17
Position 370: 7.204968945144086e-17
Position 198: 6.27019259166355e-17
Position 247: 5.889538955590888e-17
Position 431: 4.363248814844956e-18
Position 93: 3.447173788894458e-18
Position 70: 2.5134323025163302e-18
Position 78: 1.776189342628103e-18
Position 314: 1.2561801475775402e-18
Position 846: 5.82903920013796e-19
Position 347: 3.6603995286580333e-19
Position 83: 1.0603115708008858e-20
Position 438: 5.5290549395853764e-21
Position 308: 2.398698219628892e-21
