Gene = MUC1
index = 896
Annotated 5SS: [  83  686 2021 2176 2462 2729 2959]
Annotated 3SS: [ 584 1897 2119 2324 2606 2808 3973]
SMsplice 5SS: [  83  686 2021 2462 2729 2959]
SMsplice 3SS: [ 557 1951 2324 2606 2808 3973]
top_k =  1000
Partition function (log Z): 0.9468916370262364

Sorted 5' Splice Sites (High to Low Probability):
Position 2462: 0.9004328788620385
Position 2959: 0.8755186601416045
Position 2729: 0.8495269763941844
Position 686: 0.8137303933329578
Position 2021: 0.7983166883807509
Position 83: 0.5558351069561333
Position 182: 0.4718895158080514
Position 3454: 0.15783408393837664
Position 2176: 0.1097800093268598
Position 1856: 0.07357346413098174
Position 2369: 0.02585082103303704
Position 2215: 0.024931499980482115
Position 3054: 0.018835969337136757
Position 97: 0.01317390412852818
Position 690: 0.011684601264026135
Position 726: 0.008328741312007866
Position 272: 0.008268062799977114
Position 3589: 0.008085825783668387
Position 3348: 0.00643514231743941
Position 2259: 0.005377818974225836
Position 276: 0.00506703514321956
Position 3842: 0.004174240942654815
Position 2025: 0.004083155814237016
Position 465: 0.003944360134410304
Position 792: 0.0039034670636702074
Position 621: 0.003667742125777538
Position 2234: 0.00205038712971713
Position 2684: 0.0018210127279351472
Position 3427: 0.0018123985196217755
Position 3071: 0.0016370775198238006
Position 2889: 0.0016172633152502433
Position 3109: 0.0014809289655217306
Position 2933: 0.0014205085771804538
Position 2606: 0.0013665676137286592
Position 3460: 0.0011390331655552314
Position 3545: 0.000887357612135289
Position 324: 0.0007747364276494952
Position 3023: 0.0007237028379987287
Position 2455: 0.0007177102627088178
Position 2188: 0.0007128190399636658
Position 3830: 0.0006745545265874609
Position 654: 0.0006595668613251244
Position 3984: 0.0004272556190440833
Position 142: 0.00038813508646142066
Position 176: 0.0003743145493629237
Position 3930: 0.00035067143629659227
Position 432: 0.0002121842185157524
Position 1464: 0.0001762735816711125
Position 2995: 0.00015048169331142983
Position 3388: 0.00013756120167982092
Position 2409: 9.34122595027245e-05
Position 3525: 8.216632488597347e-05
Position 122: 8.074752728199784e-05
Position 1344: 7.981229578475192e-05
Position 300: 7.646897239112583e-05
Position 1284: 7.576220422829017e-05
Position 1224: 6.523684938010539e-05
Position 2400: 6.399942816893403e-05
Position 2678: 6.075955963758861e-05
Position 1404: 6.044046437416168e-05
Position 2696: 5.935225330754689e-05
Position 936: 5.401234192268377e-05
Position 1044: 5.3571993294971406e-05
Position 2204: 4.9816899169811544e-05
Position 1542: 4.959214022312193e-05
Position 308: 4.6441035926243064e-05
Position 3418: 4.484403973559672e-05
Position 1164: 4.480891816657115e-05
Position 479: 4.3239469920730154e-05
Position 996: 4.3171244947161706e-05
Position 2207: 4.181986712486036e-05
Position 2099: 4.1089160872315495e-05
Position 104: 2.9167512977804905e-05
Position 2920: 2.8884091807265274e-05
Position 2733: 2.4345891442879707e-05
Position 73: 2.3221432617525608e-05
Position 2765: 2.3143958059838384e-05
Position 3470: 1.5353829444580155e-05
Position 3475: 1.4061208418148638e-05
Position 209: 1.218289016309964e-05
Position 295: 8.094817230274542e-06
Position 125: 7.557225951253348e-06
Position 134: 6.433034016120991e-06
Position 3247: 2.717983395584625e-06
Position 253: 2.2952680488508035e-06
Position 146: 2.2896939330325745e-06
Position 2610: 1.9149720802469603e-06
Position 42: 1.8487679555958888e-06
Position 2248: 7.5084391418317e-07
Position 456: 7.232388022811614e-07
Position 131: 6.533218088569182e-07
Position 213: 5.742745767559696e-07
Position 2942: 1.3775029375495777e-07
Position 827: 9.101656390436805e-09
