Gene = MLANA
index = 849
Annotated 5SS: [  135  1750  6852 16197]
Annotated 3SS: [ 1647  6754 16082 17837]
SMsplice 5SS: [  135  1750 10574 15967 16197]
SMsplice 3SS: [ 1647 10419 15808 16082 17837]
top_k =  1000
Partition function (log Z): 0.3198931651261987

Sorted 5' Splice Sites (High to Low Probability):
Position 16197: 0.9831317361358795
Position 1750: 0.9813439276717777
Position 135: 0.9348604847451751
Position 10574: 0.6262216048954365
Position 8518: 0.4782456156605846
Position 4061: 0.32275231310300784
Position 18157: 0.30818382858298127
Position 501: 0.2602857945046644
Position 4440: 0.177759933250881
Position 2166: 0.16693843803461683
Position 6856: 0.14799196129452843
Position 19417: 0.1399993326975242
Position 10521: 0.13816601219522814
Position 15840: 0.12027131036912019
Position 6852: 0.11295254150614617
Position 1562: 0.10221220607505054
Position 4560: 0.09643644933848762
Position 15967: 0.0928582111158426
Position 8823: 0.0833101136726794
Position 8471: 0.07399609122402044
Position 2713: 0.07249015057492231
Position 2130: 0.07063945283817366
Position 12885: 0.07013719239034089
Position 18772: 0.06041393767098391
Position 599: 0.05508425440650954
Position 398: 0.05315039668646565
Position 16920: 0.0461622291696967
Position 3133: 0.04158485374435131
Position 3466: 0.039225048708053205
Position 19229: 0.03233222735556855
Position 2760: 0.031309831484515084
Position 11077: 0.02755771052468111
Position 16970: 0.02711430085025734
Position 3327: 0.024841854604987647
Position 5144: 0.02169552860870177
Position 5777: 0.018443585264088683
Position 5066: 0.015546883944504779
Position 3958: 0.015207089220302322
Position 18051: 0.014688637647669922
Position 18349: 0.012657238948027645
Position 4772: 0.012447608235482872
Position 8451: 0.011074276151923407
Position 5706: 0.010508395589094086
Position 16220: 0.009856111248913096
Position 1503: 0.00893784274169096
Position 18162: 0.00827714433289525
Position 17503: 0.008185084313141838
Position 18033: 0.007974148471232543
Position 13335: 0.007255557324742605
Position 18055: 0.007215798853327181
Position 13199: 0.006791865094356482
Position 3650: 0.006660436466668987
Position 1439: 0.006247378296199673
Position 4894: 0.006028304164124591
Position 16470: 0.005952456459542688
Position 2149: 0.005625247551929797
Position 10470: 0.005600207557157438
Position 1576: 0.005419594240463708
Position 11042: 0.005273078257101037
Position 1969: 0.005226166275717034
Position 5525: 0.005098293281670451
Position 18077: 0.004934112096872003
Position 4199: 0.004917547127172479
Position 1962: 0.004758288197387926
Position 448: 0.0036622381411250625
Position 16710: 0.00348187985615598
Position 16201: 0.0032139712840199906
Position 17093: 0.002800729126902611
Position 17592: 0.0021240875159986104
Position 781: 0.00211827060368634
Position 3039: 0.0019305446573890345
Position 18205: 0.0017756251404595388
Position 17395: 0.0011234010371114203
Position 1535: 0.0007311969425203501
Position 2481: 0.0006628263402510376
Position 1452: 0.0006295796698291225
Position 4868: 0.0006007627725980472
Position 18001: 0.0005520581119259274
Position 1279: 0.000503808541356297
Position 2404: 0.0004906323854137776
Position 1580: 0.0004294006505739804
Position 1554: 0.0004217442496419757
Position 2108: 0.00041011538729178633
Position 4392: 0.0003215409014967315
Position 4549: 0.000319788704218823
Position 1392: 0.00030727393417229355
Position 2211: 0.00030547533803141133
Position 1155: 0.00030210248860677895
Position 2840: 0.0002863055946332668
Position 1005: 0.000254011656867244
Position 1407: 0.00024627903265847864
Position 2018: 0.00024446483674736493
Position 18166: 0.00022488152273585625
Position 1573: 0.00021462204350706444
Position 1443: 0.00019920096499064435
Position 896: 0.00018147353929286048
Position 439: 0.00014976314372866642
Position 1328: 0.00014821296387238647
Position 19195: 0.00013752815641060857
Position 3137: 0.00013356520327039117
Position 510: 0.00011978641620973894
Position 2650: 0.00010937597697607539
Position 271: 0.00010761533478616321
Position 1411: 0.00010720179700784933
Position 17081: 0.00010258829667305417
Position 1821: 8.687877161658363e-05
Position 445: 7.973750824910369e-05
Position 2413: 7.771534754812557e-05
Position 4469: 6.715203139961454e-05
Position 1178: 6.600155548063097e-05
Position 267: 5.219285689541321e-05
Position 1603: 3.7316249417811084e-05
Position 1000: 2.0149333730381884e-05
Position 1867: 1.7647640165779597e-05
Position 677: 1.645977066731437e-05
Position 2168: 1.5776017210786147e-05
Position 971: 1.457793818299689e-05
Position 566: 1.4476558583718911e-05
Position 1414: 1.4459841552917643e-05
Position 672: 1.435551734188798e-05
Position 2448: 1.428707311877352e-05
Position 404: 9.388460619959388e-06
Position 494: 7.4917447719542416e-06
Position 1200: 6.61998032022397e-06
Position 2265: 5.984453382215681e-06
Position 1754: 2.876741019905895e-06
Position 275: 1.4344195619176633e-06
Position 166: 8.38133814473851e-07
Position 207: 7.31114302919487e-07
Position 238: 5.962924424056015e-07
Position 1192: 5.841831675970571e-07
Position 1196: 4.163396375654905e-07
Position 679: 2.628717095345045e-07
Position 990: 2.1903573600068832e-07
Position 57: 1.4720252701390077e-07
Position 19: 1.2771353582702133e-07
Position 324: 9.805025801839297e-08
Position 466: 1.959568068662637e-08
Position 908: 1.6951612499110198e-08
Position 832: 1.2046439657791379e-08
Position 240: 1.1549856760911456e-08
Position 406: 9.182830645600579e-09
Position 1173: 4.788635017196807e-09
Position 1032: 4.493372769572089e-09
Position 699: 3.6802682599540826e-09
Position 603: 3.2547540658151273e-09
Position 1252: 2.71625253522926e-09
Position 714: 2.4245798164571382e-09
Position 85: 1.8782693034138717e-09
Position 414: 1.219916414656022e-09
Position 1105: 2.328533153455696e-10
Position 143: 1.5352751787316022e-10
Position 571: 1.4172831962795206e-11
Position 656: 1.1822822155448627e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16082: 0.9965526825459811
Position 17837: 0.9342612544956048
Position 1647: 0.8420633780129503
Position 10419: 0.7160176584070724
Position 8344: 0.5633166318553637
Position 3957: 0.28338274866270335
Position 6754: 0.2452020909456385
Position 19305: 0.2405730163991279
Position 2021: 0.21269935088257388
Position 15617: 0.1956727026431001
Position 4339: 0.16299733289859147
Position 19120: 0.12787136545458935
Position 1672: 0.12334712015316004
Position 252: 0.11417584886957428
Position 19497: 0.09288465882434899
Position 324: 0.08492741427924981
Position 16842: 0.08243959871091716
Position 8609: 0.07978194026836971
Position 4439: 0.07384359253025632
Position 1318: 0.06184331159358486
Position 1439: 0.058280080562091836
Position 2567: 0.05550324011156872
Position 10395: 0.05397016624074947
Position 3878: 0.05117847422070084
Position 18501: 0.05016901012956975
Position 12775: 0.041128594851216116
Position 3028: 0.034559694169106404
Position 10737: 0.03278048465320741
Position 275: 0.029545053790637297
Position 12701: 0.02900859753912478
Position 424: 0.028990521939593283
Position 564: 0.028873420422142495
Position 4942: 0.02502869053296772
Position 19727: 0.024539455606730966
Position 5547: 0.02276039313441461
Position 2626: 0.022232150462400586
Position 3408: 0.02191381746718446
Position 1863: 0.019701485744427472
Position 4401: 0.01845156812595289
Position 15658: 0.01745681884186269
Position 3227: 0.0170465437900519
Position 18264: 0.016937499010675518
Position 2600: 0.015822630979071516
Position 6708: 0.015742411855036154
Position 4548: 0.015140607879450273
Position 3243: 0.014398245759959372
Position 13080: 0.014054261093538125
Position 19617: 0.013906153680215224
Position 2994: 0.013103148422773296
Position 19457: 0.012797832367643022
Position 288: 0.01138654933358604
Position 18691: 0.011176381715774245
Position 2538: 0.009868837671189387
Position 4957: 0.009661464526876135
Position 1414: 0.009493052724113432
Position 4701: 0.009481172141373315
Position 4342: 0.008425679530172875
Position 3272: 0.007509236175259417
Position 1848: 0.006880192234744052
Position 18476: 0.006721540165634845
Position 2049: 0.006599765887802378
Position 19791: 0.005745169387081027
Position 5647: 0.0055307993620230585
Position 18952: 0.005202133345654907
Position 5325: 0.005098352176403805
Position 3911: 0.004983876026866521
Position 2107: 0.004794185855696129
Position 19195: 0.00477537169583917
Position 17346: 0.004656660128645489
Position 17462: 0.004625793330495
Position 18666: 0.004559657097495006
Position 17287: 0.004216266536063189
Position 16597: 0.004115929051032882
Position 448: 0.003829178755585385
Position 19636: 0.0037965167269760625
Position 19198: 0.003666640128423456
Position 19514: 0.0036191089699204736
Position 8701: 0.003529205027318955
Position 16437: 0.003459421137052839
Position 1321: 0.003265310596444989
Position 384: 0.002929280470008582
Position 17786: 0.0028411697614225554
Position 16278: 0.0027610399810909115
Position 18631: 0.0026770868751498952
Position 3607: 0.0026496107945083594
Position 5050: 0.0025523237741199418
Position 1499: 0.002389262876705591
Position 4662: 0.0023397515514470978
Position 1714: 0.002134241435112291
Position 19684: 0.0020870949021613893
Position 16902: 0.0020644193808924726
Position 18004: 0.0020521534343767053
Position 2118: 0.0016638067116458185
Position 3976: 0.0016527539972433967
Position 18551: 0.0014397886349794666
Position 1520: 0.001399850172868896
Position 18054: 0.0013822384648461943
Position 401: 0.0013803687362140258
Position 3965: 0.0013406714963247804
Position 19247: 0.001334492030402981
Position 3165: 0.0013054007613361996
Position 1912: 0.0012215965946530533
Position 19266: 0.001217063402418481
Position 4698: 0.0011947527984781383
Position 18348: 0.0009507169749092168
Position 19124: 0.0009382680026604684
Position 18709: 0.0009023991232818641
Position 1477: 0.0008959832516642784
Position 486: 0.0008908938917341299
Position 387: 0.0008223925589496369
Position 18857: 0.0008205608161928665
Position 2636: 0.000763473263431678
Position 4388: 0.0007531159797089653
Position 18051: 0.0007467074598881029
Position 16446: 0.0006615804202506823
Position 5677: 0.000660788356745102
Position 345: 0.0006580623194453259
Position 4250: 0.0006464789682015891
Position 1496: 0.0006438696638901513
Position 18907: 0.0006261487069502722
Position 19696: 0.0006251911051156361
Position 3546: 0.0005740378499640124
Position 19043: 0.0005470397724982959
Position 1090: 0.0005303303059223162
Position 1601: 0.0004488515796612003
