Gene = NSUN2
index = 966
Annotated 5SS: [  408   693  1419  7728 10078 11276 13186 15342 16565 21567 22337 23466
 26092 26472 28019 28687 29154 30831]
Annotated 3SS: [  534  1313  7621 10005 11190 12992 15266 16433 21492 22205 23368 25906
 26378 27882 28605 29014 30790 33058]
SMsplice 5SS: [  408   693  1419  7728 11276 13976 15342 16565 21567 22337 23466 28368
 28687 30831]
SMsplice 3SS: [  534  1313  7621 11190 13823 15266 16433 21492 22205 23368 28255 28605
 30697 33058]
top_k =  1000
Partition function (log Z): 21.2025811608033

Sorted 5' Splice Sites (High to Low Probability):
Position 16565: 0.982414956629698
Position 408: 0.977181004809779
Position 13976: 0.9543692778073423
Position 15342: 0.9484501098784465
Position 30831: 0.9331864743997987
Position 22337: 0.9012234792968862
Position 693: 0.8937036597746917
Position 11276: 0.8356879624855912
Position 23466: 0.7582720699787595
Position 1419: 0.7487830248886824
Position 28687: 0.721319416693889
Position 7728: 0.6966561812323778
Position 28368: 0.6791525802586257
Position 21567: 0.6188286709093018
Position 26472: 0.5866459620681173
Position 26092: 0.5050589613370018
Position 25686: 0.48701083460324923
Position 13186: 0.3729623287380021
Position 32377: 0.34188164667479504
Position 29154: 0.3396467770413801
Position 10078: 0.2909284200247738
Position 28019: 0.2791891875346633
Position 17819: 0.26910925281265086
Position 973: 0.21586327714107598
Position 18180: 0.2158466423762222
Position 21648: 0.21406247219265787
Position 32952: 0.2096274915770908
Position 33362: 0.20902995543731728
Position 1423: 0.20692734260833923
Position 10895: 0.19717140183064433
Position 30621: 0.19703060957048776
Position 1787: 0.19275337952308508
Position 5403: 0.15415813489434851
Position 9659: 0.1525941285016991
Position 23662: 0.14874540693064559
Position 882: 0.1160909219833933
Position 11303: 0.10546833234650985
Position 21600: 0.10512105627019797
Position 1959: 0.09177502521599128
Position 28760: 0.08797778217531695
Position 866: 0.07797423185547957
Position 13555: 0.07546105612686008
Position 24330: 0.07270869278551774
Position 32675: 0.07163643859655316
Position 19550: 0.07121106230538464
Position 12566: 0.06608600697263879
Position 22358: 0.06592394792559425
Position 28005: 0.061407159415888084
Position 18203: 0.056783418703620706
Position 24892: 0.05532800586543361
Position 5053: 0.05428293410382781
Position 830: 0.052954283490499146
Position 19744: 0.05171627003398466
Position 25471: 0.05029356485889787
Position 19754: 0.04514984049254949
Position 31129: 0.0441792425889468
Position 11441: 0.042862885002483815
Position 2124: 0.03839064600511898
Position 33177: 0.03816052584768425
Position 624: 0.036775418083110606
Position 17701: 0.03555109759977963
Position 6269: 0.03541954009632315
Position 26070: 0.03496364083084291
Position 28483: 0.03453495466837007
Position 1385: 0.03447244289779255
Position 28260: 0.03335069192706753
Position 28307: 0.03265932593687336
Position 20444: 0.02596356378854463
Position 11689: 0.023724877508713167
Position 12508: 0.023379239432672005
Position 2015: 0.022277435447472568
Position 10853: 0.021666299547670936
Position 4165: 0.02003365166002657
Position 30896: 0.019880825010828142
Position 25914: 0.01958966316462013
Position 22401: 0.019485297848758146
Position 24842: 0.019404330300214236
Position 30995: 0.016723979332741612
Position 29901: 0.016233191466339576
Position 18965: 0.015537740675216023
Position 1085: 0.015384471780663295
Position 22159: 0.01528213210855567
Position 13453: 0.015075444003314212
Position 16225: 0.014967600536625884
Position 9525: 0.014765960507846319
Position 13848: 0.014688764313105486
Position 10570: 0.014595978735419835
Position 3841: 0.01377067207998583
Position 5882: 0.01311376620738059
Position 32747: 0.012838788418422334
Position 21362: 0.012348062184481203
Position 21604: 0.011637113585674786
Position 15630: 0.011463448218155826
Position 28825: 0.010930367468856471
Position 245: 0.01078867532556883
Position 15410: 0.010115644971702184
Position 16119: 0.010058254351273192
Position 22345: 0.009903482213608887
Position 21810: 0.00958339320789277
Position 4956: 0.009551358336655642
Position 26001: 0.008887552973516294
Position 11669: 0.008434516125147267
Position 14285: 0.00824019316801968
Position 28448: 0.007719338840224839
Position 7710: 0.007381708902853686
Position 11049: 0.00702108553511378
Position 20122: 0.006893977022832207
Position 11803: 0.00642399243118823
Position 16077: 0.006187415003808035
Position 25043: 0.0060256033966988734
Position 14254: 0.0058025831767254
Position 4372: 0.005614629705004535
Position 15817: 0.0054580292411058615
Position 28982: 0.005434322792639998
Position 183: 0.005195249555604462
Position 2576: 0.005044295450397337
Position 14011: 0.0050311723700093396
Position 20593: 0.004943235411268381
Position 30918: 0.004656813090056123
Position 10214: 0.004288030827025701
Position 26022: 0.004100292710222976
Position 18955: 0.004018862032893607
Position 17613: 0.003978341934346779
Position 14610: 0.0039553541793477375
Position 20328: 0.003910212309063429
Position 24370: 0.0038913362452456133
Position 16127: 0.003628203437489916
Position 4043: 0.0036227345814793827
Position 13082: 0.0035272014995170087
Position 4971: 0.0034658938852296026
Position 22393: 0.0034637927151589115
Position 2523: 0.0034368392717085893
Position 30718: 0.003411228766606213
Position 30669: 0.003369573524590417
Position 19896: 0.003215209132905554
Position 633: 0.003182556508172388
Position 20161: 0.003047918155678134
Position 20363: 0.002962847865500284
Position 18919: 0.002925397801015105
Position 14604: 0.002918666038750118
Position 20342: 0.002917204751207296
Position 32720: 0.0028764152682780836
Position 17684: 0.002683220443297763
Position 5027: 0.002574121454483171
Position 21079: 0.0024295809115816485
Position 18865: 0.002366932671174611
Position 18829: 0.002299270144166405
Position 24242: 0.0022858440047505892
Position 15439: 0.0022464392344305082
Position 14314: 0.002172523271805375
Position 10060: 0.0019479195842569351
Position 247: 0.0019016266386590063
Position 29538: 0.0018830940803408979
Position 807: 0.001836283762516521
Position 13312: 0.0018099981004519791
Position 1212: 0.0017370509029676236
