Gene = ZMYND10
index = 1606
Annotated 5SS: [1365 1729 3119 3290 3546 3735 3935 4456 4838 5043 5279]
Annotated 3SS: [1619 3001 3235 3407 3645 3833 4282 4711 4920 5152 5366]
SMsplice 5SS: [ 246 1365 1729 3119 3290 3546 3735 4456 4838 5043 5279]
SMsplice 3SS: [1248 1531 3001 3235 3407 3645 4282 4711 4920 5152 5366]
top_k =  1000
Partition function (log Z): 20.718045808640767

Sorted 5' Splice Sites (High to Low Probability):
Position 5043: 0.9997714614166072
Position 3735: 0.9708738461803593
Position 3119: 0.9623148943444366
Position 3546: 0.9592738823008429
Position 3290: 0.9475464926956462
Position 1729: 0.8448513980602643
Position 5279: 0.8424340488393068
Position 4838: 0.8204900216068761
Position 1365: 0.7829320025476697
Position 4456: 0.5599890478815662
Position 246: 0.5418626282073454
Position 847: 0.5169623856402537
Position 3935: 0.36452742800828475
Position 466: 0.1872264852679357
Position 5571: 0.12527343673327176
Position 206: 0.12444331097294017
Position 1032: 0.10789573436964525
Position 18: 0.07148136964972546
Position 1378: 0.05679529927634579
Position 2014: 0.04778666429330612
Position 1318: 0.04668593663229389
Position 3327: 0.04439862495917128
Position 4587: 0.04046208700357756
Position 1538: 0.031286740759829915
Position 714: 0.01867891450336024
Position 4071: 0.016077517553841465
Position 673: 0.010287466875393496
Position 3053: 0.007689621654352309
Position 5643: 0.007120757352492055
Position 5285: 0.005700996630554749
Position 5267: 0.005389972885841222
Position 3116: 0.004902451982594101
Position 3981: 0.004695129800389677
Position 152: 0.00257777799324867
Position 3556: 0.0021649736504895088
Position 1325: 0.001967507331153321
Position 1947: 0.0018518967779320504
Position 1739: 0.0017328666982909277
Position 79: 0.001653568957029067
Position 3415: 0.0016100750735566127
Position 4366: 0.001469550599836666
Position 283: 0.0014514713026713868
Position 163: 0.0014327088942714783
Position 3411: 0.0013330379465132558
Position 4491: 0.0011672711185921915
Position 1200: 0.0011602275059228566
Position 601: 0.0011200432269390802
Position 225: 0.0011175873189162432
Position 5639: 0.001089050909384412
Position 3607: 0.0010851101173030356
Position 851: 0.0009669204052479705
Position 2245: 0.0009564207488989585
Position 2303: 0.0009284039873642093
Position 104: 0.0008950063677531954
Position 1877: 0.0008095324849425445
Position 3135: 0.0006762849555252065
Position 4203: 0.000647778087103618
Position 3857: 0.0006420701145874137
Position 2026: 0.0005383849494085181
Position 3320: 0.0004592068545812305
Position 4142: 0.0004443291626609926
Position 5609: 0.00044271177823612624
Position 3447: 0.00042933404213477453
Position 4852: 0.0003893447066972672
Position 2023: 0.0003416874918374366
Position 2037: 0.0003312765040200294
Position 1951: 0.00029786544609117953
Position 313: 0.00028195314968249957
Position 4181: 0.0002750887030472146
Position 450: 0.00026870832782200147
Position 3074: 0.00025953464951231157
Position 2335: 0.0002567135764611986
Position 677: 0.00024181207353619346
Position 3550: 0.00023469605154392766
Position 5652: 0.00020068472825669173
Position 1714: 0.0001842254030590854
Position 198: 0.0001756889888393965
Position 3480: 0.0001743187795431866
Position 886: 0.000170756206931099
Position 3499: 0.00015463697988319855
Position 1915: 0.000141090606663497
Position 27: 0.00014055862023979338
Position 3940: 0.00013888697529406077
Position 1824: 0.00013507846760679796
Position 2003: 0.00013016770706694445
Position 1681: 0.00012915682541279433
Position 1620: 0.0001246182649838239
Position 1549: 0.0001176810619492478
Position 4110: 0.00011444733973779027
Position 81: 0.00011128341515940613
Position 2844: 9.741506822817143e-05
Position 1312: 9.228895096239033e-05
Position 3236: 8.946336498864546e-05
Position 4773: 7.96921562752362e-05
Position 3581: 7.82092190417127e-05
Position 118: 7.414754000808609e-05
Position 3789: 6.628727233651819e-05
Position 4430: 6.56658032994337e-05
Position 5426: 5.224159246880811e-05
Position 974: 5.173459385334935e-05
Position 8: 4.015399424653524e-05
Position 441: 3.984143918800611e-05
Position 1751: 3.746338302624927e-05
Position 468: 3.728761867251252e-05
Position 2828: 3.44144205670899e-05
Position 4380: 3.395306840366059e-05
Position 1388: 2.794563103501421e-05
Position 470: 2.5452898313873282e-05
Position 3703: 2.2928468348487977e-05
Position 3064: 2.1552096870315432e-05
Position 5520: 2.1301271174789534e-05
Position 3188: 1.9973041366657092e-05
Position 349: 1.959113728957612e-05
Position 1027: 1.9415355010230732e-05
Position 4353: 1.9283059817389257e-05
Position 3496: 1.8913007718191652e-05
Position 5153: 1.5889845808850336e-05
Position 3725: 1.5756275403723142e-05
Position 3566: 1.2597344490807984e-05
Position 2960: 1.2225521667871695e-05
Position 5070: 1.1099027346411817e-05
Position 2138: 8.579710252627677e-06
Position 2047: 8.005898060353202e-06
Position 559: 7.676402496355802e-06
Position 603: 5.665588965312568e-06
Position 504: 5.434077213464802e-06
Position 374: 5.155123058256117e-06
Position 3490: 5.0583431765652304e-06
Position 586: 4.659048256540048e-06
Position 22: 4.522055082856331e-06
Position 5001: 4.262057029193788e-06
Position 495: 3.5374114692198853e-06
Position 766: 2.207291536507119e-06
Position 379: 2.135981802329335e-06
Position 515: 1.1307138465525277e-06
Position 750: 1.0797193236346501e-06
Position 5096: 9.903368828509497e-07
Position 3742: 8.79860679544675e-07
Position 5377: 7.599170174888521e-07
Position 3355: 6.214596231913675e-07
Position 5264: 6.205222174637179e-07
Position 5408: 5.625416687632185e-07
Position 753: 5.536806004749869e-07
Position 1396: 3.363582529979996e-07
Position 4999: 2.9406327218828794e-07
Position 880: 2.7201097370941693e-07
Position 5100: 2.3215380539438718e-07
Position 3277: 1.8166198457295034e-07
Position 3361: 1.6505250125119903e-07
Position 1410: 1.296845188333655e-07
Position 538: 1.0155894119270872e-07
Position 5052: 1.0070348417454617e-07
Position 5212: 2.7981855575367153e-08
Position 382: 8.380185153165539e-09
Position 416: 5.198112169924518e-09
Position 5178: 2.6538944411108913e-10
Position 667: 6.940557416516172e-11
Position 723: 3.9643454111161845e-11
Position 5105: 3.53020940562323e-11
Position 318: 1.1227412517183778e-11
Position 3386: 1.1191394175398544e-11
Position 5224: 7.29436880728688e-12
Position 362: 1.6863702436387007e-12
Position 359: 1.0304987217520727e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4920: 0.9980162509254763
Position 5152: 0.9913845617435295
Position 3407: 0.9717475172983265
Position 3001: 0.9613644341645857
Position 3645: 0.9382078412355677
Position 3235: 0.792727290085861
Position 5366: 0.6081336732526138
Position 4282: 0.5533657500812562
Position 1248: 0.5037819606334918
Position 1531: 0.49512500452446523
Position 4711: 0.33519820609199064
Position 1619: 0.3096139834803383
Position 3833: 0.29232249955378964
Position 4730: 0.2707780163577707
Position 1182: 0.2633840200137769
