Gene = NPR3
index = 958
Annotated 5SS: [  823 13098 27308 63121 69094 71306 73161]
Annotated 3SS: [12974 27140 62984 68998 71169 73075 74510]
SMsplice 5SS: [  823 13098 14404 27308 30232 30753 34165 63121 69094 73161]
SMsplice 3SS: [12974 14311 27140 30062 30650 34027 62984 68998 73072 74510]
top_k =  1000
Partition function (log Z): -18.888605817524105

Sorted 5' Splice Sites (High to Low Probability):
Position 27308: 0.9908697176813344
Position 13098: 0.9859285452597242
Position 823: 0.947321687180345
Position 30232: 0.9246388714668825
Position 34165: 0.8966376937401699
Position 14404: 0.8671078440571194
Position 30753: 0.8056309275231789
Position 16206: 0.5061301416386758
Position 38146: 0.4405968510371084
Position 6226: 0.394728206095196
Position 1713: 0.3863003142380287
Position 16939: 0.3315544263170948
Position 1006: 0.28744232709463036
Position 13749: 0.28382077905613223
Position 3201: 0.2816105444843572
Position 31119: 0.2676953518712141
Position 32875: 0.23990129709936603
Position 958: 0.21097064009111077
Position 1028: 0.15226752445439729
Position 3443: 0.11580592091414259
Position 28301: 0.10994636780355219
Position 20639: 0.10050763472367685
Position 34445: 0.09937194897852066
Position 19667: 0.09150328059874098
Position 27814: 0.09083272676539003
Position 36772: 0.08811542325351666
Position 11570: 0.08655936541590158
Position 15754: 0.079499207848295
Position 2022: 0.07112721497022466
Position 216: 0.05126959583576589
Position 29130: 0.05079171588950953
Position 36309: 0.048041645360289445
Position 29227: 0.045528229086693905
Position 28448: 0.04194450233977606
Position 16211: 0.03917759151768256
Position 14280: 0.038197339029906664
Position 31130: 0.036255213489646124
Position 24295: 0.03595060704577607
Position 86: 0.03574552997398341
Position 34237: 0.03342811549849823
Position 3476: 0.03290930933399452
Position 39211: 0.03068095147743485
Position 11497: 0.02996095170281968
Position 33282: 0.029069162555197967
Position 33337: 0.028233261135415542
Position 20915: 0.027328180904759195
Position 9076: 0.026079163297197262
Position 267: 0.025812827715279343
Position 8566: 0.023023007170115198
Position 33054: 0.02227611212770548
Position 15109: 0.021952875310728513
Position 33093: 0.01933215155963192
Position 19399: 0.0172290059150405
Position 39182: 0.017166629126095692
Position 35974: 0.017052558766317786
Position 354: 0.016865624221390034
Position 32115: 0.016395178648909634
Position 22480: 0.016190621349437183
Position 34473: 0.014190139540312053
Position 464: 0.014180354060149718
Position 814: 0.012731398128448191
Position 13411: 0.010412484292260426
Position 15185: 0.008994977469932362
Position 27263: 0.008619690181042436
Position 284: 0.008134042237396976
Position 40076: 0.008024496613230172
Position 30651: 0.007651617976929193
Position 6848: 0.007378175934146594
Position 28902: 0.006966154930767954
Position 36749: 0.006684318045374056
Position 13166: 0.006476288850212187
Position 936: 0.0061920453656647825
Position 36606: 0.00566395727929119
Position 39766: 0.00424050174080215
Position 41323: 0.003926291711523194
Position 32821: 0.003414287906019035
Position 32893: 0.0033319598160423277
Position 30744: 0.003305643101175544
Position 5306: 0.0029193899417940504
Position 1344: 0.002797053988885559
Position 39793: 0.0027889756602213493
Position 31956: 0.0026207304131411046
Position 1143: 0.0022572211521589233
Position 32371: 0.002152752523857205
Position 31667: 0.002149171266177929
Position 31492: 0.0021094093475930225
Position 2728: 0.002014060737583985
Position 1083: 0.001992187535961412
Position 13334: 0.0019310679377851697
Position 1010: 0.001710920962258322
Position 1849: 0.0015671317928076692
Position 458: 0.0015362655437268916
Position 720: 0.0015218059948910363
Position 2688: 0.001475277601540996
Position 14943: 0.0014176259998133559
Position 29514: 0.001406945681111562
Position 30214: 0.0013196856215065469
Position 385: 0.0012543970861771364
Position 3243: 0.0012152466407362576
Position 39411: 0.0011519357257702657
Position 33061: 0.0011377505214847069
Position 30320: 0.0010813991640551684
Position 30146: 0.0010599863416557824
Position 13875: 0.0009752345225412776
Position 2672: 0.00085716417574684
Position 31804: 0.000816392309523498
Position 2324: 0.000748742723724763
Position 30289: 0.0007487030019361388
Position 736: 0.0007462329590480077
Position 2860: 0.0006397088793081403
Position 795: 0.000599883563982005
Position 1074: 0.0005127344203483363
Position 30130: 0.00047820315631393295
Position 1718: 0.0004737369187640987
Position 1751: 0.0004678762451491573
Position 1312: 0.0003626446720435164
Position 69: 0.0003503835818972776
Position 19153: 0.0003352873897475156
Position 1686: 0.000313601994997907
Position 931: 0.0002593192568029726
Position 1036: 0.00025597597716834724
Position 27630: 0.00022841249479927216
Position 2120: 0.0002046839577004051
Position 376: 0.00019435657124542802
Position 3083: 0.00019357518089165005
Position 1444: 0.00018269294659668667
Position 127: 0.000178416864939568
Position 1017: 0.00014847981609140664
Position 1234: 0.0001424681554162713
Position 27275: 0.00013979215795328578
Position 222: 0.0001259867886320857
Position 27420: 0.00012118883207712459
Position 563: 0.0001159721115406393
Position 757: 9.806518808577648e-05
Position 1004: 7.677325944338143e-05
Position 31422: 7.435626565524576e-05
Position 711: 6.774557265264185e-05
Position 660: 6.425125308474484e-05
Position 456: 6.297586427738561e-05
Position 402: 4.607122985681682e-05
Position 154: 4.5972535186379114e-05
Position 6544: 3.123676844541572e-05
Position 14914: 2.872323013544566e-05
Position 133: 2.7970816037320353e-05
Position 1249: 1.959805137307717e-05
Position 1184: 1.783759382740703e-05
Position 31264: 1.5798815488603298e-05
Position 1259: 1.4415690114464735e-05
Position 1051: 1.3021711154621097e-05
Position 1649: 1.2108612824842198e-05
Position 1324: 9.674730896194207e-06
Position 1327: 7.442713522845304e-06
Position 90: 6.5876951963150255e-06
Position 1055: 5.940822284528091e-06
Position 245: 4.904912711868535e-06
Position 300: 4.606392305445478e-06
Position 518: 4.5177014918720174e-06
Position 746: 3.212842289851866e-06
Position 16: 1.9436022674147084e-06
Position 626: 1.9382289394178494e-06
Position 59: 1.8770264216661048e-06
Position 480: 1.7470035903337296e-06
