Gene = SUSD1
index = 1358
Annotated 5SS: [   276  17909  26165  31938  33089  51152  62638  63755  73233  76939
  95335  96871 112472 116981 123010 133542]
Annotated 3SS: [ 17794  26008  31784  32908  50971  62539  63567  73122  76745  95242
  96683 112374 116721 122969 133447 133915]
SMsplice 5SS: [   276   2318  10201  15653  17909  26165  33089  51152  62638  63755
  72937  73233  95335  96871 112472 116981 123254 133542]
SMsplice 3SS: [  2211  10117  15413  17794  26008  32908  50971  62539  63567  72829
  73122  95242  96683 112374 116802 123058 133447 133915]
top_k =  1000
Partition function (log Z): -54.96204708049323

Sorted 5' Splice Sites (High to Low Probability):
Position 17909: 0.9999412418852079
Position 276: 0.9911768500304258
Position 26165: 0.9862916010174235
Position 33089: 0.842414907350978
Position 2318: 0.794022757273995
Position 15653: 0.6108679956115408
Position 10201: 0.5569251568332727
Position 29430: 0.5364958607581263
Position 5179: 0.3351363816046499
Position 25276: 0.23181270599655965
Position 15533: 0.19888107227835264
Position 5148: 0.10890517372823634
Position 2665: 0.09574160793374409
Position 8685: 0.036384885704395235
Position 34810: 0.031423754828854025
Position 4846: 0.01657743395657255
Position 1905: 0.015792488443545243
Position 36301: 0.01576272570959967
Position 13551: 0.014494970750939092
Position 6944: 0.010278052158420382
Position 2713: 0.00815551788784829
Position 6962: 0.00761548728915105
Position 8689: 0.006945639930257178
Position 1171: 0.006917030312304744
Position 27336: 0.006418574300469688
Position 403: 0.00626830754304648
Position 14567: 0.00559355044461871
Position 1073: 0.004882183153627851
Position 2387: 0.004061167286171682
Position 1082: 0.0040206117718950074
Position 32986: 0.003963954967912926
Position 34596: 0.003714666071440559
Position 3969: 0.0033815589706710494
Position 11024: 0.0031300757789732812
Position 2999: 0.003037775099046493
Position 1015: 0.0028442253776361443
Position 4178: 0.002491133889901408
Position 4254: 0.002292216918241761
Position 2670: 0.0018307742677138603
Position 3999: 0.0016308464618900432
Position 30953: 0.001515446167966521
Position 772: 0.0011055934647853523
Position 27765: 0.0010852282179363445
Position 2842: 0.0009183787199464398
Position 4855: 0.0006890972137894336
Position 759: 0.0005944918484566116
Position 2333: 0.0005266294111356078
Position 3099: 0.0005233155002730147
Position 3134: 0.00041577884547202253
Position 2392: 0.000373544250144444
Position 4227: 0.00034744249990201935
Position 845: 0.00033464840789246817
Position 280: 0.0003181172350084461
Position 7767: 0.0002965895132474504
Position 1979: 0.00026504975528138155
Position 27276: 0.0002606180137066162
Position 2632: 0.00023971363093993304
Position 1568: 0.00021620714674027848
Position 1791: 0.0001552029000253638
Position 978: 0.00015124680749998374
Position 3537: 0.00014820549645695012
Position 2963: 0.00012810342336727412
Position 3561: 0.00012711591939807855
Position 7568: 0.0001178348635159159
Position 4931: 0.00011629781693663752
Position 1385: 0.0001115151820777708
Position 1673: 0.00011017348778499808
Position 7614: 9.91184025588561e-05
Position 4815: 9.752037609262186e-05
Position 568: 8.215000320887619e-05
Position 1036: 7.24628558201346e-05
Position 2409: 7.243715853289613e-05
Position 865: 7.082898469007088e-05
Position 2547: 6.123128430169839e-05
Position 1075: 5.694469982909767e-05
Position 968: 5.659727107295538e-05
Position 103: 5.529199447339636e-05
Position 3965: 5.426153750926502e-05
Position 4447: 5.0484450749654297e-05
Position 3936: 4.962212485459029e-05
Position 1423: 4.8686111657252544e-05
Position 8509: 4.594003104259136e-05
Position 1883: 3.523162798014113e-05
Position 382: 3.2587477489810154e-05
Position 914: 2.7776346337795333e-05
Position 6165: 2.2319254259901176e-05
Position 7691: 2.201545758008126e-05
Position 5760: 1.9892675457463167e-05
Position 6714: 1.9026663970882253e-05
Position 83: 1.8566628274441347e-05
Position 2351: 1.4108547394622346e-05
Position 2418: 9.357798126325659e-06
Position 668: 9.288119974469537e-06
Position 2164: 8.873672912525612e-06
Position 1060: 7.496675030383315e-06
Position 939: 7.476391860523215e-06
Position 1539: 6.704064557700952e-06
Position 19072: 6.521116877864574e-06
Position 2071: 6.333985816657698e-06
Position 18926: 6.236586584048594e-06
Position 19228: 5.9715990185156925e-06
Position 1109: 5.2143174616367925e-06
Position 889: 4.773102825173742e-06
Position 2379: 4.383225610476735e-06
Position 2304: 3.4949424269523837e-06
Position 2399: 3.3174121302843603e-06
Position 2256: 2.143943444850314e-06
Position 18704: 1.5222017675655704e-06
Position 18749: 1.2931512545414266e-06
Position 2527: 1.5262073542461724e-07
Position 514: 9.465015048579556e-08
Position 3721: 7.339309311446126e-08
Position 2658: 4.07406413244251e-08
Position 2611: 3.9466150234856176e-08
Position 392: 1.7183737233554885e-08
Position 734: 9.227785695183194e-09
Position 223: 1.5320038426219808e-09
Position 202: 1.4063775438148747e-09
Position 782: 6.970920648047167e-10
Position 421: 8.650082309899156e-11
Position 648: 5.511837888470565e-11
Position 790: 1.7998398211914337e-11
Position 731: 6.55698180100427e-12
Position 1162: 3.3689362152741095e-12
Position 635: 1.6432572535447062e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 17794: 0.9999558600662287
Position 26008: 0.9871789070268286
Position 32908: 0.8504465089900096
Position 2211: 0.7585780177424777
Position 15413: 0.6085369722950288
Position 10117: 0.5568815128245695
Position 34901: 0.5011718604317317
Position 29234: 0.37379661661151337
Position 5118: 0.30382016575871706
Position 25198: 0.23185174975172454
Position 29398: 0.163849618309716
Position 15336: 0.12309390293622839
Position 5063: 0.11307628249242098
Position 38304: 0.08132300448956194
Position 15572: 0.0781390722537742
Position 33248: 0.07032065883846678
Position 2475: 0.06634079098797815
Position 36391: 0.06451017637730794
Position 33219: 0.05783795183044118
Position 38837: 0.05038488308541022
Position 34897: 0.03953509287320556
Position 35668: 0.0373815314561395
Position 34699: 0.0361714383696575
Position 36155: 0.031347818390365025
Position 5001: 0.02591093159320409
Position 2526: 0.02509437546216186
Position 4745: 0.0172075559382145
Position 8643: 0.016499448802643802
Position 2294: 0.015737385478527724
Position 822: 0.014720115994699565
Position 13435: 0.014495413037423967
Position 28506: 0.014438163478653145
Position 8561: 0.013491750670365515
Position 30827: 0.012417465793404706
Position 2256: 0.012041492658244784
Position 27166: 0.01034622114861999
Position 2225: 0.009426108523743756
Position 8525: 0.00853104220884147
Position 1760: 0.0073541735385257
Position 3881: 0.007129758305636442
Position 33349: 0.0068898069872334235
Position 1727: 0.006818509000492629
Position 34487: 0.006788382618182222
Position 6854: 0.005600674880646218
Position 14427: 0.00559355044461871
Position 35428: 0.005252717842027021
Position 8599: 0.00480950008739424
Position 6801: 0.004668126263812588
Position 2550: 0.004476927189054712
Position 2538: 0.004243431178634933
Position 29537: 0.003820689215055441
Position 2521: 0.003649985209387163
Position 6911: 0.003598711215542629
Position 34921: 0.0035862147135776183
Position 10889: 0.003015336578749845
Position 33977: 0.0029564587098506448
Position 6927: 0.0028160018859692076
Position 2787: 0.002752255768186417
Position 27475: 0.0026364348480508947
Position 27642: 0.0025836283380302164
