Gene = ALAD
index = 69
Annotated 5SS: [  122  7887  9215  9807 10536 10741 10929 11561 11735 11896 12357]
Annotated 3SS: [ 7698  9163  9709 10399 10656 10839 11504 11646 11808 12226 12971]
SMsplice 5SS: [  122   400  7887 10536 10741 10929 11561 11735 11896 12357]
SMsplice 3SS: [  214  7698 10399 10599 10839 11504 11646 11808 12226 12971]
top_k =  1000
Partition function (log Z): 25.366308674516638

Sorted 5' Splice Sites (High to Low Probability):
Position 11735: 0.9971447336182611
Position 10929: 0.9953625408169091
Position 10536: 0.9853470341237212
Position 10741: 0.9780057661401463
Position 7887: 0.9772583103858407
Position 12357: 0.956757601466681
Position 122: 0.9454160874812615
Position 11561: 0.8867191517517513
Position 9215: 0.7158570824455845
Position 400: 0.4938432413704589
Position 11906: 0.44749214716740937
Position 11896: 0.44583946586247736
Position 9807: 0.3878099776255661
Position 13105: 0.3494344991058983
Position 5927: 0.23671503965451132
Position 9710: 0.16249211330026014
Position 11884: 0.10595674625284147
Position 14064: 0.10177452132778601
Position 12113: 0.09501748897008083
Position 6057: 0.06094010727256503
Position 424: 0.0524165170271686
Position 2989: 0.049616262255588926
Position 8853: 0.04718632236129856
Position 7581: 0.04381772937139367
Position 1947: 0.034685705630079174
Position 9978: 0.034050206272521984
Position 12639: 0.032852542511365546
Position 4288: 0.029311141665266213
Position 4687: 0.029284922113510487
Position 12972: 0.027076685093143555
Position 432: 0.024883942208860782
Position 412: 0.02336581552967432
Position 2596: 0.02305779052519533
Position 1539: 0.021493429549925194
Position 5071: 0.017127782632092466
Position 3415: 0.016026741370255226
Position 307: 0.01537703203572279
Position 10258: 0.01326615055193141
Position 30: 0.012576111412972173
Position 2328: 0.011331228802048236
Position 2288: 0.01032803135530205
Position 9839: 0.00975697495204987
Position 4147: 0.00888916894601309
Position 3256: 0.008294347904032376
Position 3377: 0.008152510883617126
Position 6157: 0.007801816870195661
Position 12091: 0.007024236208608557
Position 6021: 0.0062971639602162075
Position 12914: 0.006136597415642446
Position 320: 0.005481508160114162
Position 8143: 0.0041045458581842435
Position 416: 0.0039682094218130536
Position 13093: 0.0036501728839401894
Position 9881: 0.003297774334614261
Position 11571: 0.002391841836969229
Position 8163: 0.0021615601129531693
Position 12140: 0.0021570470387514617
Position 9269: 0.001956948112877787
Position 826: 0.0018249503068108977
Position 14406: 0.0016679526297436683
Position 11505: 0.001430001851617932
Position 1603: 0.00142534331154594
Position 6070: 0.0013335788199435132
Position 12531: 0.0013204502389463709
Position 10727: 0.001307495204751685
Position 12083: 0.0012756060768797824
Position 11511: 0.0011859273560362272
Position 13267: 0.0010600875684054038
Position 9961: 0.0009767862652764786
Position 11067: 0.0009269953789815155
Position 12876: 0.0008639216657474088
Position 13486: 0.0007849832531867744
Position 8195: 0.0007154997439105191
Position 13305: 0.0007062723192083982
Position 13453: 0.0006576694022923647
Position 12371: 0.0006323270473829537
Position 84: 0.0006024897077260571
Position 13260: 0.0005860728363815024
Position 9715: 0.0005532311580254383
Position 13973: 0.0005433137640366059
Position 12570: 0.000469094939399944
Position 9970: 0.00045291393879718484
Position 10716: 0.000407138595269711
Position 10214: 0.0003863825249928915
Position 10253: 0.0003168198879420055
Position 10362: 0.0002965524783781819
Position 10139: 0.00027693826560316306
Position 54: 0.0002246737389750988
Position 1552: 0.00022014991137277745
Position 11581: 0.00020605123644307368
Position 10017: 0.00020570493225635013
Position 1639: 0.0002043839550747826
Position 11081: 0.0001970902170523842
Position 1952: 0.00018534305271053651
Position 11425: 0.0001635734250230868
Position 10527: 0.00014681979529803329
Position 2612: 0.00014038129251909117
Position 10776: 0.00013913244505560604
Position 1054: 0.00011034544854180873
Position 406: 9.632635911587034e-05
Position 12562: 8.952765005250298e-05
Position 11875: 7.883319555054845e-05
Position 10055: 7.382816812190455e-05
Position 10494: 6.892209922338632e-05
Position 2679: 6.469666554539082e-05
Position 409: 6.141497696686642e-05
Position 1038: 6.018535413753325e-05
Position 12668: 5.9765529870047186e-05
Position 12772: 5.421010382224787e-05
Position 10487: 4.9913022158538196e-05
Position 2559: 4.866377512790996e-05
Position 11739: 4.618442830628568e-05
Position 2149: 4.099034492764991e-05
Position 10499: 3.344783162316627e-05
Position 10745: 3.2538734246851754e-05
Position 223: 2.1542291712909875e-05
Position 12043: 2.095086014542822e-05
Position 10848: 1.973865413059006e-05
Position 3281: 1.9499950340672318e-05
Position 11845: 1.8002053325889106e-05
Position 10624: 1.2596667341413491e-05
Position 11227: 1.2003759421735336e-05
Position 11113: 1.1549430336440081e-05
Position 3226: 9.837169315145769e-06
Position 1588: 9.373070651895687e-06
Position 243: 8.104251143463858e-06
Position 13126: 7.932100875878192e-06
Position 2555: 7.5973020011033914e-06
Position 729: 6.407878516334649e-06
Position 272: 5.7855518476635695e-06
Position 11732: 4.927891135104096e-06
Position 10601: 3.5585988801906746e-06
Position 11493: 3.1406829758892885e-06
Position 348: 2.7855063134697825e-06
Position 1046: 2.717012271571373e-06
Position 58: 2.4553272378159765e-06
Position 11818: 2.431890512818421e-06
Position 1370: 2.015824415495979e-06
Position 773: 1.4068438994296705e-06
Position 218: 7.325235267865939e-07
Position 1303: 6.792961533234872e-07
Position 1244: 5.854254364937776e-07
Position 11542: 4.631690230951933e-07
Position 11: 4.351747699799737e-07
Position 589: 4.0191526560598147e-07
Position 10784: 3.7814740569395513e-07
Position 865: 2.866240310817475e-07
Position 12250: 2.4754303165612076e-07
Position 200: 2.4660924397001527e-07
Position 260: 2.464061914209558e-07
Position 10507: 2.392630331287148e-07
Position 11659: 2.2664718769470659e-07
Position 830: 2.1785591814334427e-07
Position 10459: 1.1610540522384735e-07
Position 13674: 8.677662120037272e-08
Position 12323: 6.627793668269e-08
Position 11588: 6.301132465874462e-08
Position 455: 2.101980692471563e-08
Position 11942: 1.3794158294072252e-08
Position 276: 1.2921069735080028e-08
Position 469: 6.951394113864523e-09
Position 207: 6.567864677845569e-09
Position 12376: 5.420821480643071e-09
Position 188: 2.8920391440840895e-09
Position 265: 7.534561638650093e-10
Position 10851: 6.930129558709901e-10
Position 11969: 3.2327107472667884e-12
Position 251: 1.5072491253368695e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11808: 0.9981250333774613
Position 11646: 0.9856602498251097
Position 10839: 0.9814291349464631
Position 10399: 0.946825021741193
Position 12226: 0.8856517634094554
Position 7698: 0.8790192393201507
Position 11504: 0.8369425929715671
Position 12971: 0.6570563598552592
Position 10599: 0.5039644021034365
Position 214: 0.4820583750596979
Position 9709: 0.41438470892590384
Position 10656: 0.38910279798624137
Position 8997: 0.29256514409272044
Position 13738: 0.258684569625846
Position 5904: 0.258650729879846
Position 9130: 0.18349227695977005
Position 9163: 0.18165491144283055
Position 12022: 0.16230194648149907
Position 12859: 0.10838420902447303
Position 14146: 0.09198899346933616
Position 9629: 0.0915707736861989
Position 9614: 0.07942637963317305
Position 301: 0.07756532837468438
Position 10641: 0.07639856218616167
Position 13215: 0.06450971550737696
Position 13972: 0.05991018900151497
Position 9100: 0.05782870114942956
Position 5839: 0.05133830582365158
Position 7779: 0.04504530984648596
Position 7495: 0.04429539524232639
Position 7799: 0.04156450405744565
Position 10284: 0.041532247711100936
Position 13929: 0.04057673976071591
Position 11364: 0.03976160387205235
Position 12910: 0.036710317126935225
Position 14306: 0.03627840738948174
Position 8719: 0.034464389359398086
Position 3208: 0.032493887566272174
Position 1826: 0.03001566395253194
Position 12199: 0.02776791690044794
Position 13292: 0.026338708097189356
Position 4051: 0.02537042360911447
Position 4612: 0.024746130790700357
Position 1405: 0.02077983884830051
Position 2497: 0.020377604955778318
Position 2844: 0.020297227742040687
Position 12470: 0.01638998988003873
Position 13932: 0.01483314621829782
Position 10847: 0.014669936470100776
Position 2126: 0.014502529052432421
Position 10213: 0.0137818165280311
Position 234: 0.011319046625367573
Position 13795: 0.011120378882417159
Position 7702: 0.009676136206902762
Position 2727: 0.00932643134034814
Position 11424: 0.008885536498348492
Position 8798: 0.008659804913106472
Position 4849: 0.00847990070377631
Position 12879: 0.008376801918067561
Position 13316: 0.008189194749182505
Position 4877: 0.00729517165406542
Position 2784: 0.007048625897882742
Position 4124: 0.00690613716115235
Position 14590: 0.006552567768970642
Position 8015: 0.0061921158695480375
Position 14012: 0.005937761624299675
Position 11419: 0.005812861651113169
Position 248: 0.005533635835393165
Position 13191: 0.005120014818357062
Position 11654: 0.004623118235314227
Position 10610: 0.004581755309598032
Position 12597: 0.004562640590164575
Position 9555: 0.004556078246224079
Position 4525: 0.004538791322810117
Position 11614: 0.0045379445714388055
Position 14263: 0.004256541984642379
Position 13264: 0.004071575601880643
Position 2179: 0.0034401007112215723
Position 12482: 0.0034180384361247565
Position 2902: 0.0034020012793242876
Position 14613: 0.0033955568080037564
Position 2883: 0.0033945236604302435
Position 1778: 0.003328003733324516
Position 12913: 0.0033209336589303806
Position 14888: 0.0031114216007854826
Position 5659: 0.003098670873934218
Position 9793: 0.002925060751182552
Position 14285: 0.002847109863454972
Position 9433: 0.002824419644516169
Position 13006: 0.0028194062164420804
Position 2913: 0.0025276156050647934
Position 11390: 0.0024511238867750795
Position 8580: 0.002444888649444513
Position 14918: 0.0023619803572439355
Position 4048: 0.002296258274395774
Position 13703: 0.002129150144778563
