Gene = PSAT1
index = 1084
Annotated 5SS: [  128  3520  4881  7798  9344 11441 20662 31046]
Annotated 3SS: [ 3458  4810  7591  9170 11270 20532 30907 31837]
SMsplice 5SS: [  128  4881 11441 19814 20662 30658]
SMsplice 3SS: [ 4810 11270 19670 20532 30497 30907]
top_k =  1000
Partition function (log Z): -6.817831260663624

Sorted 5' Splice Sites (High to Low Probability):
Position 11441: 0.9789058861046326
Position 4881: 0.9480382558357924
Position 20662: 0.9351705038558699
Position 128: 0.8678069791772338
Position 30658: 0.6325535679955082
Position 19814: 0.622784034182819
Position 7798: 0.5633630975119964
Position 4522: 0.47792310405023103
Position 21971: 0.39957267019927134
Position 20947: 0.3980234537705598
Position 31046: 0.3815645642222017
Position 9344: 0.34285906302543667
Position 17031: 0.3350924566792354
Position 19538: 0.2620293836977496
Position 9491: 0.21988717187436446
Position 3277: 0.16188359217022727
Position 661: 0.1616765442702137
Position 3520: 0.08983694121500117
Position 7248: 0.07441464161369386
Position 10230: 0.07373581981723427
Position 313: 0.06980408121797849
Position 184: 0.06852200594173347
Position 17618: 0.0662440919988045
Position 9794: 0.05973352175868877
Position 669: 0.05422660612138249
Position 367: 0.05253247364662407
Position 9293: 0.051234493760324316
Position 1255: 0.0503324502599033
Position 8631: 0.04872530562706881
Position 20777: 0.0474689160084528
Position 9790: 0.03553582075377171
Position 9005: 0.031613611144023064
Position 609: 0.031314192947311865
Position 21212: 0.024788599178872953
Position 3388: 0.023981253983498513
Position 9363: 0.02300193306596154
Position 19866: 0.019424171822442125
Position 11394: 0.01745280957061804
Position 19575: 0.017144047769150687
Position 5918: 0.015190837757615445
Position 3207: 0.013426632508172574
Position 3716: 0.013373602732178596
Position 86: 0.013227784466977479
Position 8967: 0.012629267928486296
Position 461: 0.009498481154286566
Position 9714: 0.008374194843116965
Position 740: 0.0066524302885545535
Position 9808: 0.0056924612351745415
Position 4350: 0.004893238340337662
Position 20821: 0.0043852417404444
Position 160: 0.004255444572210761
Position 8627: 0.0036043722528280443
Position 155: 0.0035552229307174404
Position 17626: 0.0034923668270824457
Position 14058: 0.003275717072674185
Position 1118: 0.003190181540661595
Position 9242: 0.003061531537075776
Position 4670: 0.0030418200702705188
Position 415: 0.0027827855176641696
Position 9249: 0.002578090001487545
Position 1719: 0.002292996822841701
Position 12363: 0.0021774150533268918
Position 14132: 0.001978915850183856
Position 28134: 0.0018698287310475862
Position 1901: 0.001751972174435214
Position 5003: 0.0010366930848368715
Position 23672: 0.0009300755498036909
Position 21777: 0.0009030410831464782
Position 632: 0.0008592435088974755
Position 7839: 0.0008085773707842852
Position 1186: 0.0006904989969150018
Position 188: 0.0005864491599654953
Position 16280: 0.0005772902904309307
Position 1452: 0.0005585333693660322
Position 1591: 0.0005046053797032872
Position 22398: 0.0004759301728276468
Position 8677: 0.00046011036322198527
Position 8587: 0.00045520751359905105
Position 8510: 0.000436363641763269
Position 16990: 0.00043543020762886776
Position 21822: 0.0003796889224079075
Position 22180: 0.00017077467053584403
Position 5229: 0.00016294948768462667
Position 7312: 0.00013969756679381505
Position 309: 9.746431322113754e-05
Position 573: 9.057153163800624e-05
Position 878: 8.147004210851648e-05
Position 2097: 5.941303763895595e-05
Position 3329: 5.8440776268812146e-05
Position 8704: 3.4617921535983804e-05
Position 3392: 3.4404663634413906e-05
Position 89: 2.9821633097289702e-05
Position 105: 2.6716279367857166e-05
Position 581: 1.622436628446993e-05
Position 926: 1.583422155424786e-05
Position 935: 1.3210626192946719e-05
Position 1073: 1.3097627172897484e-05
Position 30: 1.1958798638852174e-05
Position 525: 1.1947623445202345e-05
Position 25: 9.263576239601914e-06
Position 667: 8.255622210031065e-06
Position 132: 5.960740610098802e-06
Position 2780: 3.892807348905759e-06
Position 406: 3.7906317572180962e-06
Position 698: 2.857813929729077e-06
Position 864: 2.807738387947197e-06
Position 443: 2.527542467465429e-06
Position 339: 1.3681255499630884e-06
Position 1495: 1.336893425123934e-06
Position 1098: 1.280004638037977e-06
Position 1514: 1.1491815709979992e-06
Position 333: 7.778305722672379e-07
Position 377: 7.306968561368809e-07
Position 5403: 7.24689371335115e-07
Position 1465: 6.338498495621429e-07
Position 571: 6.283507014841147e-07
Position 1571: 6.243904371802544e-07
Position 1082: 5.563285683068582e-07
Position 909: 5.191681738997211e-07
Position 759: 3.524340452808639e-07
Position 858: 3.3739892828510935e-07
Position 543: 2.0371142085738753e-07
Position 623: 2.0273765397902658e-07
Position 259: 1.8982524001036474e-07
Position 202: 9.90918209156854e-08
Position 235: 9.253135930146076e-08
Position 204: 5.953357693367111e-08
Position 17: 2.9071935514513292e-08
Position 210: 1.1613744637324916e-08
Position 545: 8.383620840408033e-10
Position 696: 1.538481959248546e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 20532: 0.9764574300429771
Position 11270: 0.9035689859961142
Position 4810: 0.9027930279347437
Position 30497: 0.6615143623139916
Position 19670: 0.6422715203804396
Position 30907: 0.5025902552863055
Position 9170: 0.3928840937993277
Position 4471: 0.38457917130300334
Position 21811: 0.37929597489988165
Position 16908: 0.33565633455826116
Position 20860: 0.24478692259776036
Position 522: 0.24279637537030155
Position 19387: 0.20853892917468858
Position 7591: 0.20352947910902305
Position 9394: 0.20152920784790182
Position 31837: 0.18290604218411638
Position 7713: 0.16812662217793203
Position 7686: 0.1642675896182257
Position 32060: 0.13605577953001785
Position 20881: 0.13237942472749942
Position 32622: 0.1319755487232159
Position 3153: 0.12887289610057429
Position 32735: 0.10154106821007158
Position 30874: 0.09325639191107458
Position 11297: 0.09279197607036466
Position 9631: 0.09147520608474857
Position 3458: 0.08310302455253611
Position 4428: 0.0812053441507221
Position 19325: 0.06159489606963777
Position 243: 0.056934328496846646
Position 7176: 0.050057662780548705
Position 8768: 0.042461464653125135
Position 1000: 0.04223411437018416
Position 17463: 0.04200833521069233
Position 10122: 0.034117147501621724
Position 4745: 0.03320791740156949
Position 8445: 0.03210668947757763
Position 30818: 0.030434452874562187
Position 17545: 0.027964164594116877
Position 24203: 0.026629281932960183
Position 3199: 0.025095286236314705
Position 21092: 0.02303372572303873
Position 9980: 0.02170213781905489
Position 21683: 0.021089420304346993
Position 32224: 0.021014635804924478
Position 9120: 0.019980831652205457
Position 7683: 0.017068418363508083
Position 235: 0.016640955229057428
Position 9561: 0.016191604439593898
Position 10003: 0.015580974076394775
Position 9206: 0.015577257362386788
Position 28490: 0.01545925945126088
Position 7140: 0.015123185868976268
Position 8590: 0.014989002424342136
Position 4178: 0.014283348333900084
Position 3129: 0.013125467930461031
Position 9449: 0.01265089260282876
Position 28369: 0.012357655353483488
Position 257: 0.012332401541011687
Position 3387: 0.01057923698962186
Position 3159: 0.009776328161268145
Position 2876: 0.009688013613053997
Position 20738: 0.009535437071769735
Position 22273: 0.009236190178228538
Position 19260: 0.009039606222573816
Position 7629: 0.008968176941158578
Position 4770: 0.008943527735851753
Position 31232: 0.008550360601331526
Position 27859: 0.007755497488725599
Position 20762: 0.007607892872444525
Position 21821: 0.007549721219033395
Position 210: 0.0073976107560577275
Position 20809: 0.0072635379072720505
Position 22050: 0.006674385389910702
Position 7064: 0.006549908564645269
Position 1142: 0.006203628015720592
Position 431: 0.005910468212769092
Position 23886: 0.005871421808883541
Position 21635: 0.00577215190707142
Position 5795: 0.00561657201885219
Position 20908: 0.005279801766596512
Position 3617: 0.004916269154470091
Position 21424: 0.004839775809948777
Position 28033: 0.004536626969108436
Position 5899: 0.0044391182916384084
Position 21709: 0.004395352460069009
Position 25519: 0.0043446439874278925
Position 20461: 0.004260738738591648
Position 3591: 0.004244569167194487
Position 8546: 0.004089848032093565
Position 2976: 0.0038873513045232684
Position 21119: 0.0037977619344349827
Position 29238: 0.0037666298755744715
Position 266: 0.0037352697232644356
Position 4097: 0.003379157784947536
Position 1637: 0.0030719711703011223
Position 13864: 0.0029128568912871232
Position 21123: 0.002892753121789438
Position 4266: 0.0028539085080632504
Position 7024: 0.002823617194752405
Position 5683: 0.002778717818230173
Position 3005: 0.002756340390564468
Position 4698: 0.002691899131072626
Position 3041: 0.0025638684922892874
Position 25024: 0.0025158858416663298
Position 5773: 0.0023564296288946748
Position 9949: 0.0023355604201629066
Position 7492: 0.002211388672933202
Position 12241: 0.002187047333864189
Position 1059: 0.0021094668089847563
Position 8417: 0.0018898868934436829
Position 22337: 0.0018091256819517958
Position 8938: 0.0017816954976200433
Position 9659: 0.0016691880664095767
Position 23101: 0.001573462155433474
Position 3281: 0.0015564518409652806
Position 26634: 0.001536221760860159
Position 14007: 0.0015066876170641264
Position 20479: 0.0012222805029635188
Position 26781: 0.0012220443128444398
Position 24082: 0.0012213471621431104
Position 26923: 0.0012182269371679652
