Gene = NADK
index = 907
Annotated 5SS: [  182 13243 16519 21290 21968 22213 23097 23927 24187 24420 24904]
Annotated 3SS: [13023 16434 21159 21861 22126 22993 23771 24086 24261 24820 25409]
SMsplice 5SS: [  182 13243 16519 21790 21968 22213 23927 24187 24420 24904]
SMsplice 3SS: [13023 16434 21691 21861 22126 23771 24086 24261 24820 27205]
top_k =  1000
Partition function (log Z): 11.808486202943854

Sorted 5' Splice Sites (High to Low Probability):
Position 24187: 0.9819489270220063
Position 24904: 0.9573280678142839
Position 182: 0.9248805726718925
Position 21968: 0.9196469625262386
Position 16519: 0.913054813374544
Position 13243: 0.8085291515580613
Position 22213: 0.7206086769368443
Position 24420: 0.6659643358869917
Position 23927: 0.6562604312814935
Position 21790: 0.5489803414273333
Position 26642: 0.478555188456581
Position 23097: 0.41753072230997035
Position 7198: 0.35197736612568203
Position 19370: 0.3512156265325447
Position 23951: 0.2900421954740811
Position 16894: 0.23999435263372548
Position 19274: 0.23341545928049176
Position 16340: 0.18899994468629902
Position 26234: 0.1474180408031139
Position 22245: 0.13842314066899317
Position 2796: 0.1344967464391687
Position 24609: 0.10916280285857498
Position 18737: 0.10362196889613251
Position 24451: 0.09741007799555286
Position 18994: 0.088692607755914
Position 16580: 0.08636547265805228
Position 24447: 0.07937047811954026
Position 18998: 0.07406912689224446
Position 3057: 0.07292899869696172
Position 93: 0.0689443466676603
Position 23087: 0.05593982935518213
Position 14176: 0.05542185466484274
Position 22257: 0.05497796527939263
Position 2857: 0.04931354968956327
Position 13356: 0.04823640422752994
Position 24757: 0.04263890096679147
Position 27093: 0.03568576524880319
Position 25567: 0.035540209477097365
Position 14790: 0.028550338397480595
Position 19227: 0.027249347675793303
Position 18426: 0.025910646276736175
Position 24715: 0.024012101970613913
Position 27069: 0.022783631845006376
Position 23862: 0.019522979035161984
Position 19254: 0.019284290910765
Position 16837: 0.019032175896313973
Position 21364: 0.018684495844343556
Position 18092: 0.017437976018794467
Position 6892: 0.016286474476217415
Position 14649: 0.015931347554535197
Position 13441: 0.01554877709399777
Position 22378: 0.015225971859306235
Position 14476: 0.013930967017023203
Position 22365: 0.013641483424111912
Position 18932: 0.01213303924812479
Position 22883: 0.011664799145357964
Position 14167: 0.011565015973236392
Position 4982: 0.010987578347938669
Position 1306: 0.010887707937918989
Position 6882: 0.010743430148429042
