Gene = RP11-723O4.6
index = 1180
Annotated 5SS: [   44  2020 26260 36206 38562 55974 56212]
Annotated 3SS: [ 1925 25354 36010 38332 55766 56054 60996]
SMsplice 5SS: [  693   962 21898 26120 36206 55224 56000 56212]
SMsplice 3SS: [  827 21836 26025 36010 55058 55766 56113 60996]
top_k =  1000
Partition function (log Z): -33.131109198999674

Sorted 5' Splice Sites (High to Low Probability):
Position 962: 0.9580242949595636
Position 5820: 0.7873768228844065
Position 693: 0.7249701765498203
Position 44: 0.21773579011271077
Position 11745: 0.16214588189854934
Position 21898: 0.12469918682618956
Position 2020: 0.06414846293835806
Position 756: 0.024209358682468086
Position 586: 0.022991266325697
Position 4366: 0.021009484950157014
Position 564: 0.019864223658997558
Position 904: 0.015471337386280638
Position 993: 0.015360939679196156
Position 223: 0.013947371073818444
Position 1658: 0.013873616365135203
Position 8657: 0.012403350057285878
Position 9238: 0.010152972495117908
Position 3225: 0.00590683905266206
Position 4127: 0.005098470566712503
Position 2847: 0.005070908057440886
Position 5097: 0.0049588699582626085
Position 1026: 0.004826901593923209
Position 4341: 0.004196318336527083
Position 591: 0.0038092979571204724
Position 1201: 0.0033036309451610992
Position 5461: 0.002700955033188104
Position 519: 0.0024493470176872294
Position 2912: 0.002291297718983502
Position 194: 0.0022203452654411316
Position 2568: 0.001796266358072673
Position 401: 0.0016379950879651744
Position 5473: 0.0016069575073118822
Position 2867: 0.0014454033506692047
Position 3530: 0.0014166740356786553
Position 3412: 0.0012987159844216006
Position 339: 0.000751261842431184
Position 259: 0.0007306723036395428
Position 536: 0.0006651762344642962
Position 7883: 0.000621296082340734
Position 9802: 0.0005428658975727183
Position 343: 0.00034924123956686545
Position 8685: 0.0002491087308758208
Position 524: 0.00023210360956759028
Position 527: 0.00022226281999099568
Position 448: 0.00021451115166805083
Position 6079: 9.716052765631212e-05
Position 539: 9.088093577373657e-05
Position 1124: 5.4754895134973765e-05
Position 1250: 3.965560636840724e-05
Position 328: 3.394453655739611e-05
