Gene = TNFRSF18
index = 1461
Annotated 5SS: [ 187 1202 2173]
Annotated 3SS: [1078 2084 2610]
SMsplice 5SS: [ 187 1202 2173]
SMsplice 3SS: [1078 2084 2602]
top_k =  1000
Partition function (log Z): -0.6461272698363452

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.976123288316034
Position 2173: 0.9007238666223693
Position 1202: 0.8309246099832547
Position 2538: 0.23659153978858166
Position 2392: 0.21850043628422133
Position 2517: 0.10128038474482409
Position 1664: 0.06866786232555483
Position 2718: 0.06370478951798839
Position 406: 0.060039300252395025
Position 2724: 0.02567857131970417
Position 1633: 0.025416271392374404
Position 1866: 0.024284472317096115
Position 415: 0.022976885632187673
Position 2722: 0.01720455112865467
Position 2184: 0.011106492850886667
Position 2350: 0.007457883481832516
Position 366: 0.006398308301417652
Position 1189: 0.006111298530732121
Position 1449: 0.004256859595852007
Position 248: 0.0041695607483034835
Position 973: 0.0038014581278939686
Position 1688: 0.003382373016177191
Position 2326: 0.0033156002976969224
Position 754: 0.002341134979925139
Position 1215: 0.0021971614920394613
Position 2344: 0.0019916149423590017
Position 98: 0.0017192228772641537
Position 2623: 0.001459933301361972
Position 300: 0.0012286925920545909
Position 471: 0.001166241781983852
Position 2109: 0.0010618574428132002
Position 664: 0.0010381588746343144
Position 191: 0.0007497810402369024
Position 1678: 0.0007431728803657591
Position 2296: 0.0007418323672054177
Position 289: 0.000686082492848133
Position 2527: 0.0006742853032435173
Position 73: 0.0006682306901137139
Position 2553: 0.0006130406020762657
Position 2521: 0.0006010168034410389
Position 1430: 0.0005783565166029288
Position 2404: 0.000561406412283549
Position 488: 0.0005073231759031063
Position 1301: 0.00046851911869741326
Position 1322: 0.00042417596445129703
Position 609: 0.00038603817982310807
Position 2390: 0.00034710984200206243
Position 525: 0.00022362241816356522
Position 451: 0.0002235016440267687
Position 2563: 0.00021894761109328382
Position 2320: 0.0002082225522840093
Position 2428: 0.00020523208556935132
Position 785: 0.00018940514143797144
Position 591: 0.00018423982200529532
Position 1599: 0.00015242820565713113
Position 2177: 0.0001390134846981568
Position 1281: 0.00012865174824637697
Position 1110: 0.00011728743888775839
Position 1310: 0.00011232115232533149
Position 436: 0.00010936152259690816
Position 2842: 0.00010342440493408918
Position 443: 8.563782656060481e-05
Position 668: 7.197052683995217e-05
Position 56: 6.715712496527158e-05
Position 711: 6.713963841612083e-05
Position 2856: 6.299178988801396e-05
Position 803: 6.004228417798119e-05
Position 1947: 4.598814358403507e-05
Position 977: 4.4579353619983144e-05
Position 2294: 3.774112592562803e-05
Position 2886: 2.6609309952104133e-05
Position 38: 2.20170959112455e-05
Position 1703: 2.188336646238864e-05
Position 485: 1.851120666210196e-05
Position 836: 1.7785312304597324e-05
Position 708: 1.620589220440502e-05
Position 634: 1.5020200997856419e-05
Position 153: 1.3300527012042708e-05
Position 2197: 1.289568002925815e-05
Position 2205: 1.2607110095493077e-05
Position 1206: 6.249305834348714e-06
Position 778: 5.906013846036336e-06
Position 929: 5.636262976016509e-06
Position 686: 4.786759085799309e-06
Position 878: 3.793625017400302e-06
Position 1549: 3.0913695656398734e-06
Position 1459: 3.0615349990745214e-06
Position 1537: 3.0262116731080194e-06
Position 200: 3.0030209949039413e-06
Position 91: 2.680433902300764e-06
Position 1502: 2.6173703211503335e-06
Position 824: 2.0186450448070847e-06
Position 2360: 8.132527137024146e-07
Position 2231: 5.684302211556925e-07
Position 2094: 3.629653804225421e-07
Position 1298: 3.8266163901189344e-08
Position 1283: 3.749195457201645e-08
Position 384: 1.8673437984932887e-09
Position 227: 1.0661933089636096e-09
Position 26: 5.397302692446478e-10
Position 368: 4.2858854038832927e-10
Position 2658: 1.9280842103578695e-10
Position 756: 5.021117135251862e-11
Position 548: 4.438043398991582e-11
Position 266: 1.0453496971181502e-12
Position 280: 4.85187946204908e-14
Position 464: 1.4266637182531284e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 2602: 0.8406814938204553
Position 1078: 0.8249223251310713
Position 2254: 0.5592475096368345
Position 2084: 0.5409724529857035
Position 1865: 0.2191764669206507
Position 2402: 0.08630764145294562
Position 273: 0.07826155895120837
Position 2836: 0.05648954473214286
Position 2037: 0.056242234552734235
Position 1836: 0.05524458065647081
Position 2839: 0.04059257074124109
Position 2107: 0.03508816928354533
Position 2258: 0.02895011995906199
Position 1549: 0.02881485687986304
Position 1400: 0.02827002656693791
Position 1483: 0.02335661771978313
Position 3009: 0.014662425756305088
Position 2417: 0.013111480212513292
Position 2334: 0.012686373100249816
Position 1890: 0.011903540273662421
Position 1419: 0.01120648794024455
Position 1980: 0.008684106377743788
Position 2377: 0.007280103738872059
Position 1119: 0.006117099536103994
Position 1802: 0.0057907543588076515
Position 1627: 0.0045070137150817705
Position 1180: 0.004488696309113924
Position 1587: 0.0038978505726816226
Position 2886: 0.0035501929230871
Position 2641: 0.00353659984522119
Position 1987: 0.0029451105630506256
Position 900: 0.0023223421017235122
Position 525: 0.0022265229920960003
Position 658: 0.002091866400003576
Position 2094: 0.0020743996756111705
Position 1086: 0.001261745071685787
Position 1994: 0.0012268829064623974
Position 2049: 0.0012228947623067925
Position 1526: 0.0012158830259743764
Position 2604: 0.0012107536859402906
Position 1593: 0.0010960369724080969
Position 811: 0.0010478444155431965
Position 1465: 0.0009536048318190422
Position 2311: 0.000813592065572836
Position 2980: 0.0007894461551717583
Position 3034: 0.0007821636522535113
