Gene = POLD2
index = 1050
Annotated 5SS: [ 330 1227 1675 5566 5890 6376 6692 7079 7394 7743 8214]
Annotated 3SS: [1048 1312 5443 5765 6260 6492 6997 7235 7614 8111 8562]
SMsplice 5SS: [ 622 1675 5566 5890 6376 6692 7079 7394 7706 8214]
SMsplice 3SS: [1509 5443 5765 6260 6492 6997 7235 7614 8111 8562]
top_k =  1000
Partition function (log Z): 11.69653348759308

Sorted 5' Splice Sites (High to Low Probability):
Position 7394: 0.9774474181664484
Position 8214: 0.9382083311840549
Position 6692: 0.9268458236133924
Position 1675: 0.8749307022377255
Position 7079: 0.7947378894117954
Position 5566: 0.7935003545229986
Position 6376: 0.7780004713512981
Position 5890: 0.7446978674580687
Position 7706: 0.5201790270525576
Position 7743: 0.40303014853181557
Position 622: 0.38664993152535215
Position 330: 0.3226003862622615
Position 2050: 0.18164842870329148
Position 5925: 0.1556560021526674
Position 6413: 0.14773594934185955
Position 699: 0.11839823231830068
Position 4432: 0.08938964285340964
Position 2361: 0.08733202160891237
Position 5554: 0.0734264497411266
Position 1976: 0.06938214511192606
Position 743: 0.060787358582155414
Position 6146: 0.040640113180000624
Position 4370: 0.038016284181654446
Position 7640: 0.0328898112468782
Position 7984: 0.031155386586440785
Position 1227: 0.03109273220181002
Position 6744: 0.03013206464251757
Position 5912: 0.02791670393072144
Position 5943: 0.02759782327405577
Position 71: 0.022810646626548782
Position 7963: 0.019975808711584383
Position 176: 0.01955081478950169
Position 252: 0.01943107513621054
Position 3282: 0.018792638423072477
Position 1312: 0.016673380156130294
Position 250: 0.015223841464145878
Position 6795: 0.0152043135474409
Position 718: 0.015082555298291894
Position 5959: 0.014123927357138194
Position 7103: 0.014107913371290757
Position 408: 0.0135127340141631
Position 67: 0.011773545015733257
Position 1238: 0.01170384775294502
Position 3361: 0.010586997299558247
Position 1119: 0.010174799751824441
Position 347: 0.009767723730498267
Position 336: 0.009355292499618875
Position 1695: 0.007453912731563898
Position 874: 0.0068127924717591905
Position 2954: 0.0051865820813558165
Position 241: 0.004674930498436895
Position 4476: 0.004390418139124907
Position 6873: 0.004053097363488925
Position 1049: 0.004012739137252057
Position 6575: 0.003984377277739994
Position 816: 0.00376168252089474
Position 5635: 0.003676293671521094
Position 1328: 0.0035287835433728556
Position 4379: 0.003435100123610337
Position 371: 0.002998175395261037
Position 5916: 0.0028929411847035185
Position 6774: 0.0027802409465948535
Position 5883: 0.002559604268265352
Position 1156: 0.0025269006240204706
Position 22: 0.0022034171614583016
Position 7765: 0.001996797543460558
Position 334: 0.0018514965883520754
Position 5845: 0.0018256557355969245
Position 6623: 0.0017827311339717892
Position 6769: 0.0017822209222271186
Position 1440: 0.0017652860620570813
Position 6022: 0.0014694444662748064
Position 6929: 0.0014583733805494594
Position 2412: 0.001403829103892354
Position 521: 0.0012460434555893116
Position 6799: 0.0012182457000770607
Position 7043: 0.0012074889698594944
Position 5957: 0.0011716604744829344
Position 6061: 0.0011527028675246838
Position 210: 0.001098138700222496
Position 263: 0.0010689052735985227
Position 6632: 0.0010397999767267564
Position 6891: 0.0010164217320458141
Position 8338: 0.0009477052264760487
Position 6198: 0.0008730712283732503
Position 1679: 0.0008187197774420706
Position 6287: 0.0007815799707493852
Position 6493: 0.0006481950712516807
Position 3988: 0.0006180600204307568
Position 5655: 0.0006162375511972276
Position 6786: 0.0005897348402940044
Position 6781: 0.0005836492437030191
Position 8275: 0.0005441631503093637
Position 756: 0.0005060483046171292
Position 8443: 0.0005037604660589956
Position 1323: 0.0003973273908300424
Position 2310: 0.0003889990692919658
Position 4496: 0.00037948551594831016
Position 5940: 0.0003583527332876147
Position 2660: 0.0003380649193379485
Position 6026: 0.0003240142839617438
Position 5576: 0.00032197151525363923
Position 7207: 0.00030333067076328615
Position 2958: 0.0002819012837130828
Position 2911: 0.00027314681515456423
Position 7389: 0.0002616326692544379
Position 1601: 0.0002578975427189961
Position 3307: 0.00024543884671478374
Position 7254: 0.0002133653568510713
Position 5503: 0.00020602377331701289
Position 7479: 0.0002058854419228055
Position 4445: 0.00019180932009211883
Position 8467: 0.0001649519147523854
Position 6566: 0.00015697981011130035
Position 7356: 0.0001442547546683233
Position 8418: 0.00011825619867313819
Position 2068: 0.0001155099103726341
Position 6572: 0.00011401683598888142
Position 5947: 0.00010145712569152965
Position 3365: 9.857170286173899e-05
Position 8537: 9.531699732997043e-05
Position 276: 7.103532574388351e-05
Position 7821: 6.586355381041634e-05
Position 6162: 6.580577275221638e-05
Position 710: 4.9566346352608255e-05
Position 653: 4.838405679237557e-05
Position 7976: 4.688325384342014e-05
Position 6311: 4.368996005426617e-05
Position 8007: 4.1542280908696914e-05
Position 504: 4.146675074703608e-05
Position 2746: 4.0566639292067706e-05
Position 781: 3.812572491814079e-05
Position 570: 3.7160009600098355e-05
Position 6006: 3.70250101539538e-05
Position 8112: 3.694419524122086e-05
Position 610: 3.6290558524763575e-05
Position 7825: 3.3031688072492676e-05
Position 6531: 2.963880647139532e-05
Position 674: 2.4791817960354665e-05
Position 2098: 2.4146013104675452e-05
Position 8563: 2.3123217812921635e-05
Position 8589: 2.2677088709181832e-05
Position 109: 2.0298166576454075e-05
Position 134: 2.0002578568140956e-05
Position 6508: 1.901753766815325e-05
Position 6214: 1.89652646195154e-05
Position 7: 1.8898906051811294e-05
Position 7866: 1.648864999260932e-05
Position 8364: 1.554670476384198e-05
Position 234: 1.4477750607997346e-05
Position 3071: 1.2860308889736652e-05
Position 79: 1.2200956239956235e-05
Position 6897: 1.1932142443083655e-05
Position 7184: 1.066252077458585e-05
Position 7034: 9.57682575911711e-06
Position 412: 7.5802537741489045e-06
Position 6607: 7.504897047582547e-06
Position 2408: 7.070552563686637e-06
Position 265: 6.745490166949237e-06
Position 6525: 5.944325954979544e-06
Position 7968: 5.488804348447954e-06
Position 935: 5.036576321945361e-06
Position 281: 4.701752437915774e-06
Position 6304: 2.9653837597392544e-06
Position 8631: 2.5925498935499003e-06
Position 460: 2.4090798329202548e-06
Position 6816: 2.2267102519420084e-06
Position 6506: 2.206013985788239e-06
Position 8733: 2.1115533514585677e-06
Position 631: 2.0951458635873056e-06
Position 438: 1.3942821496122637e-06
Position 960: 1.2488849688452162e-06
Position 286: 1.0178474332202665e-06
Position 7417: 1.0039872492109333e-06
Position 93: 7.499740913155688e-07
Position 33: 5.590606961708074e-07
Position 628: 4.7516620195296e-07
Position 647: 2.454362243217702e-07
Position 81: 1.833498543975626e-07
Position 462: 1.740902261467363e-07
Position 799: 1.601134744987879e-07
Position 2262: 8.343771329304602e-08
Position 7268: 7.423230197488223e-08
Position 7178: 7.398255071538403e-08
Position 483: 3.2677450389568604e-08
Position 511: 2.3116530176244832e-08
Position 464: 1.1891906123165003e-08
Position 39: 9.07974995851763e-09
Position 575: 3.735641504583998e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6492: 0.9847457249494369
Position 5765: 0.9673207055951306
Position 7235: 0.961160424691062
Position 7614: 0.9036608334151015
Position 8111: 0.8921582492677557
Position 5443: 0.8443500790192995
Position 6260: 0.8279142941287505
Position 6997: 0.7971940086390431
Position 8562: 0.7913530574633046
Position 1509: 0.3476049617060043
Position 1398: 0.17553258255630877
Position 1469: 0.13053282012059134
Position 1539: 0.10553751046662194
Position 4334: 0.09073234106713295
Position 450: 0.0818374563661844
Position 8501: 0.08108586372332262
Position 1966: 0.06254561560025078
Position 1578: 0.061954900644575726
Position 6238: 0.061244008510325916
Position 1961: 0.06096521047864756
Position 8153: 0.0598440216389636
Position 1867: 0.05813794342483339
Position 2244: 0.04790294248753013
Position 7839: 0.04439737763682768
Position 2181: 0.03881781609316958
Position 1810: 0.038380288382587946
Position 4219: 0.03743729877675283
Position 7662: 0.02994229918574005
Position 8608: 0.02897052802066011
Position 6103: 0.028606356293804057
Position 8350: 0.027049818233207092
Position 6346: 0.021768392330449426
Position 1994: 0.019226618946699386
Position 5447: 0.018575395775427862
Position 514: 0.01835116987443218
Position 8537: 0.016484704680902625
Position 987: 0.01571442325361894
Position 7631: 0.01529787657364086
Position 3127: 0.014604857978861666
Position 1312: 0.013863383553757824
Position 8517: 0.013486549825412563
Position 1225: 0.013120688075413209
Position 1003: 0.01273289392532421
Position 7301: 0.011445483713707657
Position 6925: 0.010799296214493182
Position 483: 0.010673760264791443
Position 5738: 0.008989848381115712
Position 6371: 0.00819662408227671
Position 3170: 0.007892291786767211
Position 6021: 0.007508257505710057
Position 1048: 0.007268746268163442
Position 5783: 0.007079782763579997
Position 4090: 0.005960722309030706
Position 5481: 0.005619142515125819
Position 6018: 0.005394297622510084
Position 2826: 0.005235003550976095
Position 1822: 0.005131151372171597
Position 6763: 0.004982517095981049
Position 8060: 0.004930727694888751
Position 7918: 0.004552052163752068
Position 8332: 0.004448723628663898
Position 7539: 0.004096319406636036
Position 1044: 0.004011036440179905
Position 3096: 0.003656426988705149
Position 3215: 0.0035691101733324178
Position 8780: 0.003549262473508208
Position 7298: 0.003145461237069352
Position 7665: 0.0030618795620241945
Position 1020: 0.0028267995040811627
Position 1936: 0.0026969362661332912
Position 6856: 0.0026250111382403953
Position 965: 0.002557531712734049
Position 1328: 0.002519616880543546
Position 6349: 0.0024996417157892793
Position 8091: 0.0024625774613116
Position 6794: 0.0023223928728907236
Position 8513: 0.002178378165371746
Position 7946: 0.0021380272864046646
Position 6025: 0.0019950411400398104
Position 1466: 0.0019941744405189057
Position 1863: 0.0018519918873820256
Position 1024: 0.0018127681907315152
Position 7585: 0.0017371024150398219
Position 8618: 0.0017238146168009306
Position 4126: 0.0016723779809233212
Position 8644: 0.0015822800238532947
Position 5520: 0.0015170793108673737
Position 5335: 0.001492923463208806
Position 1006: 0.0013028552978692036
Position 1873: 0.0012531595864739035
Position 1291: 0.0011985527849860868
Position 8190: 0.0010888354079138564
Position 1998: 0.001048868742517844
Position 8239: 0.0009876058712880093
Position 2309: 0.0009871441570325748
Position 7894: 0.000980566985372628
Position 7263: 0.0008062482426988356
Position 8431: 0.0007990918268620736
Position 520: 0.000786071369213162
Position 7866: 0.0006908701591294703
Position 8800: 0.0006891304820346843
Position 6559: 0.0006824483232994196
Position 2293: 0.0006024940648238836
Position 7242: 0.000574902017586536
Position 610: 0.0005419182896960857
Position 6293: 0.0005415561802552494
Position 7541: 0.0005414759515041642
Position 7636: 0.0005111237128858147
Position 7811: 0.0003860339594119573
Position 1639: 0.00037948799330970654
Position 7547: 0.00037780933284250437
Position 8274: 0.00036713366294946817
Position 2453: 0.00036440583859315856
Position 6145: 0.00035239522860916846
Position 2781: 0.00033492913718456344
Position 6108: 0.00033420858875306145
Position 1878: 0.0003260892918565525
Position 7352: 0.00032235309716699515
Position 6951: 0.0003163153086250621
Position 3818: 0.0002725365975641461
Position 647: 0.0002631169844288496
Position 1192: 0.0002617403542523091
Position 1975: 0.0002496862315865926
Position 5794: 0.0002347478816875336
Position 1154: 0.00023442028937200663
Position 1367: 0.00023293223536908353
Position 1581: 0.0002225426632547206
Position 575: 0.00021785540893685466
Position 6055: 0.00020198309792143518
Position 8746: 0.00019100035303639114
Position 5811: 0.00018858249929065298
Position 7024: 0.00018142604463124555
Position 1422: 0.00018102290439075868
Position 3759: 0.0001789051712750817
Position 7742: 0.0001667523230839355
Position 2910: 0.00016297913933906774
Position 8387: 0.00015853873491076338
Position 6472: 0.00015620518405476579
Position 8570: 0.00015404218832464027
Position 8685: 0.00015373910329037583
Position 3907: 0.00013089221069916893
Position 7187: 0.00012554919412716055
Position 5832: 0.00012537017585357473
Position 7373: 0.00012141612943850178
Position 8580: 0.00012097362111666031
Position 333: 0.00012072396784305761
Position 5231: 0.00011892781252248156
Position 8062: 0.00011482964302707312
Position 6586: 0.00010888999841565913
Position 5215: 0.00010822444230374906
Position 6291: 0.00010270088609530339
Position 1139: 9.3192718132081e-05
Position 330: 8.753593551703704e-05
Position 5713: 8.711268714040029e-05
Position 6657: 8.380601940247322e-05
Position 8657: 7.835801774963889e-05
Position 715: 7.519298526956066e-05
Position 7211: 6.053054823554075e-05
Position 5699: 5.9754229024347925e-05
Position 8155: 5.852032531774296e-05
Position 8733: 5.575101215474052e-05
Position 8576: 5.546212888316688e-05
Position 8375: 5.4878749068909994e-05
Position 682: 5.192579471331186e-05
Position 6772: 4.8422593353328187e-05
Position 179: 4.375239002840714e-05
Position 6208: 4.2164811347939434e-05
Position 5654: 4.0690916788331196e-05
Position 671: 3.960592726636485e-05
Position 8305: 3.9421734495861e-05
Position 1122: 3.823738974665036e-05
Position 7015: 3.758339604651311e-05
Position 7072: 3.257053095932611e-05
Position 3715: 3.122601850187731e-05
Position 1440: 3.09323080800628e-05
Position 8282: 3.0146483076442156e-05
Position 8043: 2.876927438023081e-05
Position 1245: 2.5403515044875456e-05
Position 690: 2.493359464385907e-05
Position 6375: 2.4186529189444125e-05
Position 7590: 2.3746980337528325e-05
Position 8665: 2.300139393991814e-05
Position 584: 2.2651821230397e-05
Position 146: 2.1365179839131813e-05
Position 7505: 2.108474433770635e-05
Position 6816: 2.0494386893059633e-05
Position 621: 1.9849330500795747e-05
Position 2267: 1.742885025705219e-05
Position 1709: 1.703143713436149e-05
Position 7952: 1.649783022125961e-05
Position 7144: 1.6026237541299455e-05
Position 101: 1.583576685491573e-05
Position 8687: 1.4953750047986026e-05
Position 1896: 1.4256484896997435e-05
Position 1826: 1.318100787548803e-05
Position 8395: 1.2920852194375451e-05
Position 295: 1.255717574174356e-05
Position 1073: 1.2304112432037943e-05
Position 1891: 1.2274825307988023e-05
Position 1938: 1.1020689349116348e-05
Position 1130: 1.0765409285104329e-05
Position 2778: 9.986501515688405e-06
Position 6316: 9.774490073475509e-06
Position 7719: 8.83175322014494e-06
Position 7493: 7.633958018152553e-06
Position 2553: 7.468368451757966e-06
Position 7804: 7.125755231695496e-06
Position 153: 6.788521066560893e-06
Position 8756: 6.423764568966829e-06
Position 7983: 6.410142401214113e-06
Position 7727: 6.362024830645206e-06
Position 2742: 5.999406446787256e-06
Position 8287: 5.692013859806579e-06
Position 6718: 5.251871059423712e-06
Position 7028: 5.110934692184907e-06
Position 6536: 5.106144519234554e-06
Position 2696: 5.086477391341864e-06
Position 731: 4.949186915243694e-06
Position 7871: 4.6245111161488e-06
Position 1845: 4.5595738830467865e-06
Position 3942: 4.500022390482365e-06
Position 775: 4.2678128496098175e-06
Position 7863: 4.107671922617244e-06
Position 1376: 4.066305792163504e-06
Position 206: 4.03101857828077e-06
Position 7860: 3.974165202718835e-06
Position 6868: 3.874736397967288e-06
Position 6440: 3.5581495795064184e-06
Position 2030: 3.5394537328453114e-06
Position 2270: 3.4315119381404825e-06
Position 2946: 2.728058039255372e-06
Position 698: 2.237389681341487e-06
Position 2862: 2.0512408222915233e-06
Position 815: 1.9453582388338188e-06
Position 6785: 1.9121745029144764e-06
Position 834: 1.90804332765857e-06
Position 7592: 1.8634862469670407e-06
Position 2658: 1.6708741937579664e-06
Position 6607: 1.5341037524458361e-06
Position 245: 1.2597417642789706e-06
Position 7147: 1.2390534468791035e-06
Position 3277: 9.400340865428101e-07
Position 176: 9.0511069337387e-07
Position 271: 8.832848178053158e-07
Position 1903: 4.377152482524548e-07
Position 2896: 4.3488481191896904e-07
Position 2867: 3.785699775383778e-07
Position 552: 2.8277363339383065e-07
Position 722: 2.3095926167839561e-07
Position 618: 2.0033759391058332e-07
Position 1112: 1.4801675171634587e-07
Position 1173: 1.3553095079086506e-07
Position 743: 1.3171650991866634e-07
Position 806: 1.2009935764489853e-07
Position 779: 1.0892864534835371e-07
Position 7440: 9.248398380098462e-08
Position 7474: 8.619159630010389e-08
Position 867: 8.000420355635647e-08
Position 7485: 7.557669410789824e-08
Position 528: 7.208162269642841e-08
Position 7596: 5.529424574979557e-08
Position 653: 4.4811607667558076e-08
Position 223: 4.168129654504754e-08
Position 7467: 3.965182978427551e-08
Position 6663: 3.212674113498176e-08
Position 563: 3.1195755075407844e-08
Position 930: 2.9153412655138843e-08
Position 276: 2.5184924451045613e-08
Position 291: 2.2934854038368134e-08
Position 7955: 2.0733103085156845e-08
Position 7794: 1.951967451448989e-08
Position 3184: 1.9310454247384067e-08
Position 119: 7.618648424843844e-09
Position 537: 2.2650603893124594e-09
Position 7478: 1.9430052892456847e-09
Position 216: 1.6129828178441703e-09
Position 844: 8.728777968298728e-10
Position 756: 8.656250252573199e-10
Position 234: 7.191839970053163e-10
Position 6806: 2.0559901017845817e-10
Position 259: 6.082813888371095e-11
Position 310: 4.8673987862133355e-11
Position 347: 3.2347348304890965e-11
Position 6887: 2.205350716007117e-11
Position 303: 1.848541505224411e-11
Position 371: 3.4557713952731102e-12
