Gene = PSMC2
index = 1088
Annotated 5SS: [  223  2868  9045 10036 10880 17175 17845 18526 19394 21250 22702 22896]
Annotated 3SS: [ 2609  9006  9953 10779 17042 17771 18429 19228 21161 22498 22798 22982]
SMsplice 5SS: [  223  2868 10036 10880 17175 17845 18526 19389 21250 22702 22896]
SMsplice 3SS: [ 2771  9953 10779 17042 17771 18429 19193 21161 22498 22798 22982]
top_k =  1000
Partition function (log Z): 21.940791609275912

Sorted 5' Splice Sites (High to Low Probability):
Position 22702: 0.9983547960428625
Position 22896: 0.9962776124346182
Position 10880: 0.9911524098829106
Position 223: 0.9899973264683407
Position 18526: 0.9895997550626813
Position 21250: 0.9661023301859479
Position 10036: 0.9484093853889377
Position 17175: 0.8945057654299
Position 2868: 0.8177552213717373
Position 17845: 0.7699330132489675
Position 19389: 0.6084496938796079
Position 17434: 0.49722819092367226
Position 9045: 0.4846722299190373
Position 19394: 0.33906608831296287
Position 822: 0.29603767911224793
Position 10622: 0.2540977938059652
Position 6490: 0.21122628498508478
Position 23084: 0.20693654920828902
Position 15756: 0.16404450535067805
Position 19623: 0.14828511256543467
Position 2125: 0.10849655910127862
Position 18868: 0.09733622616551586
Position 12791: 0.09506884927564022
Position 19075: 0.06679761539909258
Position 13814: 0.05061697706671803
Position 2336: 0.049714252390144674
Position 19947: 0.047853974142777984
Position 13185: 0.046439001111318295
Position 13173: 0.04201145746736286
Position 19199: 0.03763382182838691
Position 14788: 0.0352287968781154
Position 2610: 0.032717791914684546
Position 17137: 0.029112563710026518
Position 10369: 0.02194229056440743
Position 15623: 0.021552856355792793
Position 17442: 0.019758486037703464
Position 2686: 0.0194465632934994
Position 7760: 0.018901901532067042
Position 4445: 0.018573075973989696
Position 18719: 0.018094726524254073
Position 8026: 0.01674263759588875
Position 13698: 0.016619834211894686
Position 1497: 0.015266761265335415
Position 18676: 0.014820096767788178
Position 11579: 0.014763027564631766
Position 9105: 0.013580708116808778
Position 23075: 0.01357888329730527
Position 18331: 0.013486121969795954
Position 17685: 0.012507346393021842
Position 19399: 0.012414619393819049
Position 632: 0.012318527263230235
Position 20169: 0.012039845857844221
Position 1362: 0.011341871953678381
Position 18349: 0.010629197753527492
Position 23016: 0.009454157755486468
Position 6254: 0.009397250975582272
Position 20159: 0.009034065098144447
Position 1008: 0.008640743335018904
Position 1773: 0.007969277431091276
Position 22526: 0.007596948672260763
Position 1014: 0.007589363573236354
Position 2429: 0.0060799658545823785
Position 22427: 0.00604438755277829
Position 578: 0.005801195672434603
Position 13832: 0.004859216656696302
Position 19293: 0.004375171171085886
Position 21936: 0.0034780888206721898
Position 10713: 0.003469792383528554
Position 21043: 0.0033176889397212896
Position 10297: 0.002954253077431908
Position 5098: 0.0028288244837816018
Position 21571: 0.0026267637835357726
Position 23280: 0.0025206994882449193
Position 861: 0.0024934934771749483
Position 2251: 0.0023768967671532184
Position 19763: 0.0019722777307424454
Position 20505: 0.0017783492056430226
Position 8595: 0.001776782549723601
Position 17610: 0.0017670489924203276
Position 10073: 0.0016427247795225658
Position 14362: 0.00157120633753512
Position 5864: 0.0014467521343063867
Position 2117: 0.0014275307085214251
Position 23158: 0.0013508346176705356
Position 23442: 0.0013314121819825197
Position 10230: 0.0013085010197455514
Position 20008: 0.001129211968770809
Position 14705: 0.0010398078054522262
Position 542: 0.0009820531352601348
Position 2712: 0.0009706974149349012
Position 2753: 0.0009357147837000509
Position 8004: 0.0009094860867153611
Position 186: 0.0008132038117126338
Position 17416: 0.0008013238870133963
Position 12603: 0.0007864343846927271
Position 10872: 0.0007850866677507485
Position 2470: 0.0007798265742966638
Position 21053: 0.0007419519035888613
Position 10214: 0.0007009306256889005
Position 12705: 0.0006965105106985671
Position 19118: 0.0006679834254519237
Position 14202: 0.0006655216938514668
Position 2454: 0.0006440710278038416
Position 21549: 0.0005908807091184638
Position 229: 0.0005794307790594584
Position 19963: 0.0005715489080888867
Position 973: 0.0005548247153314835
Position 18473: 0.0005409000744239302
Position 7816: 0.0005232120936006249
Position 19237: 0.0005152687288605823
Position 13155: 0.00048460916256012974
Position 10266: 0.00046006733247535626
Position 1116: 0.00042065459213943255
Position 19385: 0.00038853660268100697
Position 13449: 0.0003795964760125041
Position 7424: 0.00032800601312065305
Position 11826: 0.00031094515706175696
