Gene = RP11-201K10.3
index = 1163
Annotated 5SS: [   48 13956 14708 17482]
Annotated 3SS: [13797 14379 17414 17711]
SMsplice 5SS: [   48 10151 14708]
SMsplice 3SS: [10047 14599 16600]
top_k =  1000
Partition function (log Z): -8.431813044697176

Sorted 5' Splice Sites (High to Low Probability):
Position 14708: 0.9403473526708074
Position 10151: 0.6831355349115624
Position 48: 0.48510599366067947
Position 12804: 0.48172699068503005
Position 3530: 0.4555586895552352
Position 9898: 0.37018203919100945
Position 143: 0.30553245843211385
Position 1232: 0.3014716616326738
Position 14535: 0.22138516452615908
Position 1249: 0.20253178937372437
Position 543: 0.19106264826120567
Position 8802: 0.16106912047846236
Position 14949: 0.14821209813962768
Position 17501: 0.11567036883139471
Position 10159: 0.09929724538581597
Position 14386: 0.05576870803714124
Position 5994: 0.05435191834317166
Position 198: 0.04732310794274465
Position 13280: 0.035806970371740306
Position 7607: 0.035459939987714385
Position 17264: 0.03480652253738157
Position 160: 0.03373614232876029
Position 14922: 0.033494348730210885
Position 17482: 0.026805987636269124
Position 12659: 0.026549367338147098
Position 13180: 0.024485824012531805
Position 437: 0.021281263673754214
Position 14189: 0.016876535819809593
Position 2512: 0.0127823665696586
Position 15540: 0.011636384354957108
Position 2738: 0.011043711358627048
Position 678: 0.010397207104996345
Position 11717: 0.010090546419741012
Position 11371: 0.008399825620607052
Position 1193: 0.008390543582636663
Position 112: 0.006109538876926798
Position 4776: 0.005727349768825306
Position 1073: 0.005167983347619566
Position 5294: 0.004880500026373909
Position 931: 0.004032264295738238
Position 5305: 0.0032414021234241502
Position 1019: 0.003031567266599013
Position 10583: 0.00252304094053002
Position 1488: 0.002017771675359475
Position 2974: 0.002013280360738671
Position 516: 0.002006223204679201
Position 7538: 0.0013581322637500476
Position 3859: 0.0011028942959353334
Position 5200: 0.000976675311934947
Position 84: 0.0006636439294978504
Position 549: 0.0006415313500186989
Position 919: 0.0006207752104713716
Position 634: 0.0005384849224870754
Position 2808: 0.00043945817788069985
Position 7966: 0.00034430977175491394
Position 336: 0.00034049776268365136
Position 2899: 0.00033710437251479567
Position 7741: 0.0002462180407249389
Position 5284: 0.00022026127759007053
Position 7341: 0.00021354527266497698
Position 477: 0.00016942403179242172
Position 1496: 0.00016526786790381864
Position 22: 0.00014052491913952388
Position 1540: 0.00011263538182821108
Position 1584: 8.33089234023615e-05
Position 614: 5.464184295218645e-05
Position 507: 4.745894407964709e-05
Position 150: 3.330887197905404e-05
Position 392: 1.9448179425818452e-05
Position 559: 1.4819463760989817e-05
Position 564: 1.296768585528356e-05
Position 553: 1.169989765373419e-05
Position 350: 6.538709782684512e-06
Position 530: 5.369202285974157e-06
Position 1063: 4.963489361143695e-06
Position 693: 4.885688330205959e-06
Position 31: 4.2072792751736306e-06
Position 1952: 2.9310091028736215e-06
Position 2153: 2.7225832258525514e-06
Position 207: 2.333695037223042e-06
Position 9: 2.115993322363242e-06
Position 868: 1.371514084282925e-06
Position 924: 1.1948658137926102e-06
Position 447: 1.1523762572512032e-06
Position 3916: 1.0806511596226457e-06
Position 1304: 1.0716626090560681e-06
Position 1243: 1.0519809868862488e-06
Position 155: 8.672194741003725e-07
Position 1134: 6.484798527205454e-07
Position 1500: 6.207267424453473e-07
Position 1320: 5.452892707637348e-07
Position 1785: 2.722931626735775e-07
Position 1357: 2.455680673033291e-07
Position 263: 1.7077861258121817e-07
Position 1816: 1.5327806249863823e-07
Position 1573: 1.3917952711522055e-07
Position 1877: 1.343423072226095e-07
Position 1473: 1.177358955573438e-07
Position 1429: 8.604623458696228e-08
Position 355: 6.146613182137919e-08
Position 360: 4.4461834077133856e-08
Position 996: 3.121154553565197e-09
Position 301: 6.574915380430654e-10
Position 528: 5.365692410635728e-10
Position 344: 5.119047812163596e-10
Position 428: 2.1674247757751377e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14599: 0.8692151830388443
Position 10047: 0.7189876493645538
Position 1062: 0.43052650360889766
Position 9803: 0.38004393311478246
Position 12650: 0.36633062889150436
Position 3378: 0.366172016324851
Position 16600: 0.33938785403444205
Position 17414: 0.2583183768364974
Position 14782: 0.1808832603759382
Position 14379: 0.17318388535497575
Position 8665: 0.1619517610308238
Position 17711: 0.15957720029149627
Position 12483: 0.14486853312246675
Position 14135: 0.07868070869500388
Position 467: 0.07016440670862777
Position 14447: 0.06819885028319861
Position 14871: 0.06005805102387619
Position 14643: 0.05817098852747449
Position 9945: 0.05368761716731126
Position 3402: 0.05285891783855966
Position 17144: 0.052692216358526785
Position 12936: 0.04397486140084822
Position 380: 0.039487866114515276
Position 5893: 0.03821419308551685
Position 17772: 0.03670315679988666
Position 1137: 0.035353161248918956
Position 17652: 0.03346675156794183
Position 13179: 0.02919886253251288
Position 16632: 0.027772977494093933
Position 15856: 0.02412257979566053
Position 15427: 0.023343815367569614
Position 3375: 0.023217736219709687
Position 1072: 0.02320270971840542
Position 7489: 0.01907145264288034
Position 1108: 0.01874768866539103
Position 7340: 0.017518411920991152
Position 15722: 0.016049217953093525
Position 15022: 0.015649376041768175
Position 2617: 0.012947150603668259
Position 15025: 0.01246730363487858
Position 17309: 0.011870365000874865
Position 12084: 0.011717658585806836
Position 14826: 0.010181075764301889
Position 5792: 0.009961346872669023
Position 14840: 0.00885671215613185
Position 16542: 0.008511383422788916
Position 11611: 0.008496372889279862
Position 3481: 0.00769162578194383
Position 17640: 0.006890932102440641
Position 15451: 0.006802488414602387
Position 11253: 0.0067953566303183355
Position 16935: 0.006624265807561963
Position 5111: 0.005709262335210179
Position 5721: 0.005465966376901193
Position 16959: 0.005221325167406531
Position 2380: 0.004874879709436112
Position 1192: 0.004334080354345428
Position 3345: 0.00370287754591776
Position 16671: 0.003674045800568882
Position 4456: 0.0034412790388490197
Position 15801: 0.003269244836673131
Position 12889: 0.0032267044124152126
Position 2049: 0.003041453311265925
Position 17496: 0.002523574796264149
Position 14836: 0.002193383293801462
Position 3125: 0.0020258348052131004
Position 11526: 0.0020237390535132174
Position 16097: 0.0019241968528137313
Position 1370: 0.001815003630384431
Position 1111: 0.0017993531116893256
Position 15742: 0.0017176385660192476
Position 5166: 0.0016416585006979758
Position 2200: 0.0015562893962715076
Position 515: 0.0015109319480137214
Position 10473: 0.0012553083521628144
Position 811: 0.0012366685776853499
Position 5178: 0.0011670613265146838
Position 4595: 0.0011388296549298558
Position 14790: 0.0010713193011702695
Position 930: 0.0010134805679722929
Position 2274: 0.0009966384553894982
Position 5086: 0.0009960889713628667
Position 10437: 0.0008687345061761344
Position 11172: 0.0008354898017106274
Position 11101: 0.0008210932807726066
Position 278: 0.0007431134405023333
Position 16141: 0.0007169558221387627
Position 7255: 0.0007131940614287143
Position 5650: 0.0007104120080845919
Position 3735: 0.0006311171560629929
Position 2375: 0.000615066529042523
Position 350: 0.0005887388848737547
Position 382: 0.0005182758033267326
Position 4598: 0.0004995112446269405
Position 15650: 0.0004873788332611853
Position 2230: 0.00048645626399210684
Position 1015: 0.0004652835904506009
Position 8861: 0.0004308114576814333
Position 2364: 0.00043017337560279204
Position 10409: 0.0004159375579567904
Position 16635: 0.00041234552551511216
Position 3274: 0.0003934808564778454
Position 2661: 0.0003519539194979972
Position 4650: 0.000345010580674993
Position 7931: 0.0003443097717549142
Position 14936: 0.00033837919528956575
Position 1304: 0.00031153999492079993
Position 4431: 0.0002993831936305412
Position 434: 0.0002937214203661224
Position 2757: 0.0002900153751168629
Position 2063: 0.0002796334103107252
Position 2015: 0.0002666328130978637
Position 2894: 0.00025981984068262134
Position 220: 0.00019518745957619173
Position 12289: 0.0001905895356409709
Position 907: 0.0001581505952939267
Position 2334: 0.00015215700799702713
Position 989: 0.00012595149544549394
Position 12461: 0.0001038600254521753
Position 11970: 9.675900622829394e-05
Position 2279: 7.854769733308305e-05
Position 754: 7.128883094145369e-05
Position 290: 6.925697955876883e-05
Position 2122: 5.81736057738539e-05
Position 1373: 5.753461076956143e-05
Position 2095: 5.7394944318422896e-05
Position 8996: 4.5187355308280356e-05
Position 4434: 4.1957348045245813e-05
Position 428: 3.433401792754525e-05
Position 409: 3.208198581982405e-05
Position 3665: 3.18611000193107e-05
Position 2098: 2.9371388392356864e-05
Position 11019: 2.1734323692552304e-05
Position 957: 1.881052961726306e-05
Position 6368: 1.6914346670671147e-05
Position 1006: 1.6376593382283675e-05
Position 677: 1.4276476766534496e-05
Position 2589: 1.2348450441748145e-05
Position 9411: 1.1933509704219213e-05
Position 634: 1.1833577439824182e-05
Position 729: 1.1688605905825557e-05
Position 9210: 1.0002133296908987e-05
Position 2207: 9.796529190148801e-06
Position 1483: 9.42992254249046e-06
Position 7402: 7.874697071254984e-06
Position 650: 7.798490831367521e-06
Position 4691: 7.781743343900282e-06
Position 130: 6.77949044122387e-06
Position 581: 6.328330410343222e-06
Position 1480: 5.761412275004869e-06
Position 519: 4.759505494533543e-06
Position 760: 4.0806908474843446e-06
Position 263: 3.6341574177984805e-06
Position 1784: 3.2510803646045033e-06
Position 6389: 2.966843717213784e-06
Position 585: 2.664590594954517e-06
Position 425: 2.531134638519548e-06
Position 537: 2.3691662513302312e-06
Position 259: 1.991818335365842e-06
Position 525: 1.915226476393665e-06
Position 559: 1.8025613395923163e-06
Position 500: 1.638872810633379e-06
Position 821: 1.5107408495556132e-06
Position 824: 1.5084784838756074e-06
Position 246: 8.961778025032271e-07
Position 257: 8.802803905255859e-07
Position 414: 7.890865654611706e-07
Position 480: 7.471662832163215e-07
Position 475: 6.508219822573006e-07
Position 1201: 5.364744146648487e-07
Position 542: 5.006407821884404e-07
Position 852: 4.880359995023236e-07
Position 1088: 4.778661466844479e-07
Position 490: 3.599001264211774e-07
Position 574: 3.5589044610211524e-07
Position 506: 3.4119213200809923e-07
Position 1117: 3.3349641371406696e-07
Position 959: 2.830451982248373e-07
Position 1800: 2.583292518681514e-07
Position 522: 2.477878919178005e-07
Position 1638: 2.438688212897812e-07
